locale	currency	currency_format_length	currency_display	input	expected
as	JPY	short	narrowSymbol	0.00831765	¥ ০.০০৮৩
as	JPY	short	narrowSymbol	1234565.0	¥ ১.২ নিযুত
as	JPY	short	narrowSymbol	-1230.05	-¥ ১.২ হাজাৰ
as	RUB	short	narrowSymbol	0.0	₽ ০
as	RUB	short	narrowSymbol	1.2	₽ ১.২
as	RUB	short	narrowSymbol	0.00831765	₽ ০.০০৮৩
as	RUB	short	narrowSymbol	1234565.0	₽ ১.২ নিযুত
as	RUB	short	narrowSymbol	-1230.05	-₽ ১.২ হাজাৰ
as	EGP	short	narrowSymbol	0.0	E£ ০
as	EGP	short	narrowSymbol	1.2	E£ ১.২
as	EGP	short	narrowSymbol	0.00831765	E£ ০.০০৮৩
as	EGP	short	narrowSymbol	1234565.0	E£ ১.২ নিযুত
as	EGP	short	narrowSymbol	-1230.05	-E£ ১.২ হাজাৰ
as		short	narrowSymbol	0.0	০
as		short	narrowSymbol	1.2	১.২
as		short	narrowSymbol	0.00831765	০.০০৮৩
as		short	narrowSymbol	1234565.0	১.২ নিযুত
as		short	narrowSymbol	-1230.05	-১.২ হাজাৰ
az	USD	short	narrowSymbol	0.0	0 $
az	USD	short	narrowSymbol	1.2	1,2 $
az	USD	short	narrowSymbol	0.00831765	0,0083 $
az	USD	short	narrowSymbol	1234565.0	1,2 mln $
az	USD	short	narrowSymbol	-1230.05	-1,2K $
az	EUR	short	narrowSymbol	0.0	0 €
az	EUR	short	narrowSymbol	1.2	1,2 €
az	EUR	short	narrowSymbol	0.00831765	0,0083 €
az	EUR	short	narrowSymbol	1234565.0	1,2 mln €
az	EUR	short	narrowSymbol	-1230.05	-1,2K €
az	JPY	short	narrowSymbol	0.0	0 ¥
az	JPY	short	narrowSymbol	1.2	1,2 ¥
az	JPY	short	narrowSymbol	0.00831765	0,0083 ¥
az	JPY	short	narrowSymbol	1234565.0	1,2 mln ¥
az	JPY	short	narrowSymbol	-1230.05	-1,2K ¥
az	RUB	short	narrowSymbol	0.0	0 ₽
az	RUB	short	narrowSymbol	1.2	1,2 ₽
az	RUB	short	narrowSymbol	0.00831765	0,0083 ₽
az	RUB	short	narrowSymbol	1234565.0	1,2 mln ₽
az	RUB	short	narrowSymbol	-1230.05	-1,2K ₽
az	EGP	short	narrowSymbol	0.0	0 E£
az	EGP	short	narrowSymbol	1.2	1,2 E£
az	EGP	short	narrowSymbol	0.00831765	0,0083 E£
az	EGP	short	narrowSymbol	1234565.0	1,2 mln E£
az	EGP	short	narrowSymbol	-1230.05	-1,2K E£
az		short	narrowSymbol	0.0	0
az		short	narrowSymbol	1.2	1,2
az		short	narrowSymbol	0.00831765	0,0083
az		short	narrowSymbol	1234565.0	1,2 mln
az		short	narrowSymbol	-1230.05	-1,2K
be	USD	short	narrowSymbol	0.0	0 $
be	USD	short	narrowSymbol	1.2	1,2 $
be	USD	short	narrowSymbol	0.00831765	0,0083 $
be	USD	short	narrowSymbol	1234565.0	1,2 млн $
be	USD	short	narrowSymbol	-1230.05	-1,2 тыс. $
be	EUR	short	narrowSymbol	0.0	0 €
be	EUR	short	narrowSymbol	1.2	1,2 €
be	EUR	short	narrowSymbol	0.00831765	0,0083 €
be	EUR	short	narrowSymbol	1234565.0	1,2 млн €
be	EUR	short	narrowSymbol	-1230.05	-1,2 тыс. €
be	JPY	short	narrowSymbol	0.0	0 ¥
be	JPY	short	narrowSymbol	1.2	1,2 ¥
be	JPY	short	narrowSymbol	0.00831765	0,0083 ¥
be	JPY	short	narrowSymbol	1234565.0	1,2 млн ¥
be	JPY	short	narrowSymbol	-1230.05	-1,2 тыс. ¥
be	RUB	short	narrowSymbol	0.0	0 руб.
be	RUB	short	narrowSymbol	1.2	1,2 руб.
be	RUB	short	narrowSymbol	0.00831765	0,0083 руб.
be	RUB	short	narrowSymbol	1234565.0	1,2 млн руб.
be	RUB	short	narrowSymbol	-1230.05	-1,2 тыс. руб.
be	EGP	short	narrowSymbol	0.0	0 E£
be	EGP	short	narrowSymbol	1.2	1,2 E£
be	EGP	short	narrowSymbol	0.00831765	0,0083 E£
be	EGP	short	narrowSymbol	1234565.0	1,2 млн E£
be	EGP	short	narrowSymbol	-1230.05	-1,2 тыс. E£
be		short	narrowSymbol	0.0	0
be		short	narrowSymbol	1.2	1,2
be		short	narrowSymbol	0.00831765	0,0083
be		short	narrowSymbol	1234565.0	1,2 млн
be		short	narrowSymbol	-1230.05	-1,2 тыс.
bg	USD	short	narrowSymbol	0.0	0 $
bg	USD	short	narrowSymbol	1.2	1,2 $
bg	USD	short	narrowSymbol	0.00831765	0,0083 $
bg	USD	short	narrowSymbol	1234565.0	1,2 млн. $
bg	USD	short	narrowSymbol	-1230.05	-1,2 хил. $
bg	EUR	short	narrowSymbol	0.0	0 €
bg	EUR	short	narrowSymbol	1.2	1,2 €
bg	EUR	short	narrowSymbol	0.00831765	0,0083 €
bg	EUR	short	narrowSymbol	1234565.0	1,2 млн. €
bg	EUR	short	narrowSymbol	-1230.05	-1,2 хил. €
bg	JPY	short	narrowSymbol	0.0	0 ¥
bg	JPY	short	narrowSymbol	1.2	1,2 ¥
bg	JPY	short	narrowSymbol	0.00831765	0,0083 ¥
bg	JPY	short	narrowSymbol	1234565.0	1,2 млн. ¥
bg	JPY	short	narrowSymbol	-1230.05	-1,2 хил. ¥
bg	RUB	short	narrowSymbol	0.0	0 ₽
bg	RUB	short	narrowSymbol	1.2	1,2 ₽
bg	RUB	short	narrowSymbol	0.00831765	0,0083 ₽
bg	RUB	short	narrowSymbol	1234565.0	1,2 млн. ₽
bg	RUB	short	narrowSymbol	-1230.05	-1,2 хил. ₽
bg	EGP	short	narrowSymbol	0.0	0 E£
bg	EGP	short	narrowSymbol	1.2	1,2 E£
bg	EGP	short	narrowSymbol	0.00831765	0,0083 E£
bg	EGP	short	narrowSymbol	1234565.0	1,2 млн. E£
bg	EGP	short	narrowSymbol	-1230.05	-1,2 хил. E£
bg		short	narrowSymbol	0.0	0
bg		short	narrowSymbol	1.2	1,2
bg		short	narrowSymbol	0.00831765	0,0083
bg		short	narrowSymbol	1234565.0	1,2 млн.
bg		short	narrowSymbol	-1230.05	-1,2 хил.
bs	USD	short	narrowSymbol	0.0	0 $
bs	USD	short	narrowSymbol	1.2	1,2 $
bs	USD	short	narrowSymbol	0.00831765	0,0083 $
bs	USD	short	narrowSymbol	1234565.0	1,2 mil. $
bs	USD	short	narrowSymbol	-1230.05	-1,2 hilj. $
bs	EUR	short	narrowSymbol	0.0	0 €
bs	EUR	short	narrowSymbol	1.2	1,2 €
bs	EUR	short	narrowSymbol	0.00831765	0,0083 €
bs	EUR	short	narrowSymbol	1234565.0	1,2 mil. €
bs	EUR	short	narrowSymbol	-1230.05	-1,2 hilj. €
bs	JPY	short	narrowSymbol	0.0	0 ¥
bs	JPY	short	narrowSymbol	1.2	1,2 ¥
bs	JPY	short	narrowSymbol	0.00831765	0,0083 ¥
bs	JPY	short	narrowSymbol	1234565.0	1,2 mil. ¥
bs	JPY	short	narrowSymbol	-1230.05	-1,2 hilj. ¥
bs	RUB	short	narrowSymbol	0.0	0 ₽
bs	RUB	short	narrowSymbol	1.2	1,2 ₽
bs	RUB	short	narrowSymbol	0.00831765	0,0083 ₽
bs	RUB	short	narrowSymbol	1234565.0	1,2 mil. ₽
bs	RUB	short	narrowSymbol	-1230.05	-1,2 hilj. ₽
bs	EGP	short	narrowSymbol	0.0	0 E£
bs	EGP	short	narrowSymbol	1.2	1,2 E£
bs	EGP	short	narrowSymbol	0.00831765	0,0083 E£
bs	EGP	short	narrowSymbol	1234565.0	1,2 mil. E£
bs	EGP	short	narrowSymbol	-1230.05	-1,2 hilj. E£
bs		short	narrowSymbol	0.0	0
bs		short	narrowSymbol	1.2	1,2
bs		short	narrowSymbol	0.00831765	0,0083
bs		short	narrowSymbol	1234565.0	1,2 mil.
bs		short	narrowSymbol	-1230.05	-1,2 hilj.
ca	USD	short	narrowSymbol	0.0	0 $
ca	USD	short	narrowSymbol	1.2	1,2 $
ca	USD	short	narrowSymbol	0.00831765	0,0083 $
ca	USD	short	narrowSymbol	1234565.0	1,2 M $
ca	USD	short	narrowSymbol	-1230.05	-1,2 k $
ca	EUR	short	narrowSymbol	0.0	0 €
ca	EUR	short	narrowSymbol	1.2	1,2 €
ca	EUR	short	narrowSymbol	0.00831765	0,0083 €
ca	EUR	short	narrowSymbol	1234565.0	1,2 M €
ca	EUR	short	narrowSymbol	-1230.05	-1,2 k €
ca	JPY	short	narrowSymbol	0.0	0 ¥
ca	JPY	short	narrowSymbol	1.2	1,2 ¥
ca	JPY	short	narrowSymbol	0.00831765	0,0083 ¥
ca	JPY	short	narrowSymbol	1234565.0	1,2 M ¥
ca	JPY	short	narrowSymbol	-1230.05	-1,2 k ¥
ca	RUB	short	narrowSymbol	0.0	0 ₽
ca	RUB	short	narrowSymbol	1.2	1,2 ₽
ca	RUB	short	narrowSymbol	0.00831765	0,0083 ₽
ca	RUB	short	narrowSymbol	1234565.0	1,2 M ₽
ca	RUB	short	narrowSymbol	-1230.05	-1,2 k ₽
ca	EGP	short	narrowSymbol	0.0	0 E£
ca	EGP	short	narrowSymbol	1.2	1,2 E£
ca	EGP	short	narrowSymbol	0.00831765	0,0083 E£
ca	EGP	short	narrowSymbol	1234565.0	1,2 M E£
ca	EGP	short	narrowSymbol	-1230.05	-1,2 k E£
ca		short	narrowSymbol	0.0	0
ca		short	narrowSymbol	1.2	1,2
ca		short	narrowSymbol	0.00831765	0,0083
ca		short	narrowSymbol	1234565.0	1,2 M
ca		short	narrowSymbol	-1230.05	-1,2 k
cs	USD	short	narrowSymbol	0.0	0 $
cs	USD	short	narrowSymbol	1.2	1,2 $
cs	USD	short	narrowSymbol	0.00831765	0,0083 $
cs	USD	short	narrowSymbol	1234565.0	1,2 mil. $
cs	USD	short	narrowSymbol	-1230.05	-1,2 tis. $
cs	EUR	short	narrowSymbol	0.0	0 €
cs	EUR	short	narrowSymbol	1.2	1,2 €
cs	EUR	short	narrowSymbol	0.00831765	0,0083 €
cs	EUR	short	narrowSymbol	1234565.0	1,2 mil. €
cs	EUR	short	narrowSymbol	-1230.05	-1,2 tis. €
cs	JPY	short	narrowSymbol	0.0	0 ¥
cs	JPY	short	narrowSymbol	1.2	1,2 ¥
cs	JPY	short	narrowSymbol	0.00831765	0,0083 ¥
cs	JPY	short	narrowSymbol	1234565.0	1,2 mil. ¥
cs	JPY	short	narrowSymbol	-1230.05	-1,2 tis. ¥
cs	RUB	short	narrowSymbol	0.0	0 ₽
cs	RUB	short	narrowSymbol	1.2	1,2 ₽
cs	RUB	short	narrowSymbol	0.00831765	0,0083 ₽
cs	RUB	short	narrowSymbol	1234565.0	1,2 mil. ₽
cs	RUB	short	narrowSymbol	-1230.05	-1,2 tis. ₽
cs	EGP	short	narrowSymbol	0.0	0 E£
cs	EGP	short	narrowSymbol	1.2	1,2 E£
cs	EGP	short	narrowSymbol	0.00831765	0,0083 E£
cs	EGP	short	narrowSymbol	1234565.0	1,2 mil. E£
cs	EGP	short	narrowSymbol	-1230.05	-1,2 tis. E£
cs		short	narrowSymbol	0.0	0
cs		short	narrowSymbol	1.2	1,2
cs		short	narrowSymbol	0.00831765	0,0083
cs		short	narrowSymbol	1234565.0	1,2 mil.
cs		short	narrowSymbol	-1230.05	-1,2 tis.
cy	USD	short	narrowSymbol	0.0	$0
cy	USD	short	narrowSymbol	1.2	$1.2
cy	USD	short	narrowSymbol	0.00831765	$0.0083
cy	USD	short	narrowSymbol	1234565.0	$1.2M
cy	USD	short	narrowSymbol	-1230.05	-$1.2K
cy	EUR	short	narrowSymbol	0.0	€0
cy	EUR	short	narrowSymbol	1.2	€1.2
cy	EUR	short	narrowSymbol	0.00831765	€0.0083
cy	EUR	short	narrowSymbol	1234565.0	€1.2M
cy	EUR	short	narrowSymbol	-1230.05	-€1.2K
cy	JPY	short	narrowSymbol	0.0	¥0
cy	JPY	short	narrowSymbol	1.2	¥1.2
cy	JPY	short	narrowSymbol	0.00831765	¥0.0083
cy	JPY	short	narrowSymbol	1234565.0	¥1.2M
cy	JPY	short	narrowSymbol	-1230.05	-¥1.2K
cy	RUB	short	narrowSymbol	0.0	₽0
cy	RUB	short	narrowSymbol	1.2	₽1.2
cy	RUB	short	narrowSymbol	0.00831765	₽0.0083
cy	RUB	short	narrowSymbol	1234565.0	₽1.2M
cy	RUB	short	narrowSymbol	-1230.05	-₽1.2K
cy	EGP	short	narrowSymbol	0.0	E£0
cy	EGP	short	narrowSymbol	1.2	E£1.2
cy	EGP	short	narrowSymbol	0.00831765	E£0.0083
cy	EGP	short	narrowSymbol	1234565.0	E£1.2M
cy	EGP	short	narrowSymbol	-1230.05	-E£1.2K
cy		short	narrowSymbol	0.0	0
cy		short	narrowSymbol	1.2	1.2
cy		short	narrowSymbol	0.00831765	0.0083
cy		short	narrowSymbol	1234565.0	1.2M
cy		short	narrowSymbol	-1230.05	-1.2K
da	USD	short	narrowSymbol	0.0	0 $
da	USD	short	narrowSymbol	1.2	1,2 $
da	USD	short	narrowSymbol	0.00831765	0,0083 $
da	USD	short	narrowSymbol	1234565.0	1,2 mio. $
da	USD	short	narrowSymbol	-1230.05	-1,2 t $
da	EUR	short	narrowSymbol	0.0	0 €
da	EUR	short	narrowSymbol	1.2	1,2 €
da	EUR	short	narrowSymbol	0.00831765	0,0083 €
da	EUR	short	narrowSymbol	1234565.0	1,2 mio. €
da	EUR	short	narrowSymbol	-1230.05	-1,2 t €
da	JPY	short	narrowSymbol	0.0	0 ¥
da	JPY	short	narrowSymbol	1.2	1,2 ¥
da	JPY	short	narrowSymbol	0.00831765	0,0083 ¥
da	JPY	short	narrowSymbol	1234565.0	1,2 mio. ¥
da	JPY	short	narrowSymbol	-1230.05	-1,2 t ¥
da	RUB	short	narrowSymbol	0.0	0 ₽
da	RUB	short	narrowSymbol	1.2	1,2 ₽
da	RUB	short	narrowSymbol	0.00831765	0,0083 ₽
da	RUB	short	narrowSymbol	1234565.0	1,2 mio. ₽
da	RUB	short	narrowSymbol	-1230.05	-1,2 t ₽
da	EGP	short	narrowSymbol	0.0	0 E£
da	EGP	short	narrowSymbol	1.2	1,2 E£
da	EGP	short	narrowSymbol	0.00831765	0,0083 E£
da	EGP	short	narrowSymbol	1234565.0	1,2 mio. E£
da	EGP	short	narrowSymbol	-1230.05	-1,2 t E£
da		short	narrowSymbol	0.0	0
da		short	narrowSymbol	1.2	1,2
da		short	narrowSymbol	0.00831765	0,0083
da		short	narrowSymbol	1234565.0	1,2 mio.
da		short	narrowSymbol	-1230.05	-1,2 t
el	USD	short	narrowSymbol	0.0	0 $
el	USD	short	narrowSymbol	1.2	1,2 $
el	USD	short	narrowSymbol	0.00831765	0,0083 $
el	USD	short	narrowSymbol	1234565.0	1,2 εκ. $
el	USD	short	narrowSymbol	-1230.05	-1,2 χιλ. $
el	EUR	short	narrowSymbol	0.0	0 €
el	EUR	short	narrowSymbol	1.2	1,2 €
el	EUR	short	narrowSymbol	0.00831765	0,0083 €
el	EUR	short	narrowSymbol	1234565.0	1,2 εκ. €
el	EUR	short	narrowSymbol	-1230.05	-1,2 χιλ. €
el	JPY	short	narrowSymbol	0.0	0 ¥
el	JPY	short	narrowSymbol	1.2	1,2 ¥
el	JPY	short	narrowSymbol	0.00831765	0,0083 ¥
el	JPY	short	narrowSymbol	1234565.0	1,2 εκ. ¥
el	JPY	short	narrowSymbol	-1230.05	-1,2 χιλ. ¥
el	RUB	short	narrowSymbol	0.0	0 ₽
el	RUB	short	narrowSymbol	1.2	1,2 ₽
el	RUB	short	narrowSymbol	0.00831765	0,0083 ₽
el	RUB	short	narrowSymbol	1234565.0	1,2 εκ. ₽
el	RUB	short	narrowSymbol	-1230.05	-1,2 χιλ. ₽
el	EGP	short	narrowSymbol	0.0	0 E£
el	EGP	short	narrowSymbol	1.2	1,2 E£
el	EGP	short	narrowSymbol	0.00831765	0,0083 E£
el	EGP	short	narrowSymbol	1234565.0	1,2 εκ. E£
el	EGP	short	narrowSymbol	-1230.05	-1,2 χιλ. E£
el		short	narrowSymbol	0.0	0
el		short	narrowSymbol	1.2	1,2
el		short	narrowSymbol	0.00831765	0,0083
el		short	narrowSymbol	1234565.0	1,2 εκ.
el		short	narrowSymbol	-1230.05	-1,2 χιλ.
en_AU	USD	short	narrowSymbol	0.0	$0
en_AU	USD	short	narrowSymbol	1.2	$1.2
en_AU	USD	short	narrowSymbol	0.00831765	$0.0083
en_AU	USD	short	narrowSymbol	1234565.0	$1.2M
en_AU	USD	short	narrowSymbol	-1230.05	-$1.2K
en_AU	EUR	short	narrowSymbol	0.0	€0
en_AU	EUR	short	narrowSymbol	1.2	€1.2
en_AU	EUR	short	narrowSymbol	0.00831765	€0.0083
en_AU	EUR	short	narrowSymbol	1234565.0	€1.2M
en_AU	EUR	short	narrowSymbol	-1230.05	-€1.2K
en_AU	JPY	short	narrowSymbol	0.0	¥0
en_AU	JPY	short	narrowSymbol	1.2	¥1.2
en_AU	JPY	short	narrowSymbol	0.00831765	¥0.0083
en_AU	JPY	short	narrowSymbol	1234565.0	¥1.2M
en_AU	JPY	short	narrowSymbol	-1230.05	-¥1.2K
en_AU	RUB	short	narrowSymbol	0.0	₽0
en_AU	RUB	short	narrowSymbol	1.2	₽1.2
en_AU	RUB	short	narrowSymbol	0.00831765	₽0.0083
en_AU	RUB	short	narrowSymbol	1234565.0	₽1.2M
en_AU	RUB	short	narrowSymbol	-1230.05	-₽1.2K
en_AU	EGP	short	narrowSymbol	0.0	£0
en_AU	EGP	short	narrowSymbol	1.2	£1.2
en_AU	EGP	short	narrowSymbol	0.00831765	£0.0083
en_AU	EGP	short	narrowSymbol	1234565.0	£1.2M
en_AU	EGP	short	narrowSymbol	-1230.05	-£1.2K
en_AU		short	narrowSymbol	0.0	0
en_AU		short	narrowSymbol	1.2	1.2
en_AU		short	narrowSymbol	0.00831765	0.0083
en_AU		short	narrowSymbol	1234565.0	1.2M
en_AU		short	narrowSymbol	-1230.05	-1.2K
en_CA	USD	short	narrowSymbol	0.0	$0
en_CA	USD	short	narrowSymbol	1.2	$1.2
en_CA	USD	short	narrowSymbol	0.00831765	$0.0083
en_CA	USD	short	narrowSymbol	1234565.0	$1.2M
en_CA	USD	short	narrowSymbol	-1230.05	-$1.2K
en_CA	EUR	short	narrowSymbol	0.0	€0
en_CA	EUR	short	narrowSymbol	1.2	€1.2
en_CA	EUR	short	narrowSymbol	0.00831765	€0.0083
en_CA	EUR	short	narrowSymbol	1234565.0	€1.2M
en_CA	EUR	short	narrowSymbol	-1230.05	-€1.2K
en_CA	JPY	short	narrowSymbol	0.0	¥0
en_CA	JPY	short	narrowSymbol	1.2	¥1.2
en_CA	JPY	short	narrowSymbol	0.00831765	¥0.0083
en_CA	JPY	short	narrowSymbol	1234565.0	¥1.2M
en_CA	JPY	short	narrowSymbol	-1230.05	-¥1.2K
en_CA	RUB	short	narrowSymbol	0.0	₽0
en_CA	RUB	short	narrowSymbol	1.2	₽1.2
en_CA	RUB	short	narrowSymbol	0.00831765	₽0.0083
en_CA	RUB	short	narrowSymbol	1234565.0	₽1.2M
en_CA	RUB	short	narrowSymbol	-1230.05	-₽1.2K
en_CA	EGP	short	narrowSymbol	0.0	E£0
en_CA	EGP	short	narrowSymbol	1.2	E£1.2
en_CA	EGP	short	narrowSymbol	0.00831765	E£0.0083
en_CA	EGP	short	narrowSymbol	1234565.0	E£1.2M
en_CA	EGP	short	narrowSymbol	-1230.05	-E£1.2K
en_CA		short	narrowSymbol	0.0	0
en_CA		short	narrowSymbol	1.2	1.2
en_CA		short	narrowSymbol	0.00831765	0.0083
en_CA		short	narrowSymbol	1234565.0	1.2M
en_CA		short	narrowSymbol	-1230.05	-1.2K
en_GB	USD	short	narrowSymbol	0.0	$0
en_GB	USD	short	narrowSymbol	1.2	$1.2
en_GB	USD	short	narrowSymbol	0.00831765	$0.0083
en_GB	USD	short	narrowSymbol	1234565.0	$1.2m
en_GB	USD	short	narrowSymbol	-1230.05	-$1.2k
en_GB	EUR	short	narrowSymbol	0.0	€0
en_GB	EUR	short	narrowSymbol	1.2	€1.2
en_GB	EUR	short	narrowSymbol	0.00831765	€0.0083
en_GB	EUR	short	narrowSymbol	1234565.0	€1.2m
en_GB	EUR	short	narrowSymbol	-1230.05	-€1.2k
en_GB	JPY	short	narrowSymbol	0.0	¥0
en_GB	JPY	short	narrowSymbol	1.2	¥1.2
en_GB	JPY	short	narrowSymbol	0.00831765	¥0.0083
en_GB	JPY	short	narrowSymbol	1234565.0	¥1.2m
en_GB	JPY	short	narrowSymbol	-1230.05	-¥1.2k
en_GB	RUB	short	narrowSymbol	0.0	₽0
en_GB	RUB	short	narrowSymbol	1.2	₽1.2
en_GB	RUB	short	narrowSymbol	0.00831765	₽0.0083
en_GB	RUB	short	narrowSymbol	1234565.0	₽1.2m
en_GB	RUB	short	narrowSymbol	-1230.05	-₽1.2k
en_GB	EGP	short	narrowSymbol	0.0	E£0
en_GB	EGP	short	narrowSymbol	1.2	E£1.2
en_GB	EGP	short	narrowSymbol	0.00831765	E£0.0083
en_GB	EGP	short	narrowSymbol	1234565.0	E£1.2m
en_GB	EGP	short	narrowSymbol	-1230.05	-E£1.2k
en_GB		short	narrowSymbol	0.0	0
en_GB		short	narrowSymbol	1.2	1.2
en_GB		short	narrowSymbol	0.00831765	0.0083
en_GB		short	narrowSymbol	1234565.0	1.2m
en_GB		short	narrowSymbol	-1230.05	-1.2k
en_IN	USD	short	narrowSymbol	0.0	$0
en_IN	USD	short	narrowSymbol	1.2	$1.2
en_IN	USD	short	narrowSymbol	0.00831765	$0.0083
en_IN	USD	short	narrowSymbol	1234565.0	$12L
en_IN	USD	short	narrowSymbol	-1230.05	-$1.2K
en_IN	EUR	short	narrowSymbol	0.0	€0
en_IN	EUR	short	narrowSymbol	1.2	€1.2
en_IN	EUR	short	narrowSymbol	0.00831765	€0.0083
en_IN	EUR	short	narrowSymbol	1234565.0	€12L
en_IN	EUR	short	narrowSymbol	-1230.05	-€1.2K
en_IN	JPY	short	narrowSymbol	0.0	¥0
en_IN	JPY	short	narrowSymbol	1.2	¥1.2
en_IN	JPY	short	narrowSymbol	0.00831765	¥0.0083
en_IN	JPY	short	narrowSymbol	1234565.0	¥12L
en_IN	JPY	short	narrowSymbol	-1230.05	-¥1.2K
en_IN	RUB	short	narrowSymbol	0.0	₽0
en_IN	RUB	short	narrowSymbol	1.2	₽1.2
en_IN	RUB	short	narrowSymbol	0.00831765	₽0.0083
en_IN	RUB	short	narrowSymbol	1234565.0	₽12L
en_IN	RUB	short	narrowSymbol	-1230.05	-₽1.2K
en_IN	EGP	short	narrowSymbol	0.0	E£0
en_IN	EGP	short	narrowSymbol	1.2	E£1.2
en_IN	EGP	short	narrowSymbol	0.00831765	E£0.0083
en_IN	EGP	short	narrowSymbol	1234565.0	E£12L
en_IN	EGP	short	narrowSymbol	-1230.05	-E£1.2K
en_IN		short	narrowSymbol	0.0	0
en_IN		short	narrowSymbol	1.2	1.2
en_IN		short	narrowSymbol	0.00831765	0.0083
en_IN		short	narrowSymbol	1234565.0	12L
en_IN		short	narrowSymbol	-1230.05	-1.2K
es	USD	short	narrowSymbol	0.0	0 $
es	USD	short	narrowSymbol	1.2	1,2 $
es	USD	short	narrowSymbol	0.00831765	0,0083 $
es	USD	short	narrowSymbol	1234565.0	1,2 M $
es	USD	short	narrowSymbol	-1230.05	-1,2 mil $
es	EUR	short	narrowSymbol	0.0	0 €
es	EUR	short	narrowSymbol	1.2	1,2 €
es	EUR	short	narrowSymbol	0.00831765	0,0083 €
es	EUR	short	narrowSymbol	1234565.0	1,2 M €
es	EUR	short	narrowSymbol	-1230.05	-1,2 mil €
