locale	currency	currency_format_length	currency_display	input	expected
am	RUB	accounting	symbol	0.0	RUB 0.00
am	RUB	accounting	symbol	1.2	RUB 1.20
am	RUB	accounting	symbol	0.00831765	RUB 0.01
am	RUB	accounting	symbol	1234565.0	RUB 1,234,565.00
am	RUB	accounting	symbol	-1230.05	(RUB 1,230.05)
am	EGP	accounting	symbol	0.0	EGP 0.00
am	EGP	accounting	symbol	1.2	EGP 1.20
am	EGP	accounting	symbol	0.00831765	EGP 0.01
am	EGP	accounting	symbol	1234565.0	EGP 1,234,565.00
am	EGP	accounting	symbol	-1230.05	(EGP 1,230.05)
am		accounting	symbol	0.0	0
am		accounting	symbol	1.2	1.2
am		accounting	symbol	0.00831765	0.008318
am		accounting	symbol	1234565.0	1,234,565
am		accounting	symbol	-1230.05	-1,230.05
as	USD	accounting	symbol	0.0	US$০.০০
as	USD	accounting	symbol	1.2	US$১.২০
as	USD	accounting	symbol	0.00831765	US$০.০১
as	USD	accounting	symbol	1234565.0	US$১,২৩৪,৫৬৫.০০
as	USD	accounting	symbol	-1230.05	(US$১,২৩০.০৫)
as	EUR	accounting	symbol	0.0	€০.০০
as	EUR	accounting	symbol	1.2	€১.২০
as	EUR	accounting	symbol	0.00831765	€০.০১
as	EUR	accounting	symbol	1234565.0	€১,২৩৪,৫৬৫.০০
as	EUR	accounting	symbol	-1230.05	(€১,২৩০.০৫)
as	JPY	accounting	symbol	0.0	JP¥০
as	JPY	accounting	symbol	1.2	JP¥১
as	JPY	accounting	symbol	0.00831765	JP¥০
as	JPY	accounting	symbol	1234565.0	JP¥১,২৩৪,৫৬৫
as	JPY	accounting	symbol	-1230.05	(JP¥১,২৩০)
as	RUB	accounting	symbol	0.0	RUB ০.০০
as	RUB	accounting	symbol	1.2	RUB ১.২০
as	RUB	accounting	symbol	0.00831765	RUB ০.০১
as	RUB	accounting	symbol	1234565.0	RUB ১,২৩৪,৫৬৫.০০
as	RUB	accounting	symbol	-1230.05	(RUB ১,২৩০.০৫)
as	EGP	accounting	symbol	0.0	EGP ০.০০
as	EGP	accounting	symbol	1.2	EGP ১.২০
as	EGP	accounting	symbol	0.00831765	EGP ০.০১
as	EGP	accounting	symbol	1234565.0	EGP ১,২৩৪,৫৬৫.০০
as	EGP	accounting	symbol	-1230.05	(EGP ১,২৩০.০৫)
as		accounting	symbol	0.0	০
as		accounting	symbol	1.2	১.২
as		accounting	symbol	0.00831765	০.০০৮৩১৮
as		accounting	symbol	1234565.0	১২,৩৪,৫৬৫
as		accounting	symbol	-1230.05	-১,২৩০.০৫
az	USD	accounting	symbol	0.0	0,00 US$
az	USD	accounting	symbol	1.2	1,20 US$
az	USD	accounting	symbol	0.00831765	0,01 US$
az	USD	accounting	symbol	1234565.0	1.234.565,00 US$
az	USD	accounting	symbol	-1230.05	-1.230,05 US$
az	EUR	accounting	symbol	0.0	0,00 €
az	EUR	accounting	symbol	1.2	1,20 €
az	EUR	accounting	symbol	0.00831765	0,01 €
az	EUR	accounting	symbol	1234565.0	1.234.565,00 €
az	EUR	accounting	symbol	-1230.05	-1.230,05 €
az	JPY	accounting	symbol	0.0	0 JP¥
az	JPY	accounting	symbol	1.2	1 JP¥
az	JPY	accounting	symbol	0.00831765	0 JP¥
az	JPY	accounting	symbol	1234565.0	1.234.565 JP¥
az	JPY	accounting	symbol	-1230.05	-1.230 JP¥
az	RUB	accounting	symbol	0.0	0,00 RUB
az	RUB	accounting	symbol	1.2	1,20 RUB
az	RUB	accounting	symbol	0.00831765	0,01 RUB
az	RUB	accounting	symbol	1234565.0	1.234.565,00 RUB
az	RUB	accounting	symbol	-1230.05	-1.230,05 RUB
az	EGP	accounting	symbol	0.0	0,00 EGP
az	EGP	accounting	symbol	1.2	1,20 EGP
az	EGP	accounting	symbol	0.00831765	0,01 EGP
az	EGP	accounting	symbol	1234565.0	1.234.565,00 EGP
az	EGP	accounting	symbol	-1230.05	-1.230,05 EGP
az		accounting	symbol	0.0	0
az		accounting	symbol	1.2	1,2
az		accounting	symbol	0.00831765	0,008318
az		accounting	symbol	1234565.0	1.234.565
az		accounting	symbol	-1230.05	-1.230,05
be	USD	accounting	symbol	0.0	0,00 $
be	USD	accounting	symbol	1.2	1,20 $
be	USD	accounting	symbol	0.00831765	0,01 $
be	USD	accounting	symbol	1234565.0	1 234 565,00 $
be	USD	accounting	symbol	-1230.05	-1230,05 $
be	EUR	accounting	symbol	0.0	0,00 €
be	EUR	accounting	symbol	1.2	1,20 €
be	EUR	accounting	symbol	0.00831765	0,01 €
be	EUR	accounting	symbol	1234565.0	1 234 565,00 €
be	EUR	accounting	symbol	-1230.05	-1230,05 €
be	JPY	accounting	symbol	0.0	0 ¥
be	JPY	accounting	symbol	1.2	1 ¥
be	JPY	accounting	symbol	0.00831765	0 ¥
be	JPY	accounting	symbol	1234565.0	1 234 565 ¥
be	JPY	accounting	symbol	-1230.05	-1230 ¥
be	RUB	accounting	symbol	0.0	0,00 ₽
be	RUB	accounting	symbol	1.2	1,20 ₽
be	RUB	accounting	symbol	0.00831765	0,01 ₽
be	RUB	accounting	symbol	1234565.0	1 234 565,00 ₽
be	RUB	accounting	symbol	-1230.05	-1230,05 ₽
be	EGP	accounting	symbol	0.0	0,00 EGP
be	EGP	accounting	symbol	1.2	1,20 EGP
be	EGP	accounting	symbol	0.00831765	0,01 EGP
be	EGP	accounting	symbol	1234565.0	1 234 565,00 EGP
be	EGP	accounting	symbol	-1230.05	-1230,05 EGP
be		accounting	symbol	0.0	0
be		accounting	symbol	1.2	1,2
be		accounting	symbol	0.00831765	0,008318
be		accounting	symbol	1234565.0	1 234 565
be		accounting	symbol	-1230.05	-1230,05
bg	USD	accounting	symbol	0.0	0,00 щ.д.
bg	USD	accounting	symbol	1.2	1,20 щ.д.
bg	USD	accounting	symbol	0.00831765	0,01 щ.д.
bg	USD	accounting	symbol	1234565.0	1 234 565,00 щ.д.
bg	USD	accounting	symbol	-1230.05	(1230,05 щ.д.)
bg	EUR	accounting	symbol	0.0	0,00 €
bg	EUR	accounting	symbol	1.2	1,20 €
bg	EUR	accounting	symbol	0.00831765	0,01 €
bg	EUR	accounting	symbol	1234565.0	1 234 565,00 €
bg	EUR	accounting	symbol	-1230.05	(1230,05 €)
bg	JPY	accounting	symbol	0.0	0 JPY
bg	JPY	accounting	symbol	1.2	1 JPY
bg	JPY	accounting	symbol	0.00831765	0 JPY
bg	JPY	accounting	symbol	1234565.0	1 234 565 JPY
bg	JPY	accounting	symbol	-1230.05	(1230 JPY)
bg	RUB	accounting	symbol	0.0	0,00 RUB
bg	RUB	accounting	symbol	1.2	1,20 RUB
bg	RUB	accounting	symbol	0.00831765	0,01 RUB
bg	RUB	accounting	symbol	1234565.0	1 234 565,00 RUB
bg	RUB	accounting	symbol	-1230.05	(1230,05 RUB)
bg	EGP	accounting	symbol	0.0	0,00 EGP
bg	EGP	accounting	symbol	1.2	1,20 EGP
bg	EGP	accounting	symbol	0.00831765	0,01 EGP
bg	EGP	accounting	symbol	1234565.0	1 234 565,00 EGP
bg	EGP	accounting	symbol	-1230.05	(1230,05 EGP)
bg		accounting	symbol	0.0	0
bg		accounting	symbol	1.2	1,2
bg		accounting	symbol	0.00831765	0,008318
bg		accounting	symbol	1234565.0	1 234 565
bg		accounting	symbol	-1230.05	-1230,05
bs	USD	accounting	symbol	0.0	0,00 USD
bs	USD	accounting	symbol	1.2	1,20 USD
bs	USD	accounting	symbol	0.00831765	0,01 USD
bs	USD	accounting	symbol	1234565.0	1.234.565,00 USD
bs	USD	accounting	symbol	-1230.05	-1.230,05 USD
bs	EUR	accounting	symbol	0.0	0,00 €
bs	EUR	accounting	symbol	1.2	1,20 €
bs	EUR	accounting	symbol	0.00831765	0,01 €
bs	EUR	accounting	symbol	1234565.0	1.234.565,00 €
bs	EUR	accounting	symbol	-1230.05	-1.230,05 €
bs	JPY	accounting	symbol	0.0	0 ¥
bs	JPY	accounting	symbol	1.2	1 ¥
bs	JPY	accounting	symbol	0.00831765	0 ¥
bs	JPY	accounting	symbol	1234565.0	1.234.565 ¥
bs	JPY	accounting	symbol	-1230.05	-1.230 ¥
bs	RUB	accounting	symbol	0.0	0,00 RUB
bs	RUB	accounting	symbol	1.2	1,20 RUB
bs	RUB	accounting	symbol	0.00831765	0,01 RUB
bs	RUB	accounting	symbol	1234565.0	1.234.565,00 RUB
bs	RUB	accounting	symbol	-1230.05	-1.230,05 RUB
bs	EGP	accounting	symbol	0.0	0,00 EGP
bs	EGP	accounting	symbol	1.2	1,20 EGP
bs	EGP	accounting	symbol	0.00831765	0,01 EGP
bs	EGP	accounting	symbol	1234565.0	1.234.565,00 EGP
bs	EGP	accounting	symbol	-1230.05	-1.230,05 EGP
bs		accounting	symbol	0.0	0
bs		accounting	symbol	1.2	1,2
bs		accounting	symbol	0.00831765	0,008318
bs		accounting	symbol	1234565.0	1.234.565
bs		accounting	symbol	-1230.05	-1.230,05
ca	USD	accounting	symbol	0.0	0,00 USD
ca	USD	accounting	symbol	1.2	1,20 USD
ca	USD	accounting	symbol	0.00831765	0,01 USD
ca	USD	accounting	symbol	1234565.0	1.234.565,00 USD
ca	USD	accounting	symbol	-1230.05	(1.230,05 USD)
ca	EUR	accounting	symbol	0.0	0,00 €
ca	EUR	accounting	symbol	1.2	1,20 €
ca	EUR	accounting	symbol	0.00831765	0,01 €
ca	EUR	accounting	symbol	1234565.0	1.234.565,00 €
ca	EUR	accounting	symbol	-1230.05	(1.230,05 €)
ca	JPY	accounting	symbol	0.0	0 ¥
ca	JPY	accounting	symbol	1.2	1 ¥
ca	JPY	accounting	symbol	0.00831765	0 ¥
ca	JPY	accounting	symbol	1234565.0	1.234.565 ¥
ca	JPY	accounting	symbol	-1230.05	(1.230 ¥)
ca	RUB	accounting	symbol	0.0	0,00 RUB
ca	RUB	accounting	symbol	1.2	1,20 RUB
ca	RUB	accounting	symbol	0.00831765	0,01 RUB
ca	RUB	accounting	symbol	1234565.0	1.234.565,00 RUB
ca	RUB	accounting	symbol	-1230.05	(1.230,05 RUB)
ca	EGP	accounting	symbol	0.0	0,00 EGP
ca	EGP	accounting	symbol	1.2	1,20 EGP
ca	EGP	accounting	symbol	0.00831765	0,01 EGP
ca	EGP	accounting	symbol	1234565.0	1.234.565,00 EGP
ca	EGP	accounting	symbol	-1230.05	(1.230,05 EGP)
ca		accounting	symbol	0.0	0
ca		accounting	symbol	1.2	1,2
ca		accounting	symbol	0.00831765	0,008318
ca		accounting	symbol	1234565.0	1.234.565
ca		accounting	symbol	-1230.05	-1.230,05
cs	USD	accounting	symbol	0.0	0,00 US$
cs	USD	accounting	symbol	1.2	1,20 US$
cs	USD	accounting	symbol	0.00831765	0,01 US$
cs	USD	accounting	symbol	1234565.0	1 234 565,00 US$
cs	USD	accounting	symbol	-1230.05	-1 230,05 US$
cs	EUR	accounting	symbol	0.0	0,00 €
cs	EUR	accounting	symbol	1.2	1,20 €
cs	EUR	accounting	symbol	0.00831765	0,01 €
cs	EUR	accounting	symbol	1234565.0	1 234 565,00 €
cs	EUR	accounting	symbol	-1230.05	-1 230,05 €
cs	JPY	accounting	symbol	0.0	0 JP¥
cs	JPY	accounting	symbol	1.2	1 JP¥
cs	JPY	accounting	symbol	0.00831765	0 JP¥
cs	JPY	accounting	symbol	1234565.0	1 234 565 JP¥
cs	JPY	accounting	symbol	-1230.05	-1 230 JP¥
cs	RUB	accounting	symbol	0.0	0,00 RUB
cs	RUB	accounting	symbol	1.2	1,20 RUB
cs	RUB	accounting	symbol	0.00831765	0,01 RUB
cs	RUB	accounting	symbol	1234565.0	1 234 565,00 RUB
cs	RUB	accounting	symbol	-1230.05	-1 230,05 RUB
cs	EGP	accounting	symbol	0.0	0,00 EGP
cs	EGP	accounting	symbol	1.2	1,20 EGP
cs	EGP	accounting	symbol	0.00831765	0,01 EGP
cs	EGP	accounting	symbol	1234565.0	1 234 565,00 EGP
cs	EGP	accounting	symbol	-1230.05	-1 230,05 EGP
cs		accounting	symbol	0.0	0
cs		accounting	symbol	1.2	1,2
cs		accounting	symbol	0.00831765	0,008318
cs		accounting	symbol	1234565.0	1 234 565
cs		accounting	symbol	-1230.05	-1 230,05
cy	USD	accounting	symbol	0.0	US$0.00
cy	USD	accounting	symbol	1.2	US$1.20
cy	USD	accounting	symbol	0.00831765	US$0.01
cy	USD	accounting	symbol	1234565.0	US$1,234,565.00
cy	USD	accounting	symbol	-1230.05	(US$1,230.05)
cy	EUR	accounting	symbol	0.0	€0.00
cy	EUR	accounting	symbol	1.2	€1.20
cy	EUR	accounting	symbol	0.00831765	€0.01
cy	EUR	accounting	symbol	1234565.0	€1,234,565.00
cy	EUR	accounting	symbol	-1230.05	(€1,230.05)
cy	JPY	accounting	symbol	0.0	JP¥0
cy	JPY	accounting	symbol	1.2	JP¥1
cy	JPY	accounting	symbol	0.00831765	JP¥0
cy	JPY	accounting	symbol	1234565.0	JP¥1,234,565
cy	JPY	accounting	symbol	-1230.05	(JP¥1,230)
cy	RUB	accounting	symbol	0.0	RUB 0.00
cy	RUB	accounting	symbol	1.2	RUB 1.20
cy	RUB	accounting	symbol	0.00831765	RUB 0.01
cy	RUB	accounting	symbol	1234565.0	RUB 1,234,565.00
cy	RUB	accounting	symbol	-1230.05	(RUB 1,230.05)
cy	EGP	accounting	symbol	0.0	EGP 0.00
cy	EGP	accounting	symbol	1.2	EGP 1.20
cy	EGP	accounting	symbol	0.00831765	EGP 0.01
cy	EGP	accounting	symbol	1234565.0	EGP 1,234,565.00
cy	EGP	accounting	symbol	-1230.05	(EGP 1,230.05)
cy		accounting	symbol	0.0	0
cy		accounting	symbol	1.2	1.2
cy		accounting	symbol	0.00831765	0.008318
cy		accounting	symbol	1234565.0	1,234,565
cy		accounting	symbol	-1230.05	-1,230.05
da	USD	accounting	symbol	0.0	0,00 US$
da	USD	accounting	symbol	1.2	1,20 US$
da	USD	accounting	symbol	0.00831765	0,01 US$
da	USD	accounting	symbol	1234565.0	1.234.565,00 US$
da	USD	accounting	symbol	-1230.05	-1.230,05 US$
da	EUR	accounting	symbol	0.0	0,00 €
da	EUR	accounting	symbol	1.2	1,20 €
da	EUR	accounting	symbol	0.00831765	0,01 €
da	EUR	accounting	symbol	1234565.0	1.234.565,00 €
da	EUR	accounting	symbol	-1230.05	-1.230,05 €
da	JPY	accounting	symbol	0.0	0 JP¥
da	JPY	accounting	symbol	1.2	1 JP¥
da	JPY	accounting	symbol	0.00831765	0 JP¥
da	JPY	accounting	symbol	1234565.0	1.234.565 JP¥
da	JPY	accounting	symbol	-1230.05	-1.230 JP¥
da	RUB	accounting	symbol	0.0	0,00 RUB
da	RUB	accounting	symbol	1.2	1,20 RUB
da	RUB	accounting	symbol	0.00831765	0,01 RUB
da	RUB	accounting	symbol	1234565.0	1.234.565,00 RUB
da	RUB	accounting	symbol	-1230.05	-1.230,05 RUB
da	EGP	accounting	symbol	0.0	0,00 EGP
da	EGP	accounting	symbol	1.2	1,20 EGP
da	EGP	accounting	symbol	0.00831765	0,01 EGP
da	EGP	accounting	symbol	1234565.0	1.234.565,00 EGP
da	EGP	accounting	symbol	-1230.05	-1.230,05 EGP
da		accounting	symbol	0.0	0
da		accounting	symbol	1.2	1,2
da		accounting	symbol	0.00831765	0,008318
da		accounting	symbol	1234565.0	1.234.565
da		accounting	symbol	-1230.05	-1.230,05
el	USD	accounting	symbol	0.0	0,00 $
el	USD	accounting	symbol	1.2	1,20 $
el	USD	accounting	symbol	0.00831765	0,01 $
el	USD	accounting	symbol	1234565.0	1.234.565,00 $
el	USD	accounting	symbol	-1230.05	-1.230,05 $
el	EUR	accounting	symbol	0.0	0,00 €
el	EUR	accounting	symbol	1.2	1,20 €
el	EUR	accounting	symbol	0.00831765	0,01 €
el	EUR	accounting	symbol	1234565.0	1.234.565,00 €
el	EUR	accounting	symbol	-1230.05	-1.230,05 €
el	JPY	accounting	symbol	0.0	0 JP¥
el	JPY	accounting	symbol	1.2	1 JP¥
el	JPY	accounting	symbol	0.00831765	0 JP¥
el	JPY	accounting	symbol	1234565.0	1.234.565 JP¥
el	JPY	accounting	symbol	-1230.05	-1.230 JP¥
el	RUB	accounting	symbol	0.0	0,00 RUB
el	RUB	accounting	symbol	1.2	1,20 RUB
el	RUB	accounting	symbol	0.00831765	0,01 RUB
el	RUB	accounting	symbol	1234565.0	1.234.565,00 RUB
el	RUB	accounting	symbol	-1230.05	-1.230,05 RUB
el	EGP	accounting	symbol	0.0	0,00 EGP
el	EGP	accounting	symbol	1.2	1,20 EGP
el	EGP	accounting	symbol	0.00831765	0,01 EGP
el	EGP	accounting	symbol	1234565.0	1.234.565,00 EGP
el	EGP	accounting	symbol	-1230.05	-1.230,05 EGP
el		accounting	symbol	0.0	0
el		accounting	symbol	1.2	1,2
el		accounting	symbol	0.00831765	0,008318
el		accounting	symbol	1234565.0	1.234.565
el		accounting	symbol	-1230.05	-1.230,05
en_AU	USD	accounting	symbol	0.0	USD 0.00
en_AU	USD	accounting	symbol	1.2	USD 1.20
en_AU	USD	accounting	symbol	0.00831765	USD 0.01
en_AU	USD	accounting	symbol	1234565.0	USD 1,234,565.00
en_AU	USD	accounting	symbol	-1230.05	(USD 1,230.05)
en_AU	EUR	accounting	symbol	0.0	EUR 0.00
en_AU	EUR	accounting	symbol	1.2	EUR 1.20
en_AU	EUR	accounting	symbol	0.00831765	EUR 0.01
en_AU	EUR	accounting	symbol	1234565.0	EUR 1,234,565.00
en_AU	EUR	accounting	symbol	-1230.05	(EUR 1,230.05)
en_AU	JPY	accounting	symbol	0.0	JPY 0
en_AU	JPY	accounting	symbol	1.2	JPY 1
en_AU	JPY	accounting	symbol	0.00831765	JPY 0
en_AU	JPY	accounting	symbol	1234565.0	JPY 1,234,565
en_AU	JPY	accounting	symbol	-1230.05	(JPY 1,230)
en_AU	RUB	accounting	symbol	0.0	RUB 0.00
en_AU	RUB	accounting	symbol	1.2	RUB 1.20
en_AU	RUB	accounting	symbol	0.00831765	RUB 0.01
en_AU	RUB	accounting	symbol	1234565.0	RUB 1,234,565.00
en_AU	RUB	accounting	symbol	-1230.05	(RUB 1,230.05)
en_AU	EGP	accounting	symbol	0.0	EGP 0.00
en_AU	EGP	accounting	symbol	1.2	EGP 1.20
en_AU	EGP	accounting	symbol	0.00831765	EGP 0.01
en_AU	EGP	accounting	symbol	1234565.0	EGP 1,234,565.00
en_AU	EGP	accounting	symbol	-1230.05	(EGP 1,230.05)
en_AU		accounting	symbol	0.0	0
en_AU		accounting	symbol	1.2	1.2
en_AU		accounting	symbol	0.00831765	0.008318
en_AU		accounting	symbol	1234565.0	1,234,565
en_AU		accounting	symbol	-1230.05	-1,230.05
en_CA	USD	accounting	symbol	0.0	US$0.00
en_CA	USD	accounting	symbol	1.2	US$1.20
en_CA	USD	accounting	symbol	0.00831765	US$0.01
en_CA	USD	accounting	symbol	1234565.0	US$1,234,565.00
en_CA	USD	accounting	symbol	-1230.05	(US$1,230.05)
en_CA	EUR	accounting	symbol	0.0	€0.00
en_CA	EUR	accounting	symbol	1.2	€1.20
en_CA	EUR	accounting	symbol	0.00831765	€0.01
en_CA	EUR	accounting	symbol	1234565.0	€1,234,565.00
en_CA	EUR	accounting	symbol	-1230.05	(€1,230.05)
en_CA	JPY	accounting	symbol	0.0	JP¥0
en_CA	JPY	accounting	symbol	1.2	JP¥1
en_CA	JPY	accounting	symbol	0.00831765	JP¥0
en_CA	JPY	accounting	symbol	1234565.0	JP¥1,234,565
en_CA	JPY	accounting	symbol	-1230.05	(JP¥1,230)
en_CA	RUB	accounting	symbol	0.0	RUB 0.00
en_CA	RUB	accounting	symbol	1.2	RUB 1.20
en_CA	RUB	accounting	symbol	0.00831765	RUB 0.01
en_CA	RUB	accounting	symbol	1234565.0	RUB 1,234,565.00
en_CA	RUB	accounting	symbol	-1230.05	(RUB 1,230.05)
en_CA	EGP	accounting	symbol	0.0	EGP 0.00
en_CA	EGP	accounting	symbol	1.2	EGP 1.20
en_CA	EGP	accounting	symbol	0.00831765	EGP 0.01
en_CA	EGP	accounting	symbol	1234565.0	EGP 1,234,565.00
en_CA	EGP	accounting	symbol	-1230.05	(EGP 1,230.05)
en_CA		accounting	symbol	0.0	0
en_CA		accounting	symbol	1.2	1.2
en_CA		accounting	symbol	0.00831765	0.008318
en_CA		accounting	symbol	1234565.0	1,234,565
en_CA		accounting	symbol	-1230.05	-1,230.05
en_GB	USD	accounting	symbol	0.0	US$0.00
en_GB	USD	accounting	symbol	1.2	US$1.20
en_GB	USD	accounting	symbol	0.00831765	US$0.01
en_GB	USD	accounting	symbol	1234565.0	US$1,234,565.00
en_GB	USD	accounting	symbol	-1230.05	(US$1,230.05)
en_GB	EUR	accounting	symbol	0.0	€0.00
en_GB	EUR	accounting	symbol	1.2	€1.20
en_GB	EUR	accounting	symbol	0.00831765	€0.01
en_GB	EUR	accounting	symbol	1234565.0	€1,234,565.00
en_GB	EUR	accounting	symbol	-1230.05	(€1,230.05)
en_GB	JPY	accounting	symbol	0.0	JP¥0
en_GB	JPY	accounting	symbol	1.2	JP¥1
en_GB	JPY	accounting	symbol	0.00831765	JP¥0
en_GB	JPY	accounting	symbol	1234565.0	JP¥1,234,565
en_GB	JPY	accounting	symbol	-1230.05	(JP¥1,230)
en_GB	RUB	accounting	symbol	0.0	RUB 0.00
en_GB	RUB	accounting	symbol	1.2	RUB 1.20
en_GB	RUB	accounting	symbol	0.00831765	RUB 0.01
en_GB	RUB	accounting	symbol	1234565.0	RUB 1,234,565.00
en_GB	RUB	accounting	symbol	-1230.05	(RUB 1,230.05)
en_GB	EGP	accounting	symbol	0.0	EGP 0.00
en_GB	EGP	accounting	symbol	1.2	EGP 1.20
en_GB	EGP	accounting	symbol	0.00831765	EGP 0.01
en_GB	EGP	accounting	symbol	1234565.0	EGP 1,234,565.00
en_GB	EGP	accounting	symbol	-1230.05	(EGP 1,230.05)
en_GB		accounting	symbol	0.0	0
en_GB		accounting	symbol	1.2	1.2
en_GB		accounting	symbol	0.00831765	0.008318
en_GB		accounting	symbol	1234565.0	1,234,565
en_GB		accounting	symbol	-1230.05	-1,230.05
en_IN	USD	accounting	symbol	0.0	$0.00
en_IN	USD	accounting	symbol	1.2	$1.20
en_IN	USD	accounting	symbol	0.00831765	$0.01
en_IN	USD	accounting	symbol	1234565.0	$1,234,565.00
en_IN	USD	accounting	symbol	-1230.05	($1,230.05)
en_IN	EUR	accounting	symbol	0.0	€0.00
en_IN	EUR	accounting	symbol	1.2	€1.20
en_IN	EUR	accounting	symbol	0.00831765	€0.01
en_IN	EUR	accounting	symbol	1234565.0	€1,234,565.00
en_IN	EUR	accounting	symbol	-1230.05	(€1,230.05)
en_IN	JPY	accounting	symbol	0.0	JP¥0
en_IN	JPY	accounting	symbol	1.2	JP¥1
en_IN	JPY	accounting	symbol	0.00831765	JP¥0
en_IN	JPY	accounting	symbol	1234565.0	JP¥1,234,565
en_IN	JPY	accounting	symbol	-1230.05	(JP¥1,230)
en_IN	RUB	accounting	symbol	0.0	RUB 0.00
en_IN	RUB	accounting	symbol	1.2	RUB 1.20
en_IN	RUB	accounting	symbol	0.00831765	RUB 0.01
en_IN	RUB	accounting	symbol	1234565.0	RUB 1,234,565.00
en_IN	RUB	accounting	symbol	-1230.05	(RUB 1,230.05)
en_IN	EGP	accounting	symbol	0.0	EGP 0.00
en_IN	EGP	accounting	symbol	1.2	EGP 1.20
en_IN	EGP	accounting	symbol	0.00831765	EGP 0.01
en_IN	EGP	accounting	symbol	1234565.0	EGP 1,234,565.00
en_IN	EGP	accounting	symbol	-1230.05	(EGP 1,230.05)
en_IN		accounting	symbol	0.0	0
en_IN		accounting	symbol	1.2	1.2
en_IN		accounting	symbol	0.00831765	0.008318
en_IN		accounting	symbol	1234565.0	12,34,565
en_IN		accounting	symbol	-1230.05	-1,230.05
es	USD	accounting	symbol	0.0	0,00 US$
es	USD	accounting	symbol	1.2	1,20 US$
es	USD	accounting	symbol	0.00831765	0,01 US$
es	USD	accounting	symbol	1234565.0	1.234.565,00 US$
es	USD	accounting	symbol	-1230.05	-1230,05 US$
es	EUR	accounting	symbol	0.0	0,00 €
es	EUR	accounting	symbol	1.2	1,20 €
es	EUR	accounting	symbol	0.00831765	0,01 €
es	EUR	accounting	symbol	1234565.0	1.234.565,00 €
es	EUR	accounting	symbol	-1230.05	-1230,05 €
es	JPY	accounting	symbol	0.0	0 JPY
es	JPY	accounting	symbol	1.2	1 JPY
es	JPY	accounting	symbol	0.00831765	0 JPY
es	JPY	accounting	symbol	1234565.0	1.234.565 JPY
es	JPY	accounting	symbol	-1230.05	-1230 JPY
es	RUB	accounting	symbol	0.0	0,00 RUB
es	RUB	accounting	symbol	1.2	1,20 RUB
es	RUB	accounting	symbol	0.00831765	0,01 RUB
es	RUB	accounting	symbol	1234565.0	1.234.565,00 RUB
es	RUB	accounting	symbol	-1230.05	-1230,05 RUB
es	EGP	accounting	symbol	0.0	0,00 EGP
es	EGP	accounting	symbol	1.2	1,20 EGP
es	EGP	accounting	symbol	0.00831765	0,01 EGP
es	EGP	accounting	symbol	1234565.0	1.234.565,00 EGP
es	EGP	accounting	symbol	-1230.05	-1230,05 EGP
es		accounting	symbol	0.0	0
es		accounting	symbol	1.2	1,2
es		accounting	symbol	0.00831765	0,008318
es		accounting	symbol	1234565.0	1.234.565
