locale	currency	currency_format_length	currency_display	input	expected
ar	BAM	short	name	0.0	0 مارك البوسنة والهرسك قابل للتحويل
ar	BAM	short	name	1.2	1.2 مارك البوسنة والهرسك قابل للتحويل
ar	BAM	short	name	0.00831765	0.0083 مارك البوسنة والهرسك قابل للتحويل
ar	BAM	short	name	1234565.0	1.2 مليون مارك البوسنة والهرسك قابل للتحويل
ar	BAM	short	name	-1230.05	‎-1.2 ألف مارك البوسنة والهرسك قابل للتحويل
ar	BBD	short	name	0.0	0 دولار بربادوسي
ar	BBD	short	name	1.2	1.2 دولار بربادوسي
ar	BBD	short	name	0.00831765	0.0083 دولار بربادوسي
ar	BBD	short	name	1234565.0	1.2 مليون دولار بربادوسي
ar	BBD	short	name	-1230.05	‎-1.2 ألف دولار بربادوسي
ar	BDT	short	name	0.0	0 تاكا بنغلاديشي
ar	BDT	short	name	1.2	1.2 تاكا بنغلاديشي
ar	BDT	short	name	0.00831765	0.0083 تاكا بنغلاديشي
ar	BDT	short	name	1234565.0	1.2 مليون تاكا بنغلاديشي
ar	BDT	short	name	-1230.05	‎-1.2 ألف تاكا بنغلاديشي
ar	BHD	short	name	0.0	0 دينار بحريني
ar	BHD	short	name	1.2	1.2 دينار بحريني
ar	BHD	short	name	0.00831765	0.0083 دينار بحريني
ar	BHD	short	name	1234565.0	1.2 مليون دينار بحريني
ar	BHD	short	name	-1230.05	‎-1.2 ألف دينار بحريني
ar	BIF	short	name	0.0	0 فرنك بروندي
ar	BIF	short	name	1.2	1.2 فرنك بروندي
ar	BIF	short	name	0.00831765	0.0083 فرنك بروندي
ar	BIF	short	name	1234565.0	1.2 مليون فرنك بروندي
ar	BIF	short	name	-1230.05	‎-1.2 ألف فرنك بروندي
ar	BMD	short	name	0.0	0 دولار برمودي
ar	BMD	short	name	1.2	1.2 دولار برمودي
ar	BMD	short	name	0.00831765	0.0083 دولار برمودي
ar	BMD	short	name	1234565.0	1.2 مليون دولار برمودي
ar	BMD	short	name	-1230.05	‎-1.2 ألف دولار برمودي
ar	BND	short	name	0.0	0 دولار بروناي
ar	BND	short	name	1.2	1.2 دولار بروناي
ar	BND	short	name	0.00831765	0.0083 دولار بروناي
ar	BND	short	name	1234565.0	1.2 مليون دولار بروناي
ar	BND	short	name	-1230.05	‎-1.2 ألف دولار بروناي
ar	BOB	short	name	0.0	0 بوليفيانو بوليفي
ar	BOB	short	name	1.2	1.2 بوليفيانو بوليفي
ar	BOB	short	name	0.00831765	0.0083 بوليفيانو بوليفي
ar	BOB	short	name	1234565.0	1.2 مليون بوليفيانو بوليفي
ar	BOB	short	name	-1230.05	‎-1.2 ألف بوليفيانو بوليفي
ar	BRL	short	name	0.0	0 ريال برازيلي
ar	BRL	short	name	1.2	1.2 ريال برازيلي
ar	BRL	short	name	0.00831765	0.0083 ريال برازيلي
ar	BRL	short	name	1234565.0	1.2 مليون ريال برازيلي
ar	BRL	short	name	-1230.05	‎-1.2 ألف ريال برازيلي
ar	BSD	short	name	0.0	0 دولار باهامي
ar	BSD	short	name	1.2	1.2 دولار باهامي
ar	BSD	short	name	0.00831765	0.0083 دولار باهامي
ar	BSD	short	name	1234565.0	1.2 مليون دولار باهامي
ar	BSD	short	name	-1230.05	‎-1.2 ألف دولار باهامي
ar	BTN	short	name	0.0	0 نولتوم بوتاني
ar	BTN	short	name	1.2	1.2 نولتوم بوتاني
ar	BTN	short	name	0.00831765	0.0083 نولتوم بوتاني
ar	BTN	short	name	1234565.0	1.2 مليون نولتوم بوتاني
ar	BTN	short	name	-1230.05	‎-1.2 ألف نولتوم بوتاني
ar	BWP	short	name	0.0	0 بولا بتسواني
ar	BWP	short	name	1.2	1.2 بولا بتسواني
ar	BWP	short	name	0.00831765	0.0083 بولا بتسواني
ar	BWP	short	name	1234565.0	1.2 مليون بولا بتسواني
ar	BWP	short	name	-1230.05	‎-1.2 ألف بولا بتسواني
ar	BYN	short	name	0.0	0 روبل بيلاروسي
ar	BYN	short	name	1.2	1.2 روبل بيلاروسي
ar	BYN	short	name	0.00831765	0.0083 روبل بيلاروسي
ar	BYN	short	name	1234565.0	1.2 مليون روبل بيلاروسي
ar	BYN	short	name	-1230.05	‎-1.2 ألف روبل بيلاروسي
ar	BZD	short	name	0.0	0 دولار بليزي
ar	BZD	short	name	1.2	1.2 دولار بليزي
ar	BZD	short	name	0.00831765	0.0083 دولار بليزي
ar	BZD	short	name	1234565.0	1.2 مليون دولار بليزي
ar	BZD	short	name	-1230.05	‎-1.2 ألف دولار بليزي
ar	CAD	short	name	0.0	0 دولار كندي
ar	CAD	short	name	1.2	1.2 دولار كندي
ar	CAD	short	name	0.00831765	0.0083 دولار كندي
ar	CAD	short	name	1234565.0	1.2 مليون دولار كندي
ar	CAD	short	name	-1230.05	‎-1.2 ألف دولار كندي
ar	CDF	short	name	0.0	0 فرنك كونغولي
ar	CDF	short	name	1.2	1.2 فرنك كونغولي
ar	CDF	short	name	0.00831765	0.0083 فرنك كونغولي
ar	CDF	short	name	1234565.0	1.2 مليون فرنك كونغولي
ar	CDF	short	name	-1230.05	‎-1.2 ألف فرنك كونغولي
ar	CHF	short	name	0.0	0 فرنك سويسري
ar	CHF	short	name	1.2	1.2 فرنك سويسري
ar	CHF	short	name	0.00831765	0.0083 فرنك سويسري
ar	CHF	short	name	1234565.0	1.2 مليون فرنك سويسري
ar	CHF	short	name	-1230.05	‎-1.2 ألف فرنك سويسري
ar	CLP	short	name	0.0	0 بيزو تشيلي
ar	CLP	short	name	1.2	1.2 بيزو تشيلي
ar	CLP	short	name	0.00831765	0.0083 بيزو تشيلي
ar	CLP	short	name	1234565.0	1.2 مليون بيزو تشيلي
ar	CLP	short	name	-1230.05	‎-1.2 ألف بيزو تشيلي
ar	CNY	short	name	0.0	0 يوان صيني
ar	CNY	short	name	1.2	1.2 يوان صيني
ar	CNY	short	name	0.00831765	0.0083 يوان صيني
ar	CNY	short	name	1234565.0	1.2 مليون يوان صيني
ar	CNY	short	name	-1230.05	‎-1.2 ألف يوان صيني
ar	COP	short	name	0.0	0 بيزو كولومبي
ar	COP	short	name	1.2	1.2 بيزو كولومبي
ar	COP	short	name	0.00831765	0.0083 بيزو كولومبي
ar	COP	short	name	1234565.0	1.2 مليون بيزو كولومبي
ar	COP	short	name	-1230.05	‎-1.2 ألف بيزو كولومبي
ar	CRC	short	name	0.0	0 كولن كوستاريكي
ar	CRC	short	name	1.2	1.2 كولن كوستاريكي
ar	CRC	short	name	0.00831765	0.0083 كولن كوستاريكي
ar	CRC	short	name	1234565.0	1.2 مليون كولن كوستاريكي
ar	CRC	short	name	-1230.05	‎-1.2 ألف كولن كوستاريكي
ar	CUP	short	name	0.0	0 بيزو كوبي
ar	CUP	short	name	1.2	1.2 بيزو كوبي
ar	CUP	short	name	0.00831765	0.0083 بيزو كوبي
ar	CUP	short	name	1234565.0	1.2 مليون بيزو كوبي
ar	CUP	short	name	-1230.05	‎-1.2 ألف بيزو كوبي
ar	CVE	short	name	0.0	0 اسكودو الرأس الأخضر
ar	CVE	short	name	1.2	1.2 اسكودو الرأس الأخضر
ar	CVE	short	name	0.00831765	0.0083 اسكودو الرأس الأخضر
ar	CVE	short	name	1234565.0	1.2 مليون اسكودو الرأس الأخضر
ar	CVE	short	name	-1230.05	‎-1.2 ألف اسكودو الرأس الأخضر
ar	CZK	short	name	0.0	0 كرونة تشيكية
ar	CZK	short	name	1.2	1.2 كرونة تشيكية
ar	CZK	short	name	0.00831765	0.0083 كرونة تشيكية
ar	CZK	short	name	1234565.0	1.2 مليون كرونة تشيكية
ar	CZK	short	name	-1230.05	‎-1.2 ألف كرونة تشيكية
ar	DJF	short	name	0.0	0 فرنك جيبوتي
ar	DJF	short	name	1.2	1.2 فرنك جيبوتي
ar	DJF	short	name	0.00831765	0.0083 فرنك جيبوتي
ar	DJF	short	name	1234565.0	1.2 مليون فرنك جيبوتي
ar	DJF	short	name	-1230.05	‎-1.2 ألف فرنك جيبوتي
ar	DKK	short	name	0.0	0 كرونة دنماركية
ar	DKK	short	name	1.2	1.2 كرونة دنماركية
ar	DKK	short	name	0.00831765	0.0083 كرونة دنماركية
ar	DKK	short	name	1234565.0	1.2 مليون كرونة دنماركية
ar	DKK	short	name	-1230.05	‎-1.2 ألف كرونة دنماركية
ar	DOP	short	name	0.0	0 بيزو الدومنيكان
ar	DOP	short	name	1.2	1.2 بيزو الدومنيكان
ar	DOP	short	name	0.00831765	0.0083 بيزو الدومنيكان
ar	DOP	short	name	1234565.0	1.2 مليون بيزو الدومنيكان
ar	DOP	short	name	-1230.05	‎-1.2 ألف بيزو الدومنيكان
ar	DZD	short	name	0.0	0 دينار جزائري
ar	DZD	short	name	1.2	1.2 دينار جزائري
ar	DZD	short	name	0.00831765	0.0083 دينار جزائري
ar	DZD	short	name	1234565.0	1.2 مليون دينارًا جزائريًا
ar	DZD	short	name	-1230.05	‎-1.2 ألف دينارًا جزائريًا
ar	ERN	short	name	0.0	0 ناكفا أريتري
ar	ERN	short	name	1.2	1.2 ناكفا أريتري
ar	ERN	short	name	0.00831765	0.0083 ناكفا أريتري
ar	ERN	short	name	1234565.0	1.2 مليون ناكفا أريتري
ar	ERN	short	name	-1230.05	‎-1.2 ألف ناكفا أريتري
ar	ETB	short	name	0.0	0 بير أثيوبي
ar	ETB	short	name	1.2	1.2 بير أثيوبي
ar	ETB	short	name	0.00831765	0.0083 بير أثيوبي
ar	ETB	short	name	1234565.0	1.2 مليون بير أثيوبي
ar	ETB	short	name	-1230.05	‎-1.2 ألف بير أثيوبي
ar	FJD	short	name	0.0	0 دولار فيجي
ar	FJD	short	name	1.2	1.2 دولار فيجي
ar	FJD	short	name	0.00831765	0.0083 دولار فيجي
ar	FJD	short	name	1234565.0	1.2 مليون دولار فيجي
ar	FJD	short	name	-1230.05	‎-1.2 ألف دولار فيجي
ar	FKP	short	name	0.0	0 جنيه جزر فوكلاند
ar	FKP	short	name	1.2	1.2 جنيه جزر فوكلاند
ar	FKP	short	name	0.00831765	0.0083 جنيه جزر فوكلاند
ar	FKP	short	name	1234565.0	1.2 مليون جنيه جزر فوكلاند
ar	FKP	short	name	-1230.05	‎-1.2 ألف جنيه جزر فوكلاند
ar	GBP	short	name	0.0	0 جنيه إسترليني
ar	GBP	short	name	1.2	1.2 جنيه إسترليني
ar	GBP	short	name	0.00831765	0.0083 جنيه إسترليني
ar	GBP	short	name	1234565.0	1.2 مليون جنيه إسترليني
ar	GBP	short	name	-1230.05	‎-1.2 ألف جنيه إسترليني
ar	GEL	short	name	0.0	0 لاري جورجي
ar	GEL	short	name	1.2	1.2 لاري جورجي
ar	GEL	short	name	0.00831765	0.0083 لاري جورجي
ar	GEL	short	name	1234565.0	1.2 مليون لاري جورجي
ar	GEL	short	name	-1230.05	‎-1.2 ألف لاري جورجي
ar	GHS	short	name	0.0	0 سيدي غانا
ar	GHS	short	name	1.2	1.2 سيدي غانا
ar	GHS	short	name	0.00831765	0.0083 سيدي غانا
ar	GHS	short	name	1234565.0	1.2 مليون سيدي غانا
ar	GHS	short	name	-1230.05	‎-1.2 ألف سيدي غانا
ar	GIP	short	name	0.0	0 جنيه جبل طارق
ar	GIP	short	name	1.2	1.2 جنيه جبل طارق
ar	GIP	short	name	0.00831765	0.0083 جنيه جبل طارق
ar	GIP	short	name	1234565.0	1.2 مليون جنيه جبل طارق
ar	GIP	short	name	-1230.05	‎-1.2 ألف جنيه جبل طارق
ar	GMD	short	name	0.0	0 دلاسي غامبي
ar	GMD	short	name	1.2	1.2 دلاسي غامبي
ar	GMD	short	name	0.00831765	0.0083 دلاسي غامبي
ar	GMD	short	name	1234565.0	1.2 مليون دلاسي غامبي
ar	GMD	short	name	-1230.05	‎-1.2 ألف دلاسي غامبي
ar	GNF	short	name	0.0	0 فرنك غينيا
ar	GNF	short	name	1.2	1.2 فرنك غينيا
ar	GNF	short	name	0.00831765	0.0083 فرنك غينيا
ar	GNF	short	name	1234565.0	1.2 مليون فرنك غينيا
ar	GNF	short	name	-1230.05	‎-1.2 ألف فرنك غينيا
ar	GTQ	short	name	0.0	0 كوتزال غواتيمالا
ar	GTQ	short	name	1.2	1.2 كوتزال غواتيمالا
ar	GTQ	short	name	0.00831765	0.0083 كوتزال غواتيمالا
ar	GTQ	short	name	1234565.0	1.2 مليون كوتزال غواتيمالا
ar	GTQ	short	name	-1230.05	‎-1.2 ألف كوتزال غواتيمالا
ar	GYD	short	name	0.0	0 دولار غيانا
ar	GYD	short	name	1.2	1.2 دولار غيانا
ar	GYD	short	name	0.00831765	0.0083 دولار غيانا
ar	GYD	short	name	1234565.0	1.2 مليون دولار غيانا
ar	GYD	short	name	-1230.05	‎-1.2 ألف دولار غيانا
ar	HKD	short	name	0.0	0 دولار هونغ كونغ
ar	HKD	short	name	1.2	1.2 دولار هونغ كونغ
ar	HKD	short	name	0.00831765	0.0083 دولار هونغ كونغ
ar	HKD	short	name	1234565.0	1.2 مليون دولار هونغ كونغ
ar	HKD	short	name	-1230.05	‎-1.2 ألف دولار هونغ كونغ
ar	HNL	short	name	0.0	0 ليمبيرا هندوراس
ar	HNL	short	name	1.2	1.2 ليمبيرا هندوراس
ar	HNL	short	name	0.00831765	0.0083 ليمبيرا هندوراس
ar	HNL	short	name	1234565.0	1.2 مليون ليمبيرا هندوراس
ar	HNL	short	name	-1230.05	‎-1.2 ألف ليمبيرا هندوراس
ar	HTG	short	name	0.0	0 جوردى هايتي
ar	HTG	short	name	1.2	1.2 جوردى هايتي
ar	HTG	short	name	0.00831765	0.0083 جوردى هايتي
ar	HTG	short	name	1234565.0	1.2 مليون جوردى هايتي
ar	HTG	short	name	-1230.05	‎-1.2 ألف جوردى هايتي
ar	HUF	short	name	0.0	0 فورينت هنغاري
ar	HUF	short	name	1.2	1.2 فورينت هنغاري
ar	HUF	short	name	0.00831765	0.0083 فورينت هنغاري
ar	HUF	short	name	1234565.0	1.2 مليون فورينت هنغاري
ar	HUF	short	name	-1230.05	‎-1.2 ألف فورينت هنغاري
ar	IDR	short	name	0.0	0 روبية إندونيسية
ar	IDR	short	name	1.2	1.2 روبية إندونيسية
ar	IDR	short	name	0.00831765	0.0083 روبية إندونيسية
ar	IDR	short	name	1234565.0	1.2 مليون روبية إندونيسية
ar	IDR	short	name	-1230.05	‎-1.2 ألف روبية إندونيسية
ar	ILS	short	name	0.0	0 شيكل إسرائيلي جديد
ar	ILS	short	name	1.2	1.2 شيكل إسرائيلي جديد
ar	ILS	short	name	0.00831765	0.0083 شيكل إسرائيلي جديد
ar	ILS	short	name	1234565.0	1.2 مليون شيكل إسرائيلي جديد
ar	ILS	short	name	-1230.05	‎-1.2 ألف شيكل إسرائيلي جديد
ar	INR	short	name	0.0	0 روبية هندي
ar	INR	short	name	1.2	1.2 روبية هندي
ar	INR	short	name	0.00831765	0.0083 روبية هندي
ar	INR	short	name	1234565.0	1.2 مليون روبية هندي
ar	INR	short	name	-1230.05	‎-1.2 ألف روبية هندي
ar	IQD	short	name	0.0	0 دينار عراقي
ar	IQD	short	name	1.2	1.2 دينار عراقي
ar	IQD	short	name	0.00831765	0.0083 دينار عراقي
ar	IQD	short	name	1234565.0	1.2 مليون دينار عراقي
ar	IQD	short	name	-1230.05	‎-1.2 ألف دينار عراقي
ar	IRR	short	name	0.0	0 ريال إيراني
ar	IRR	short	name	1.2	1.2 ريال إيراني
ar	IRR	short	name	0.00831765	0.0083 ريال إيراني
ar	IRR	short	name	1234565.0	1.2 مليون ريال إيراني
ar	IRR	short	name	-1230.05	‎-1.2 ألف ريال إيراني
ar	ISK	short	name	0.0	0 كرونة أيسلندية
ar	ISK	short	name	1.2	1.2 كرونة أيسلندية
ar	ISK	short	name	0.00831765	0.0083 كرونة أيسلندية
ar	ISK	short	name	1234565.0	1.2 مليون كرونة أيسلندية
ar	ISK	short	name	-1230.05	‎-1.2 ألف كرونة أيسلندية
ar	JMD	short	name	0.0	0 دولار جامايكي
ar	JMD	short	name	1.2	1.2 دولار جامايكي
ar	JMD	short	name	0.00831765	0.0083 دولار جامايكي
ar	JMD	short	name	1234565.0	1.2 مليون دولار جامايكي
ar	JMD	short	name	-1230.05	‎-1.2 ألف دولار جامايكي
ar	JOD	short	name	0.0	0 دينار أردني
ar	JOD	short	name	1.2	1.2 دينار أردني
ar	JOD	short	name	0.00831765	0.0083 دينار أردني
ar	JOD	short	name	1234565.0	1.2 مليون دينار أردني
ar	JOD	short	name	-1230.05	‎-1.2 ألف دينار أردني
ar	KES	short	name	0.0	0 شلن كينيي
ar	KES	short	name	1.2	1.2 شلن كينيي
ar	KES	short	name	0.00831765	0.0083 شلن كينيي
ar	KES	short	name	1234565.0	1.2 مليون شلن كينيي
ar	KES	short	name	-1230.05	‎-1.2 ألف شلن كينيي
ar	KGS	short	name	0.0	0 سوم قيرغستاني
ar	KGS	short	name	1.2	1.2 سوم قيرغستاني
ar	KGS	short	name	0.00831765	0.0083 سوم قيرغستاني
ar	KGS	short	name	1234565.0	1.2 مليون سوم قيرغستاني
ar	KGS	short	name	-1230.05	‎-1.2 ألف سوم قيرغستاني
ar	KHR	short	name	0.0	0 رييال كمبودي
ar	KHR	short	name	1.2	1.2 رييال كمبودي
ar	KHR	short	name	0.00831765	0.0083 رييال كمبودي
ar	KHR	short	name	1234565.0	1.2 مليون رييال كمبودي
ar	KHR	short	name	-1230.05	‎-1.2 ألف رييال كمبودي
ar	KMF	short	name	0.0	0 فرنك جزر القمر
ar	KMF	short	name	1.2	1.2 فرنك جزر القمر
ar	KMF	short	name	0.00831765	0.0083 فرنك جزر القمر
ar	KMF	short	name	1234565.0	1.2 مليون فرنك جزر القمر
ar	KMF	short	name	-1230.05	‎-1.2 ألف فرنك جزر القمر
ar	KPW	short	name	0.0	0 وون كوريا الشمالية
ar	KPW	short	name	1.2	1.2 وون كوريا الشمالية
ar	KPW	short	name	0.00831765	0.0083 وون كوريا الشمالية
ar	KPW	short	name	1234565.0	1.2 مليون وون كوريا الشمالية
ar	KPW	short	name	-1230.05	‎-1.2 ألف وون كوريا الشمالية
ar	KRW	short	name	0.0	0 وون كوريا الجنوبية
ar	KRW	short	name	1.2	1.2 وون كوريا الجنوبية
ar	KRW	short	name	0.00831765	0.0083 وون كوريا الجنوبية
ar	KRW	short	name	1234565.0	1.2 مليون وون كوريا الجنوبية
ar	KRW	short	name	-1230.05	‎-1.2 ألف وون كوريا الجنوبية
ar	KWD	short	name	0.0	0 دينار كويتي
ar	KWD	short	name	1.2	1.2 دينار كويتي
ar	KWD	short	name	0.00831765	0.0083 دينار كويتي
ar	KWD	short	name	1234565.0	1.2 مليون دينار كويتي
ar	KWD	short	name	-1230.05	‎-1.2 ألف دينار كويتي
ar	KYD	short	name	0.0	0 دولار جزر كيمن
ar	KYD	short	name	1.2	1.2 دولار جزر كيمن
ar	KYD	short	name	0.00831765	0.0083 دولار جزر كيمن
ar	KYD	short	name	1234565.0	1.2 مليون دولار جزر كيمن
ar	KYD	short	name	-1230.05	‎-1.2 ألف دولار جزر كيمن
ar	KZT	short	name	0.0	0 تينغ كازاخستاني
ar	KZT	short	name	1.2	1.2 تينغ كازاخستاني
ar	KZT	short	name	0.00831765	0.0083 تينغ كازاخستاني
ar	KZT	short	name	1234565.0	1.2 مليون تينغ كازاخستاني
ar	KZT	short	name	-1230.05	‎-1.2 ألف تينغ كازاخستاني
ar	LAK	short	name	0.0	0 كيب لاوسي
ar	LAK	short	name	1.2	1.2 كيب لاوسي
ar	LAK	short	name	0.00831765	0.0083 كيب لاوسي
ar	LAK	short	name	1234565.0	1.2 مليون كيب لاوسي
ar	LAK	short	name	-1230.05	‎-1.2 ألف كيب لاوسي
ar	LBP	short	name	0.0	0 جنيه لبناني
ar	LBP	short	name	1.2	1.2 جنيه لبناني
ar	LBP	short	name	0.00831765	0.0083 جنيه لبناني
ar	LBP	short	name	1234565.0	1.2 مليون جنيه لبناني
ar	LBP	short	name	-1230.05	‎-1.2 ألف جنيه لبناني
ar	LKR	short	name	0.0	0 روبية سريلانكية
ar	LKR	short	name	1.2	1.2 روبية سريلانكية
ar	LKR	short	name	0.00831765	0.0083 روبية سريلانكية
ar	LKR	short	name	1234565.0	1.2 مليون روبية سريلانكية
ar	LKR	short	name	-1230.05	‎-1.2 ألف روبية سريلانكية
ar	LRD	short	name	0.0	0 دولار ليبيري
ar	LRD	short	name	1.2	1.2 دولار ليبيري
ar	LRD	short	name	0.00831765	0.0083 دولار ليبيري
ar	LRD	short	name	1234565.0	1.2 مليون دولارًا ليبيريًا
ar	LRD	short	name	-1230.05	‎-1.2 ألف دولارًا ليبيريًا
ar	LSL	short	name	0.0	0 لوتي ليسوتو
ar	LSL	short	name	1.2	1.2 لوتي ليسوتو
ar	LSL	short	name	0.00831765	0.0083 لوتي ليسوتو
ar	LSL	short	name	1234565.0	1.2 مليون لوتي ليسوتو
ar	LSL	short	name	-1230.05	‎-1.2 ألف لوتي ليسوتو
ar	LYD	short	name	0.0	0 دينار ليبي
ar	LYD	short	name	1.2	1.2 دينار ليبي
ar	LYD	short	name	0.00831765	0.0083 دينار ليبي
ar	LYD	short	name	1234565.0	1.2 مليون دينارًا ليبيًا
ar	LYD	short	name	-1230.05	‎-1.2 ألف دينارًا ليبيًا
ar	MAD	short	name	0.0	0 درهم مغربي
ar	MAD	short	name	1.2	1.2 درهم مغربي
ar	MAD	short	name	0.00831765	0.0083 درهم مغربي
ar	MAD	short	name	1234565.0	1.2 مليون درهمًا مغربيًا
ar	MAD	short	name	-1230.05	‎-1.2 ألف درهمًا مغربيًا
ar	MDL	short	name	0.0	0 ليو مولدوفي
ar	MDL	short	name	1.2	1.2 ليو مولدوفي
ar	MDL	short	name	0.00831765	0.0083 ليو مولدوفي
ar	MDL	short	name	1234565.0	1.2 مليون ليو مولدوفي
ar	MDL	short	name	-1230.05	‎-1.2 ألف ليو مولدوفي
ar	MGA	short	name	0.0	0 أرياري مدغشقر
ar	MGA	short	name	1.2	1.2 أرياري مدغشقر
ar	MGA	short	name	0.00831765	0.0083 أرياري مدغشقر
ar	MGA	short	name	1234565.0	1.2 مليون أرياري مدغشقر
ar	MGA	short	name	-1230.05	‎-1.2 ألف أرياري مدغشقر
ar	MKD	short	name	0.0	0 دينار مقدوني
ar	MKD	short	name	1.2	1.2 دينار مقدوني
ar	MKD	short	name	0.00831765	0.0083 دينار مقدوني
ar	MKD	short	name	1234565.0	1.2 مليون دينارًا مقدونيًا
ar	MKD	short	name	-1230.05	‎-1.2 ألف دينارًا مقدونيًا
ar	MMK	short	name	0.0	0 كيات ميانمار
ar	MMK	short	name	1.2	1.2 كيات ميانمار
ar	MMK	short	name	0.00831765	0.0083 كيات ميانمار
ar	MMK	short	name	1234565.0	1.2 مليون كيات ميانمار
ar	MMK	short	name	-1230.05	‎-1.2 ألف كيات ميانمار
ar	MNT	short	name	0.0	0 توغروغ منغولي
ar	MNT	short	name	1.2	1.2 توغروغ منغولي
ar	MNT	short	name	0.00831765	0.0083 توغروغ منغولي
ar	MNT	short	name	1234565.0	1.2 مليون توغروغ منغولي
ar	MNT	short	name	-1230.05	‎-1.2 ألف توغروغ منغولي
ar	MOP	short	name	0.0	0 باتاكا ماكاوي
ar	MOP	short	name	1.2	1.2 باتاكا ماكاوي
ar	MOP	short	name	0.00831765	0.0083 باتاكا ماكاوي
ar	MOP	short	name	1234565.0	1.2 مليون باتاكا ماكاوي
ar	MOP	short	name	-1230.05	‎-1.2 ألف باتاكا ماكاوي
ar	MRU	short	name	0.0	0 أوقية موريتانية
ar	MRU	short	name	1.2	1.2 أوقية موريتانية
ar	MRU	short	name	0.00831765	0.0083 أوقية موريتانية
ar	MRU	short	name	1234565.0	1.2 مليون أوقية موريتانية
ar	MRU	short	name	-1230.05	‎-1.2 ألف أوقية موريتانية
ar	MUR	short	name	0.0	0 روبية موريشيوسية
ar	MUR	short	name	1.2	1.2 روبية موريشيوسية
ar	MUR	short	name	0.00831765	0.0083 روبية موريشيوسية
ar	MUR	short	name	1234565.0	1.2 مليون روبية موريشيوسية
ar	MUR	short	name	-1230.05	‎-1.2 ألف روبية موريشيوسية
ar	MVR	short	name	0.0	0 روفيه جزر المالديف
ar	MVR	short	name	1.2	1.2 روفيه جزر المالديف
ar	MVR	short	name	0.00831765	0.0083 روفيه جزر المالديف
ar	MVR	short	name	1234565.0	1.2 مليون روفيه جزر المالديف
ar	MVR	short	name	-1230.05	‎-1.2 ألف روفيه جزر المالديف
ar	MWK	short	name	0.0	0 كواشا مالاوي
ar	MWK	short	name	1.2	1.2 كواشا مالاوي
ar	MWK	short	name	0.00831765	0.0083 كواشا مالاوي
ar	MWK	short	name	1234565.0	1.2 مليون كواشا مالاوي
ar	MWK	short	name	-1230.05	‎-1.2 ألف كواشا مالاوي
ar	MXN	short	name	0.0	0 بيزو مكسيكي
ar	MXN	short	name	1.2	1.2 بيزو مكسيكي
