locale	currency	currency_format	value_format_length	currency_display	input	expected
ar	AMD	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف AMD
ar	AOA	standard	decimal	code	0.0	‏0.00 AOA
ar	AOA	standard	decimal	code	1.2	‏1.20 AOA
ar	AOA	standard	decimal	code	0.00831765	‏0.01 AOA
ar	AOA	standard	decimal	code	1234565.0	‏1,234,565.00 AOA
ar	AOA	standard	decimal	code	-1230.05	‏‎-1,230.05 AOA
ar	AOA	standard	compact-short	code	0.0	‏0 AOA
ar	AOA	standard	compact-short	code	1.2	‏1.2 AOA
ar	AOA	standard	compact-short	code	0.00831765	‏0.0083 AOA
ar	AOA	standard	compact-short	code	1234565.0	‏1.2 مليون AOA
ar	AOA	standard	compact-short	code	-1230.05	‎-‏1.2 ألف AOA
ar	AOA	accounting	decimal	code	0.0	؜0.00 AOA
ar	AOA	accounting	decimal	code	1.2	؜1.20 AOA
ar	AOA	accounting	decimal	code	0.00831765	؜0.01 AOA
ar	AOA	accounting	decimal	code	1234565.0	؜1,234,565.00 AOA
ar	AOA	accounting	decimal	code	-1230.05	(؜1,230.05 AOA)
ar	AOA	accounting	compact-short	code	0.0	؜0 AOA
ar	AOA	accounting	compact-short	code	1.2	؜1.2 AOA
ar	AOA	accounting	compact-short	code	0.00831765	؜0.0083 AOA
ar	AOA	accounting	compact-short	code	1234565.0	‏1.2 مليون AOA
ar	AOA	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف AOA
ar	ARS	standard	decimal	code	0.0	‏0.00 ARS
ar	ARS	standard	decimal	code	1.2	‏1.20 ARS
ar	ARS	standard	decimal	code	0.00831765	‏0.01 ARS
ar	ARS	standard	decimal	code	1234565.0	‏1,234,565.00 ARS
ar	ARS	standard	decimal	code	-1230.05	‏‎-1,230.05 ARS
ar	ARS	standard	compact-short	code	0.0	‏0 ARS
ar	ARS	standard	compact-short	code	1.2	‏1.2 ARS
ar	ARS	standard	compact-short	code	0.00831765	‏0.0083 ARS
ar	ARS	standard	compact-short	code	1234565.0	‏1.2 مليون ARS
ar	ARS	standard	compact-short	code	-1230.05	‎-‏1.2 ألف ARS
ar	ARS	accounting	decimal	code	0.0	؜0.00 ARS
ar	ARS	accounting	decimal	code	1.2	؜1.20 ARS
ar	ARS	accounting	decimal	code	0.00831765	؜0.01 ARS
ar	ARS	accounting	decimal	code	1234565.0	؜1,234,565.00 ARS
ar	ARS	accounting	decimal	code	-1230.05	(؜1,230.05 ARS)
ar	ARS	accounting	compact-short	code	0.0	؜0 ARS
ar	ARS	accounting	compact-short	code	1.2	؜1.2 ARS
ar	ARS	accounting	compact-short	code	0.00831765	؜0.0083 ARS
ar	ARS	accounting	compact-short	code	1234565.0	‏1.2 مليون ARS
ar	ARS	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف ARS
ar	AUD	standard	decimal	code	0.0	‏0.00 AUD
ar	AUD	standard	decimal	code	1.2	‏1.20 AUD
ar	AUD	standard	decimal	code	0.00831765	‏0.01 AUD
ar	AUD	standard	decimal	code	1234565.0	‏1,234,565.00 AUD
ar	AUD	standard	decimal	code	-1230.05	‏‎-1,230.05 AUD
ar	AUD	standard	compact-short	code	0.0	‏0 AUD
ar	AUD	standard	compact-short	code	1.2	‏1.2 AUD
ar	AUD	standard	compact-short	code	0.00831765	‏0.0083 AUD
ar	AUD	standard	compact-short	code	1234565.0	‏1.2 مليون AUD
ar	AUD	standard	compact-short	code	-1230.05	‎-‏1.2 ألف AUD
ar	AUD	accounting	decimal	code	0.0	؜0.00 AUD
ar	AUD	accounting	decimal	code	1.2	؜1.20 AUD
ar	AUD	accounting	decimal	code	0.00831765	؜0.01 AUD
ar	AUD	accounting	decimal	code	1234565.0	؜1,234,565.00 AUD
ar	AUD	accounting	decimal	code	-1230.05	(؜1,230.05 AUD)
ar	AUD	accounting	compact-short	code	0.0	؜0 AUD
ar	AUD	accounting	compact-short	code	1.2	؜1.2 AUD
ar	AUD	accounting	compact-short	code	0.00831765	؜0.0083 AUD
ar	AUD	accounting	compact-short	code	1234565.0	‏1.2 مليون AUD
ar	AUD	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف AUD
ar	AWG	standard	decimal	code	0.0	‏0.00 AWG
ar	AWG	standard	decimal	code	1.2	‏1.20 AWG
ar	AWG	standard	decimal	code	0.00831765	‏0.01 AWG
ar	AWG	standard	decimal	code	1234565.0	‏1,234,565.00 AWG
ar	AWG	standard	decimal	code	-1230.05	‏‎-1,230.05 AWG
ar	AWG	standard	compact-short	code	0.0	‏0 AWG
ar	AWG	standard	compact-short	code	1.2	‏1.2 AWG
ar	AWG	standard	compact-short	code	0.00831765	‏0.0083 AWG
ar	AWG	standard	compact-short	code	1234565.0	‏1.2 مليون AWG
ar	AWG	standard	compact-short	code	-1230.05	‎-‏1.2 ألف AWG
ar	AWG	accounting	decimal	code	0.0	؜0.00 AWG
ar	AWG	accounting	decimal	code	1.2	؜1.20 AWG
ar	AWG	accounting	decimal	code	0.00831765	؜0.01 AWG
ar	AWG	accounting	decimal	code	1234565.0	؜1,234,565.00 AWG
ar	AWG	accounting	decimal	code	-1230.05	(؜1,230.05 AWG)
ar	AWG	accounting	compact-short	code	0.0	؜0 AWG
ar	AWG	accounting	compact-short	code	1.2	؜1.2 AWG
ar	AWG	accounting	compact-short	code	0.00831765	؜0.0083 AWG
ar	AWG	accounting	compact-short	code	1234565.0	‏1.2 مليون AWG
ar	AWG	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف AWG
ar	AZN	standard	decimal	code	0.0	‏0.00 AZN
ar	AZN	standard	decimal	code	1.2	‏1.20 AZN
ar	AZN	standard	decimal	code	0.00831765	‏0.01 AZN
ar	AZN	standard	decimal	code	1234565.0	‏1,234,565.00 AZN
ar	AZN	standard	decimal	code	-1230.05	‏‎-1,230.05 AZN
ar	AZN	standard	compact-short	code	0.0	‏0 AZN
ar	AZN	standard	compact-short	code	1.2	‏1.2 AZN
ar	AZN	standard	compact-short	code	0.00831765	‏0.0083 AZN
ar	AZN	standard	compact-short	code	1234565.0	‏1.2 مليون AZN
ar	AZN	standard	compact-short	code	-1230.05	‎-‏1.2 ألف AZN
ar	AZN	accounting	decimal	code	0.0	؜0.00 AZN
ar	AZN	accounting	decimal	code	1.2	؜1.20 AZN
ar	AZN	accounting	decimal	code	0.00831765	؜0.01 AZN
ar	AZN	accounting	decimal	code	1234565.0	؜1,234,565.00 AZN
ar	AZN	accounting	decimal	code	-1230.05	(؜1,230.05 AZN)
ar	AZN	accounting	compact-short	code	0.0	؜0 AZN
ar	AZN	accounting	compact-short	code	1.2	؜1.2 AZN
ar	AZN	accounting	compact-short	code	0.00831765	؜0.0083 AZN
ar	AZN	accounting	compact-short	code	1234565.0	‏1.2 مليون AZN
ar	AZN	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف AZN
ar	BAM	standard	decimal	code	0.0	‏0.00 BAM
ar	BAM	standard	decimal	code	1.2	‏1.20 BAM
ar	BAM	standard	decimal	code	0.00831765	‏0.01 BAM
ar	BAM	standard	decimal	code	1234565.0	‏1,234,565.00 BAM
ar	BAM	standard	decimal	code	-1230.05	‏‎-1,230.05 BAM
ar	BAM	standard	compact-short	code	0.0	‏0 BAM
ar	BAM	standard	compact-short	code	1.2	‏1.2 BAM
ar	BAM	standard	compact-short	code	0.00831765	‏0.0083 BAM
ar	BAM	standard	compact-short	code	1234565.0	‏1.2 مليون BAM
ar	BAM	standard	compact-short	code	-1230.05	‎-‏1.2 ألف BAM
ar	BAM	accounting	decimal	code	0.0	؜0.00 BAM
ar	BAM	accounting	decimal	code	1.2	؜1.20 BAM
ar	BAM	accounting	decimal	code	0.00831765	؜0.01 BAM
ar	BAM	accounting	decimal	code	1234565.0	؜1,234,565.00 BAM
ar	BAM	accounting	decimal	code	-1230.05	(؜1,230.05 BAM)
ar	BAM	accounting	compact-short	code	0.0	؜0 BAM
ar	BAM	accounting	compact-short	code	1.2	؜1.2 BAM
ar	BAM	accounting	compact-short	code	0.00831765	؜0.0083 BAM
ar	BAM	accounting	compact-short	code	1234565.0	‏1.2 مليون BAM
ar	BAM	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف BAM
ar	BBD	standard	decimal	code	0.0	‏0.00 BBD
ar	BBD	standard	decimal	code	1.2	‏1.20 BBD
ar	BBD	standard	decimal	code	0.00831765	‏0.01 BBD
ar	BBD	standard	decimal	code	1234565.0	‏1,234,565.00 BBD
ar	BBD	standard	decimal	code	-1230.05	‏‎-1,230.05 BBD
ar	BBD	standard	compact-short	code	0.0	‏0 BBD
ar	BBD	standard	compact-short	code	1.2	‏1.2 BBD
ar	BBD	standard	compact-short	code	0.00831765	‏0.0083 BBD
ar	BBD	standard	compact-short	code	1234565.0	‏1.2 مليون BBD
ar	BBD	standard	compact-short	code	-1230.05	‎-‏1.2 ألف BBD
ar	BBD	accounting	decimal	code	0.0	؜0.00 BBD
ar	BBD	accounting	decimal	code	1.2	؜1.20 BBD
ar	BBD	accounting	decimal	code	0.00831765	؜0.01 BBD
ar	BBD	accounting	decimal	code	1234565.0	؜1,234,565.00 BBD
ar	BBD	accounting	decimal	code	-1230.05	(؜1,230.05 BBD)
ar	BBD	accounting	compact-short	code	0.0	؜0 BBD
ar	BBD	accounting	compact-short	code	1.2	؜1.2 BBD
ar	BBD	accounting	compact-short	code	0.00831765	؜0.0083 BBD
ar	BBD	accounting	compact-short	code	1234565.0	‏1.2 مليون BBD
ar	BBD	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف BBD
ar	BDT	standard	decimal	code	0.0	‏0.00 BDT
ar	BDT	standard	decimal	code	1.2	‏1.20 BDT
ar	BDT	standard	decimal	code	0.00831765	‏0.01 BDT
ar	BDT	standard	decimal	code	1234565.0	‏1,234,565.00 BDT
ar	BDT	standard	decimal	code	-1230.05	‏‎-1,230.05 BDT
ar	BDT	standard	compact-short	code	0.0	‏0 BDT
ar	BDT	standard	compact-short	code	1.2	‏1.2 BDT
ar	BDT	standard	compact-short	code	0.00831765	‏0.0083 BDT
ar	BDT	standard	compact-short	code	1234565.0	‏1.2 مليون BDT
ar	BDT	standard	compact-short	code	-1230.05	‎-‏1.2 ألف BDT
ar	BDT	accounting	decimal	code	0.0	؜0.00 BDT
ar	BDT	accounting	decimal	code	1.2	؜1.20 BDT
ar	BDT	accounting	decimal	code	0.00831765	؜0.01 BDT
ar	BDT	accounting	decimal	code	1234565.0	؜1,234,565.00 BDT
ar	BDT	accounting	decimal	code	-1230.05	(؜1,230.05 BDT)
ar	BDT	accounting	compact-short	code	0.0	؜0 BDT
ar	BDT	accounting	compact-short	code	1.2	؜1.2 BDT
ar	BDT	accounting	compact-short	code	0.00831765	؜0.0083 BDT
ar	BDT	accounting	compact-short	code	1234565.0	‏1.2 مليون BDT
ar	BDT	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف BDT
ar	BHD	standard	decimal	code	0.0	‏0.000 BHD
ar	BHD	standard	decimal	code	1.2	‏1.200 BHD
ar	BHD	standard	decimal	code	0.00831765	‏0.008 BHD
ar	BHD	standard	decimal	code	1234565.0	‏1,234,565.000 BHD
ar	BHD	standard	decimal	code	-1230.05	‏‎-1,230.050 BHD
ar	BHD	standard	compact-short	code	0.0	‏0 BHD
ar	BHD	standard	compact-short	code	1.2	‏1.2 BHD
ar	BHD	standard	compact-short	code	0.00831765	‏0.0083 BHD
ar	BHD	standard	compact-short	code	1234565.0	‏1.2 مليون BHD
ar	BHD	standard	compact-short	code	-1230.05	‎-‏1.2 ألف BHD
ar	BHD	accounting	decimal	code	0.0	؜0.000 BHD
ar	BHD	accounting	decimal	code	1.2	؜1.200 BHD
ar	BHD	accounting	decimal	code	0.00831765	؜0.008 BHD
ar	BHD	accounting	decimal	code	1234565.0	؜1,234,565.000 BHD
ar	BHD	accounting	decimal	code	-1230.05	(؜1,230.050 BHD)
ar	BHD	accounting	compact-short	code	0.0	؜0 BHD
ar	BHD	accounting	compact-short	code	1.2	؜1.2 BHD
ar	BHD	accounting	compact-short	code	0.00831765	؜0.0083 BHD
ar	BHD	accounting	compact-short	code	1234565.0	‏1.2 مليون BHD
ar	BHD	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف BHD
ar	BIF	standard	decimal	code	0.0	‏0 BIF
ar	BIF	standard	decimal	code	1.2	‏1 BIF
ar	BIF	standard	decimal	code	0.00831765	‏0 BIF
ar	BIF	standard	decimal	code	1234565.0	‏1,234,565 BIF
ar	BIF	standard	decimal	code	-1230.05	‏‎-1,230 BIF
ar	BIF	standard	compact-short	code	0.0	‏0 BIF
ar	BIF	standard	compact-short	code	1.2	‏1.2 BIF
ar	BIF	standard	compact-short	code	0.00831765	‏0.0083 BIF
ar	BIF	standard	compact-short	code	1234565.0	‏1.2 مليون BIF
ar	BIF	standard	compact-short	code	-1230.05	‎-‏1.2 ألف BIF
ar	BIF	accounting	decimal	code	0.0	؜0 BIF
ar	BIF	accounting	decimal	code	1.2	؜1 BIF
ar	BIF	accounting	decimal	code	0.00831765	؜0 BIF
ar	BIF	accounting	decimal	code	1234565.0	؜1,234,565 BIF
ar	BIF	accounting	decimal	code	-1230.05	(؜1,230 BIF)
ar	BIF	accounting	compact-short	code	0.0	؜0 BIF
ar	BIF	accounting	compact-short	code	1.2	؜1.2 BIF
ar	BIF	accounting	compact-short	code	0.00831765	؜0.0083 BIF
ar	BIF	accounting	compact-short	code	1234565.0	‏1.2 مليون BIF
ar	BIF	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف BIF
ar	BMD	standard	decimal	code	0.0	‏0.00 BMD
ar	BMD	standard	decimal	code	1.2	‏1.20 BMD
ar	BMD	standard	decimal	code	0.00831765	‏0.01 BMD
ar	BMD	standard	decimal	code	1234565.0	‏1,234,565.00 BMD
ar	BMD	standard	decimal	code	-1230.05	‏‎-1,230.05 BMD
ar	BMD	standard	compact-short	code	0.0	‏0 BMD
ar	BMD	standard	compact-short	code	1.2	‏1.2 BMD
ar	BMD	standard	compact-short	code	0.00831765	‏0.0083 BMD
ar	BMD	standard	compact-short	code	1234565.0	‏1.2 مليون BMD
ar	BMD	standard	compact-short	code	-1230.05	‎-‏1.2 ألف BMD
ar	BMD	accounting	decimal	code	0.0	؜0.00 BMD
ar	BMD	accounting	decimal	code	1.2	؜1.20 BMD
ar	BMD	accounting	decimal	code	0.00831765	؜0.01 BMD
ar	BMD	accounting	decimal	code	1234565.0	؜1,234,565.00 BMD
ar	BMD	accounting	decimal	code	-1230.05	(؜1,230.05 BMD)
ar	BMD	accounting	compact-short	code	0.0	؜0 BMD
ar	BMD	accounting	compact-short	code	1.2	؜1.2 BMD
ar	BMD	accounting	compact-short	code	0.00831765	؜0.0083 BMD
ar	BMD	accounting	compact-short	code	1234565.0	‏1.2 مليون BMD
ar	BMD	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف BMD
ar	BND	standard	decimal	code	0.0	‏0.00 BND
ar	BND	standard	decimal	code	1.2	‏1.20 BND
ar	BND	standard	decimal	code	0.00831765	‏0.01 BND
ar	BND	standard	decimal	code	1234565.0	‏1,234,565.00 BND
ar	BND	standard	decimal	code	-1230.05	‏‎-1,230.05 BND
ar	BND	standard	compact-short	code	0.0	‏0 BND
ar	BND	standard	compact-short	code	1.2	‏1.2 BND
ar	BND	standard	compact-short	code	0.00831765	‏0.0083 BND
ar	BND	standard	compact-short	code	1234565.0	‏1.2 مليون BND
ar	BND	standard	compact-short	code	-1230.05	‎-‏1.2 ألف BND
ar	BND	accounting	decimal	code	0.0	؜0.00 BND
ar	BND	accounting	decimal	code	1.2	؜1.20 BND
ar	BND	accounting	decimal	code	0.00831765	؜0.01 BND
ar	BND	accounting	decimal	code	1234565.0	؜1,234,565.00 BND
ar	BND	accounting	decimal	code	-1230.05	(؜1,230.05 BND)
ar	BND	accounting	compact-short	code	0.0	؜0 BND
ar	BND	accounting	compact-short	code	1.2	؜1.2 BND
ar	BND	accounting	compact-short	code	0.00831765	؜0.0083 BND
ar	BND	accounting	compact-short	code	1234565.0	‏1.2 مليون BND
ar	BND	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف BND
ar	BOB	standard	decimal	code	0.0	‏0.00 BOB
ar	BOB	standard	decimal	code	1.2	‏1.20 BOB
ar	BOB	standard	decimal	code	0.00831765	‏0.01 BOB
ar	BOB	standard	decimal	code	1234565.0	‏1,234,565.00 BOB
ar	BOB	standard	decimal	code	-1230.05	‏‎-1,230.05 BOB
ar	BOB	standard	compact-short	code	0.0	‏0 BOB
ar	BOB	standard	compact-short	code	1.2	‏1.2 BOB
ar	BOB	standard	compact-short	code	0.00831765	‏0.0083 BOB
ar	BOB	standard	compact-short	code	1234565.0	‏1.2 مليون BOB
ar	BOB	standard	compact-short	code	-1230.05	‎-‏1.2 ألف BOB
ar	BOB	accounting	decimal	code	0.0	؜0.00 BOB
ar	BOB	accounting	decimal	code	1.2	؜1.20 BOB
ar	BOB	accounting	decimal	code	0.00831765	؜0.01 BOB
ar	BOB	accounting	decimal	code	1234565.0	؜1,234,565.00 BOB
ar	BOB	accounting	decimal	code	-1230.05	(؜1,230.05 BOB)
ar	BOB	accounting	compact-short	code	0.0	؜0 BOB
ar	BOB	accounting	compact-short	code	1.2	؜1.2 BOB
ar	BOB	accounting	compact-short	code	0.00831765	؜0.0083 BOB
ar	BOB	accounting	compact-short	code	1234565.0	‏1.2 مليون BOB
ar	BOB	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف BOB
ar	BRL	standard	decimal	code	0.0	‏0.00 BRL
ar	BRL	standard	decimal	code	1.2	‏1.20 BRL
ar	BRL	standard	decimal	code	0.00831765	‏0.01 BRL
ar	BRL	standard	decimal	code	1234565.0	‏1,234,565.00 BRL
ar	BRL	standard	decimal	code	-1230.05	‏‎-1,230.05 BRL
ar	BRL	standard	compact-short	code	0.0	‏0 BRL
ar	BRL	standard	compact-short	code	1.2	‏1.2 BRL
ar	BRL	standard	compact-short	code	0.00831765	‏0.0083 BRL
ar	BRL	standard	compact-short	code	1234565.0	‏1.2 مليون BRL
ar	BRL	standard	compact-short	code	-1230.05	‎-‏1.2 ألف BRL
ar	BRL	accounting	decimal	code	0.0	؜0.00 BRL
ar	BRL	accounting	decimal	code	1.2	؜1.20 BRL
ar	BRL	accounting	decimal	code	0.00831765	؜0.01 BRL
ar	BRL	accounting	decimal	code	1234565.0	؜1,234,565.00 BRL
ar	BRL	accounting	decimal	code	-1230.05	(؜1,230.05 BRL)
ar	BRL	accounting	compact-short	code	0.0	؜0 BRL
ar	BRL	accounting	compact-short	code	1.2	؜1.2 BRL
ar	BRL	accounting	compact-short	code	0.00831765	؜0.0083 BRL
ar	BRL	accounting	compact-short	code	1234565.0	‏1.2 مليون BRL
ar	BRL	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف BRL
ar	BSD	standard	decimal	code	0.0	‏0.00 BSD
ar	BSD	standard	decimal	code	1.2	‏1.20 BSD
ar	BSD	standard	decimal	code	0.00831765	‏0.01 BSD
ar	BSD	standard	decimal	code	1234565.0	‏1,234,565.00 BSD
ar	BSD	standard	decimal	code	-1230.05	‏‎-1,230.05 BSD
ar	BSD	standard	compact-short	code	0.0	‏0 BSD
ar	BSD	standard	compact-short	code	1.2	‏1.2 BSD
ar	BSD	standard	compact-short	code	0.00831765	‏0.0083 BSD
ar	BSD	standard	compact-short	code	1234565.0	‏1.2 مليون BSD
ar	BSD	standard	compact-short	code	-1230.05	‎-‏1.2 ألف BSD
ar	BSD	accounting	decimal	code	0.0	؜0.00 BSD
ar	BSD	accounting	decimal	code	1.2	؜1.20 BSD
ar	BSD	accounting	decimal	code	0.00831765	؜0.01 BSD
ar	BSD	accounting	decimal	code	1234565.0	؜1,234,565.00 BSD
ar	BSD	accounting	decimal	code	-1230.05	(؜1,230.05 BSD)
ar	BSD	accounting	compact-short	code	0.0	؜0 BSD
ar	BSD	accounting	compact-short	code	1.2	؜1.2 BSD
ar	BSD	accounting	compact-short	code	0.00831765	؜0.0083 BSD
ar	BSD	accounting	compact-short	code	1234565.0	‏1.2 مليون BSD
ar	BSD	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف BSD
ar	BTN	standard	decimal	code	0.0	‏0.00 BTN
ar	BTN	standard	decimal	code	1.2	‏1.20 BTN
ar	BTN	standard	decimal	code	0.00831765	‏0.01 BTN
ar	BTN	standard	decimal	code	1234565.0	‏1,234,565.00 BTN
ar	BTN	standard	decimal	code	-1230.05	‏‎-1,230.05 BTN
ar	BTN	standard	compact-short	code	0.0	‏0 BTN
ar	BTN	standard	compact-short	code	1.2	‏1.2 BTN
ar	BTN	standard	compact-short	code	0.00831765	‏0.0083 BTN
ar	BTN	standard	compact-short	code	1234565.0	‏1.2 مليون BTN
ar	BTN	standard	compact-short	code	-1230.05	‎-‏1.2 ألف BTN
ar	BTN	accounting	decimal	code	0.0	؜0.00 BTN
ar	BTN	accounting	decimal	code	1.2	؜1.20 BTN
ar	BTN	accounting	decimal	code	0.00831765	؜0.01 BTN
ar	BTN	accounting	decimal	code	1234565.0	؜1,234,565.00 BTN
ar	BTN	accounting	decimal	code	-1230.05	(؜1,230.05 BTN)
ar	BTN	accounting	compact-short	code	0.0	؜0 BTN
ar	BTN	accounting	compact-short	code	1.2	؜1.2 BTN
ar	BTN	accounting	compact-short	code	0.00831765	؜0.0083 BTN
ar	BTN	accounting	compact-short	code	1234565.0	‏1.2 مليون BTN
ar	BTN	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف BTN
ar	BWP	standard	decimal	code	0.0	‏0.00 BWP
ar	BWP	standard	decimal	code	1.2	‏1.20 BWP
ar	BWP	standard	decimal	code	0.00831765	‏0.01 BWP
ar	BWP	standard	decimal	code	1234565.0	‏1,234,565.00 BWP
ar	BWP	standard	decimal	code	-1230.05	‏‎-1,230.05 BWP
ar	BWP	standard	compact-short	code	0.0	‏0 BWP
ar	BWP	standard	compact-short	code	1.2	‏1.2 BWP
ar	BWP	standard	compact-short	code	0.00831765	‏0.0083 BWP
ar	BWP	standard	compact-short	code	1234565.0	‏1.2 مليون BWP
ar	BWP	standard	compact-short	code	-1230.05	‎-‏1.2 ألف BWP
ar	BWP	accounting	decimal	code	0.0	؜0.00 BWP
ar	BWP	accounting	decimal	code	1.2	؜1.20 BWP
ar	BWP	accounting	decimal	code	0.00831765	؜0.01 BWP
ar	BWP	accounting	decimal	code	1234565.0	؜1,234,565.00 BWP
ar	BWP	accounting	decimal	code	-1230.05	(؜1,230.05 BWP)
ar	BWP	accounting	compact-short	code	0.0	؜0 BWP
