locale	currency	currency_format_length	currency_display	input	expected
ar	HNL	accounting	symbol	-1230.05	(؜1,230.05 HNL)
ar	HTG	accounting	symbol	0.0	؜0.00 HTG
ar	HTG	accounting	symbol	1.2	؜1.20 HTG
ar	HTG	accounting	symbol	0.00831765	؜0.01 HTG
ar	HTG	accounting	symbol	1234565.0	؜1,234,565.00 HTG
ar	HTG	accounting	symbol	-1230.05	(؜1,230.05 HTG)
ar	HUF	accounting	symbol	0.0	؜0 HUF
ar	HUF	accounting	symbol	1.2	؜1 HUF
ar	HUF	accounting	symbol	0.00831765	؜0 HUF
ar	HUF	accounting	symbol	1234565.0	؜1,234,565 HUF
ar	HUF	accounting	symbol	-1230.05	(؜1,230 HUF)
ar	IDR	accounting	symbol	0.0	؜0 IDR
ar	IDR	accounting	symbol	1.2	؜1 IDR
ar	IDR	accounting	symbol	0.00831765	؜0 IDR
ar	IDR	accounting	symbol	1234565.0	؜1,234,565 IDR
ar	IDR	accounting	symbol	-1230.05	(؜1,230 IDR)
ar	ILS	accounting	symbol	0.0	؜0.00₪
ar	ILS	accounting	symbol	1.2	؜1.20₪
ar	ILS	accounting	symbol	0.00831765	؜0.01₪
ar	ILS	accounting	symbol	1234565.0	؜1,234,565.00₪
ar	ILS	accounting	symbol	-1230.05	(؜1,230.05₪)
ar	INR	accounting	symbol	0.0	؜0.00₹
ar	INR	accounting	symbol	1.2	؜1.20₹
ar	INR	accounting	symbol	0.00831765	؜0.01₹
ar	INR	accounting	symbol	1234565.0	؜1,234,565.00₹
ar	INR	accounting	symbol	-1230.05	(؜1,230.05₹)
ar	IQD	accounting	symbol	0.0	؜0 د.ع.‏
ar	IQD	accounting	symbol	1.2	؜1 د.ع.‏
ar	IQD	accounting	symbol	0.00831765	؜0 د.ع.‏
ar	IQD	accounting	symbol	1234565.0	؜1,234,565 د.ع.‏
ar	IQD	accounting	symbol	-1230.05	(؜1,230 د.ع.‏)
ar	IRR	accounting	symbol	0.0	؜0 ر.إ.
ar	IRR	accounting	symbol	1.2	؜1 ر.إ.
ar	IRR	accounting	symbol	0.00831765	؜0 ر.إ.
ar	IRR	accounting	symbol	1234565.0	؜1,234,565 ر.إ.
ar	IRR	accounting	symbol	-1230.05	(؜1,230 ر.إ.)
ar	ISK	accounting	symbol	0.0	؜0 ISK
ar	ISK	accounting	symbol	1.2	؜1 ISK
ar	ISK	accounting	symbol	0.00831765	؜0 ISK
ar	ISK	accounting	symbol	1234565.0	؜1,234,565 ISK
ar	ISK	accounting	symbol	-1230.05	(؜1,230 ISK)
ar	JMD	accounting	symbol	0.0	؜0.00 JMD
ar	JMD	accounting	symbol	1.2	؜1.20 JMD
ar	JMD	accounting	symbol	0.00831765	؜0.01 JMD
ar	JMD	accounting	symbol	1234565.0	؜1,234,565.00 JMD
ar	JMD	accounting	symbol	-1230.05	(؜1,230.05 JMD)
ar	JOD	accounting	symbol	0.0	؜0.000 د.أ.‏
ar	JOD	accounting	symbol	1.2	؜1.200 د.أ.‏
ar	JOD	accounting	symbol	0.00831765	؜0.008 د.أ.‏
ar	JOD	accounting	symbol	1234565.0	؜1,234,565.000 د.أ.‏
ar	JOD	accounting	symbol	-1230.05	(؜1,230.050 د.أ.‏)
ar	KES	accounting	symbol	0.0	؜0.00 KES
ar	KES	accounting	symbol	1.2	؜1.20 KES
ar	KES	accounting	symbol	0.00831765	؜0.01 KES
ar	KES	accounting	symbol	1234565.0	؜1,234,565.00 KES
ar	KES	accounting	symbol	-1230.05	(؜1,230.05 KES)
ar	KGS	accounting	symbol	0.0	؜0.00 KGS
ar	KGS	accounting	symbol	1.2	؜1.20 KGS
ar	KGS	accounting	symbol	0.00831765	؜0.01 KGS
ar	KGS	accounting	symbol	1234565.0	؜1,234,565.00 KGS
ar	KGS	accounting	symbol	-1230.05	(؜1,230.05 KGS)
ar	KHR	accounting	symbol	0.0	؜0.00 KHR
ar	KHR	accounting	symbol	1.2	؜1.20 KHR
ar	KHR	accounting	symbol	0.00831765	؜0.01 KHR
ar	KHR	accounting	symbol	1234565.0	؜1,234,565.00 KHR
ar	KHR	accounting	symbol	-1230.05	(؜1,230.05 KHR)
ar	KMF	accounting	symbol	0.0	؜0 KMF
ar	KMF	accounting	symbol	1.2	؜1 KMF
ar	KMF	accounting	symbol	0.00831765	؜0 KMF
ar	KMF	accounting	symbol	1234565.0	؜1,234,565 KMF
ar	KMF	accounting	symbol	-1230.05	(؜1,230 KMF)
ar	KPW	accounting	symbol	0.0	؜0 KPW
ar	KPW	accounting	symbol	1.2	؜1 KPW
ar	KPW	accounting	symbol	0.00831765	؜0 KPW
ar	KPW	accounting	symbol	1234565.0	؜1,234,565 KPW
ar	KPW	accounting	symbol	-1230.05	(؜1,230 KPW)
ar	KRW	accounting	symbol	0.0	؜0₩
ar	KRW	accounting	symbol	1.2	؜1₩
ar	KRW	accounting	symbol	0.00831765	؜0₩
ar	KRW	accounting	symbol	1234565.0	؜1,234,565₩
ar	KRW	accounting	symbol	-1230.05	(؜1,230₩)
ar	KWD	accounting	symbol	0.0	؜0.000 د.ك.‏
ar	KWD	accounting	symbol	1.2	؜1.200 د.ك.‏
ar	KWD	accounting	symbol	0.00831765	؜0.008 د.ك.‏
ar	KWD	accounting	symbol	1234565.0	؜1,234,565.000 د.ك.‏
ar	KWD	accounting	symbol	-1230.05	(؜1,230.050 د.ك.‏)
ar	KYD	accounting	symbol	0.0	؜0.00 KYD
ar	KYD	accounting	symbol	1.2	؜1.20 KYD
ar	KYD	accounting	symbol	0.00831765	؜0.01 KYD
ar	KYD	accounting	symbol	1234565.0	؜1,234,565.00 KYD
ar	KYD	accounting	symbol	-1230.05	(؜1,230.05 KYD)
ar	KZT	accounting	symbol	0.0	؜0.00 KZT
ar	KZT	accounting	symbol	1.2	؜1.20 KZT
ar	KZT	accounting	symbol	0.00831765	؜0.01 KZT
ar	KZT	accounting	symbol	1234565.0	؜1,234,565.00 KZT
ar	KZT	accounting	symbol	-1230.05	(؜1,230.05 KZT)
ar	LAK	accounting	symbol	0.0	؜0 LAK
ar	LAK	accounting	symbol	1.2	؜1 LAK
ar	LAK	accounting	symbol	0.00831765	؜0 LAK
ar	LAK	accounting	symbol	1234565.0	؜1,234,565 LAK
ar	LAK	accounting	symbol	-1230.05	(؜1,230 LAK)
ar	LBP	accounting	symbol	0.0	؜0 ل.ل.‏
ar	LBP	accounting	symbol	1.2	؜1 ل.ل.‏
ar	LBP	accounting	symbol	0.00831765	؜0 ل.ل.‏
ar	LBP	accounting	symbol	1234565.0	؜1,234,565 ل.ل.‏
ar	LBP	accounting	symbol	-1230.05	(؜1,230 ل.ل.‏)
ar	LKR	accounting	symbol	0.0	؜0.00 LKR
ar	LKR	accounting	symbol	1.2	؜1.20 LKR
ar	LKR	accounting	symbol	0.00831765	؜0.01 LKR
ar	LKR	accounting	symbol	1234565.0	؜1,234,565.00 LKR
ar	LKR	accounting	symbol	-1230.05	(؜1,230.05 LKR)
ar	LRD	accounting	symbol	0.0	؜0.00 LRD
ar	LRD	accounting	symbol	1.2	؜1.20 LRD
ar	LRD	accounting	symbol	0.00831765	؜0.01 LRD
ar	LRD	accounting	symbol	1234565.0	؜1,234,565.00 LRD
ar	LRD	accounting	symbol	-1230.05	(؜1,230.05 LRD)
ar	LSL	accounting	symbol	0.0	؜0.00 LSL
ar	LSL	accounting	symbol	1.2	؜1.20 LSL
ar	LSL	accounting	symbol	0.00831765	؜0.01 LSL
ar	LSL	accounting	symbol	1234565.0	؜1,234,565.00 LSL
ar	LSL	accounting	symbol	-1230.05	(؜1,230.05 LSL)
ar	LYD	accounting	symbol	0.0	؜0.000 د.ل.‏
ar	LYD	accounting	symbol	1.2	؜1.200 د.ل.‏
ar	LYD	accounting	symbol	0.00831765	؜0.008 د.ل.‏
ar	LYD	accounting	symbol	1234565.0	؜1,234,565.000 د.ل.‏
ar	LYD	accounting	symbol	-1230.05	(؜1,230.050 د.ل.‏)
ar	MAD	accounting	symbol	0.0	؜0.00 د.م.‏
ar	MAD	accounting	symbol	1.2	؜1.20 د.م.‏
ar	MAD	accounting	symbol	0.00831765	؜0.01 د.م.‏
ar	MAD	accounting	symbol	1234565.0	؜1,234,565.00 د.م.‏
ar	MAD	accounting	symbol	-1230.05	(؜1,230.05 د.م.‏)
ar	MDL	accounting	symbol	0.0	؜0.00 MDL
ar	MDL	accounting	symbol	1.2	؜1.20 MDL
ar	MDL	accounting	symbol	0.00831765	؜0.01 MDL
ar	MDL	accounting	symbol	1234565.0	؜1,234,565.00 MDL
ar	MDL	accounting	symbol	-1230.05	(؜1,230.05 MDL)
ar	MGA	accounting	symbol	0.0	؜0 MGA
ar	MGA	accounting	symbol	1.2	؜1 MGA
ar	MGA	accounting	symbol	0.00831765	؜0 MGA
ar	MGA	accounting	symbol	1234565.0	؜1,234,565 MGA
ar	MGA	accounting	symbol	-1230.05	(؜1,230 MGA)
ar	MKD	accounting	symbol	0.0	؜0.00 MKD
ar	MKD	accounting	symbol	1.2	؜1.20 MKD
ar	MKD	accounting	symbol	0.00831765	؜0.01 MKD
ar	MKD	accounting	symbol	1234565.0	؜1,234,565.00 MKD
ar	MKD	accounting	symbol	-1230.05	(؜1,230.05 MKD)
ar	MMK	accounting	symbol	0.0	؜0 MMK
ar	MMK	accounting	symbol	1.2	؜1 MMK
ar	MMK	accounting	symbol	0.00831765	؜0 MMK
ar	MMK	accounting	symbol	1234565.0	؜1,234,565 MMK
ar	MMK	accounting	symbol	-1230.05	(؜1,230 MMK)
ar	MNT	accounting	symbol	0.0	؜0.00 MNT
ar	MNT	accounting	symbol	1.2	؜1.20 MNT
ar	MNT	accounting	symbol	0.00831765	؜0.01 MNT
ar	MNT	accounting	symbol	1234565.0	؜1,234,565.00 MNT
ar	MNT	accounting	symbol	-1230.05	(؜1,230.05 MNT)
ar	MOP	accounting	symbol	0.0	؜0.00 MOP
ar	MOP	accounting	symbol	1.2	؜1.20 MOP
ar	MOP	accounting	symbol	0.00831765	؜0.01 MOP
ar	MOP	accounting	symbol	1234565.0	؜1,234,565.00 MOP
ar	MOP	accounting	symbol	-1230.05	(؜1,230.05 MOP)
ar	MRU	accounting	symbol	0.0	؜0.00 أ.م.
ar	MRU	accounting	symbol	1.2	؜1.20 أ.م.
ar	MRU	accounting	symbol	0.00831765	؜0.01 أ.م.
ar	MRU	accounting	symbol	1234565.0	؜1,234,565.00 أ.م.
ar	MRU	accounting	symbol	-1230.05	(؜1,230.05 أ.م.)
ar	MUR	accounting	symbol	0.0	؜0.00 MUR
ar	MUR	accounting	symbol	1.2	؜1.20 MUR
ar	MUR	accounting	symbol	0.00831765	؜0.01 MUR
ar	MUR	accounting	symbol	1234565.0	؜1,234,565.00 MUR
ar	MUR	accounting	symbol	-1230.05	(؜1,230.05 MUR)
ar	MVR	accounting	symbol	0.0	؜0.00 MVR
ar	MVR	accounting	symbol	1.2	؜1.20 MVR
ar	MVR	accounting	symbol	0.00831765	؜0.01 MVR
ar	MVR	accounting	symbol	1234565.0	؜1,234,565.00 MVR
ar	MVR	accounting	symbol	-1230.05	(؜1,230.05 MVR)
ar	MWK	accounting	symbol	0.0	؜0.00 MWK
ar	MWK	accounting	symbol	1.2	؜1.20 MWK
ar	MWK	accounting	symbol	0.00831765	؜0.01 MWK
ar	MWK	accounting	symbol	1234565.0	؜1,234,565.00 MWK
ar	MWK	accounting	symbol	-1230.05	(؜1,230.05 MWK)
ar	MXN	accounting	symbol	0.0	؜0.00 MX$
ar	MXN	accounting	symbol	1.2	؜1.20 MX$
ar	MXN	accounting	symbol	0.00831765	؜0.01 MX$
ar	MXN	accounting	symbol	1234565.0	؜1,234,565.00 MX$
ar	MXN	accounting	symbol	-1230.05	(؜1,230.05 MX$)
