locale	currency	currency_format	value_format_length	currency_display	input	expected
af	EUR	accounting	decimal	name	0.00831765	0,01 euro
af	EUR	accounting	decimal	name	1234565.0	1 234 565,00 euro
af	EUR	accounting	decimal	name	-1230.05	-1 230,05 euro
af	EUR	accounting	compact-short	name	0.0	0 euro
af	EUR	accounting	compact-short	name	1.2	1,2 euro
af	EUR	accounting	compact-short	name	0.00831765	0,0083 euro
af	EUR	accounting	compact-short	name	1234565.0	1,2 m euro
af	EUR	accounting	compact-short	name	-1230.05	-1,2 k euro
af	JPY	standard	decimal	name	0.0	0 Japannese jen
af	JPY	standard	decimal	name	1.2	1 Japannese jen
af	JPY	standard	decimal	name	0.00831765	0 Japannese jen
af	JPY	standard	decimal	name	1234565.0	1 234 565 Japannese jen
af	JPY	standard	decimal	name	-1230.05	-1 230 Japannese jen
af	JPY	standard	compact-short	name	0.0	0 Japannese jen
af	JPY	standard	compact-short	name	1.2	1,2 Japannese jen
af	JPY	standard	compact-short	name	0.00831765	0,0083 Japannese jen
af	JPY	standard	compact-short	name	1234565.0	1,2 m Japannese jen
af	JPY	standard	compact-short	name	-1230.05	-1,2 k Japannese jen
af	JPY	accounting	decimal	name	0.0	0 Japannese jen
af	JPY	accounting	decimal	name	1.2	1 Japannese jen
af	JPY	accounting	decimal	name	0.00831765	0 Japannese jen
af	JPY	accounting	decimal	name	1234565.0	1 234 565 Japannese jen
af	JPY	accounting	decimal	name	-1230.05	-1 230 Japannese jen
af	JPY	accounting	compact-short	name	0.0	0 Japannese jen
af	JPY	accounting	compact-short	name	1.2	1,2 Japannese jen
af	JPY	accounting	compact-short	name	0.00831765	0,0083 Japannese jen
af	JPY	accounting	compact-short	name	1234565.0	1,2 m Japannese jen
af	JPY	accounting	compact-short	name	-1230.05	-1,2 k Japannese jen
af	RUB	standard	decimal	name	0.0	0,00 Russiese roebel
af	RUB	standard	decimal	name	1.2	1,20 Russiese roebel
af	RUB	standard	decimal	name	0.00831765	0,01 Russiese roebel
af	RUB	standard	decimal	name	1234565.0	1 234 565,00 Russiese roebel
af	RUB	standard	decimal	name	-1230.05	-1 230,05 Russiese roebel
af	RUB	standard	compact-short	name	0.0	0 Russiese roebel
af	RUB	standard	compact-short	name	1.2	1,2 Russiese roebel
af	RUB	standard	compact-short	name	0.00831765	0,0083 Russiese roebel
af	RUB	standard	compact-short	name	1234565.0	1,2 m Russiese roebel
af	RUB	standard	compact-short	name	-1230.05	-1,2 k Russiese roebel
af	RUB	accounting	decimal	name	0.0	0,00 Russiese roebel
af	RUB	accounting	decimal	name	1.2	1,20 Russiese roebel
af	RUB	accounting	decimal	name	0.00831765	0,01 Russiese roebel
af	RUB	accounting	decimal	name	1234565.0	1 234 565,00 Russiese roebel
af	RUB	accounting	decimal	name	-1230.05	-1 230,05 Russiese roebel
af	RUB	accounting	compact-short	name	0.0	0 Russiese roebel
af	RUB	accounting	compact-short	name	1.2	1,2 Russiese roebel
af	RUB	accounting	compact-short	name	0.00831765	0,0083 Russiese roebel
af	RUB	accounting	compact-short	name	1234565.0	1,2 m Russiese roebel
af	RUB	accounting	compact-short	name	-1230.05	-1,2 k Russiese roebel
af	EGP	standard	decimal	name	0.0	0,00 Egiptiese pond
af	EGP	standard	decimal	name	1.2	1,20 Egiptiese pond
af	EGP	standard	decimal	name	0.00831765	0,01 Egiptiese pond
af	EGP	standard	decimal	name	1234565.0	1 234 565,00 Egiptiese pond
af	EGP	standard	decimal	name	-1230.05	-1 230,05 Egiptiese pond
af	EGP	standard	compact-short	name	0.0	0 Egiptiese pond
af	EGP	standard	compact-short	name	1.2	1,2 Egiptiese pond
af	EGP	standard	compact-short	name	0.00831765	0,0083 Egiptiese pond
af	EGP	standard	compact-short	name	1234565.0	1,2 m Egiptiese pond
af	EGP	standard	compact-short	name	-1230.05	-1,2 k Egiptiese pond
af	EGP	accounting	decimal	name	0.0	0,00 Egiptiese pond
af	EGP	accounting	decimal	name	1.2	1,20 Egiptiese pond
af	EGP	accounting	decimal	name	0.00831765	0,01 Egiptiese pond
af	EGP	accounting	decimal	name	1234565.0	1 234 565,00 Egiptiese pond
af	EGP	accounting	decimal	name	-1230.05	-1 230,05 Egiptiese pond
af	EGP	accounting	compact-short	name	0.0	0 Egiptiese pond
af	EGP	accounting	compact-short	name	1.2	1,2 Egiptiese pond
af	EGP	accounting	compact-short	name	0.00831765	0,0083 Egiptiese pond
af	EGP	accounting	compact-short	name	1234565.0	1,2 m Egiptiese pond
af	EGP	accounting	compact-short	name	-1230.05	-1,2 k Egiptiese pond
am	USD	standard	decimal	name	0.0	0.00 የአሜሪካን ዶላር
am	USD	standard	decimal	name	1.2	1.20 የአሜሪካን ዶላር
am	USD	standard	decimal	name	0.00831765	0.01 የአሜሪካን ዶላር
am	USD	standard	decimal	name	1234565.0	1,234,565.00 የአሜሪካን ዶላር
am	USD	standard	decimal	name	-1230.05	-1,230.05 የአሜሪካን ዶላር
am	USD	standard	compact-short	name	0.0	0 የአሜሪካን ዶላር
am	USD	standard	compact-short	name	1.2	1.2 የአሜሪካን ዶላር
am	USD	standard	compact-short	name	0.00831765	0.0083 የአሜሪካን ዶላር
am	USD	standard	compact-short	name	1234565.0	1.2 ሚ የአሜሪካን ዶላር
am	USD	standard	compact-short	name	-1230.05	-1.2 ሺ የአሜሪካን ዶላር
am	USD	accounting	decimal	name	0.0	0.00 የአሜሪካን ዶላር
am	USD	accounting	decimal	name	1.2	1.20 የአሜሪካን ዶላር
am	USD	accounting	decimal	name	0.00831765	0.01 የአሜሪካን ዶላር
am	USD	accounting	decimal	name	1234565.0	1,234,565.00 የአሜሪካን ዶላር
am	USD	accounting	decimal	name	-1230.05	-1,230.05 የአሜሪካን ዶላር
am	USD	accounting	compact-short	name	0.0	0 የአሜሪካን ዶላር
am	USD	accounting	compact-short	name	1.2	1.2 የአሜሪካን ዶላር
am	USD	accounting	compact-short	name	0.00831765	0.0083 የአሜሪካን ዶላር
am	USD	accounting	compact-short	name	1234565.0	1.2 ሚ የአሜሪካን ዶላር
am	USD	accounting	compact-short	name	-1230.05	-1.2 ሺ የአሜሪካን ዶላር
am	EUR	standard	decimal	name	0.0	0.00 ዩሮ
am	EUR	standard	decimal	name	1.2	1.20 ዩሮ
am	EUR	standard	decimal	name	0.00831765	0.01 ዩሮ
am	EUR	standard	decimal	name	1234565.0	1,234,565.00 ዩሮ
am	EUR	standard	decimal	name	-1230.05	-1,230.05 ዩሮ
am	EUR	standard	compact-short	name	0.0	0 ዩሮ
am	EUR	standard	compact-short	name	1.2	1.2 ዩሮ
am	EUR	standard	compact-short	name	0.00831765	0.0083 ዩሮ
am	EUR	standard	compact-short	name	1234565.0	1.2 ሚ ዩሮ
am	EUR	standard	compact-short	name	-1230.05	-1.2 ሺ ዩሮ
am	EUR	accounting	decimal	name	0.0	0.00 ዩሮ
am	EUR	accounting	decimal	name	1.2	1.20 ዩሮ
am	EUR	accounting	decimal	name	0.00831765	0.01 ዩሮ
am	EUR	accounting	decimal	name	1234565.0	1,234,565.00 ዩሮ
am	EUR	accounting	decimal	name	-1230.05	-1,230.05 ዩሮ
am	EUR	accounting	compact-short	name	0.0	0 ዩሮ
am	EUR	accounting	compact-short	name	1.2	1.2 ዩሮ
am	EUR	accounting	compact-short	name	0.00831765	0.0083 ዩሮ
am	EUR	accounting	compact-short	name	1234565.0	1.2 ሚ ዩሮ
am	EUR	accounting	compact-short	name	-1230.05	-1.2 ሺ ዩሮ
am	JPY	standard	decimal	name	0.0	0 የጃፓን የን
am	JPY	standard	decimal	name	1.2	1 የጃፓን የን
am	JPY	standard	decimal	name	0.00831765	0 የጃፓን የን
am	JPY	standard	decimal	name	1234565.0	1,234,565 የጃፓን የን
am	JPY	standard	decimal	name	-1230.05	-1,230 የጃፓን የን
am	JPY	standard	compact-short	name	0.0	0 የጃፓን የን
am	JPY	standard	compact-short	name	1.2	1.2 የጃፓን የን
am	JPY	standard	compact-short	name	0.00831765	0.0083 የጃፓን የን
am	JPY	standard	compact-short	name	1234565.0	1.2 ሚ የጃፓን የን
am	JPY	standard	compact-short	name	-1230.05	-1.2 ሺ የጃፓን የን
am	JPY	accounting	decimal	name	0.0	0 የጃፓን የን
am	JPY	accounting	decimal	name	1.2	1 የጃፓን የን
am	JPY	accounting	decimal	name	0.00831765	0 የጃፓን የን
am	JPY	accounting	decimal	name	1234565.0	1,234,565 የጃፓን የን
am	JPY	accounting	decimal	name	-1230.05	-1,230 የጃፓን የን
am	JPY	accounting	compact-short	name	0.0	0 የጃፓን የን
am	JPY	accounting	compact-short	name	1.2	1.2 የጃፓን የን
am	JPY	accounting	compact-short	name	0.00831765	0.0083 የጃፓን የን
am	JPY	accounting	compact-short	name	1234565.0	1.2 ሚ የጃፓን የን
am	JPY	accounting	compact-short	name	-1230.05	-1.2 ሺ የጃፓን የን
am	RUB	standard	decimal	name	0.0	0.00 የሩስያ ሩብል
am	RUB	standard	decimal	name	1.2	1.20 የሩስያ ሩብል
am	RUB	standard	decimal	name	0.00831765	0.01 የሩስያ ሩብል
am	RUB	standard	decimal	name	1234565.0	1,234,565.00 የሩስያ ሩብል
am	RUB	standard	decimal	name	-1230.05	-1,230.05 የሩስያ ሩብል
am	RUB	standard	compact-short	name	0.0	0 የሩስያ ሩብል
am	RUB	standard	compact-short	name	1.2	1.2 የሩስያ ሩብል
am	RUB	standard	compact-short	name	0.00831765	0.0083 የሩስያ ሩብል
am	RUB	standard	compact-short	name	1234565.0	1.2 ሚ የሩስያ ሩብል
am	RUB	standard	compact-short	name	-1230.05	-1.2 ሺ የሩስያ ሩብል
am	RUB	accounting	decimal	name	0.0	0.00 የሩስያ ሩብል
am	RUB	accounting	decimal	name	1.2	1.20 የሩስያ ሩብል
am	RUB	accounting	decimal	name	0.00831765	0.01 የሩስያ ሩብል
am	RUB	accounting	decimal	name	1234565.0	1,234,565.00 የሩስያ ሩብል
am	RUB	accounting	decimal	name	-1230.05	-1,230.05 የሩስያ ሩብል
am	RUB	accounting	compact-short	name	0.0	0 የሩስያ ሩብል
am	RUB	accounting	compact-short	name	1.2	1.2 የሩስያ ሩብል
am	RUB	accounting	compact-short	name	0.00831765	0.0083 የሩስያ ሩብል
am	RUB	accounting	compact-short	name	1234565.0	1.2 ሚ የሩስያ ሩብል
am	RUB	accounting	compact-short	name	-1230.05	-1.2 ሺ የሩስያ ሩብል
am	EGP	standard	decimal	name	0.0	0.00 የግብጽ ፓውንድ
am	EGP	standard	decimal	name	1.2	1.20 የግብጽ ፓውንድ
am	EGP	standard	decimal	name	0.00831765	0.01 የግብጽ ፓውንድ
am	EGP	standard	decimal	name	1234565.0	1,234,565.00 የግብጽ ፓውንድ
am	EGP	standard	decimal	name	-1230.05	-1,230.05 የግብጽ ፓውንድ
am	EGP	standard	compact-short	name	0.0	0 የግብጽ ፓውንድ
am	EGP	standard	compact-short	name	1.2	1.2 የግብጽ ፓውንድ
am	EGP	standard	compact-short	name	0.00831765	0.0083 የግብጽ ፓውንድ
am	EGP	standard	compact-short	name	1234565.0	1.2 ሚ የግብጽ ፓውንድ
am	EGP	standard	compact-short	name	-1230.05	-1.2 ሺ የግብጽ ፓውንድ
am	EGP	accounting	decimal	name	0.0	0.00 የግብጽ ፓውንድ
am	EGP	accounting	decimal	name	1.2	1.20 የግብጽ ፓውንድ
am	EGP	accounting	decimal	name	0.00831765	0.01 የግብጽ ፓውንድ
am	EGP	accounting	decimal	name	1234565.0	1,234,565.00 የግብጽ ፓውንድ
am	EGP	accounting	decimal	name	-1230.05	-1,230.05 የግብጽ ፓውንድ
am	EGP	accounting	compact-short	name	0.0	0 የግብጽ ፓውንድ
am	EGP	accounting	compact-short	name	1.2	1.2 የግብጽ ፓውንድ
am	EGP	accounting	compact-short	name	0.00831765	0.0083 የግብጽ ፓውንድ
am	EGP	accounting	compact-short	name	1234565.0	1.2 ሚ የግብጽ ፓውንድ
am	EGP	accounting	compact-short	name	-1230.05	-1.2 ሺ የግብጽ ፓውንድ
as	USD	standard	decimal	name	0.0	০.০০ ইউ. এছ. ডলাৰ
as	USD	standard	decimal	name	1.2	১.২০ ইউ. এছ. ডলাৰ
as	USD	standard	decimal	name	0.00831765	০.০১ ইউ. এছ. ডলাৰ
as	USD	standard	decimal	name	1234565.0	১২,৩৪,৫৬৫.০০ ইউ. এছ. ডলাৰ
as	USD	standard	decimal	name	-1230.05	-১,২৩০.০৫ ইউ. এছ. ডলাৰ
as	USD	standard	compact-short	name	0.0	০ ইউ. এছ. ডলাৰ
as	USD	standard	compact-short	name	1.2	১.২ ইউ. এছ. ডলাৰ
as	USD	standard	compact-short	name	0.00831765	০.০০৮৩ ইউ. এছ. ডলাৰ
as	USD	standard	compact-short	name	1234565.0	১.২ নিযুত ইউ. এছ. ডলাৰ
as	USD	standard	compact-short	name	-1230.05	-১.২ হাজাৰ ইউ. এছ. ডলাৰ
as	USD	accounting	decimal	name	0.0	০.০০ ইউ. এছ. ডলাৰ
as	USD	accounting	decimal	name	1.2	১.২০ ইউ. এছ. ডলাৰ
as	USD	accounting	decimal	name	0.00831765	০.০১ ইউ. এছ. ডলাৰ
as	USD	accounting	decimal	name	1234565.0	১২,৩৪,৫৬৫.০০ ইউ. এছ. ডলাৰ
as	USD	accounting	decimal	name	-1230.05	-১,২৩০.০৫ ইউ. এছ. ডলাৰ
as	USD	accounting	compact-short	name	0.0	০ ইউ. এছ. ডলাৰ
as	USD	accounting	compact-short	name	1.2	১.২ ইউ. এছ. ডলাৰ
as	USD	accounting	compact-short	name	0.00831765	০.০০৮৩ ইউ. এছ. ডলাৰ
as	USD	accounting	compact-short	name	1234565.0	১.২ নিযুত ইউ. এছ. ডলাৰ
as	USD	accounting	compact-short	name	-1230.05	-১.২ হাজাৰ ইউ. এছ. ডলাৰ
as	EUR	standard	decimal	name	0.0	০.০০ ইউৰো
as	EUR	standard	decimal	name	1.2	১.২০ ইউৰো
as	EUR	standard	decimal	name	0.00831765	০.০১ ইউৰো
as	EUR	standard	decimal	name	1234565.0	১২,৩৪,৫৬৫.০০ ইউৰো
as	EUR	standard	decimal	name	-1230.05	-১,২৩০.০৫ ইউৰো
as	EUR	standard	compact-short	name	0.0	০ ইউৰো
as	EUR	standard	compact-short	name	1.2	১.২ ইউৰো
as	EUR	standard	compact-short	name	0.00831765	০.০০৮৩ ইউৰো
as	EUR	standard	compact-short	name	1234565.0	১.২ নিযুত ইউৰো
as	EUR	standard	compact-short	name	-1230.05	-১.২ হাজাৰ ইউৰো
as	EUR	accounting	decimal	name	0.0	০.০০ ইউৰো
as	EUR	accounting	decimal	name	1.2	১.২০ ইউৰো
as	EUR	accounting	decimal	name	0.00831765	০.০১ ইউৰো
as	EUR	accounting	decimal	name	1234565.0	১২,৩৪,৫৬৫.০০ ইউৰো
as	EUR	accounting	decimal	name	-1230.05	-১,২৩০.০৫ ইউৰো
as	EUR	accounting	compact-short	name	0.0	০ ইউৰো
as	EUR	accounting	compact-short	name	1.2	১.২ ইউৰো
as	EUR	accounting	compact-short	name	0.00831765	০.০০৮৩ ইউৰো
as	EUR	accounting	compact-short	name	1234565.0	১.২ নিযুত ইউৰো
as	EUR	accounting	compact-short	name	-1230.05	-১.২ হাজাৰ ইউৰো
as	JPY	standard	decimal	name	0.0	০ জাপানী য়েন
as	JPY	standard	decimal	name	1.2	১ জাপানী য়েন
as	JPY	standard	decimal	name	0.00831765	০ জাপানী য়েন
as	JPY	standard	decimal	name	1234565.0	১২,৩৪,৫৬৫ জাপানী য়েন
as	JPY	standard	decimal	name	-1230.05	-১,২৩০ জাপানী য়েন
as	JPY	standard	compact-short	name	0.0	০ জাপানী য়েন
as	JPY	standard	compact-short	name	1.2	১.২ জাপানী য়েন
as	JPY	standard	compact-short	name	0.00831765	০.০০৮৩ জাপানী য়েন
as	JPY	standard	compact-short	name	1234565.0	১.২ নিযুত জাপানী য়েন
as	JPY	standard	compact-short	name	-1230.05	-১.২ হাজাৰ জাপানী য়েন
as	JPY	accounting	decimal	name	0.0	০ জাপানী য়েন
as	JPY	accounting	decimal	name	1.2	১ জাপানী য়েন
as	JPY	accounting	decimal	name	0.00831765	০ জাপানী য়েন
as	JPY	accounting	decimal	name	1234565.0	১২,৩৪,৫৬৫ জাপানী য়েন
as	JPY	accounting	decimal	name	-1230.05	-১,২৩০ জাপানী য়েন
as	JPY	accounting	compact-short	name	0.0	০ জাপানী য়েন
as	JPY	accounting	compact-short	name	1.2	১.২ জাপানী য়েন
as	JPY	accounting	compact-short	name	0.00831765	০.০০৮৩ জাপানী য়েন
as	JPY	accounting	compact-short	name	1234565.0	১.২ নিযুত জাপানী য়েন
as	JPY	accounting	compact-short	name	-1230.05	-১.২ হাজাৰ জাপানী য়েন
as	RUB	standard	decimal	name	0.0	০.০০ ৰাছিয়ান ৰুব্‌ল
as	RUB	standard	decimal	name	1.2	১.২০ ৰাছিয়ান ৰুব্‌ল
as	RUB	standard	decimal	name	0.00831765	০.০১ ৰাছিয়ান ৰুব্‌ল
as	RUB	standard	decimal	name	1234565.0	১২,৩৪,৫৬৫.০০ ৰাছিয়ান ৰুব্‌ল
as	RUB	standard	decimal	name	-1230.05	-১,২৩০.০৫ ৰাছিয়ান ৰুব্‌ল
as	RUB	standard	compact-short	name	0.0	০ ৰাছিয়ান ৰুব্‌ল
as	RUB	standard	compact-short	name	1.2	১.২ ৰাছিয়ান ৰুব্‌ল
as	RUB	standard	compact-short	name	0.00831765	০.০০৮৩ ৰাছিয়ান ৰুব্‌ল
as	RUB	standard	compact-short	name	1234565.0	১.২ নিযুত ৰাছিয়ান ৰুব্‌ল
as	RUB	standard	compact-short	name	-1230.05	-১.২ হাজাৰ ৰাছিয়ান ৰুব্‌ল
as	RUB	accounting	decimal	name	0.0	০.০০ ৰাছিয়ান ৰুব্‌ল
as	RUB	accounting	decimal	name	1.2	১.২০ ৰাছিয়ান ৰুব্‌ল
as	RUB	accounting	decimal	name	0.00831765	০.০১ ৰাছিয়ান ৰুব্‌ল
as	RUB	accounting	decimal	name	1234565.0	১২,৩৪,৫৬৫.০০ ৰাছিয়ান ৰুব্‌ল
as	RUB	accounting	decimal	name	-1230.05	-১,২৩০.০৫ ৰাছিয়ান ৰুব্‌ল
as	RUB	accounting	compact-short	name	0.0	০ ৰাছিয়ান ৰুব্‌ল
as	RUB	accounting	compact-short	name	1.2	১.২ ৰাছিয়ান ৰুব্‌ল
as	RUB	accounting	compact-short	name	0.00831765	০.০০৮৩ ৰাছিয়ান ৰুব্‌ল
as	RUB	accounting	compact-short	name	1234565.0	১.২ নিযুত ৰাছিয়ান ৰুব্‌ল
as	RUB	accounting	compact-short	name	-1230.05	-১.২ হাজাৰ ৰাছিয়ান ৰুব্‌ল
as	EGP	standard	decimal	name	0.0	০.০০ ইজিপ্তৰ পাউণ্ড
as	EGP	standard	decimal	name	1.2	১.২০ ইজিপ্তৰ পাউণ্ড
as	EGP	standard	decimal	name	0.00831765	০.০১ ইজিপ্তৰ পাউণ্ড
as	EGP	standard	decimal	name	1234565.0	১২,৩৪,৫৬৫.০০ ইজিপ্তৰ পাউণ্ড
as	EGP	standard	decimal	name	-1230.05	-১,২৩০.০৫ ইজিপ্তৰ পাউণ্ড
as	EGP	standard	compact-short	name	0.0	০ ইজিপ্তৰ পাউণ্ড
as	EGP	standard	compact-short	name	1.2	১.২ ইজিপ্তৰ পাউণ্ড
as	EGP	standard	compact-short	name	0.00831765	০.০০৮৩ ইজিপ্তৰ পাউণ্ড
as	EGP	standard	compact-short	name	1234565.0	১.২ নিযুত ইজিপ্তৰ পাউণ্ড
as	EGP	standard	compact-short	name	-1230.05	-১.২ হাজাৰ ইজিপ্তৰ পাউণ্ড
as	EGP	accounting	decimal	name	0.0	০.০০ ইজিপ্তৰ পাউণ্ড
as	EGP	accounting	decimal	name	1.2	১.২০ ইজিপ্তৰ পাউণ্ড
as	EGP	accounting	decimal	name	0.00831765	০.০১ ইজিপ্তৰ পাউণ্ড
as	EGP	accounting	decimal	name	1234565.0	১২,৩৪,৫৬৫.০০ ইজিপ্তৰ পাউণ্ড
as	EGP	accounting	decimal	name	-1230.05	-১,২৩০.০৫ ইজিপ্তৰ পাউণ্ড
as	EGP	accounting	compact-short	name	0.0	০ ইজিপ্তৰ পাউণ্ড
as	EGP	accounting	compact-short	name	1.2	১.২ ইজিপ্তৰ পাউণ্ড
as	EGP	accounting	compact-short	name	0.00831765	০.০০৮৩ ইজিপ্তৰ পাউণ্ড
as	EGP	accounting	compact-short	name	1234565.0	১.২ নিযুত ইজিপ্তৰ পাউণ্ড
as	EGP	accounting	compact-short	name	-1230.05	-১.২ হাজাৰ ইজিপ্তৰ পাউণ্ড
az	USD	standard	decimal	name	0.0	0,00 ABŞ dolları
az	USD	standard	decimal	name	1.2	1,20 ABŞ dolları
az	USD	standard	decimal	name	0.00831765	0,01 ABŞ dolları
az	USD	standard	decimal	name	1234565.0	1.234.565,00 ABŞ dolları
az	USD	standard	decimal	name	-1230.05	-1.230,05 ABŞ dolları
az	USD	standard	compact-short	name	0.0	0 ABŞ dolları
az	USD	standard	compact-short	name	1.2	1,2 ABŞ dolları
az	USD	standard	compact-short	name	0.00831765	0,0083 ABŞ dolları
az	USD	standard	compact-short	name	1234565.0	1,2 mln ABŞ dolları
az	USD	standard	compact-short	name	-1230.05	-1,2K ABŞ dolları
az	USD	accounting	decimal	name	0.0	0,00 ABŞ dolları
az	USD	accounting	decimal	name	1.2	1,20 ABŞ dolları
az	USD	accounting	decimal	name	0.00831765	0,01 ABŞ dolları
az	USD	accounting	decimal	name	1234565.0	1.234.565,00 ABŞ dolları
az	USD	accounting	decimal	name	-1230.05	-1.230,05 ABŞ dolları
az	USD	accounting	compact-short	name	0.0	0 ABŞ dolları
az	USD	accounting	compact-short	name	1.2	1,2 ABŞ dolları
az	USD	accounting	compact-short	name	0.00831765	0,0083 ABŞ dolları
az	USD	accounting	compact-short	name	1234565.0	1,2 mln ABŞ dolları
az	USD	accounting	compact-short	name	-1230.05	-1,2K ABŞ dolları
az	EUR	standard	decimal	name	0.0	0,00 Avro
az	EUR	standard	decimal	name	1.2	1,20 Avro
az	EUR	standard	decimal	name	0.00831765	0,01 Avro
az	EUR	standard	decimal	name	1234565.0	1.234.565,00 Avro
az	EUR	standard	decimal	name	-1230.05	-1.230,05 Avro
az	EUR	standard	compact-short	name	0.0	0 Avro
az	EUR	standard	compact-short	name	1.2	1,2 Avro
az	EUR	standard	compact-short	name	0.00831765	0,0083 Avro
az	EUR	standard	compact-short	name	1234565.0	1,2 mln Avro
az	EUR	standard	compact-short	name	-1230.05	-1,2K Avro
az	EUR	accounting	decimal	name	0.0	0,00 Avro
az	EUR	accounting	decimal	name	1.2	1,20 Avro
az	EUR	accounting	decimal	name	0.00831765	0,01 Avro
az	EUR	accounting	decimal	name	1234565.0	1.234.565,00 Avro
az	EUR	accounting	decimal	name	-1230.05	-1.230,05 Avro
az	EUR	accounting	compact-short	name	0.0	0 Avro
az	EUR	accounting	compact-short	name	1.2	1,2 Avro
az	EUR	accounting	compact-short	name	0.00831765	0,0083 Avro
az	EUR	accounting	compact-short	name	1234565.0	1,2 mln Avro
az	EUR	accounting	compact-short	name	-1230.05	-1,2K Avro
az	JPY	standard	decimal	name	0.0	0 Yaponiya yeni
az	JPY	standard	decimal	name	1.2	1 Yaponiya yeni
az	JPY	standard	decimal	name	0.00831765	0 Yaponiya yeni
az	JPY	standard	decimal	name	1234565.0	1.234.565 Yaponiya yeni
az	JPY	standard	decimal	name	-1230.05	-1.230 Yaponiya yeni
az	JPY	standard	compact-short	name	0.0	0 Yaponiya yeni
az	JPY	standard	compact-short	name	1.2	1,2 Yaponiya yeni
az	JPY	standard	compact-short	name	0.00831765	0,0083 Yaponiya yeni
az	JPY	standard	compact-short	name	1234565.0	1,2 mln Yaponiya yeni
az	JPY	standard	compact-short	name	-1230.05	-1,2K Yaponiya yeni
az	JPY	accounting	decimal	name	0.0	0 Yaponiya yeni
az	JPY	accounting	decimal	name	1.2	1 Yaponiya yeni
az	JPY	accounting	decimal	name	0.00831765	0 Yaponiya yeni
az	JPY	accounting	decimal	name	1234565.0	1.234.565 Yaponiya yeni
az	JPY	accounting	decimal	name	-1230.05	-1.230 Yaponiya yeni
az	JPY	accounting	compact-short	name	0.0	0 Yaponiya yeni
az	JPY	accounting	compact-short	name	1.2	1,2 Yaponiya yeni
az	JPY	accounting	compact-short	name	0.00831765	0,0083 Yaponiya yeni
az	JPY	accounting	compact-short	name	1234565.0	1,2 mln Yaponiya yeni
az	JPY	accounting	compact-short	name	-1230.05	-1,2K Yaponiya yeni
az	RUB	standard	decimal	name	0.0	0,00 Rusiya rublu
az	RUB	standard	decimal	name	1.2	1,20 Rusiya rublu
az	RUB	standard	decimal	name	0.00831765	0,01 Rusiya rublu
az	RUB	standard	decimal	name	1234565.0	1.234.565,00 Rusiya rublu
az	RUB	standard	decimal	name	-1230.05	-1.230,05 Rusiya rublu
az	RUB	standard	compact-short	name	0.0	0 Rusiya rublu
az	RUB	standard	compact-short	name	1.2	1,2 Rusiya rublu
az	RUB	standard	compact-short	name	0.00831765	0,0083 Rusiya rublu
az	RUB	standard	compact-short	name	1234565.0	1,2 mln Rusiya rublu
az	RUB	standard	compact-short	name	-1230.05	-1,2K Rusiya rublu
az	RUB	accounting	decimal	name	0.0	0,00 Rusiya rublu
az	RUB	accounting	decimal	name	1.2	1,20 Rusiya rublu
az	RUB	accounting	decimal	name	0.00831765	0,01 Rusiya rublu
az	RUB	accounting	decimal	name	1234565.0	1.234.565,00 Rusiya rublu
az	RUB	accounting	decimal	name	-1230.05	-1.230,05 Rusiya rublu
az	RUB	accounting	compact-short	name	0.0	0 Rusiya rublu
