locale	currency	currency_format	value_format_length	currency_display	input	expected
ar	AFN	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف AFN
ar	ALL	standard	decimal	symbol	0.0	‏0 ALL
ar	ALL	standard	decimal	symbol	1.2	‏1 ALL
ar	ALL	standard	decimal	symbol	0.00831765	‏0 ALL
ar	ALL	standard	decimal	symbol	1234565.0	‏1,234,565 ALL
ar	ALL	standard	decimal	symbol	-1230.05	‏‎-1,230 ALL
ar	ALL	standard	compact-short	symbol	0.0	‏0 ALL
ar	ALL	standard	compact-short	symbol	1.2	‏1.2 ALL
ar	ALL	standard	compact-short	symbol	0.00831765	‏0.0083 ALL
ar	ALL	standard	compact-short	symbol	1234565.0	‏1.2 مليون ALL
ar	ALL	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف ALL
ar	ALL	accounting	decimal	symbol	0.0	؜0 ALL
ar	ALL	accounting	decimal	symbol	1.2	؜1 ALL
ar	ALL	accounting	decimal	symbol	0.00831765	؜0 ALL
ar	ALL	accounting	decimal	symbol	1234565.0	؜1,234,565 ALL
ar	ALL	accounting	decimal	symbol	-1230.05	(؜1,230 ALL)
ar	ALL	accounting	compact-short	symbol	0.0	؜0 ALL
ar	ALL	accounting	compact-short	symbol	1.2	؜1.2 ALL
ar	ALL	accounting	compact-short	symbol	0.00831765	؜0.0083 ALL
ar	ALL	accounting	compact-short	symbol	1234565.0	‏1.2 مليون ALL
ar	ALL	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف ALL
ar	AMD	standard	decimal	symbol	0.0	‏0.00 AMD
ar	AMD	standard	decimal	symbol	1.2	‏1.20 AMD
ar	AMD	standard	decimal	symbol	0.00831765	‏0.01 AMD
ar	AMD	standard	decimal	symbol	1234565.0	‏1,234,565.00 AMD
ar	AMD	standard	decimal	symbol	-1230.05	‏‎-1,230.05 AMD
ar	AMD	standard	compact-short	symbol	0.0	‏0 AMD
ar	AMD	standard	compact-short	symbol	1.2	‏1.2 AMD
ar	AMD	standard	compact-short	symbol	0.00831765	‏0.0083 AMD
ar	AMD	standard	compact-short	symbol	1234565.0	‏1.2 مليون AMD
ar	AMD	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف AMD
ar	AMD	accounting	decimal	symbol	0.0	؜0.00 AMD
ar	AMD	accounting	decimal	symbol	1.2	؜1.20 AMD
ar	AMD	accounting	decimal	symbol	0.00831765	؜0.01 AMD
ar	AMD	accounting	decimal	symbol	1234565.0	؜1,234,565.00 AMD
ar	AMD	accounting	decimal	symbol	-1230.05	(؜1,230.05 AMD)
ar	AMD	accounting	compact-short	symbol	0.0	؜0 AMD
ar	AMD	accounting	compact-short	symbol	1.2	؜1.2 AMD
ar	AMD	accounting	compact-short	symbol	0.00831765	؜0.0083 AMD
ar	AMD	accounting	compact-short	symbol	1234565.0	‏1.2 مليون AMD
ar	AMD	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف AMD
ar	AOA	standard	decimal	symbol	0.0	‏0.00 AOA
ar	AOA	standard	decimal	symbol	1.2	‏1.20 AOA
ar	AOA	standard	decimal	symbol	0.00831765	‏0.01 AOA
ar	AOA	standard	decimal	symbol	1234565.0	‏1,234,565.00 AOA
ar	AOA	standard	decimal	symbol	-1230.05	‏‎-1,230.05 AOA
ar	AOA	standard	compact-short	symbol	0.0	‏0 AOA
ar	AOA	standard	compact-short	symbol	1.2	‏1.2 AOA
ar	AOA	standard	compact-short	symbol	0.00831765	‏0.0083 AOA
ar	AOA	standard	compact-short	symbol	1234565.0	‏1.2 مليون AOA
ar	AOA	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف AOA
ar	AOA	accounting	decimal	symbol	0.0	؜0.00 AOA
ar	AOA	accounting	decimal	symbol	1.2	؜1.20 AOA
ar	AOA	accounting	decimal	symbol	0.00831765	؜0.01 AOA
ar	AOA	accounting	decimal	symbol	1234565.0	؜1,234,565.00 AOA
ar	AOA	accounting	decimal	symbol	-1230.05	(؜1,230.05 AOA)
ar	AOA	accounting	compact-short	symbol	0.0	؜0 AOA
ar	AOA	accounting	compact-short	symbol	1.2	؜1.2 AOA
ar	AOA	accounting	compact-short	symbol	0.00831765	؜0.0083 AOA
ar	AOA	accounting	compact-short	symbol	1234565.0	‏1.2 مليون AOA
ar	AOA	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف AOA
ar	ARS	standard	decimal	symbol	0.0	‏0.00 ARS
ar	ARS	standard	decimal	symbol	1.2	‏1.20 ARS
ar	ARS	standard	decimal	symbol	0.00831765	‏0.01 ARS
ar	ARS	standard	decimal	symbol	1234565.0	‏1,234,565.00 ARS
ar	ARS	standard	decimal	symbol	-1230.05	‏‎-1,230.05 ARS
ar	ARS	standard	compact-short	symbol	0.0	‏0 ARS
ar	ARS	standard	compact-short	symbol	1.2	‏1.2 ARS
ar	ARS	standard	compact-short	symbol	0.00831765	‏0.0083 ARS
ar	ARS	standard	compact-short	symbol	1234565.0	‏1.2 مليون ARS
ar	ARS	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف ARS
ar	ARS	accounting	decimal	symbol	0.0	؜0.00 ARS
ar	ARS	accounting	decimal	symbol	1.2	؜1.20 ARS
ar	ARS	accounting	decimal	symbol	0.00831765	؜0.01 ARS
ar	ARS	accounting	decimal	symbol	1234565.0	؜1,234,565.00 ARS
ar	ARS	accounting	decimal	symbol	-1230.05	(؜1,230.05 ARS)
ar	ARS	accounting	compact-short	symbol	0.0	؜0 ARS
ar	ARS	accounting	compact-short	symbol	1.2	؜1.2 ARS
ar	ARS	accounting	compact-short	symbol	0.00831765	؜0.0083 ARS
ar	ARS	accounting	compact-short	symbol	1234565.0	‏1.2 مليون ARS
ar	ARS	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف ARS
ar	AUD	standard	decimal	symbol	0.0	‏0.00 AU$
ar	AUD	standard	decimal	symbol	1.2	‏1.20 AU$
ar	AUD	standard	decimal	symbol	0.00831765	‏0.01 AU$
ar	AUD	standard	decimal	symbol	1234565.0	‏1,234,565.00 AU$
ar	AUD	standard	decimal	symbol	-1230.05	‏‎-1,230.05 AU$
ar	AUD	standard	compact-short	symbol	0.0	‏0 AU$
ar	AUD	standard	compact-short	symbol	1.2	‏1.2 AU$
ar	AUD	standard	compact-short	symbol	0.00831765	‏0.0083 AU$
ar	AUD	standard	compact-short	symbol	1234565.0	‏1.2 مليون AU$
ar	AUD	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف AU$
ar	AUD	accounting	decimal	symbol	0.0	؜0.00 AU$
ar	AUD	accounting	decimal	symbol	1.2	؜1.20 AU$
ar	AUD	accounting	decimal	symbol	0.00831765	؜0.01 AU$
ar	AUD	accounting	decimal	symbol	1234565.0	؜1,234,565.00 AU$
ar	AUD	accounting	decimal	symbol	-1230.05	(؜1,230.05 AU$)
ar	AUD	accounting	compact-short	symbol	0.0	؜0 AU$
ar	AUD	accounting	compact-short	symbol	1.2	؜1.2 AU$
ar	AUD	accounting	compact-short	symbol	0.00831765	؜0.0083 AU$
ar	AUD	accounting	compact-short	symbol	1234565.0	‏1.2 مليون AU$
ar	AUD	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف AU$
ar	AWG	standard	decimal	symbol	0.0	‏0.00 AWG
ar	AWG	standard	decimal	symbol	1.2	‏1.20 AWG
ar	AWG	standard	decimal	symbol	0.00831765	‏0.01 AWG
ar	AWG	standard	decimal	symbol	1234565.0	‏1,234,565.00 AWG
ar	AWG	standard	decimal	symbol	-1230.05	‏‎-1,230.05 AWG
ar	AWG	standard	compact-short	symbol	0.0	‏0 AWG
ar	AWG	standard	compact-short	symbol	1.2	‏1.2 AWG
ar	AWG	standard	compact-short	symbol	0.00831765	‏0.0083 AWG
ar	AWG	standard	compact-short	symbol	1234565.0	‏1.2 مليون AWG
ar	AWG	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف AWG
ar	AWG	accounting	decimal	symbol	0.0	؜0.00 AWG
ar	AWG	accounting	decimal	symbol	1.2	؜1.20 AWG
ar	AWG	accounting	decimal	symbol	0.00831765	؜0.01 AWG
ar	AWG	accounting	decimal	symbol	1234565.0	؜1,234,565.00 AWG
ar	AWG	accounting	decimal	symbol	-1230.05	(؜1,230.05 AWG)
ar	AWG	accounting	compact-short	symbol	0.0	؜0 AWG
ar	AWG	accounting	compact-short	symbol	1.2	؜1.2 AWG
ar	AWG	accounting	compact-short	symbol	0.00831765	؜0.0083 AWG
ar	AWG	accounting	compact-short	symbol	1234565.0	‏1.2 مليون AWG
ar	AWG	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف AWG
ar	AZN	standard	decimal	symbol	0.0	‏0.00 AZN
ar	AZN	standard	decimal	symbol	1.2	‏1.20 AZN
ar	AZN	standard	decimal	symbol	0.00831765	‏0.01 AZN
ar	AZN	standard	decimal	symbol	1234565.0	‏1,234,565.00 AZN
ar	AZN	standard	decimal	symbol	-1230.05	‏‎-1,230.05 AZN
ar	AZN	standard	compact-short	symbol	0.0	‏0 AZN
ar	AZN	standard	compact-short	symbol	1.2	‏1.2 AZN
ar	AZN	standard	compact-short	symbol	0.00831765	‏0.0083 AZN
ar	AZN	standard	compact-short	symbol	1234565.0	‏1.2 مليون AZN
ar	AZN	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف AZN
ar	AZN	accounting	decimal	symbol	0.0	؜0.00 AZN
ar	AZN	accounting	decimal	symbol	1.2	؜1.20 AZN
ar	AZN	accounting	decimal	symbol	0.00831765	؜0.01 AZN
ar	AZN	accounting	decimal	symbol	1234565.0	؜1,234,565.00 AZN
ar	AZN	accounting	decimal	symbol	-1230.05	(؜1,230.05 AZN)
ar	AZN	accounting	compact-short	symbol	0.0	؜0 AZN
ar	AZN	accounting	compact-short	symbol	1.2	؜1.2 AZN
ar	AZN	accounting	compact-short	symbol	0.00831765	؜0.0083 AZN
ar	AZN	accounting	compact-short	symbol	1234565.0	‏1.2 مليون AZN
ar	AZN	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف AZN
ar	BAM	standard	decimal	symbol	0.0	‏0.00 BAM
ar	BAM	standard	decimal	symbol	1.2	‏1.20 BAM
ar	BAM	standard	decimal	symbol	0.00831765	‏0.01 BAM
ar	BAM	standard	decimal	symbol	1234565.0	‏1,234,565.00 BAM
ar	BAM	standard	decimal	symbol	-1230.05	‏‎-1,230.05 BAM
ar	BAM	standard	compact-short	symbol	0.0	‏0 BAM
ar	BAM	standard	compact-short	symbol	1.2	‏1.2 BAM
ar	BAM	standard	compact-short	symbol	0.00831765	‏0.0083 BAM
ar	BAM	standard	compact-short	symbol	1234565.0	‏1.2 مليون BAM
ar	BAM	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف BAM
ar	BAM	accounting	decimal	symbol	0.0	؜0.00 BAM
ar	BAM	accounting	decimal	symbol	1.2	؜1.20 BAM
ar	BAM	accounting	decimal	symbol	0.00831765	؜0.01 BAM
ar	BAM	accounting	decimal	symbol	1234565.0	؜1,234,565.00 BAM
ar	BAM	accounting	decimal	symbol	-1230.05	(؜1,230.05 BAM)
ar	BAM	accounting	compact-short	symbol	0.0	؜0 BAM
ar	BAM	accounting	compact-short	symbol	1.2	؜1.2 BAM
ar	BAM	accounting	compact-short	symbol	0.00831765	؜0.0083 BAM
ar	BAM	accounting	compact-short	symbol	1234565.0	‏1.2 مليون BAM
ar	BAM	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف BAM
ar	BBD	standard	decimal	symbol	0.0	‏0.00 BBD
ar	BBD	standard	decimal	symbol	1.2	‏1.20 BBD
ar	BBD	standard	decimal	symbol	0.00831765	‏0.01 BBD
ar	BBD	standard	decimal	symbol	1234565.0	‏1,234,565.00 BBD
ar	BBD	standard	decimal	symbol	-1230.05	‏‎-1,230.05 BBD
ar	BBD	standard	compact-short	symbol	0.0	‏0 BBD
ar	BBD	standard	compact-short	symbol	1.2	‏1.2 BBD
ar	BBD	standard	compact-short	symbol	0.00831765	‏0.0083 BBD
ar	BBD	standard	compact-short	symbol	1234565.0	‏1.2 مليون BBD
ar	BBD	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف BBD
ar	BBD	accounting	decimal	symbol	0.0	؜0.00 BBD
ar	BBD	accounting	decimal	symbol	1.2	؜1.20 BBD
ar	BBD	accounting	decimal	symbol	0.00831765	؜0.01 BBD
ar	BBD	accounting	decimal	symbol	1234565.0	؜1,234,565.00 BBD
ar	BBD	accounting	decimal	symbol	-1230.05	(؜1,230.05 BBD)
ar	BBD	accounting	compact-short	symbol	0.0	؜0 BBD
ar	BBD	accounting	compact-short	symbol	1.2	؜1.2 BBD
ar	BBD	accounting	compact-short	symbol	0.00831765	؜0.0083 BBD
ar	BBD	accounting	compact-short	symbol	1234565.0	‏1.2 مليون BBD
ar	BBD	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف BBD
ar	BDT	standard	decimal	symbol	0.0	‏0.00 BDT
ar	BDT	standard	decimal	symbol	1.2	‏1.20 BDT
ar	BDT	standard	decimal	symbol	0.00831765	‏0.01 BDT
ar	BDT	standard	decimal	symbol	1234565.0	‏1,234,565.00 BDT
ar	BDT	standard	decimal	symbol	-1230.05	‏‎-1,230.05 BDT
ar	BDT	standard	compact-short	symbol	0.0	‏0 BDT
ar	BDT	standard	compact-short	symbol	1.2	‏1.2 BDT
ar	BDT	standard	compact-short	symbol	0.00831765	‏0.0083 BDT
ar	BDT	standard	compact-short	symbol	1234565.0	‏1.2 مليون BDT
ar	BDT	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف BDT
ar	BDT	accounting	decimal	symbol	0.0	؜0.00 BDT
ar	BDT	accounting	decimal	symbol	1.2	؜1.20 BDT
ar	BDT	accounting	decimal	symbol	0.00831765	؜0.01 BDT
ar	BDT	accounting	decimal	symbol	1234565.0	؜1,234,565.00 BDT
ar	BDT	accounting	decimal	symbol	-1230.05	(؜1,230.05 BDT)
ar	BDT	accounting	compact-short	symbol	0.0	؜0 BDT
ar	BDT	accounting	compact-short	symbol	1.2	؜1.2 BDT
ar	BDT	accounting	compact-short	symbol	0.00831765	؜0.0083 BDT
ar	BDT	accounting	compact-short	symbol	1234565.0	‏1.2 مليون BDT
ar	BDT	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف BDT
ar	BHD	standard	decimal	symbol	0.0	‏0.000 د.ب.‏
ar	BHD	standard	decimal	symbol	1.2	‏1.200 د.ب.‏
ar	BHD	standard	decimal	symbol	0.00831765	‏0.008 د.ب.‏
ar	BHD	standard	decimal	symbol	1234565.0	‏1,234,565.000 د.ب.‏
ar	BHD	standard	decimal	symbol	-1230.05	‏‎-1,230.050 د.ب.‏
ar	BHD	standard	compact-short	symbol	0.0	‏0 د.ب.‏
ar	BHD	standard	compact-short	symbol	1.2	‏1.2 د.ب.‏
ar	BHD	standard	compact-short	symbol	0.00831765	‏0.0083 د.ب.‏
ar	BHD	standard	compact-short	symbol	1234565.0	‏1.2 مليون د.ب.‏
ar	BHD	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف د.ب.‏
ar	BHD	accounting	decimal	symbol	0.0	؜0.000 د.ب.‏
ar	BHD	accounting	decimal	symbol	1.2	؜1.200 د.ب.‏
ar	BHD	accounting	decimal	symbol	0.00831765	؜0.008 د.ب.‏
ar	BHD	accounting	decimal	symbol	1234565.0	؜1,234,565.000 د.ب.‏
ar	BHD	accounting	decimal	symbol	-1230.05	(؜1,230.050 د.ب.‏)
ar	BHD	accounting	compact-short	symbol	0.0	؜0 د.ب.‏
ar	BHD	accounting	compact-short	symbol	1.2	؜1.2 د.ب.‏
ar	BHD	accounting	compact-short	symbol	0.00831765	؜0.0083 د.ب.‏
ar	BHD	accounting	compact-short	symbol	1234565.0	‏1.2 مليون د.ب.‏
ar	BHD	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف د.ب.‏
ar	BIF	standard	decimal	symbol	0.0	‏0 BIF
ar	BIF	standard	decimal	symbol	1.2	‏1 BIF
ar	BIF	standard	decimal	symbol	0.00831765	‏0 BIF
ar	BIF	standard	decimal	symbol	1234565.0	‏1,234,565 BIF
ar	BIF	standard	decimal	symbol	-1230.05	‏‎-1,230 BIF
ar	BIF	standard	compact-short	symbol	0.0	‏0 BIF
ar	BIF	standard	compact-short	symbol	1.2	‏1.2 BIF
ar	BIF	standard	compact-short	symbol	0.00831765	‏0.0083 BIF
ar	BIF	standard	compact-short	symbol	1234565.0	‏1.2 مليون BIF
ar	BIF	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف BIF
ar	BIF	accounting	decimal	symbol	0.0	؜0 BIF
ar	BIF	accounting	decimal	symbol	1.2	؜1 BIF
ar	BIF	accounting	decimal	symbol	0.00831765	؜0 BIF
ar	BIF	accounting	decimal	symbol	1234565.0	؜1,234,565 BIF
ar	BIF	accounting	decimal	symbol	-1230.05	(؜1,230 BIF)
ar	BIF	accounting	compact-short	symbol	0.0	؜0 BIF
ar	BIF	accounting	compact-short	symbol	1.2	؜1.2 BIF
ar	BIF	accounting	compact-short	symbol	0.00831765	؜0.0083 BIF
ar	BIF	accounting	compact-short	symbol	1234565.0	‏1.2 مليون BIF
ar	BIF	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف BIF
ar	BMD	standard	decimal	symbol	0.0	‏0.00 BMD
ar	BMD	standard	decimal	symbol	1.2	‏1.20 BMD
ar	BMD	standard	decimal	symbol	0.00831765	‏0.01 BMD
ar	BMD	standard	decimal	symbol	1234565.0	‏1,234,565.00 BMD
ar	BMD	standard	decimal	symbol	-1230.05	‏‎-1,230.05 BMD
ar	BMD	standard	compact-short	symbol	0.0	‏0 BMD
ar	BMD	standard	compact-short	symbol	1.2	‏1.2 BMD
ar	BMD	standard	compact-short	symbol	0.00831765	‏0.0083 BMD
ar	BMD	standard	compact-short	symbol	1234565.0	‏1.2 مليون BMD
ar	BMD	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف BMD
ar	BMD	accounting	decimal	symbol	0.0	؜0.00 BMD
ar	BMD	accounting	decimal	symbol	1.2	؜1.20 BMD
ar	BMD	accounting	decimal	symbol	0.00831765	؜0.01 BMD
ar	BMD	accounting	decimal	symbol	1234565.0	؜1,234,565.00 BMD
ar	BMD	accounting	decimal	symbol	-1230.05	(؜1,230.05 BMD)
ar	BMD	accounting	compact-short	symbol	0.0	؜0 BMD
ar	BMD	accounting	compact-short	symbol	1.2	؜1.2 BMD
ar	BMD	accounting	compact-short	symbol	0.00831765	؜0.0083 BMD
ar	BMD	accounting	compact-short	symbol	1234565.0	‏1.2 مليون BMD
ar	BMD	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف BMD
ar	BND	standard	decimal	symbol	0.0	‏0.00 BND
ar	BND	standard	decimal	symbol	1.2	‏1.20 BND
ar	BND	standard	decimal	symbol	0.00831765	‏0.01 BND
ar	BND	standard	decimal	symbol	1234565.0	‏1,234,565.00 BND
ar	BND	standard	decimal	symbol	-1230.05	‏‎-1,230.05 BND
ar	BND	standard	compact-short	symbol	0.0	‏0 BND
ar	BND	standard	compact-short	symbol	1.2	‏1.2 BND
ar	BND	standard	compact-short	symbol	0.00831765	‏0.0083 BND
ar	BND	standard	compact-short	symbol	1234565.0	‏1.2 مليون BND
ar	BND	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف BND
ar	BND	accounting	decimal	symbol	0.0	؜0.00 BND
ar	BND	accounting	decimal	symbol	1.2	؜1.20 BND
ar	BND	accounting	decimal	symbol	0.00831765	؜0.01 BND
ar	BND	accounting	decimal	symbol	1234565.0	؜1,234,565.00 BND
ar	BND	accounting	decimal	symbol	-1230.05	(؜1,230.05 BND)
ar	BND	accounting	compact-short	symbol	0.0	؜0 BND
ar	BND	accounting	compact-short	symbol	1.2	؜1.2 BND
ar	BND	accounting	compact-short	symbol	0.00831765	؜0.0083 BND
ar	BND	accounting	compact-short	symbol	1234565.0	‏1.2 مليون BND
ar	BND	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف BND
ar	BOB	standard	decimal	symbol	0.0	‏0.00 BOB
ar	BOB	standard	decimal	symbol	1.2	‏1.20 BOB
ar	BOB	standard	decimal	symbol	0.00831765	‏0.01 BOB
ar	BOB	standard	decimal	symbol	1234565.0	‏1,234,565.00 BOB
ar	BOB	standard	decimal	symbol	-1230.05	‏‎-1,230.05 BOB
ar	BOB	standard	compact-short	symbol	0.0	‏0 BOB
ar	BOB	standard	compact-short	symbol	1.2	‏1.2 BOB
ar	BOB	standard	compact-short	symbol	0.00831765	‏0.0083 BOB
ar	BOB	standard	compact-short	symbol	1234565.0	‏1.2 مليون BOB
ar	BOB	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف BOB
ar	BOB	accounting	decimal	symbol	0.0	؜0.00 BOB
ar	BOB	accounting	decimal	symbol	1.2	؜1.20 BOB
ar	BOB	accounting	decimal	symbol	0.00831765	؜0.01 BOB
ar	BOB	accounting	decimal	symbol	1234565.0	؜1,234,565.00 BOB
ar	BOB	accounting	decimal	symbol	-1230.05	(؜1,230.05 BOB)
ar	BOB	accounting	compact-short	symbol	0.0	؜0 BOB
ar	BOB	accounting	compact-short	symbol	1.2	؜1.2 BOB
ar	BOB	accounting	compact-short	symbol	0.00831765	؜0.0083 BOB
ar	BOB	accounting	compact-short	symbol	1234565.0	‏1.2 مليون BOB
ar	BOB	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف BOB
ar	BRL	standard	decimal	symbol	0.0	‏0.00 R$
ar	BRL	standard	decimal	symbol	1.2	‏1.20 R$
ar	BRL	standard	decimal	symbol	0.00831765	‏0.01 R$
ar	BRL	standard	decimal	symbol	1234565.0	‏1,234,565.00 R$
ar	BRL	standard	decimal	symbol	-1230.05	‏‎-1,230.05 R$
ar	BRL	standard	compact-short	symbol	0.0	‏0 R$
ar	BRL	standard	compact-short	symbol	1.2	‏1.2 R$
ar	BRL	standard	compact-short	symbol	0.00831765	‏0.0083 R$
ar	BRL	standard	compact-short	symbol	1234565.0	‏1.2 مليون R$
ar	BRL	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف R$
ar	BRL	accounting	decimal	symbol	0.0	؜0.00 R$
ar	BRL	accounting	decimal	symbol	1.2	؜1.20 R$
ar	BRL	accounting	decimal	symbol	0.00831765	؜0.01 R$
ar	BRL	accounting	decimal	symbol	1234565.0	؜1,234,565.00 R$
ar	BRL	accounting	decimal	symbol	-1230.05	(؜1,230.05 R$)
ar	BRL	accounting	compact-short	symbol	0.0	؜0 R$
ar	BRL	accounting	compact-short	symbol	1.2	؜1.2 R$
ar	BRL	accounting	compact-short	symbol	0.00831765	؜0.0083 R$
ar	BRL	accounting	compact-short	symbol	1234565.0	‏1.2 مليون R$
ar	BRL	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف R$
ar	BSD	standard	decimal	symbol	0.0	‏0.00 BSD
ar	BSD	standard	decimal	symbol	1.2	‏1.20 BSD
ar	BSD	standard	decimal	symbol	0.00831765	‏0.01 BSD
ar	BSD	standard	decimal	symbol	1234565.0	‏1,234,565.00 BSD
ar	BSD	standard	decimal	symbol	-1230.05	‏‎-1,230.05 BSD
ar	BSD	standard	compact-short	symbol	0.0	‏0 BSD
ar	BSD	standard	compact-short	symbol	1.2	‏1.2 BSD
ar	BSD	standard	compact-short	symbol	0.00831765	‏0.0083 BSD
ar	BSD	standard	compact-short	symbol	1234565.0	‏1.2 مليون BSD
ar	BSD	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف BSD
ar	BSD	accounting	decimal	symbol	0.0	؜0.00 BSD
ar	BSD	accounting	decimal	symbol	1.2	؜1.20 BSD
ar	BSD	accounting	decimal	symbol	0.00831765	؜0.01 BSD
ar	BSD	accounting	decimal	symbol	1234565.0	؜1,234,565.00 BSD
ar	BSD	accounting	decimal	symbol	-1230.05	(؜1,230.05 BSD)
ar	BSD	accounting	compact-short	symbol	0.0	؜0 BSD
ar	BSD	accounting	compact-short	symbol	1.2	؜1.2 BSD
ar	BSD	accounting	compact-short	symbol	0.00831765	؜0.0083 BSD
ar	BSD	accounting	compact-short	symbol	1234565.0	‏1.2 مليون BSD
ar	BSD	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف BSD
ar	BTN	standard	decimal	symbol	0.0	‏0.00 BTN
ar	BTN	standard	decimal	symbol	1.2	‏1.20 BTN
ar	BTN	standard	decimal	symbol	0.00831765	‏0.01 BTN
ar	BTN	standard	decimal	symbol	1234565.0	‏1,234,565.00 BTN
ar	BTN	standard	decimal	symbol	-1230.05	‏‎-1,230.05 BTN
ar	BTN	standard	compact-short	symbol	0.0	‏0 BTN
ar	BTN	standard	compact-short	symbol	1.2	‏1.2 BTN
ar	BTN	standard	compact-short	symbol	0.00831765	‏0.0083 BTN
