locale	currency	currency_format	value_format_length	currency_display	input	expected
as	JPY	accounting	decimal	narrowSymbol	0.0	¥০
as	JPY	accounting	decimal	narrowSymbol	1.2	¥১
as	JPY	accounting	decimal	narrowSymbol	0.00831765	¥০
as	JPY	accounting	decimal	narrowSymbol	1234565.0	¥১,২৩৪,৫৬৫
as	JPY	accounting	decimal	narrowSymbol	-1230.05	(¥১,২৩০)
as	JPY	accounting	compact-short	narrowSymbol	0.0	¥০
as	JPY	accounting	compact-short	narrowSymbol	1.2	¥১.২
as	JPY	accounting	compact-short	narrowSymbol	0.00831765	¥০.০০৮৩
as	JPY	accounting	compact-short	narrowSymbol	1234565.0	¥ ১.২ নিযুত
as	JPY	accounting	compact-short	narrowSymbol	-1230.05	-¥ ১.২ হাজাৰ
as	RUB	standard	decimal	narrowSymbol	0.0	₽ ০.০০
as	RUB	standard	decimal	narrowSymbol	1.2	₽ ১.২০
as	RUB	standard	decimal	narrowSymbol	0.00831765	₽ ০.০১
as	RUB	standard	decimal	narrowSymbol	1234565.0	₽ ১২,৩৪,৫৬৫.০০
as	RUB	standard	decimal	narrowSymbol	-1230.05	-₽ ১,২৩০.০৫
as	RUB	standard	compact-short	narrowSymbol	0.0	₽ ০
as	RUB	standard	compact-short	narrowSymbol	1.2	₽ ১.২
as	RUB	standard	compact-short	narrowSymbol	0.00831765	₽ ০.০০৮৩
as	RUB	standard	compact-short	narrowSymbol	1234565.0	₽ ১.২ নিযুত
as	RUB	standard	compact-short	narrowSymbol	-1230.05	-₽ ১.২ হাজাৰ
as	RUB	accounting	decimal	narrowSymbol	0.0	₽০.০০
as	RUB	accounting	decimal	narrowSymbol	1.2	₽১.২০
as	RUB	accounting	decimal	narrowSymbol	0.00831765	₽০.০১
as	RUB	accounting	decimal	narrowSymbol	1234565.0	₽১,২৩৪,৫৬৫.০০
as	RUB	accounting	decimal	narrowSymbol	-1230.05	(₽১,২৩০.০৫)
as	RUB	accounting	compact-short	narrowSymbol	0.0	₽০
as	RUB	accounting	compact-short	narrowSymbol	1.2	₽১.২
as	RUB	accounting	compact-short	narrowSymbol	0.00831765	₽০.০০৮৩
as	RUB	accounting	compact-short	narrowSymbol	1234565.0	₽ ১.২ নিযুত
as	RUB	accounting	compact-short	narrowSymbol	-1230.05	-₽ ১.২ হাজাৰ
as	EGP	standard	decimal	narrowSymbol	0.0	E£ ০.০০
as	EGP	standard	decimal	narrowSymbol	1.2	E£ ১.২০
as	EGP	standard	decimal	narrowSymbol	0.00831765	E£ ০.০১
as	EGP	standard	decimal	narrowSymbol	1234565.0	E£ ১২,৩৪,৫৬৫.০০
as	EGP	standard	decimal	narrowSymbol	-1230.05	-E£ ১,২৩০.০৫
as	EGP	standard	compact-short	narrowSymbol	0.0	E£ ০
as	EGP	standard	compact-short	narrowSymbol	1.2	E£ ১.২
as	EGP	standard	compact-short	narrowSymbol	0.00831765	E£ ০.০০৮৩
as	EGP	standard	compact-short	narrowSymbol	1234565.0	E£ ১.২ নিযুত
as	EGP	standard	compact-short	narrowSymbol	-1230.05	-E£ ১.২ হাজাৰ
as	EGP	accounting	decimal	narrowSymbol	0.0	E£০.০০
as	EGP	accounting	decimal	narrowSymbol	1.2	E£১.২০
as	EGP	accounting	decimal	narrowSymbol	0.00831765	E£০.০১
as	EGP	accounting	decimal	narrowSymbol	1234565.0	E£১,২৩৪,৫৬৫.০০
as	EGP	accounting	decimal	narrowSymbol	-1230.05	(E£১,২৩০.০৫)
as	EGP	accounting	compact-short	narrowSymbol	0.0	E£০
as	EGP	accounting	compact-short	narrowSymbol	1.2	E£১.২
as	EGP	accounting	compact-short	narrowSymbol	0.00831765	E£০.০০৮৩
as	EGP	accounting	compact-short	narrowSymbol	1234565.0	E£ ১.২ নিযুত
as	EGP	accounting	compact-short	narrowSymbol	-1230.05	-E£ ১.২ হাজাৰ
az	USD	standard	decimal	narrowSymbol	0.0	0,00 $
az	USD	standard	decimal	narrowSymbol	1.2	1,20 $
az	USD	standard	decimal	narrowSymbol	0.00831765	0,01 $
az	USD	standard	decimal	narrowSymbol	1234565.0	1.234.565,00 $
az	USD	standard	decimal	narrowSymbol	-1230.05	-1.230,05 $
az	USD	standard	compact-short	narrowSymbol	0.0	0 $
az	USD	standard	compact-short	narrowSymbol	1.2	1,2 $
az	USD	standard	compact-short	narrowSymbol	0.00831765	0,0083 $
az	USD	standard	compact-short	narrowSymbol	1234565.0	1,2 mln $
az	USD	standard	compact-short	narrowSymbol	-1230.05	-1,2K $
az	USD	accounting	decimal	narrowSymbol	0.0	0,00 $
az	USD	accounting	decimal	narrowSymbol	1.2	1,20 $
az	USD	accounting	decimal	narrowSymbol	0.00831765	0,01 $
az	USD	accounting	decimal	narrowSymbol	1234565.0	1.234.565,00 $
az	USD	accounting	decimal	narrowSymbol	-1230.05	-1.230,05 $
az	USD	accounting	compact-short	narrowSymbol	0.0	0 $
az	USD	accounting	compact-short	narrowSymbol	1.2	1,2 $
az	USD	accounting	compact-short	narrowSymbol	0.00831765	0,0083 $
az	USD	accounting	compact-short	narrowSymbol	1234565.0	1,2 mln $
az	USD	accounting	compact-short	narrowSymbol	-1230.05	-1,2K $
az	EUR	standard	decimal	narrowSymbol	0.0	0,00 €
az	EUR	standard	decimal	narrowSymbol	1.2	1,20 €
az	EUR	standard	decimal	narrowSymbol	0.00831765	0,01 €
az	EUR	standard	decimal	narrowSymbol	1234565.0	1.234.565,00 €
az	EUR	standard	decimal	narrowSymbol	-1230.05	-1.230,05 €
az	EUR	standard	compact-short	narrowSymbol	0.0	0 €
az	EUR	standard	compact-short	narrowSymbol	1.2	1,2 €
az	EUR	standard	compact-short	narrowSymbol	0.00831765	0,0083 €
az	EUR	standard	compact-short	narrowSymbol	1234565.0	1,2 mln €
az	EUR	standard	compact-short	narrowSymbol	-1230.05	-1,2K €
az	EUR	accounting	decimal	narrowSymbol	0.0	0,00 €
az	EUR	accounting	decimal	narrowSymbol	1.2	1,20 €
az	EUR	accounting	decimal	narrowSymbol	0.00831765	0,01 €
az	EUR	accounting	decimal	narrowSymbol	1234565.0	1.234.565,00 €
az	EUR	accounting	decimal	narrowSymbol	-1230.05	-1.230,05 €
az	EUR	accounting	compact-short	narrowSymbol	0.0	0 €
az	EUR	accounting	compact-short	narrowSymbol	1.2	1,2 €
az	EUR	accounting	compact-short	narrowSymbol	0.00831765	0,0083 €
az	EUR	accounting	compact-short	narrowSymbol	1234565.0	1,2 mln €
az	EUR	accounting	compact-short	narrowSymbol	-1230.05	-1,2K €
az	JPY	standard	decimal	narrowSymbol	0.0	0 ¥
az	JPY	standard	decimal	narrowSymbol	1.2	1 ¥
az	JPY	standard	decimal	narrowSymbol	0.00831765	0 ¥
az	JPY	standard	decimal	narrowSymbol	1234565.0	1.234.565 ¥
az	JPY	standard	decimal	narrowSymbol	-1230.05	-1.230 ¥
az	JPY	standard	compact-short	narrowSymbol	0.0	0 ¥
az	JPY	standard	compact-short	narrowSymbol	1.2	1,2 ¥
az	JPY	standard	compact-short	narrowSymbol	0.00831765	0,0083 ¥
az	JPY	standard	compact-short	narrowSymbol	1234565.0	1,2 mln ¥
az	JPY	standard	compact-short	narrowSymbol	-1230.05	-1,2K ¥
az	JPY	accounting	decimal	narrowSymbol	0.0	0 ¥
az	JPY	accounting	decimal	narrowSymbol	1.2	1 ¥
az	JPY	accounting	decimal	narrowSymbol	0.00831765	0 ¥
az	JPY	accounting	decimal	narrowSymbol	1234565.0	1.234.565 ¥
az	JPY	accounting	decimal	narrowSymbol	-1230.05	-1.230 ¥
az	JPY	accounting	compact-short	narrowSymbol	0.0	0 ¥
az	JPY	accounting	compact-short	narrowSymbol	1.2	1,2 ¥
az	JPY	accounting	compact-short	narrowSymbol	0.00831765	0,0083 ¥
az	JPY	accounting	compact-short	narrowSymbol	1234565.0	1,2 mln ¥
az	JPY	accounting	compact-short	narrowSymbol	-1230.05	-1,2K ¥
az	RUB	standard	decimal	narrowSymbol	0.0	0,00 ₽
az	RUB	standard	decimal	narrowSymbol	1.2	1,20 ₽
az	RUB	standard	decimal	narrowSymbol	0.00831765	0,01 ₽
az	RUB	standard	decimal	narrowSymbol	1234565.0	1.234.565,00 ₽
az	RUB	standard	decimal	narrowSymbol	-1230.05	-1.230,05 ₽
az	RUB	standard	compact-short	narrowSymbol	0.0	0 ₽
az	RUB	standard	compact-short	narrowSymbol	1.2	1,2 ₽
az	RUB	standard	compact-short	narrowSymbol	0.00831765	0,0083 ₽
az	RUB	standard	compact-short	narrowSymbol	1234565.0	1,2 mln ₽
az	RUB	standard	compact-short	narrowSymbol	-1230.05	-1,2K ₽
az	RUB	accounting	decimal	narrowSymbol	0.0	0,00 ₽
az	RUB	accounting	decimal	narrowSymbol	1.2	1,20 ₽
az	RUB	accounting	decimal	narrowSymbol	0.00831765	0,01 ₽
az	RUB	accounting	decimal	narrowSymbol	1234565.0	1.234.565,00 ₽
az	RUB	accounting	decimal	narrowSymbol	-1230.05	-1.230,05 ₽
az	RUB	accounting	compact-short	narrowSymbol	0.0	0 ₽
az	RUB	accounting	compact-short	narrowSymbol	1.2	1,2 ₽
az	RUB	accounting	compact-short	narrowSymbol	0.00831765	0,0083 ₽
az	RUB	accounting	compact-short	narrowSymbol	1234565.0	1,2 mln ₽
az	RUB	accounting	compact-short	narrowSymbol	-1230.05	-1,2K ₽
az	EGP	standard	decimal	narrowSymbol	0.0	0,00 E£
az	EGP	standard	decimal	narrowSymbol	1.2	1,20 E£
az	EGP	standard	decimal	narrowSymbol	0.00831765	0,01 E£
az	EGP	standard	decimal	narrowSymbol	1234565.0	1.234.565,00 E£
az	EGP	standard	decimal	narrowSymbol	-1230.05	-1.230,05 E£
az	EGP	standard	compact-short	narrowSymbol	0.0	0 E£
az	EGP	standard	compact-short	narrowSymbol	1.2	1,2 E£
az	EGP	standard	compact-short	narrowSymbol	0.00831765	0,0083 E£
az	EGP	standard	compact-short	narrowSymbol	1234565.0	1,2 mln E£
az	EGP	standard	compact-short	narrowSymbol	-1230.05	-1,2K E£
az	EGP	accounting	decimal	narrowSymbol	0.0	0,00 E£
az	EGP	accounting	decimal	narrowSymbol	1.2	1,20 E£
az	EGP	accounting	decimal	narrowSymbol	0.00831765	0,01 E£
az	EGP	accounting	decimal	narrowSymbol	1234565.0	1.234.565,00 E£
az	EGP	accounting	decimal	narrowSymbol	-1230.05	-1.230,05 E£
az	EGP	accounting	compact-short	narrowSymbol	0.0	0 E£
az	EGP	accounting	compact-short	narrowSymbol	1.2	1,2 E£
az	EGP	accounting	compact-short	narrowSymbol	0.00831765	0,0083 E£
