locale	currency	currency_format_length	currency_display	input	expected
ar	BYN	accounting	narrowSymbol	0.00831765	؜0.01 р.
ar	BYN	accounting	narrowSymbol	1234565.0	؜1,234,565.00 р.
ar	BYN	accounting	narrowSymbol	-1230.05	(؜1,230.05 р.)
ar	BZD	accounting	narrowSymbol	0.0	؜0.00 BZ$
ar	BZD	accounting	narrowSymbol	1.2	؜1.20 BZ$
ar	BZD	accounting	narrowSymbol	0.00831765	؜0.01 BZ$
ar	BZD	accounting	narrowSymbol	1234565.0	؜1,234,565.00 BZ$
ar	BZD	accounting	narrowSymbol	-1230.05	(؜1,230.05 BZ$)
ar	CAD	accounting	narrowSymbol	0.0	؜0.00 CA$
ar	CAD	accounting	narrowSymbol	1.2	؜1.20 CA$
ar	CAD	accounting	narrowSymbol	0.00831765	؜0.01 CA$
ar	CAD	accounting	narrowSymbol	1234565.0	؜1,234,565.00 CA$
ar	CAD	accounting	narrowSymbol	-1230.05	(؜1,230.05 CA$)
ar	CDF	accounting	narrowSymbol	0.0	؜0.00 CDF
ar	CDF	accounting	narrowSymbol	1.2	؜1.20 CDF
ar	CDF	accounting	narrowSymbol	0.00831765	؜0.01 CDF
ar	CDF	accounting	narrowSymbol	1234565.0	؜1,234,565.00 CDF
ar	CDF	accounting	narrowSymbol	-1230.05	(؜1,230.05 CDF)
ar	CHF	accounting	narrowSymbol	0.0	؜0.00 CHF
ar	CHF	accounting	narrowSymbol	1.2	؜1.20 CHF
ar	CHF	accounting	narrowSymbol	0.00831765	؜0.01 CHF
ar	CHF	accounting	narrowSymbol	1234565.0	؜1,234,565.00 CHF
ar	CHF	accounting	narrowSymbol	-1230.05	(؜1,230.05 CHF)
ar	CLP	accounting	narrowSymbol	0.0	؜0 CL$
ar	CLP	accounting	narrowSymbol	1.2	؜1 CL$
ar	CLP	accounting	narrowSymbol	0.00831765	؜0 CL$
ar	CLP	accounting	narrowSymbol	1234565.0	؜1,234,565 CL$
ar	CLP	accounting	narrowSymbol	-1230.05	(؜1,230 CL$)
ar	CNY	accounting	narrowSymbol	0.0	؜0.00 CN¥
ar	CNY	accounting	narrowSymbol	1.2	؜1.20 CN¥
ar	CNY	accounting	narrowSymbol	0.00831765	؜0.01 CN¥
ar	CNY	accounting	narrowSymbol	1234565.0	؜1,234,565.00 CN¥
ar	CNY	accounting	narrowSymbol	-1230.05	(؜1,230.05 CN¥)
ar	COP	accounting	narrowSymbol	0.0	؜0 CO$
ar	COP	accounting	narrowSymbol	1.2	؜1 CO$
ar	COP	accounting	narrowSymbol	0.00831765	؜0 CO$
ar	COP	accounting	narrowSymbol	1234565.0	؜1,234,565 CO$
ar	COP	accounting	narrowSymbol	-1230.05	(؜1,230 CO$)
ar	CRC	accounting	narrowSymbol	0.0	؜0.00₡
ar	CRC	accounting	narrowSymbol	1.2	؜1.20₡
ar	CRC	accounting	narrowSymbol	0.00831765	؜0.01₡
ar	CRC	accounting	narrowSymbol	1234565.0	؜1,234,565.00₡
ar	CRC	accounting	narrowSymbol	-1230.05	(؜1,230.05₡)
ar	CUP	accounting	narrowSymbol	0.0	؜0.00 CU$
ar	CUP	accounting	narrowSymbol	1.2	؜1.20 CU$
ar	CUP	accounting	narrowSymbol	0.00831765	؜0.01 CU$
ar	CUP	accounting	narrowSymbol	1234565.0	؜1,234,565.00 CU$
ar	CUP	accounting	narrowSymbol	-1230.05	(؜1,230.05 CU$)
ar	CVE	accounting	narrowSymbol	0.0	؜0.00 CVE
ar	CVE	accounting	narrowSymbol	1.2	؜1.20 CVE
ar	CVE	accounting	narrowSymbol	0.00831765	؜0.01 CVE
ar	CVE	accounting	narrowSymbol	1234565.0	؜1,234,565.00 CVE
ar	CVE	accounting	narrowSymbol	-1230.05	(؜1,230.05 CVE)
ar	CZK	accounting	narrowSymbol	0.0	؜0.00 Kč
ar	CZK	accounting	narrowSymbol	1.2	؜1.20 Kč
ar	CZK	accounting	narrowSymbol	0.00831765	؜0.01 Kč
ar	CZK	accounting	narrowSymbol	1234565.0	؜1,234,565.00 Kč
ar	CZK	accounting	narrowSymbol	-1230.05	(؜1,230.05 Kč)
ar	DJF	accounting	narrowSymbol	0.0	؜0 DJF
ar	DJF	accounting	narrowSymbol	1.2	؜1 DJF
ar	DJF	accounting	narrowSymbol	0.00831765	؜0 DJF
ar	DJF	accounting	narrowSymbol	1234565.0	؜1,234,565 DJF
ar	DJF	accounting	narrowSymbol	-1230.05	(؜1,230 DJF)
ar	DKK	accounting	narrowSymbol	0.0	؜0.00 kr
ar	DKK	accounting	narrowSymbol	1.2	؜1.20 kr
ar	DKK	accounting	narrowSymbol	0.00831765	؜0.01 kr
ar	DKK	accounting	narrowSymbol	1234565.0	؜1,234,565.00 kr
ar	DKK	accounting	narrowSymbol	-1230.05	(؜1,230.05 kr)
ar	DOP	accounting	narrowSymbol	0.0	؜0.00 DO$
ar	DOP	accounting	narrowSymbol	1.2	؜1.20 DO$
ar	DOP	accounting	narrowSymbol	0.00831765	؜0.01 DO$
ar	DOP	accounting	narrowSymbol	1234565.0	؜1,234,565.00 DO$
ar	DOP	accounting	narrowSymbol	-1230.05	(؜1,230.05 DO$)
ar	DZD	accounting	narrowSymbol	0.0	؜0.00 د.ج.‏
ar	DZD	accounting	narrowSymbol	1.2	؜1.20 د.ج.‏
ar	DZD	accounting	narrowSymbol	0.00831765	؜0.01 د.ج.‏
ar	DZD	accounting	narrowSymbol	1234565.0	؜1,234,565.00 د.ج.‏
ar	DZD	accounting	narrowSymbol	-1230.05	(؜1,230.05 د.ج.‏)
ar	ERN	accounting	narrowSymbol	0.0	؜0.00 ERN
ar	ERN	accounting	narrowSymbol	1.2	؜1.20 ERN
ar	ERN	accounting	narrowSymbol	0.00831765	؜0.01 ERN
ar	ERN	accounting	narrowSymbol	1234565.0	؜1,234,565.00 ERN
ar	ERN	accounting	narrowSymbol	-1230.05	(؜1,230.05 ERN)
ar	ETB	accounting	narrowSymbol	0.0	؜0.00 ETB
ar	ETB	accounting	narrowSymbol	1.2	؜1.20 ETB
ar	ETB	accounting	narrowSymbol	0.00831765	؜0.01 ETB
ar	ETB	accounting	narrowSymbol	1234565.0	؜1,234,565.00 ETB
ar	ETB	accounting	narrowSymbol	-1230.05	(؜1,230.05 ETB)
ar	FJD	accounting	narrowSymbol	0.0	؜0.00 FJ$
ar	FJD	accounting	narrowSymbol	1.2	؜1.20 FJ$
ar	FJD	accounting	narrowSymbol	0.00831765	؜0.01 FJ$
ar	FJD	accounting	narrowSymbol	1234565.0	؜1,234,565.00 FJ$
ar	FJD	accounting	narrowSymbol	-1230.05	(؜1,230.05 FJ$)
ar	FKP	accounting	narrowSymbol	0.0	؜0.00£
ar	FKP	accounting	narrowSymbol	1.2	؜1.20£
ar	FKP	accounting	narrowSymbol	0.00831765	؜0.01£
ar	FKP	accounting	narrowSymbol	1234565.0	؜1,234,565.00£
ar	FKP	accounting	narrowSymbol	-1230.05	(؜1,230.05£)
ar	GBP	accounting	narrowSymbol	0.0	؜0.00 UK£
ar	GBP	accounting	narrowSymbol	1.2	؜1.20 UK£
ar	GBP	accounting	narrowSymbol	0.00831765	؜0.01 UK£
ar	GBP	accounting	narrowSymbol	1234565.0	؜1,234,565.00 UK£
ar	GBP	accounting	narrowSymbol	-1230.05	(؜1,230.05 UK£)
ar	GEL	accounting	narrowSymbol	0.0	؜0.00₾
ar	GEL	accounting	narrowSymbol	1.2	؜1.20₾
ar	GEL	accounting	narrowSymbol	0.00831765	؜0.01₾
ar	GEL	accounting	narrowSymbol	1234565.0	؜1,234,565.00₾
ar	GEL	accounting	narrowSymbol	-1230.05	(؜1,230.05₾)
ar	GHS	accounting	narrowSymbol	0.0	؜0.00 GH₵
ar	GHS	accounting	narrowSymbol	1.2	؜1.20 GH₵
ar	GHS	accounting	narrowSymbol	0.00831765	؜0.01 GH₵
ar	GHS	accounting	narrowSymbol	1234565.0	؜1,234,565.00 GH₵
ar	GHS	accounting	narrowSymbol	-1230.05	(؜1,230.05 GH₵)
ar	GIP	accounting	narrowSymbol	0.0	؜0.00£
ar	GIP	accounting	narrowSymbol	1.2	؜1.20£
ar	GIP	accounting	narrowSymbol	0.00831765	؜0.01£
ar	GIP	accounting	narrowSymbol	1234565.0	؜1,234,565.00£
ar	GIP	accounting	narrowSymbol	-1230.05	(؜1,230.05£)
ar	GMD	accounting	narrowSymbol	0.0	؜0.00 GMD
ar	GMD	accounting	narrowSymbol	1.2	؜1.20 GMD
ar	GMD	accounting	narrowSymbol	0.00831765	؜0.01 GMD
ar	GMD	accounting	narrowSymbol	1234565.0	؜1,234,565.00 GMD
ar	GMD	accounting	narrowSymbol	-1230.05	(؜1,230.05 GMD)
ar	GNF	accounting	narrowSymbol	0.0	؜0 FG
ar	GNF	accounting	narrowSymbol	1.2	؜1 FG
ar	GNF	accounting	narrowSymbol	0.00831765	؜0 FG
ar	GNF	accounting	narrowSymbol	1234565.0	؜1,234,565 FG
ar	GNF	accounting	narrowSymbol	-1230.05	(؜1,230 FG)
ar	GTQ	accounting	narrowSymbol	0.0	؜0.00 Q
ar	GTQ	accounting	narrowSymbol	1.2	؜1.20 Q
ar	GTQ	accounting	narrowSymbol	0.00831765	؜0.01 Q
ar	GTQ	accounting	narrowSymbol	1234565.0	؜1,234,565.00 Q
ar	GTQ	accounting	narrowSymbol	-1230.05	(؜1,230.05 Q)
ar	GYD	accounting	narrowSymbol	0.0	؜0.00 GY$
ar	GYD	accounting	narrowSymbol	1.2	؜1.20 GY$
ar	GYD	accounting	narrowSymbol	0.00831765	؜0.01 GY$
ar	GYD	accounting	narrowSymbol	1234565.0	؜1,234,565.00 GY$
ar	GYD	accounting	narrowSymbol	-1230.05	(؜1,230.05 GY$)
ar	HKD	accounting	narrowSymbol	0.0	؜0.00 HK$
ar	HKD	accounting	narrowSymbol	1.2	؜1.20 HK$
ar	HKD	accounting	narrowSymbol	0.00831765	؜0.01 HK$
ar	HKD	accounting	narrowSymbol	1234565.0	؜1,234,565.00 HK$
ar	HKD	accounting	narrowSymbol	-1230.05	(؜1,230.05 HK$)
ar	HNL	accounting	narrowSymbol	0.0	؜0.00 L
ar	HNL	accounting	narrowSymbol	1.2	؜1.20 L
ar	HNL	accounting	narrowSymbol	0.00831765	؜0.01 L
ar	HNL	accounting	narrowSymbol	1234565.0	؜1,234,565.00 L
ar	HNL	accounting	narrowSymbol	-1230.05	(؜1,230.05 L)
ar	HTG	accounting	narrowSymbol	0.0	؜0.00 HTG
ar	HTG	accounting	narrowSymbol	1.2	؜1.20 HTG
ar	HTG	accounting	narrowSymbol	0.00831765	؜0.01 HTG
ar	HTG	accounting	narrowSymbol	1234565.0	؜1,234,565.00 HTG
ar	HTG	accounting	narrowSymbol	-1230.05	(؜1,230.05 HTG)
ar	HUF	accounting	narrowSymbol	0.0	؜0 Ft
ar	HUF	accounting	narrowSymbol	1.2	؜1 Ft
ar	HUF	accounting	narrowSymbol	0.00831765	؜0 Ft
ar	HUF	accounting	narrowSymbol	1234565.0	؜1,234,565 Ft
ar	HUF	accounting	narrowSymbol	-1230.05	(؜1,230 Ft)
ar	IDR	accounting	narrowSymbol	0.0	؜0 Rp
ar	IDR	accounting	narrowSymbol	1.2	؜1 Rp
ar	IDR	accounting	narrowSymbol	0.00831765	؜0 Rp
ar	IDR	accounting	narrowSymbol	1234565.0	؜1,234,565 Rp
ar	IDR	accounting	narrowSymbol	-1230.05	(؜1,230 Rp)
ar	ILS	accounting	narrowSymbol	0.0	؜0.00₪
ar	ILS	accounting	narrowSymbol	1.2	؜1.20₪
ar	ILS	accounting	narrowSymbol	0.00831765	؜0.01₪
ar	ILS	accounting	narrowSymbol	1234565.0	؜1,234,565.00₪
ar	ILS	accounting	narrowSymbol	-1230.05	(؜1,230.05₪)
ar	INR	accounting	narrowSymbol	0.0	؜0.00₹
ar	INR	accounting	narrowSymbol	1.2	؜1.20₹
ar	INR	accounting	narrowSymbol	0.00831765	؜0.01₹
ar	INR	accounting	narrowSymbol	1234565.0	؜1,234,565.00₹
ar	INR	accounting	narrowSymbol	-1230.05	(؜1,230.05₹)
ar	IQD	accounting	narrowSymbol	0.0	؜0 د.ع.‏
ar	IQD	accounting	narrowSymbol	1.2	؜1 د.ع.‏
ar	IQD	accounting	narrowSymbol	0.00831765	؜0 د.ع.‏
ar	IQD	accounting	narrowSymbol	1234565.0	؜1,234,565 د.ع.‏
ar	IQD	accounting	narrowSymbol	-1230.05	(؜1,230 د.ع.‏)
ar	IRR	accounting	narrowSymbol	0.0	؜0 ر.إ.
ar	IRR	accounting	narrowSymbol	1.2	؜1 ر.إ.
ar	IRR	accounting	narrowSymbol	0.00831765	؜0 ر.إ.
ar	IRR	accounting	narrowSymbol	1234565.0	؜1,234,565 ر.إ.
ar	IRR	accounting	narrowSymbol	-1230.05	(؜1,230 ر.إ.)
ar	ISK	accounting	narrowSymbol	0.0	؜0 kr
ar	ISK	accounting	narrowSymbol	1.2	؜1 kr
ar	ISK	accounting	narrowSymbol	0.00831765	؜0 kr
ar	ISK	accounting	narrowSymbol	1234565.0	؜1,234,565 kr
ar	ISK	accounting	narrowSymbol	-1230.05	(؜1,230 kr)
ar	JMD	accounting	narrowSymbol	0.0	؜0.00 JM$
ar	JMD	accounting	narrowSymbol	1.2	؜1.20 JM$
ar	JMD	accounting	narrowSymbol	0.00831765	؜0.01 JM$
ar	JMD	accounting	narrowSymbol	1234565.0	؜1,234,565.00 JM$
ar	JMD	accounting	narrowSymbol	-1230.05	(؜1,230.05 JM$)
ar	JOD	accounting	narrowSymbol	0.0	؜0.000 د.أ.‏
ar	JOD	accounting	narrowSymbol	1.2	؜1.200 د.أ.‏
ar	JOD	accounting	narrowSymbol	0.00831765	؜0.008 د.أ.‏
ar	JOD	accounting	narrowSymbol	1234565.0	؜1,234,565.000 د.أ.‏
ar	JOD	accounting	narrowSymbol	-1230.05	(؜1,230.050 د.أ.‏)
ar	KES	accounting	narrowSymbol	0.0	؜0.00 KES
ar	KES	accounting	narrowSymbol	1.2	؜1.20 KES
ar	KES	accounting	narrowSymbol	0.00831765	؜0.01 KES
ar	KES	accounting	narrowSymbol	1234565.0	؜1,234,565.00 KES
ar	KES	accounting	narrowSymbol	-1230.05	(؜1,230.05 KES)
ar	KGS	accounting	narrowSymbol	0.0	؜0.00⃀
ar	KGS	accounting	narrowSymbol	1.2	؜1.20⃀
ar	KGS	accounting	narrowSymbol	0.00831765	؜0.01⃀
ar	KGS	accounting	narrowSymbol	1234565.0	؜1,234,565.00⃀
ar	KGS	accounting	narrowSymbol	-1230.05	(؜1,230.05⃀)
ar	KHR	accounting	narrowSymbol	0.0	؜0.00៛
ar	KHR	accounting	narrowSymbol	1.2	؜1.20៛
ar	KHR	accounting	narrowSymbol	0.00831765	؜0.01៛
ar	KHR	accounting	narrowSymbol	1234565.0	؜1,234,565.00៛
ar	KHR	accounting	narrowSymbol	-1230.05	(؜1,230.05៛)
ar	KMF	accounting	narrowSymbol	0.0	؜0 CF
ar	KMF	accounting	narrowSymbol	1.2	؜1 CF
ar	KMF	accounting	narrowSymbol	0.00831765	؜0 CF
ar	KMF	accounting	narrowSymbol	1234565.0	؜1,234,565 CF
ar	KMF	accounting	narrowSymbol	-1230.05	(؜1,230 CF)
ar	KPW	accounting	narrowSymbol	0.0	؜0₩
ar	KPW	accounting	narrowSymbol	1.2	؜1₩
ar	KPW	accounting	narrowSymbol	0.00831765	؜0₩
ar	KPW	accounting	narrowSymbol	1234565.0	؜1,234,565₩
ar	KPW	accounting	narrowSymbol	-1230.05	(؜1,230₩)
ar	KRW	accounting	narrowSymbol	0.0	؜0₩
ar	KRW	accounting	narrowSymbol	1.2	؜1₩
ar	KRW	accounting	narrowSymbol	0.00831765	؜0₩
ar	KRW	accounting	narrowSymbol	1234565.0	؜1,234,565₩
ar	KRW	accounting	narrowSymbol	-1230.05	(؜1,230₩)
ar	KWD	accounting	narrowSymbol	0.0	؜0.000 د.ك.‏
ar	KWD	accounting	narrowSymbol	1.2	؜1.200 د.ك.‏
ar	KWD	accounting	narrowSymbol	0.00831765	؜0.008 د.ك.‏
ar	KWD	accounting	narrowSymbol	1234565.0	؜1,234,565.000 د.ك.‏
ar	KWD	accounting	narrowSymbol	-1230.05	(؜1,230.050 د.ك.‏)
ar	KYD	accounting	narrowSymbol	0.0	؜0.00 KY$
ar	KYD	accounting	narrowSymbol	1.2	؜1.20 KY$
ar	KYD	accounting	narrowSymbol	0.00831765	؜0.01 KY$
ar	KYD	accounting	narrowSymbol	1234565.0	؜1,234,565.00 KY$
ar	KYD	accounting	narrowSymbol	-1230.05	(؜1,230.05 KY$)
ar	KZT	accounting	narrowSymbol	0.0	؜0.00₸
ar	KZT	accounting	narrowSymbol	1.2	؜1.20₸
ar	KZT	accounting	narrowSymbol	0.00831765	؜0.01₸
ar	KZT	accounting	narrowSymbol	1234565.0	؜1,234,565.00₸
ar	KZT	accounting	narrowSymbol	-1230.05	(؜1,230.05₸)
ar	LAK	accounting	narrowSymbol	0.0	؜0₭
ar	LAK	accounting	narrowSymbol	1.2	؜1₭
ar	LAK	accounting	narrowSymbol	0.00831765	؜0₭
ar	LAK	accounting	narrowSymbol	1234565.0	؜1,234,565₭
ar	LAK	accounting	narrowSymbol	-1230.05	(؜1,230₭)
ar	LBP	accounting	narrowSymbol	0.0	؜0 L£
ar	LBP	accounting	narrowSymbol	1.2	؜1 L£
ar	LBP	accounting	narrowSymbol	0.00831765	؜0 L£
ar	LBP	accounting	narrowSymbol	1234565.0	؜1,234,565 L£
ar	LBP	accounting	narrowSymbol	-1230.05	(؜1,230 L£)
ar	LKR	accounting	narrowSymbol	0.0	؜0.00 Rs
ar	LKR	accounting	narrowSymbol	1.2	؜1.20 Rs
ar	LKR	accounting	narrowSymbol	0.00831765	؜0.01 Rs
ar	LKR	accounting	narrowSymbol	1234565.0	؜1,234,565.00 Rs
ar	LKR	accounting	narrowSymbol	-1230.05	(؜1,230.05 Rs)
ar	LRD	accounting	narrowSymbol	0.0	؜0.00$LR
ar	LRD	accounting	narrowSymbol	1.2	؜1.20$LR
ar	LRD	accounting	narrowSymbol	0.00831765	؜0.01$LR
ar	LRD	accounting	narrowSymbol	1234565.0	؜1,234,565.00$LR
ar	LRD	accounting	narrowSymbol	-1230.05	(؜1,230.05$LR)
ar	LSL	accounting	narrowSymbol	0.0	؜0.00 LSL
ar	LSL	accounting	narrowSymbol	1.2	؜1.20 LSL
ar	LSL	accounting	narrowSymbol	0.00831765	؜0.01 LSL
ar	LSL	accounting	narrowSymbol	1234565.0	؜1,234,565.00 LSL
ar	LSL	accounting	narrowSymbol	-1230.05	(؜1,230.05 LSL)
ar	LYD	accounting	narrowSymbol	0.0	؜0.000 د.ل.‏
ar	LYD	accounting	narrowSymbol	1.2	؜1.200 د.ل.‏
ar	LYD	accounting	narrowSymbol	0.00831765	؜0.008 د.ل.‏
ar	LYD	accounting	narrowSymbol	1234565.0	؜1,234,565.000 د.ل.‏
ar	LYD	accounting	narrowSymbol	-1230.05	(؜1,230.050 د.ل.‏)
ar	MAD	accounting	narrowSymbol	0.0	؜0.00 د.م.‏
ar	MAD	accounting	narrowSymbol	1.2	؜1.20 د.م.‏
ar	MAD	accounting	narrowSymbol	0.00831765	؜0.01 د.م.‏
ar	MAD	accounting	narrowSymbol	1234565.0	؜1,234,565.00 د.م.‏
ar	MAD	accounting	narrowSymbol	-1230.05	(؜1,230.05 د.م.‏)
ar	MDL	accounting	narrowSymbol	0.0	؜0.00 MDL
ar	MDL	accounting	narrowSymbol	1.2	؜1.20 MDL
ar	MDL	accounting	narrowSymbol	0.00831765	؜0.01 MDL
ar	MDL	accounting	narrowSymbol	1234565.0	؜1,234,565.00 MDL
ar	MDL	accounting	narrowSymbol	-1230.05	(؜1,230.05 MDL)
ar	MGA	accounting	narrowSymbol	0.0	؜0 Ar
ar	MGA	accounting	narrowSymbol	1.2	؜1 Ar
ar	MGA	accounting	narrowSymbol	0.00831765	؜0 Ar
ar	MGA	accounting	narrowSymbol	1234565.0	؜1,234,565 Ar
ar	MGA	accounting	narrowSymbol	-1230.05	(؜1,230 Ar)
ar	MKD	accounting	narrowSymbol	0.0	؜0.00 MKD
