locale	currency	currency_format	value_format_length	currency_display	input	expected
ar	USD	accounting	decimal	narrowSymbol	0.0	؜0.00 US$
ar	USD	accounting	decimal	narrowSymbol	1.2	؜1.20 US$
ar	USD	accounting	decimal	narrowSymbol	0.00831765	؜0.01 US$
ar	USD	accounting	decimal	narrowSymbol	1234565.0	؜1,234,565.00 US$
ar	USD	accounting	decimal	narrowSymbol	-1230.05	(؜1,230.05 US$)
ar	USD	accounting	decimal	code	0.0	؜0.00 USD
ar	USD	accounting	decimal	code	1.2	؜1.20 USD
ar	USD	accounting	decimal	code	0.00831765	؜0.01 USD
ar	USD	accounting	decimal	code	1234565.0	؜1,234,565.00 USD
ar	USD	accounting	decimal	code	-1230.05	(؜1,230.05 USD)
ar	USD	accounting	decimal	name	0.0	0.00 دولار أمريكي
ar	USD	accounting	decimal	name	1.2	1.20 دولار أمريكي
ar	USD	accounting	decimal	name	0.00831765	0.01 دولار أمريكي
ar	USD	accounting	decimal	name	1234565.0	1,234,565.00 دولار أمريكي
ar	USD	accounting	decimal	name	-1230.05	‎-1,230.05 دولار أمريكي
ar	USD	accounting	compact-short	symbol	0.0	؜0 US$
ar	USD	accounting	compact-short	symbol	1.2	؜1.2 US$
ar	USD	accounting	compact-short	symbol	0.00831765	؜0.0083 US$
ar	USD	accounting	compact-short	symbol	1234565.0	‏1.2 مليون US$
ar	USD	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف US$
ar	USD	accounting	compact-short	narrowSymbol	0.0	؜0 US$
ar	USD	accounting	compact-short	narrowSymbol	1.2	؜1.2 US$
ar	USD	accounting	compact-short	narrowSymbol	0.00831765	؜0.0083 US$
ar	USD	accounting	compact-short	narrowSymbol	1234565.0	‏1.2 مليون US$
ar	USD	accounting	compact-short	narrowSymbol	-1230.05	‎-‏1.2 ألف US$
ar	USD	accounting	compact-short	code	0.0	؜0 USD
ar	USD	accounting	compact-short	code	1.2	؜1.2 USD
ar	USD	accounting	compact-short	code	0.00831765	؜0.0083 USD
ar	USD	accounting	compact-short	code	1234565.0	‏1.2 مليون USD
ar	USD	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف USD
ar	USD	accounting	compact-short	name	0.0	0 دولار أمريكي
ar	USD	accounting	compact-short	name	1.2	1.2 دولار أمريكي
ar	USD	accounting	compact-short	name	0.00831765	0.0083 دولار أمريكي
ar	USD	accounting	compact-short	name	1234565.0	1.2 مليون دولار أمريكي
ar	USD	accounting	compact-short	name	-1230.05	‎-1.2 ألف دولار أمريكي
ar	EUR	standard	decimal	symbol	0.0	‏0.00 €
ar	EUR	standard	decimal	symbol	1.2	‏1.20 €
ar	EUR	standard	decimal	symbol	0.00831765	‏0.01 €
ar	EUR	standard	decimal	symbol	1234565.0	‏1,234,565.00 €
ar	EUR	standard	decimal	symbol	-1230.05	‏‎-1,230.05 €
ar	EUR	standard	decimal	narrowSymbol	0.0	‏0.00 €
ar	EUR	standard	decimal	narrowSymbol	1.2	‏1.20 €
ar	EUR	standard	decimal	narrowSymbol	0.00831765	‏0.01 €
ar	EUR	standard	decimal	narrowSymbol	1234565.0	‏1,234,565.00 €
ar	EUR	standard	decimal	narrowSymbol	-1230.05	‏‎-1,230.05 €
ar	EUR	standard	decimal	code	0.0	‏0.00 EUR
ar	EUR	standard	decimal	code	1.2	‏1.20 EUR
ar	EUR	standard	decimal	code	0.00831765	‏0.01 EUR
ar	EUR	standard	decimal	code	1234565.0	‏1,234,565.00 EUR
ar	EUR	standard	decimal	code	-1230.05	‏‎-1,230.05 EUR
ar	EUR	standard	decimal	name	0.0	0.00 يورو
ar	EUR	standard	decimal	name	1.2	1.20 يورو
ar	EUR	standard	decimal	name	0.00831765	0.01 يورو
ar	EUR	standard	decimal	name	1234565.0	1,234,565.00 يورو
ar	EUR	standard	decimal	name	-1230.05	‎-1,230.05 يورو
ar	EUR	standard	compact-short	symbol	0.0	‏0 €
ar	EUR	standard	compact-short	symbol	1.2	‏1.2 €
ar	EUR	standard	compact-short	symbol	0.00831765	‏0.0083 €
ar	EUR	standard	compact-short	symbol	1234565.0	‏1.2 مليون €
ar	EUR	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف €
ar	EUR	standard	compact-short	narrowSymbol	0.0	‏0 €
ar	EUR	standard	compact-short	narrowSymbol	1.2	‏1.2 €
ar	EUR	standard	compact-short	narrowSymbol	0.00831765	‏0.0083 €
ar	EUR	standard	compact-short	narrowSymbol	1234565.0	‏1.2 مليون €
ar	EUR	standard	compact-short	narrowSymbol	-1230.05	‎-‏1.2 ألف €
ar	EUR	standard	compact-short	code	0.0	‏0 EUR
ar	EUR	standard	compact-short	code	1.2	‏1.2 EUR
ar	EUR	standard	compact-short	code	0.00831765	‏0.0083 EUR
ar	EUR	standard	compact-short	code	1234565.0	‏1.2 مليون EUR
ar	EUR	standard	compact-short	code	-1230.05	‎-‏1.2 ألف EUR
ar	EUR	standard	compact-short	name	0.0	0 يورو
ar	EUR	standard	compact-short	name	1.2	1.2 يورو
ar	EUR	standard	compact-short	name	0.00831765	0.0083 يورو
ar	EUR	standard	compact-short	name	1234565.0	1.2 مليون يورو
ar	EUR	standard	compact-short	name	-1230.05	‎-1.2 ألف يورو
ar	EUR	accounting	decimal	symbol	0.0	؜0.00€
ar	EUR	accounting	decimal	symbol	1.2	؜1.20€
ar	EUR	accounting	decimal	symbol	0.00831765	؜0.01€
ar	EUR	accounting	decimal	symbol	1234565.0	؜1,234,565.00€
ar	EUR	accounting	decimal	symbol	-1230.05	(؜1,230.05€)
ar	EUR	accounting	decimal	narrowSymbol	0.0	؜0.00€
ar	EUR	accounting	decimal	narrowSymbol	1.2	؜1.20€
ar	EUR	accounting	decimal	narrowSymbol	0.00831765	؜0.01€
ar	EUR	accounting	decimal	narrowSymbol	1234565.0	؜1,234,565.00€
ar	EUR	accounting	decimal	narrowSymbol	-1230.05	(؜1,230.05€)
ar	EUR	accounting	decimal	code	0.0	؜0.00 EUR
ar	EUR	accounting	decimal	code	1.2	؜1.20 EUR
ar	EUR	accounting	decimal	code	0.00831765	؜0.01 EUR
ar	EUR	accounting	decimal	code	1234565.0	؜1,234,565.00 EUR
ar	EUR	accounting	decimal	code	-1230.05	(؜1,230.05 EUR)
ar	EUR	accounting	decimal	name	0.0	0.00 يورو
ar	EUR	accounting	decimal	name	1.2	1.20 يورو
ar	EUR	accounting	decimal	name	0.00831765	0.01 يورو
ar	EUR	accounting	decimal	name	1234565.0	1,234,565.00 يورو
ar	EUR	accounting	decimal	name	-1230.05	‎-1,230.05 يورو
ar	EUR	accounting	compact-short	symbol	0.0	؜0€
ar	EUR	accounting	compact-short	symbol	1.2	؜1.2€
ar	EUR	accounting	compact-short	symbol	0.00831765	؜0.0083€
ar	EUR	accounting	compact-short	symbol	1234565.0	‏1.2 مليون €
ar	EUR	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف €
ar	EUR	accounting	compact-short	narrowSymbol	0.0	؜0€
ar	EUR	accounting	compact-short	narrowSymbol	1.2	؜1.2€
ar	EUR	accounting	compact-short	narrowSymbol	0.00831765	؜0.0083€
ar	EUR	accounting	compact-short	narrowSymbol	1234565.0	‏1.2 مليون €
ar	EUR	accounting	compact-short	narrowSymbol	-1230.05	‎-‏1.2 ألف €
ar	EUR	accounting	compact-short	code	0.0	؜0 EUR
ar	EUR	accounting	compact-short	code	1.2	؜1.2 EUR
ar	EUR	accounting	compact-short	code	0.00831765	؜0.0083 EUR
ar	EUR	accounting	compact-short	code	1234565.0	‏1.2 مليون EUR
ar	EUR	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف EUR
ar	EUR	accounting	compact-short	name	0.0	0 يورو
ar	EUR	accounting	compact-short	name	1.2	1.2 يورو
ar	EUR	accounting	compact-short	name	0.00831765	0.0083 يورو
ar	EUR	accounting	compact-short	name	1234565.0	1.2 مليون يورو
ar	EUR	accounting	compact-short	name	-1230.05	‎-1.2 ألف يورو
ar	JPY	standard	decimal	symbol	0.0	‏0 JP¥
ar	JPY	standard	decimal	symbol	1.2	‏1 JP¥
ar	JPY	standard	decimal	symbol	0.00831765	‏0 JP¥
ar	JPY	standard	decimal	symbol	1234565.0	‏1,234,565 JP¥
ar	JPY	standard	decimal	symbol	-1230.05	‏‎-1,230 JP¥
ar	JPY	standard	decimal	narrowSymbol	0.0	‏0 JP¥
ar	JPY	standard	decimal	narrowSymbol	1.2	‏1 JP¥
ar	JPY	standard	decimal	narrowSymbol	0.00831765	‏0 JP¥
ar	JPY	standard	decimal	narrowSymbol	1234565.0	‏1,234,565 JP¥
ar	JPY	standard	decimal	narrowSymbol	-1230.05	‏‎-1,230 JP¥
ar	JPY	standard	decimal	code	0.0	‏0 JPY
ar	JPY	standard	decimal	code	1.2	‏1 JPY
ar	JPY	standard	decimal	code	0.00831765	‏0 JPY
ar	JPY	standard	decimal	code	1234565.0	‏1,234,565 JPY
ar	JPY	standard	decimal	code	-1230.05	‏‎-1,230 JPY
ar	JPY	standard	decimal	name	0.0	0 ين ياباني
ar	JPY	standard	decimal	name	1.2	1 ين ياباني
ar	JPY	standard	decimal	name	0.00831765	0 ين ياباني
ar	JPY	standard	decimal	name	1234565.0	1,234,565 ين ياباني
ar	JPY	standard	decimal	name	-1230.05	‎-1,230 ين ياباني
ar	JPY	standard	compact-short	symbol	0.0	‏0 JP¥
ar	JPY	standard	compact-short	symbol	1.2	‏1.2 JP¥
ar	JPY	standard	compact-short	symbol	0.00831765	‏0.0083 JP¥
ar	JPY	standard	compact-short	symbol	1234565.0	‏1.2 مليون JP¥
ar	JPY	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف JP¥
ar	JPY	standard	compact-short	narrowSymbol	0.0	‏0 JP¥
ar	JPY	standard	compact-short	narrowSymbol	1.2	‏1.2 JP¥
ar	JPY	standard	compact-short	narrowSymbol	0.00831765	‏0.0083 JP¥
ar	JPY	standard	compact-short	narrowSymbol	1234565.0	‏1.2 مليون JP¥
ar	JPY	standard	compact-short	narrowSymbol	-1230.05	‎-‏1.2 ألف JP¥
ar	JPY	standard	compact-short	code	0.0	‏0 JPY
ar	JPY	standard	compact-short	code	1.2	‏1.2 JPY
ar	JPY	standard	compact-short	code	0.00831765	‏0.0083 JPY
ar	JPY	standard	compact-short	code	1234565.0	‏1.2 مليون JPY
ar	JPY	standard	compact-short	code	-1230.05	‎-‏1.2 ألف JPY
ar	JPY	standard	compact-short	name	0.0	0 ين ياباني
ar	JPY	standard	compact-short	name	1.2	1.2 ين ياباني
ar	JPY	standard	compact-short	name	0.00831765	0.0083 ين ياباني
ar	JPY	standard	compact-short	name	1234565.0	1.2 مليون ين ياباني
ar	JPY	standard	compact-short	name	-1230.05	‎-1.2 ألف ين ياباني
ar	JPY	accounting	decimal	symbol	0.0	؜0 JP¥
ar	JPY	accounting	decimal	symbol	1.2	؜1 JP¥
ar	JPY	accounting	decimal	symbol	0.00831765	؜0 JP¥
ar	JPY	accounting	decimal	symbol	1234565.0	؜1,234,565 JP¥
ar	JPY	accounting	decimal	symbol	-1230.05	(؜1,230 JP¥)
ar	JPY	accounting	decimal	narrowSymbol	0.0	؜0 JP¥
ar	JPY	accounting	decimal	narrowSymbol	1.2	؜1 JP¥
ar	JPY	accounting	decimal	narrowSymbol	0.00831765	؜0 JP¥
ar	JPY	accounting	decimal	narrowSymbol	1234565.0	؜1,234,565 JP¥
ar	JPY	accounting	decimal	narrowSymbol	-1230.05	(؜1,230 JP¥)
ar	JPY	accounting	decimal	code	0.0	؜0 JPY
ar	JPY	accounting	decimal	code	1.2	؜1 JPY
ar	JPY	accounting	decimal	code	0.00831765	؜0 JPY
ar	JPY	accounting	decimal	code	1234565.0	؜1,234,565 JPY
ar	JPY	accounting	decimal	code	-1230.05	(؜1,230 JPY)
ar	JPY	accounting	decimal	name	0.0	0 ين ياباني
ar	JPY	accounting	decimal	name	1.2	1 ين ياباني
ar	JPY	accounting	decimal	name	0.00831765	0 ين ياباني
ar	JPY	accounting	decimal	name	1234565.0	1,234,565 ين ياباني
ar	JPY	accounting	decimal	name	-1230.05	‎-1,230 ين ياباني
ar	JPY	accounting	compact-short	symbol	0.0	؜0 JP¥
ar	JPY	accounting	compact-short	symbol	1.2	؜1.2 JP¥
ar	JPY	accounting	compact-short	symbol	0.00831765	؜0.0083 JP¥
ar	JPY	accounting	compact-short	symbol	1234565.0	‏1.2 مليون JP¥
ar	JPY	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف JP¥
ar	JPY	accounting	compact-short	narrowSymbol	0.0	؜0 JP¥
ar	JPY	accounting	compact-short	narrowSymbol	1.2	؜1.2 JP¥
ar	JPY	accounting	compact-short	narrowSymbol	0.00831765	؜0.0083 JP¥
ar	JPY	accounting	compact-short	narrowSymbol	1234565.0	‏1.2 مليون JP¥
ar	JPY	accounting	compact-short	narrowSymbol	-1230.05	‎-‏1.2 ألف JP¥
ar	JPY	accounting	compact-short	code	0.0	؜0 JPY
ar	JPY	accounting	compact-short	code	1.2	؜1.2 JPY
ar	JPY	accounting	compact-short	code	0.00831765	؜0.0083 JPY
ar	JPY	accounting	compact-short	code	1234565.0	‏1.2 مليون JPY
ar	JPY	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف JPY
ar	JPY	accounting	compact-short	name	0.0	0 ين ياباني
ar	JPY	accounting	compact-short	name	1.2	1.2 ين ياباني
ar	JPY	accounting	compact-short	name	0.00831765	0.0083 ين ياباني
ar	JPY	accounting	compact-short	name	1234565.0	1.2 مليون ين ياباني
ar	JPY	accounting	compact-short	name	-1230.05	‎-1.2 ألف ين ياباني
ar	RUB	standard	decimal	symbol	0.0	‏0.00 RUB
ar	RUB	standard	decimal	symbol	1.2	‏1.20 RUB
ar	RUB	standard	decimal	symbol	0.00831765	‏0.01 RUB
ar	RUB	standard	decimal	symbol	1234565.0	‏1,234,565.00 RUB
ar	RUB	standard	decimal	symbol	-1230.05	‏‎-1,230.05 RUB
ar	RUB	standard	decimal	narrowSymbol	0.0	‏0.00 ₽
ar	RUB	standard	decimal	narrowSymbol	1.2	‏1.20 ₽
ar	RUB	standard	decimal	narrowSymbol	0.00831765	‏0.01 ₽
ar	RUB	standard	decimal	narrowSymbol	1234565.0	‏1,234,565.00 ₽
ar	RUB	standard	decimal	narrowSymbol	-1230.05	‏‎-1,230.05 ₽
ar	RUB	standard	decimal	code	0.0	‏0.00 RUB
ar	RUB	standard	decimal	code	1.2	‏1.20 RUB
ar	RUB	standard	decimal	code	0.00831765	‏0.01 RUB
ar	RUB	standard	decimal	code	1234565.0	‏1,234,565.00 RUB
ar	RUB	standard	decimal	code	-1230.05	‏‎-1,230.05 RUB
ar	RUB	standard	decimal	name	0.0	0.00 روبل روسي
ar	RUB	standard	decimal	name	1.2	1.20 روبل روسي
ar	RUB	standard	decimal	name	0.00831765	0.01 روبل روسي
ar	RUB	standard	decimal	name	1234565.0	1,234,565.00 روبل روسي
ar	RUB	standard	decimal	name	-1230.05	‎-1,230.05 روبل روسي
ar	RUB	standard	compact-short	symbol	0.0	‏0 RUB
ar	RUB	standard	compact-short	symbol	1.2	‏1.2 RUB
ar	RUB	standard	compact-short	symbol	0.00831765	‏0.0083 RUB
ar	RUB	standard	compact-short	symbol	1234565.0	‏1.2 مليون RUB
ar	RUB	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف RUB
ar	RUB	standard	compact-short	narrowSymbol	0.0	‏0 ₽
ar	RUB	standard	compact-short	narrowSymbol	1.2	‏1.2 ₽
ar	RUB	standard	compact-short	narrowSymbol	0.00831765	‏0.0083 ₽
ar	RUB	standard	compact-short	narrowSymbol	1234565.0	‏1.2 مليون ₽
ar	RUB	standard	compact-short	narrowSymbol	-1230.05	‎-‏1.2 ألف ₽
ar	RUB	standard	compact-short	code	0.0	‏0 RUB
ar	RUB	standard	compact-short	code	1.2	‏1.2 RUB
ar	RUB	standard	compact-short	code	0.00831765	‏0.0083 RUB
ar	RUB	standard	compact-short	code	1234565.0	‏1.2 مليون RUB
ar	RUB	standard	compact-short	code	-1230.05	‎-‏1.2 ألف RUB
ar	RUB	standard	compact-short	name	0.0	0 روبل روسي
ar	RUB	standard	compact-short	name	1.2	1.2 روبل روسي
ar	RUB	standard	compact-short	name	0.00831765	0.0083 روبل روسي
ar	RUB	standard	compact-short	name	1234565.0	1.2 مليون روبل روسي
ar	RUB	standard	compact-short	name	-1230.05	‎-1.2 ألف روبل روسي
ar	RUB	accounting	decimal	symbol	0.0	؜0.00 RUB
ar	RUB	accounting	decimal	symbol	1.2	؜1.20 RUB
ar	RUB	accounting	decimal	symbol	0.00831765	؜0.01 RUB
ar	RUB	accounting	decimal	symbol	1234565.0	؜1,234,565.00 RUB
ar	RUB	accounting	decimal	symbol	-1230.05	(؜1,230.05 RUB)
ar	RUB	accounting	decimal	narrowSymbol	0.0	؜0.00₽
ar	RUB	accounting	decimal	narrowSymbol	1.2	؜1.20₽
ar	RUB	accounting	decimal	narrowSymbol	0.00831765	؜0.01₽
ar	RUB	accounting	decimal	narrowSymbol	1234565.0	؜1,234,565.00₽
ar	RUB	accounting	decimal	narrowSymbol	-1230.05	(؜1,230.05₽)
ar	RUB	accounting	decimal	code	0.0	؜0.00 RUB
ar	RUB	accounting	decimal	code	1.2	؜1.20 RUB
ar	RUB	accounting	decimal	code	0.00831765	؜0.01 RUB
ar	RUB	accounting	decimal	code	1234565.0	؜1,234,565.00 RUB
ar	RUB	accounting	decimal	code	-1230.05	(؜1,230.05 RUB)
ar	RUB	accounting	decimal	name	0.0	0.00 روبل روسي
ar	RUB	accounting	decimal	name	1.2	1.20 روبل روسي
ar	RUB	accounting	decimal	name	0.00831765	0.01 روبل روسي
ar	RUB	accounting	decimal	name	1234565.0	1,234,565.00 روبل روسي
ar	RUB	accounting	decimal	name	-1230.05	‎-1,230.05 روبل روسي
ar	RUB	accounting	compact-short	symbol	0.0	؜0 RUB
ar	RUB	accounting	compact-short	symbol	1.2	؜1.2 RUB
ar	RUB	accounting	compact-short	symbol	0.00831765	؜0.0083 RUB
ar	RUB	accounting	compact-short	symbol	1234565.0	‏1.2 مليون RUB
ar	RUB	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف RUB
ar	RUB	accounting	compact-short	narrowSymbol	0.0	؜0₽
ar	RUB	accounting	compact-short	narrowSymbol	1.2	؜1.2₽
ar	RUB	accounting	compact-short	narrowSymbol	0.00831765	؜0.0083₽
ar	RUB	accounting	compact-short	narrowSymbol	1234565.0	‏1.2 مليون ₽
ar	RUB	accounting	compact-short	narrowSymbol	-1230.05	‎-‏1.2 ألف ₽
ar	RUB	accounting	compact-short	code	0.0	؜0 RUB
ar	RUB	accounting	compact-short	code	1.2	؜1.2 RUB
ar	RUB	accounting	compact-short	code	0.00831765	؜0.0083 RUB
ar	RUB	accounting	compact-short	code	1234565.0	‏1.2 مليون RUB
ar	RUB	accounting	compact-short	code	-1230.05	‎-‏1.2 ألف RUB
ar	RUB	accounting	compact-short	name	0.0	0 روبل روسي
ar	RUB	accounting	compact-short	name	1.2	1.2 روبل روسي
ar	RUB	accounting	compact-short	name	0.00831765	0.0083 روبل روسي
ar	RUB	accounting	compact-short	name	1234565.0	1.2 مليون روبل روسي
ar	RUB	accounting	compact-short	name	-1230.05	‎-1.2 ألف روبل روسي
ar	EGP	standard	decimal	symbol	0.0	‏0.00 ج.م.‏
ar	EGP	standard	decimal	symbol	1.2	‏1.20 ج.م.‏
ar	EGP	standard	decimal	symbol	0.00831765	‏0.01 ج.م.‏
ar	EGP	standard	decimal	symbol	1234565.0	‏1,234,565.00 ج.م.‏
ar	EGP	standard	decimal	symbol	-1230.05	‏‎-1,230.05 ج.م.‏
ar	EGP	standard	decimal	narrowSymbol	0.0	‏0.00 E£
ar	EGP	standard	decimal	narrowSymbol	1.2	‏1.20 E£
ar	EGP	standard	decimal	narrowSymbol	0.00831765	‏0.01 E£
ar	EGP	standard	decimal	narrowSymbol	1234565.0	‏1,234,565.00 E£
ar	EGP	standard	decimal	narrowSymbol	-1230.05	‏‎-1,230.05 E£
ar	EGP	standard	decimal	code	0.0	‏0.00 EGP
ar	EGP	standard	decimal	code	1.2	‏1.20 EGP
ar	EGP	standard	decimal	code	0.00831765	‏0.01 EGP
ar	EGP	standard	decimal	code	1234565.0	‏1,234,565.00 EGP
ar	EGP	standard	decimal	code	-1230.05	‏‎-1,230.05 EGP
ar	EGP	standard	decimal	name	0.0	0.00 جنيه مصري
ar	EGP	standard	decimal	name	1.2	1.20 جنيه مصري
ar	EGP	standard	decimal	name	0.00831765	0.01 جنيه مصري
ar	EGP	standard	decimal	name	1234565.0	1,234,565.00 جنيهًا مصريًا
ar	EGP	standard	decimal	name	-1230.05	‎-1,230.05 جنيه مصري
ar	EGP	standard	compact-short	symbol	0.0	‏0 ج.م.‏
ar	EGP	standard	compact-short	symbol	1.2	‏1.2 ج.م.‏
ar	EGP	standard	compact-short	symbol	0.00831765	‏0.0083 ج.م.‏
ar	EGP	standard	compact-short	symbol	1234565.0	‏1.2 مليون ج.م.‏
ar	EGP	standard	compact-short	symbol	-1230.05	‎-‏1.2 ألف ج.م.‏
ar	EGP	standard	compact-short	narrowSymbol	0.0	‏0 E£
ar	EGP	standard	compact-short	narrowSymbol	1.2	‏1.2 E£
ar	EGP	standard	compact-short	narrowSymbol	0.00831765	‏0.0083 E£
ar	EGP	standard	compact-short	narrowSymbol	1234565.0	‏1.2 مليون E£
ar	EGP	standard	compact-short	narrowSymbol	-1230.05	‎-‏1.2 ألف E£
ar	EGP	standard	compact-short	code	0.0	‏0 EGP
ar	EGP	standard	compact-short	code	1.2	‏1.2 EGP
ar	EGP	standard	compact-short	code	0.00831765	‏0.0083 EGP
ar	EGP	standard	compact-short	code	1234565.0	‏1.2 مليون EGP
ar	EGP	standard	compact-short	code	-1230.05	‎-‏1.2 ألف EGP
ar	EGP	standard	compact-short	name	0.0	0 جنيه مصري
ar	EGP	standard	compact-short	name	1.2	1.2 جنيه مصري
ar	EGP	standard	compact-short	name	0.00831765	0.0083 جنيه مصري
ar	EGP	standard	compact-short	name	1234565.0	1.2 مليون جنيهًا مصريًا
ar	EGP	standard	compact-short	name	-1230.05	‎-1.2 ألف جنيهًا مصريًا
ar	EGP	accounting	decimal	symbol	0.0	؜0.00 ج.م.‏
ar	EGP	accounting	decimal	symbol	1.2	؜1.20 ج.م.‏
ar	EGP	accounting	decimal	symbol	0.00831765	؜0.01 ج.م.‏
ar	EGP	accounting	decimal	symbol	1234565.0	؜1,234,565.00 ج.م.‏
ar	EGP	accounting	decimal	symbol	-1230.05	(؜1,230.05 ج.م.‏)
ar	EGP	accounting	decimal	narrowSymbol	0.0	؜0.00 E£
ar	EGP	accounting	decimal	narrowSymbol	1.2	؜1.20 E£
ar	EGP	accounting	decimal	narrowSymbol	0.00831765	؜0.01 E£
ar	EGP	accounting	decimal	narrowSymbol	1234565.0	؜1,234,565.00 E£
ar	EGP	accounting	decimal	narrowSymbol	-1230.05	(؜1,230.05 E£)
ar	EGP	accounting	decimal	code	0.0	؜0.00 EGP
ar	EGP	accounting	decimal	code	1.2	؜1.20 EGP
ar	EGP	accounting	decimal	code	0.00831765	؜0.01 EGP
ar	EGP	accounting	decimal	code	1234565.0	؜1,234,565.00 EGP
ar	EGP	accounting	decimal	code	-1230.05	(؜1,230.05 EGP)
ar	EGP	accounting	decimal	name	0.0	0.00 جنيه مصري
ar	EGP	accounting	decimal	name	1.2	1.20 جنيه مصري
ar	EGP	accounting	decimal	name	0.00831765	0.01 جنيه مصري
ar	EGP	accounting	decimal	name	1234565.0	1,234,565.00 جنيهًا مصريًا
ar	EGP	accounting	decimal	name	-1230.05	‎-1,230.05 جنيه مصري
ar	EGP	accounting	compact-short	symbol	0.0	؜0 ج.م.‏
ar	EGP	accounting	compact-short	symbol	1.2	؜1.2 ج.م.‏
ar	EGP	accounting	compact-short	symbol	0.00831765	؜0.0083 ج.م.‏
ar	EGP	accounting	compact-short	symbol	1234565.0	‏1.2 مليون ج.م.‏
ar	EGP	accounting	compact-short	symbol	-1230.05	‎-‏1.2 ألف ج.م.‏
ar	EGP	accounting	compact-short	narrowSymbol	0.0	؜0 E£
ar	EGP	accounting	compact-short	narrowSymbol	1.2	؜1.2 E£
ar	EGP	accounting	compact-short	narrowSymbol	0.00831765	؜0.0083 E£
ar	EGP	accounting	compact-short	narrowSymbol	1234565.0	‏1.2 مليون E£
ar	EGP	accounting	compact-short	narrowSymbol	-1230.05	‎-‏1.2 ألف E£
ar	EGP	accounting	compact-short	code	0.0	؜0 EGP
ar	EGP	accounting	compact-short	code	1.2	؜1.2 EGP
