locale	currency	currency_format	value_format_length	currency_display	input	expected
ar	ARS	standard	decimal	name	0.00831765	0.01 بيزو أرجنتيني
ar	ARS	standard	decimal	name	1234565.0	1,234,565.00 بيزو أرجنتيني
ar	ARS	standard	decimal	name	-1230.05	‎-1,230.05 بيزو أرجنتيني
ar	ARS	standard	compact-short	name	0.0	0 بيزو أرجنتيني
ar	ARS	standard	compact-short	name	1.2	1.2 بيزو أرجنتيني
ar	ARS	standard	compact-short	name	0.00831765	0.0083 بيزو أرجنتيني
ar	ARS	standard	compact-short	name	1234565.0	1.2 مليون بيزو أرجنتيني
ar	ARS	standard	compact-short	name	-1230.05	‎-1.2 ألف بيزو أرجنتيني
ar	ARS	accounting	decimal	name	0.0	0.00 بيزو أرجنتيني
ar	ARS	accounting	decimal	name	1.2	1.20 بيزو أرجنتيني
ar	ARS	accounting	decimal	name	0.00831765	0.01 بيزو أرجنتيني
ar	ARS	accounting	decimal	name	1234565.0	1,234,565.00 بيزو أرجنتيني
ar	ARS	accounting	decimal	name	-1230.05	‎-1,230.05 بيزو أرجنتيني
ar	ARS	accounting	compact-short	name	0.0	0 بيزو أرجنتيني
ar	ARS	accounting	compact-short	name	1.2	1.2 بيزو أرجنتيني
ar	ARS	accounting	compact-short	name	0.00831765	0.0083 بيزو أرجنتيني
ar	ARS	accounting	compact-short	name	1234565.0	1.2 مليون بيزو أرجنتيني
ar	ARS	accounting	compact-short	name	-1230.05	‎-1.2 ألف بيزو أرجنتيني
ar	AUD	standard	decimal	name	0.0	0.00 دولار أسترالي
ar	AUD	standard	decimal	name	1.2	1.20 دولار أسترالي
ar	AUD	standard	decimal	name	0.00831765	0.01 دولار أسترالي
ar	AUD	standard	decimal	name	1234565.0	1,234,565.00 دولار أسترالي
ar	AUD	standard	decimal	name	-1230.05	‎-1,230.05 دولار أسترالي
ar	AUD	standard	compact-short	name	0.0	0 دولار أسترالي
ar	AUD	standard	compact-short	name	1.2	1.2 دولار أسترالي
ar	AUD	standard	compact-short	name	0.00831765	0.0083 دولار أسترالي
ar	AUD	standard	compact-short	name	1234565.0	1.2 مليون دولار أسترالي
ar	AUD	standard	compact-short	name	-1230.05	‎-1.2 ألف دولار أسترالي
ar	AUD	accounting	decimal	name	0.0	0.00 دولار أسترالي
ar	AUD	accounting	decimal	name	1.2	1.20 دولار أسترالي
ar	AUD	accounting	decimal	name	0.00831765	0.01 دولار أسترالي
ar	AUD	accounting	decimal	name	1234565.0	1,234,565.00 دولار أسترالي
ar	AUD	accounting	decimal	name	-1230.05	‎-1,230.05 دولار أسترالي
ar	AUD	accounting	compact-short	name	0.0	0 دولار أسترالي
ar	AUD	accounting	compact-short	name	1.2	1.2 دولار أسترالي
ar	AUD	accounting	compact-short	name	0.00831765	0.0083 دولار أسترالي
ar	AUD	accounting	compact-short	name	1234565.0	1.2 مليون دولار أسترالي
ar	AUD	accounting	compact-short	name	-1230.05	‎-1.2 ألف دولار أسترالي
ar	AWG	standard	decimal	name	0.0	0.00 فلورن أروبي
ar	AWG	standard	decimal	name	1.2	1.20 فلورن أروبي
ar	AWG	standard	decimal	name	0.00831765	0.01 فلورن أروبي
ar	AWG	standard	decimal	name	1234565.0	1,234,565.00 فلورن أروبي
ar	AWG	standard	decimal	name	-1230.05	‎-1,230.05 فلورن أروبي
ar	AWG	standard	compact-short	name	0.0	0 فلورن أروبي
ar	AWG	standard	compact-short	name	1.2	1.2 فلورن أروبي
ar	AWG	standard	compact-short	name	0.00831765	0.0083 فلورن أروبي
ar	AWG	standard	compact-short	name	1234565.0	1.2 مليون فلورن أروبي
ar	AWG	standard	compact-short	name	-1230.05	‎-1.2 ألف فلورن أروبي
ar	AWG	accounting	decimal	name	0.0	0.00 فلورن أروبي
ar	AWG	accounting	decimal	name	1.2	1.20 فلورن أروبي
ar	AWG	accounting	decimal	name	0.00831765	0.01 فلورن أروبي
ar	AWG	accounting	decimal	name	1234565.0	1,234,565.00 فلورن أروبي
ar	AWG	accounting	decimal	name	-1230.05	‎-1,230.05 فلورن أروبي
ar	AWG	accounting	compact-short	name	0.0	0 فلورن أروبي
ar	AWG	accounting	compact-short	name	1.2	1.2 فلورن أروبي
ar	AWG	accounting	compact-short	name	0.00831765	0.0083 فلورن أروبي
ar	AWG	accounting	compact-short	name	1234565.0	1.2 مليون فلورن أروبي
ar	AWG	accounting	compact-short	name	-1230.05	‎-1.2 ألف فلورن أروبي
ar	AZN	standard	decimal	name	0.0	0.00 مانت أذربيجاني
ar	AZN	standard	decimal	name	1.2	1.20 مانت أذربيجاني
ar	AZN	standard	decimal	name	0.00831765	0.01 مانت أذربيجاني
ar	AZN	standard	decimal	name	1234565.0	1,234,565.00 مانت أذربيجاني
ar	AZN	standard	decimal	name	-1230.05	‎-1,230.05 مانت أذربيجاني
ar	AZN	standard	compact-short	name	0.0	0 مانت أذربيجاني
ar	AZN	standard	compact-short	name	1.2	1.2 مانت أذربيجاني
ar	AZN	standard	compact-short	name	0.00831765	0.0083 مانت أذربيجاني
ar	AZN	standard	compact-short	name	1234565.0	1.2 مليون مانت أذربيجاني
ar	AZN	standard	compact-short	name	-1230.05	‎-1.2 ألف مانت أذربيجاني
ar	AZN	accounting	decimal	name	0.0	0.00 مانت أذربيجاني
ar	AZN	accounting	decimal	name	1.2	1.20 مانت أذربيجاني
ar	AZN	accounting	decimal	name	0.00831765	0.01 مانت أذربيجاني
ar	AZN	accounting	decimal	name	1234565.0	1,234,565.00 مانت أذربيجاني
ar	AZN	accounting	decimal	name	-1230.05	‎-1,230.05 مانت أذربيجاني
ar	AZN	accounting	compact-short	name	0.0	0 مانت أذربيجاني
ar	AZN	accounting	compact-short	name	1.2	1.2 مانت أذربيجاني
ar	AZN	accounting	compact-short	name	0.00831765	0.0083 مانت أذربيجاني
ar	AZN	accounting	compact-short	name	1234565.0	1.2 مليون مانت أذربيجاني
ar	AZN	accounting	compact-short	name	-1230.05	‎-1.2 ألف مانت أذربيجاني
ar	BAM	standard	decimal	name	0.0	0.00 مارك البوسنة والهرسك قابل للتحويل
ar	BAM	standard	decimal	name	1.2	1.20 مارك البوسنة والهرسك قابل للتحويل
ar	BAM	standard	decimal	name	0.00831765	0.01 مارك البوسنة والهرسك قابل للتحويل
ar	BAM	standard	decimal	name	1234565.0	1,234,565.00 مارك البوسنة والهرسك قابل للتحويل
ar	BAM	standard	decimal	name	-1230.05	‎-1,230.05 مارك البوسنة والهرسك قابل للتحويل
ar	BAM	standard	compact-short	name	0.0	0 مارك البوسنة والهرسك قابل للتحويل
ar	BAM	standard	compact-short	name	1.2	1.2 مارك البوسنة والهرسك قابل للتحويل
ar	BAM	standard	compact-short	name	0.00831765	0.0083 مارك البوسنة والهرسك قابل للتحويل
ar	BAM	standard	compact-short	name	1234565.0	1.2 مليون مارك البوسنة والهرسك قابل للتحويل
ar	BAM	standard	compact-short	name	-1230.05	‎-1.2 ألف مارك البوسنة والهرسك قابل للتحويل
ar	BAM	accounting	decimal	name	0.0	0.00 مارك البوسنة والهرسك قابل للتحويل
ar	BAM	accounting	decimal	name	1.2	1.20 مارك البوسنة والهرسك قابل للتحويل
ar	BAM	accounting	decimal	name	0.00831765	0.01 مارك البوسنة والهرسك قابل للتحويل
ar	BAM	accounting	decimal	name	1234565.0	1,234,565.00 مارك البوسنة والهرسك قابل للتحويل
ar	BAM	accounting	decimal	name	-1230.05	‎-1,230.05 مارك البوسنة والهرسك قابل للتحويل
ar	BAM	accounting	compact-short	name	0.0	0 مارك البوسنة والهرسك قابل للتحويل
ar	BAM	accounting	compact-short	name	1.2	1.2 مارك البوسنة والهرسك قابل للتحويل
ar	BAM	accounting	compact-short	name	0.00831765	0.0083 مارك البوسنة والهرسك قابل للتحويل
ar	BAM	accounting	compact-short	name	1234565.0	1.2 مليون مارك البوسنة والهرسك قابل للتحويل
ar	BAM	accounting	compact-short	name	-1230.05	‎-1.2 ألف مارك البوسنة والهرسك قابل للتحويل
ar	BBD	standard	decimal	name	0.0	0.00 دولار بربادوسي
ar	BBD	standard	decimal	name	1.2	1.20 دولار بربادوسي
ar	BBD	standard	decimal	name	0.00831765	0.01 دولار بربادوسي
ar	BBD	standard	decimal	name	1234565.0	1,234,565.00 دولار بربادوسي
ar	BBD	standard	decimal	name	-1230.05	‎-1,230.05 دولار بربادوسي
ar	BBD	standard	compact-short	name	0.0	0 دولار بربادوسي
ar	BBD	standard	compact-short	name	1.2	1.2 دولار بربادوسي
ar	BBD	standard	compact-short	name	0.00831765	0.0083 دولار بربادوسي
ar	BBD	standard	compact-short	name	1234565.0	1.2 مليون دولار بربادوسي
ar	BBD	standard	compact-short	name	-1230.05	‎-1.2 ألف دولار بربادوسي
ar	BBD	accounting	decimal	name	0.0	0.00 دولار بربادوسي
ar	BBD	accounting	decimal	name	1.2	1.20 دولار بربادوسي
ar	BBD	accounting	decimal	name	0.00831765	0.01 دولار بربادوسي
ar	BBD	accounting	decimal	name	1234565.0	1,234,565.00 دولار بربادوسي
ar	BBD	accounting	decimal	name	-1230.05	‎-1,230.05 دولار بربادوسي
ar	BBD	accounting	compact-short	name	0.0	0 دولار بربادوسي
ar	BBD	accounting	compact-short	name	1.2	1.2 دولار بربادوسي
ar	BBD	accounting	compact-short	name	0.00831765	0.0083 دولار بربادوسي
ar	BBD	accounting	compact-short	name	1234565.0	1.2 مليون دولار بربادوسي
ar	BBD	accounting	compact-short	name	-1230.05	‎-1.2 ألف دولار بربادوسي
ar	BDT	standard	decimal	name	0.0	0.00 تاكا بنغلاديشي
ar	BDT	standard	decimal	name	1.2	1.20 تاكا بنغلاديشي
ar	BDT	standard	decimal	name	0.00831765	0.01 تاكا بنغلاديشي
ar	BDT	standard	decimal	name	1234565.0	1,234,565.00 تاكا بنغلاديشي
ar	BDT	standard	decimal	name	-1230.05	‎-1,230.05 تاكا بنغلاديشي
ar	BDT	standard	compact-short	name	0.0	0 تاكا بنغلاديشي
ar	BDT	standard	compact-short	name	1.2	1.2 تاكا بنغلاديشي
ar	BDT	standard	compact-short	name	0.00831765	0.0083 تاكا بنغلاديشي
ar	BDT	standard	compact-short	name	1234565.0	1.2 مليون تاكا بنغلاديشي
ar	BDT	standard	compact-short	name	-1230.05	‎-1.2 ألف تاكا بنغلاديشي
ar	BDT	accounting	decimal	name	0.0	0.00 تاكا بنغلاديشي
ar	BDT	accounting	decimal	name	1.2	1.20 تاكا بنغلاديشي
ar	BDT	accounting	decimal	name	0.00831765	0.01 تاكا بنغلاديشي
ar	BDT	accounting	decimal	name	1234565.0	1,234,565.00 تاكا بنغلاديشي
ar	BDT	accounting	decimal	name	-1230.05	‎-1,230.05 تاكا بنغلاديشي
ar	BDT	accounting	compact-short	name	0.0	0 تاكا بنغلاديشي
ar	BDT	accounting	compact-short	name	1.2	1.2 تاكا بنغلاديشي
ar	BDT	accounting	compact-short	name	0.00831765	0.0083 تاكا بنغلاديشي
ar	BDT	accounting	compact-short	name	1234565.0	1.2 مليون تاكا بنغلاديشي
ar	BDT	accounting	compact-short	name	-1230.05	‎-1.2 ألف تاكا بنغلاديشي
ar	BHD	standard	decimal	name	0.0	0.000 دينار بحريني
ar	BHD	standard	decimal	name	1.2	1.200 دينار بحريني
ar	BHD	standard	decimal	name	0.00831765	0.008 دينار بحريني
ar	BHD	standard	decimal	name	1234565.0	1,234,565.000 دينار بحريني
ar	BHD	standard	decimal	name	-1230.05	‎-1,230.050 دينار بحريني
ar	BHD	standard	compact-short	name	0.0	0 دينار بحريني
ar	BHD	standard	compact-short	name	1.2	1.2 دينار بحريني
ar	BHD	standard	compact-short	name	0.00831765	0.0083 دينار بحريني
ar	BHD	standard	compact-short	name	1234565.0	1.2 مليون دينار بحريني
ar	BHD	standard	compact-short	name	-1230.05	‎-1.2 ألف دينار بحريني
ar	BHD	accounting	decimal	name	0.0	0.000 دينار بحريني
ar	BHD	accounting	decimal	name	1.2	1.200 دينار بحريني
ar	BHD	accounting	decimal	name	0.00831765	0.008 دينار بحريني
ar	BHD	accounting	decimal	name	1234565.0	1,234,565.000 دينار بحريني
ar	BHD	accounting	decimal	name	-1230.05	‎-1,230.050 دينار بحريني
ar	BHD	accounting	compact-short	name	0.0	0 دينار بحريني
ar	BHD	accounting	compact-short	name	1.2	1.2 دينار بحريني
ar	BHD	accounting	compact-short	name	0.00831765	0.0083 دينار بحريني
ar	BHD	accounting	compact-short	name	1234565.0	1.2 مليون دينار بحريني
ar	BHD	accounting	compact-short	name	-1230.05	‎-1.2 ألف دينار بحريني
ar	BIF	standard	decimal	name	0.0	0 فرنك بروندي
ar	BIF	standard	decimal	name	1.2	1 فرنك بروندي
ar	BIF	standard	decimal	name	0.00831765	0 فرنك بروندي
ar	BIF	standard	decimal	name	1234565.0	1,234,565 فرنك بروندي
ar	BIF	standard	decimal	name	-1230.05	‎-1,230 فرنك بروندي
ar	BIF	standard	compact-short	name	0.0	0 فرنك بروندي
ar	BIF	standard	compact-short	name	1.2	1.2 فرنك بروندي
ar	BIF	standard	compact-short	name	0.00831765	0.0083 فرنك بروندي
ar	BIF	standard	compact-short	name	1234565.0	1.2 مليون فرنك بروندي
ar	BIF	standard	compact-short	name	-1230.05	‎-1.2 ألف فرنك بروندي
ar	BIF	accounting	decimal	name	0.0	0 فرنك بروندي
ar	BIF	accounting	decimal	name	1.2	1 فرنك بروندي
ar	BIF	accounting	decimal	name	0.00831765	0 فرنك بروندي
ar	BIF	accounting	decimal	name	1234565.0	1,234,565 فرنك بروندي
ar	BIF	accounting	decimal	name	-1230.05	‎-1,230 فرنك بروندي
ar	BIF	accounting	compact-short	name	0.0	0 فرنك بروندي
ar	BIF	accounting	compact-short	name	1.2	1.2 فرنك بروندي
ar	BIF	accounting	compact-short	name	0.00831765	0.0083 فرنك بروندي
ar	BIF	accounting	compact-short	name	1234565.0	1.2 مليون فرنك بروندي
ar	BIF	accounting	compact-short	name	-1230.05	‎-1.2 ألف فرنك بروندي
ar	BMD	standard	decimal	name	0.0	0.00 دولار برمودي
ar	BMD	standard	decimal	name	1.2	1.20 دولار برمودي
ar	BMD	standard	decimal	name	0.00831765	0.01 دولار برمودي
ar	BMD	standard	decimal	name	1234565.0	1,234,565.00 دولار برمودي
ar	BMD	standard	decimal	name	-1230.05	‎-1,230.05 دولار برمودي
ar	BMD	standard	compact-short	name	0.0	0 دولار برمودي
ar	BMD	standard	compact-short	name	1.2	1.2 دولار برمودي
ar	BMD	standard	compact-short	name	0.00831765	0.0083 دولار برمودي
ar	BMD	standard	compact-short	name	1234565.0	1.2 مليون دولار برمودي
ar	BMD	standard	compact-short	name	-1230.05	‎-1.2 ألف دولار برمودي
ar	BMD	accounting	decimal	name	0.0	0.00 دولار برمودي
ar	BMD	accounting	decimal	name	1.2	1.20 دولار برمودي
ar	BMD	accounting	decimal	name	0.00831765	0.01 دولار برمودي
ar	BMD	accounting	decimal	name	1234565.0	1,234,565.00 دولار برمودي
ar	BMD	accounting	decimal	name	-1230.05	‎-1,230.05 دولار برمودي
ar	BMD	accounting	compact-short	name	0.0	0 دولار برمودي
ar	BMD	accounting	compact-short	name	1.2	1.2 دولار برمودي
ar	BMD	accounting	compact-short	name	0.00831765	0.0083 دولار برمودي
ar	BMD	accounting	compact-short	name	1234565.0	1.2 مليون دولار برمودي
ar	BMD	accounting	compact-short	name	-1230.05	‎-1.2 ألف دولار برمودي
ar	BND	standard	decimal	name	0.0	0.00 دولار بروناي
ar	BND	standard	decimal	name	1.2	1.20 دولار بروناي
ar	BND	standard	decimal	name	0.00831765	0.01 دولار بروناي
ar	BND	standard	decimal	name	1234565.0	1,234,565.00 دولار بروناي
ar	BND	standard	decimal	name	-1230.05	‎-1,230.05 دولار بروناي
ar	BND	standard	compact-short	name	0.0	0 دولار بروناي
ar	BND	standard	compact-short	name	1.2	1.2 دولار بروناي
ar	BND	standard	compact-short	name	0.00831765	0.0083 دولار بروناي
ar	BND	standard	compact-short	name	1234565.0	1.2 مليون دولار بروناي
ar	BND	standard	compact-short	name	-1230.05	‎-1.2 ألف دولار بروناي
ar	BND	accounting	decimal	name	0.0	0.00 دولار بروناي
ar	BND	accounting	decimal	name	1.2	1.20 دولار بروناي
ar	BND	accounting	decimal	name	0.00831765	0.01 دولار بروناي
ar	BND	accounting	decimal	name	1234565.0	1,234,565.00 دولار بروناي
ar	BND	accounting	decimal	name	-1230.05	‎-1,230.05 دولار بروناي
ar	BND	accounting	compact-short	name	0.0	0 دولار بروناي
ar	BND	accounting	compact-short	name	1.2	1.2 دولار بروناي
ar	BND	accounting	compact-short	name	0.00831765	0.0083 دولار بروناي
ar	BND	accounting	compact-short	name	1234565.0	1.2 مليون دولار بروناي
ar	BND	accounting	compact-short	name	-1230.05	‎-1.2 ألف دولار بروناي
ar	BOB	standard	decimal	name	0.0	0.00 بوليفيانو بوليفي
ar	BOB	standard	decimal	name	1.2	1.20 بوليفيانو بوليفي
ar	BOB	standard	decimal	name	0.00831765	0.01 بوليفيانو بوليفي
ar	BOB	standard	decimal	name	1234565.0	1,234,565.00 بوليفيانو بوليفي
ar	BOB	standard	decimal	name	-1230.05	‎-1,230.05 بوليفيانو بوليفي
ar	BOB	standard	compact-short	name	0.0	0 بوليفيانو بوليفي
ar	BOB	standard	compact-short	name	1.2	1.2 بوليفيانو بوليفي
ar	BOB	standard	compact-short	name	0.00831765	0.0083 بوليفيانو بوليفي
ar	BOB	standard	compact-short	name	1234565.0	1.2 مليون بوليفيانو بوليفي
ar	BOB	standard	compact-short	name	-1230.05	‎-1.2 ألف بوليفيانو بوليفي
ar	BOB	accounting	decimal	name	0.0	0.00 بوليفيانو بوليفي
ar	BOB	accounting	decimal	name	1.2	1.20 بوليفيانو بوليفي
ar	BOB	accounting	decimal	name	0.00831765	0.01 بوليفيانو بوليفي
ar	BOB	accounting	decimal	name	1234565.0	1,234,565.00 بوليفيانو بوليفي
ar	BOB	accounting	decimal	name	-1230.05	‎-1,230.05 بوليفيانو بوليفي
ar	BOB	accounting	compact-short	name	0.0	0 بوليفيانو بوليفي
ar	BOB	accounting	compact-short	name	1.2	1.2 بوليفيانو بوليفي
ar	BOB	accounting	compact-short	name	0.00831765	0.0083 بوليفيانو بوليفي
ar	BOB	accounting	compact-short	name	1234565.0	1.2 مليون بوليفيانو بوليفي
ar	BOB	accounting	compact-short	name	-1230.05	‎-1.2 ألف بوليفيانو بوليفي
ar	BRL	standard	decimal	name	0.0	0.00 ريال برازيلي
ar	BRL	standard	decimal	name	1.2	1.20 ريال برازيلي
ar	BRL	standard	decimal	name	0.00831765	0.01 ريال برازيلي
ar	BRL	standard	decimal	name	1234565.0	1,234,565.00 ريال برازيلي
ar	BRL	standard	decimal	name	-1230.05	‎-1,230.05 ريال برازيلي
ar	BRL	standard	compact-short	name	0.0	0 ريال برازيلي
ar	BRL	standard	compact-short	name	1.2	1.2 ريال برازيلي
ar	BRL	standard	compact-short	name	0.00831765	0.0083 ريال برازيلي
ar	BRL	standard	compact-short	name	1234565.0	1.2 مليون ريال برازيلي
ar	BRL	standard	compact-short	name	-1230.05	‎-1.2 ألف ريال برازيلي
ar	BRL	accounting	decimal	name	0.0	0.00 ريال برازيلي
ar	BRL	accounting	decimal	name	1.2	1.20 ريال برازيلي
ar	BRL	accounting	decimal	name	0.00831765	0.01 ريال برازيلي
ar	BRL	accounting	decimal	name	1234565.0	1,234,565.00 ريال برازيلي
ar	BRL	accounting	decimal	name	-1230.05	‎-1,230.05 ريال برازيلي
ar	BRL	accounting	compact-short	name	0.0	0 ريال برازيلي
ar	BRL	accounting	compact-short	name	1.2	1.2 ريال برازيلي
ar	BRL	accounting	compact-short	name	0.00831765	0.0083 ريال برازيلي
ar	BRL	accounting	compact-short	name	1234565.0	1.2 مليون ريال برازيلي
ar	BRL	accounting	compact-short	name	-1230.05	‎-1.2 ألف ريال برازيلي
ar	BSD	standard	decimal	name	0.0	0.00 دولار باهامي
ar	BSD	standard	decimal	name	1.2	1.20 دولار باهامي
ar	BSD	standard	decimal	name	0.00831765	0.01 دولار باهامي
ar	BSD	standard	decimal	name	1234565.0	1,234,565.00 دولار باهامي
ar	BSD	standard	decimal	name	-1230.05	‎-1,230.05 دولار باهامي
ar	BSD	standard	compact-short	name	0.0	0 دولار باهامي
