locale	number_format	compact_length	currency_length	currency	input	expected
ar	compact-currency	short	long	AUD	1234565.0	1.2 مليون دولار أسترالي
ar	compact-currency	short	long	AUD	-1230.05	‎-1.2 ألف دولار أسترالي
ar	compact-currency	short	long	AWG	0.0	0 فلورن أروبي
ar	compact-currency	short	long	AWG	1.2	1.2 فلورن أروبي
ar	compact-currency	short	long	AWG	0.00831765	0.0083 فلورن أروبي
ar	compact-currency	short	long	AWG	1234565.0	1.2 مليون فلورن أروبي
ar	compact-currency	short	long	AWG	-1230.05	‎-1.2 ألف فلورن أروبي
ar	compact-currency	short	long	AZN	0.0	0 مانت أذربيجاني
ar	compact-currency	short	long	AZN	1.2	1.2 مانت أذربيجاني
ar	compact-currency	short	long	AZN	0.00831765	0.0083 مانت أذربيجاني
ar	compact-currency	short	long	AZN	1234565.0	1.2 مليون مانت أذربيجاني
ar	compact-currency	short	long	AZN	-1230.05	‎-1.2 ألف مانت أذربيجاني
ar	compact-currency	short	long	BAM	0.0	0 مارك البوسنة والهرسك قابل للتحويل
ar	compact-currency	short	long	BAM	1.2	1.2 مارك البوسنة والهرسك قابل للتحويل
ar	compact-currency	short	long	BAM	0.00831765	0.0083 مارك البوسنة والهرسك قابل للتحويل
ar	compact-currency	short	long	BAM	1234565.0	1.2 مليون مارك البوسنة والهرسك قابل للتحويل
ar	compact-currency	short	long	BAM	-1230.05	‎-1.2 ألف مارك البوسنة والهرسك قابل للتحويل
ar	compact-currency	short	long	BBD	0.0	0 دولار بربادوسي
ar	compact-currency	short	long	BBD	1.2	1.2 دولار بربادوسي
ar	compact-currency	short	long	BBD	0.00831765	0.0083 دولار بربادوسي
ar	compact-currency	short	long	BBD	1234565.0	1.2 مليون دولار بربادوسي
ar	compact-currency	short	long	BBD	-1230.05	‎-1.2 ألف دولار بربادوسي
ar	compact-currency	short	long	BDT	0.0	0 تاكا بنغلاديشي
ar	compact-currency	short	long	BDT	1.2	1.2 تاكا بنغلاديشي
ar	compact-currency	short	long	BDT	0.00831765	0.0083 تاكا بنغلاديشي
ar	compact-currency	short	long	BDT	1234565.0	1.2 مليون تاكا بنغلاديشي
ar	compact-currency	short	long	BDT	-1230.05	‎-1.2 ألف تاكا بنغلاديشي
ar	compact-currency	short	long	BHD	0.0	0 دينار بحريني
ar	compact-currency	short	long	BHD	1.2	1.2 دينار بحريني
ar	compact-currency	short	long	BHD	0.00831765	0.0083 دينار بحريني
ar	compact-currency	short	long	BHD	1234565.0	1.2 مليون دينار بحريني
ar	compact-currency	short	long	BHD	-1230.05	‎-1.2 ألف دينار بحريني
ar	compact-currency	short	long	BIF	0.0	0 فرنك بروندي
ar	compact-currency	short	long	BIF	1.2	1.2 فرنك بروندي
ar	compact-currency	short	long	BIF	0.00831765	0.0083 فرنك بروندي
ar	compact-currency	short	long	BIF	1234565.0	1.2 مليون فرنك بروندي
ar	compact-currency	short	long	BIF	-1230.05	‎-1.2 ألف فرنك بروندي
ar	compact-currency	short	long	BMD	0.0	0 دولار برمودي
ar	compact-currency	short	long	BMD	1.2	1.2 دولار برمودي
ar	compact-currency	short	long	BMD	0.00831765	0.0083 دولار برمودي
ar	compact-currency	short	long	BMD	1234565.0	1.2 مليون دولار برمودي
ar	compact-currency	short	long	BMD	-1230.05	‎-1.2 ألف دولار برمودي
ar	compact-currency	short	long	BND	0.0	0 دولار بروناي
ar	compact-currency	short	long	BND	1.2	1.2 دولار بروناي
ar	compact-currency	short	long	BND	0.00831765	0.0083 دولار بروناي
ar	compact-currency	short	long	BND	1234565.0	1.2 مليون دولار بروناي
ar	compact-currency	short	long	BND	-1230.05	‎-1.2 ألف دولار بروناي
ar	compact-currency	short	long	BOB	0.0	0 بوليفيانو بوليفي
ar	compact-currency	short	long	BOB	1.2	1.2 بوليفيانو بوليفي
ar	compact-currency	short	long	BOB	0.00831765	0.0083 بوليفيانو بوليفي
ar	compact-currency	short	long	BOB	1234565.0	1.2 مليون بوليفيانو بوليفي
ar	compact-currency	short	long	BOB	-1230.05	‎-1.2 ألف بوليفيانو بوليفي
ar	compact-currency	short	long	BRL	0.0	0 ريال برازيلي
ar	compact-currency	short	long	BRL	1.2	1.2 ريال برازيلي
ar	compact-currency	short	long	BRL	0.00831765	0.0083 ريال برازيلي
ar	compact-currency	short	long	BRL	1234565.0	1.2 مليون ريال برازيلي
ar	compact-currency	short	long	BRL	-1230.05	‎-1.2 ألف ريال برازيلي
ar	compact-currency	short	long	BSD	0.0	0 دولار باهامي
ar	compact-currency	short	long	BSD	1.2	1.2 دولار باهامي
ar	compact-currency	short	long	BSD	0.00831765	0.0083 دولار باهامي
ar	compact-currency	short	long	BSD	1234565.0	1.2 مليون دولار باهامي
ar	compact-currency	short	long	BSD	-1230.05	‎-1.2 ألف دولار باهامي
ar	compact-currency	short	long	BTN	0.0	0 نولتوم بوتاني
ar	compact-currency	short	long	BTN	1.2	1.2 نولتوم بوتاني
ar	compact-currency	short	long	BTN	0.00831765	0.0083 نولتوم بوتاني
ar	compact-currency	short	long	BTN	1234565.0	1.2 مليون نولتوم بوتاني
ar	compact-currency	short	long	BTN	-1230.05	‎-1.2 ألف نولتوم بوتاني
ar	compact-currency	short	long	BWP	0.0	0 بولا بتسواني
ar	compact-currency	short	long	BWP	1.2	1.2 بولا بتسواني
ar	compact-currency	short	long	BWP	0.00831765	0.0083 بولا بتسواني
ar	compact-currency	short	long	BWP	1234565.0	1.2 مليون بولا بتسواني
ar	compact-currency	short	long	BWP	-1230.05	‎-1.2 ألف بولا بتسواني
ar	compact-currency	short	long	BYN	0.0	0 روبل بيلاروسي
ar	compact-currency	short	long	BYN	1.2	1.2 روبل بيلاروسي
ar	compact-currency	short	long	BYN	0.00831765	0.0083 روبل بيلاروسي
ar	compact-currency	short	long	BYN	1234565.0	1.2 مليون روبل بيلاروسي
ar	compact-currency	short	long	BYN	-1230.05	‎-1.2 ألف روبل بيلاروسي
ar	compact-currency	short	long	BZD	0.0	0 دولار بليزي
ar	compact-currency	short	long	BZD	1.2	1.2 دولار بليزي
ar	compact-currency	short	long	BZD	0.00831765	0.0083 دولار بليزي
ar	compact-currency	short	long	BZD	1234565.0	1.2 مليون دولار بليزي
ar	compact-currency	short	long	BZD	-1230.05	‎-1.2 ألف دولار بليزي
ar	compact-currency	short	long	CAD	0.0	0 دولار كندي
ar	compact-currency	short	long	CAD	1.2	1.2 دولار كندي
ar	compact-currency	short	long	CAD	0.00831765	0.0083 دولار كندي
ar	compact-currency	short	long	CAD	1234565.0	1.2 مليون دولار كندي
ar	compact-currency	short	long	CAD	-1230.05	‎-1.2 ألف دولار كندي
ar	compact-currency	short	long	CDF	0.0	0 فرنك كونغولي
ar	compact-currency	short	long	CDF	1.2	1.2 فرنك كونغولي
ar	compact-currency	short	long	CDF	0.00831765	0.0083 فرنك كونغولي
ar	compact-currency	short	long	CDF	1234565.0	1.2 مليون فرنك كونغولي
ar	compact-currency	short	long	CDF	-1230.05	‎-1.2 ألف فرنك كونغولي
ar	compact-currency	short	long	CLP	0.0	0 بيزو تشيلي
ar	compact-currency	short	long	CLP	1.2	1.2 بيزو تشيلي
ar	compact-currency	short	long	CLP	0.00831765	0.0083 بيزو تشيلي
ar	compact-currency	short	long	CLP	1234565.0	1.2 مليون بيزو تشيلي
ar	compact-currency	short	long	CLP	-1230.05	‎-1.2 ألف بيزو تشيلي
ar	compact-currency	short	long	CNY	0.0	0 يوان صيني
ar	compact-currency	short	long	CNY	1.2	1.2 يوان صيني
ar	compact-currency	short	long	CNY	0.00831765	0.0083 يوان صيني
ar	compact-currency	short	long	CNY	1234565.0	1.2 مليون يوان صيني
ar	compact-currency	short	long	CNY	-1230.05	‎-1.2 ألف يوان صيني
ar	compact-currency	short	long	COP	0.0	0 بيزو كولومبي
ar	compact-currency	short	long	COP	1.2	1.2 بيزو كولومبي
ar	compact-currency	short	long	COP	0.00831765	0.0083 بيزو كولومبي
ar	compact-currency	short	long	COP	1234565.0	1.2 مليون بيزو كولومبي
ar	compact-currency	short	long	COP	-1230.05	‎-1.2 ألف بيزو كولومبي
ar	compact-currency	short	long	CRC	0.0	0 كولن كوستاريكي
ar	compact-currency	short	long	CRC	1.2	1.2 كولن كوستاريكي
ar	compact-currency	short	long	CRC	0.00831765	0.0083 كولن كوستاريكي
ar	compact-currency	short	long	CRC	1234565.0	1.2 مليون كولن كوستاريكي
ar	compact-currency	short	long	CRC	-1230.05	‎-1.2 ألف كولن كوستاريكي
ar	compact-currency	short	long	CUP	0.0	0 بيزو كوبي
ar	compact-currency	short	long	CUP	1.2	1.2 بيزو كوبي
ar	compact-currency	short	long	CUP	0.00831765	0.0083 بيزو كوبي
ar	compact-currency	short	long	CUP	1234565.0	1.2 مليون بيزو كوبي
ar	compact-currency	short	long	CUP	-1230.05	‎-1.2 ألف بيزو كوبي
ar	compact-currency	short	long	CVE	0.0	0 اسكودو الرأس الأخضر
ar	compact-currency	short	long	CVE	1.2	1.2 اسكودو الرأس الأخضر
ar	compact-currency	short	long	CVE	0.00831765	0.0083 اسكودو الرأس الأخضر
ar	compact-currency	short	long	CVE	1234565.0	1.2 مليون اسكودو الرأس الأخضر
ar	compact-currency	short	long	CVE	-1230.05	‎-1.2 ألف اسكودو الرأس الأخضر
ar	compact-currency	short	long	CZK	0.0	0 كرونة تشيكية
ar	compact-currency	short	long	CZK	1.2	1.2 كرونة تشيكية
ar	compact-currency	short	long	CZK	0.00831765	0.0083 كرونة تشيكية
ar	compact-currency	short	long	CZK	1234565.0	1.2 مليون كرونة تشيكية
ar	compact-currency	short	long	CZK	-1230.05	‎-1.2 ألف كرونة تشيكية
ar	compact-currency	short	long	DJF	0.0	0 فرنك جيبوتي
ar	compact-currency	short	long	DJF	1.2	1.2 فرنك جيبوتي
ar	compact-currency	short	long	DJF	0.00831765	0.0083 فرنك جيبوتي
ar	compact-currency	short	long	DJF	1234565.0	1.2 مليون فرنك جيبوتي
ar	compact-currency	short	long	DJF	-1230.05	‎-1.2 ألف فرنك جيبوتي
ar	compact-currency	short	long	DKK	0.0	0 كرونة دنماركية
ar	compact-currency	short	long	DKK	1.2	1.2 كرونة دنماركية
ar	compact-currency	short	long	DKK	0.00831765	0.0083 كرونة دنماركية
ar	compact-currency	short	long	DKK	1234565.0	1.2 مليون كرونة دنماركية
ar	compact-currency	short	long	DKK	-1230.05	‎-1.2 ألف كرونة دنماركية
ar	compact-currency	short	long	DOP	0.0	0 بيزو الدومنيكان
ar	compact-currency	short	long	DOP	1.2	1.2 بيزو الدومنيكان
ar	compact-currency	short	long	DOP	0.00831765	0.0083 بيزو الدومنيكان
ar	compact-currency	short	long	DOP	1234565.0	1.2 مليون بيزو الدومنيكان
ar	compact-currency	short	long	DOP	-1230.05	‎-1.2 ألف بيزو الدومنيكان
ar	compact-currency	short	long	DZD	0.0	0 دينار جزائري
ar	compact-currency	short	long	DZD	1.2	1.2 دينار جزائري
ar	compact-currency	short	long	DZD	0.00831765	0.0083 دينار جزائري
ar	compact-currency	short	long	DZD	1234565.0	1.2 مليون دينارًا جزائريًا
ar	compact-currency	short	long	DZD	-1230.05	‎-1.2 ألف دينارًا جزائريًا
ar	compact-currency	short	long	ERN	0.0	0 ناكفا أريتري
ar	compact-currency	short	long	ERN	1.2	1.2 ناكفا أريتري
ar	compact-currency	short	long	ERN	0.00831765	0.0083 ناكفا أريتري
ar	compact-currency	short	long	ERN	1234565.0	1.2 مليون ناكفا أريتري
ar	compact-currency	short	long	ERN	-1230.05	‎-1.2 ألف ناكفا أريتري
ar	compact-currency	short	long	ETB	0.0	0 بير أثيوبي
ar	compact-currency	short	long	ETB	1.2	1.2 بير أثيوبي
ar	compact-currency	short	long	ETB	0.00831765	0.0083 بير أثيوبي
ar	compact-currency	short	long	ETB	1234565.0	1.2 مليون بير أثيوبي
ar	compact-currency	short	long	ETB	-1230.05	‎-1.2 ألف بير أثيوبي
ar	compact-currency	short	long	FJD	0.0	0 دولار فيجي
ar	compact-currency	short	long	FJD	1.2	1.2 دولار فيجي
ar	compact-currency	short	long	FJD	0.00831765	0.0083 دولار فيجي
ar	compact-currency	short	long	FJD	1234565.0	1.2 مليون دولار فيجي
ar	compact-currency	short	long	FJD	-1230.05	‎-1.2 ألف دولار فيجي
ar	compact-currency	short	long	FKP	0.0	0 جنيه جزر فوكلاند
ar	compact-currency	short	long	FKP	1.2	1.2 جنيه جزر فوكلاند
ar	compact-currency	short	long	FKP	0.00831765	0.0083 جنيه جزر فوكلاند
ar	compact-currency	short	long	FKP	1234565.0	1.2 مليون جنيه جزر فوكلاند
ar	compact-currency	short	long	FKP	-1230.05	‎-1.2 ألف جنيه جزر فوكلاند
ar	compact-currency	short	long	GBP	0.0	0 جنيه إسترليني
ar	compact-currency	short	long	GBP	1.2	1.2 جنيه إسترليني
ar	compact-currency	short	long	GBP	0.00831765	0.0083 جنيه إسترليني
ar	compact-currency	short	long	GBP	1234565.0	1.2 مليون جنيه إسترليني
ar	compact-currency	short	long	GBP	-1230.05	‎-1.2 ألف جنيه إسترليني
ar	compact-currency	short	long	GEL	0.0	0 لاري جورجي
ar	compact-currency	short	long	GEL	1.2	1.2 لاري جورجي
ar	compact-currency	short	long	GEL	0.00831765	0.0083 لاري جورجي
ar	compact-currency	short	long	GEL	1234565.0	1.2 مليون لاري جورجي
ar	compact-currency	short	long	GEL	-1230.05	‎-1.2 ألف لاري جورجي
ar	compact-currency	short	long	GHS	0.0	0 سيدي غانا
ar	compact-currency	short	long	GHS	1.2	1.2 سيدي غانا
ar	compact-currency	short	long	GHS	0.00831765	0.0083 سيدي غانا
ar	compact-currency	short	long	GHS	1234565.0	1.2 مليون سيدي غانا
ar	compact-currency	short	long	GHS	-1230.05	‎-1.2 ألف سيدي غانا
ar	compact-currency	short	long	GIP	0.0	0 جنيه جبل طارق
ar	compact-currency	short	long	GIP	1.2	1.2 جنيه جبل طارق
ar	compact-currency	short	long	GIP	0.00831765	0.0083 جنيه جبل طارق
ar	compact-currency	short	long	GIP	1234565.0	1.2 مليون جنيه جبل طارق
ar	compact-currency	short	long	GIP	-1230.05	‎-1.2 ألف جنيه جبل طارق
ar	compact-currency	short	long	GMD	0.0	0 دلاسي غامبي
ar	compact-currency	short	long	GMD	1.2	1.2 دلاسي غامبي
ar	compact-currency	short	long	GMD	0.00831765	0.0083 دلاسي غامبي
ar	compact-currency	short	long	GMD	1234565.0	1.2 مليون دلاسي غامبي
ar	compact-currency	short	long	GMD	-1230.05	‎-1.2 ألف دلاسي غامبي
ar	compact-currency	short	long	GNF	0.0	0 فرنك غينيا
ar	compact-currency	short	long	GNF	1.2	1.2 فرنك غينيا
ar	compact-currency	short	long	GNF	0.00831765	0.0083 فرنك غينيا
ar	compact-currency	short	long	GNF	1234565.0	1.2 مليون فرنك غينيا
ar	compact-currency	short	long	GNF	-1230.05	‎-1.2 ألف فرنك غينيا
ar	compact-currency	short	long	GTQ	0.0	0 كوتزال غواتيمالا
ar	compact-currency	short	long	GTQ	1.2	1.2 كوتزال غواتيمالا
ar	compact-currency	short	long	GTQ	0.00831765	0.0083 كوتزال غواتيمالا
ar	compact-currency	short	long	GTQ	1234565.0	1.2 مليون كوتزال غواتيمالا
ar	compact-currency	short	long	GTQ	-1230.05	‎-1.2 ألف كوتزال غواتيمالا
ar	compact-currency	short	long	GYD	0.0	0 دولار غيانا
ar	compact-currency	short	long	GYD	1.2	1.2 دولار غيانا
ar	compact-currency	short	long	GYD	0.00831765	0.0083 دولار غيانا
ar	compact-currency	short	long	GYD	1234565.0	1.2 مليون دولار غيانا
ar	compact-currency	short	long	GYD	-1230.05	‎-1.2 ألف دولار غيانا
ar	compact-currency	short	long	HKD	0.0	0 دولار هونغ كونغ
ar	compact-currency	short	long	HKD	1.2	1.2 دولار هونغ كونغ
ar	compact-currency	short	long	HKD	0.00831765	0.0083 دولار هونغ كونغ
ar	compact-currency	short	long	HKD	1234565.0	1.2 مليون دولار هونغ كونغ
ar	compact-currency	short	long	HKD	-1230.05	‎-1.2 ألف دولار هونغ كونغ
ar	compact-currency	short	long	HNL	0.0	0 ليمبيرا هندوراس
ar	compact-currency	short	long	HNL	1.2	1.2 ليمبيرا هندوراس
ar	compact-currency	short	long	HNL	0.00831765	0.0083 ليمبيرا هندوراس
ar	compact-currency	short	long	HNL	1234565.0	1.2 مليون ليمبيرا هندوراس
ar	compact-currency	short	long	HNL	-1230.05	‎-1.2 ألف ليمبيرا هندوراس
ar	compact-currency	short	long	HTG	0.0	0 جوردى هايتي
ar	compact-currency	short	long	HTG	1.2	1.2 جوردى هايتي
ar	compact-currency	short	long	HTG	0.00831765	0.0083 جوردى هايتي
ar	compact-currency	short	long	HTG	1234565.0	1.2 مليون جوردى هايتي
ar	compact-currency	short	long	HTG	-1230.05	‎-1.2 ألف جوردى هايتي
ar	compact-currency	short	long	HUF	0.0	0 فورينت هنغاري
ar	compact-currency	short	long	HUF	1.2	1.2 فورينت هنغاري
ar	compact-currency	short	long	HUF	0.00831765	0.0083 فورينت هنغاري
ar	compact-currency	short	long	HUF	1234565.0	1.2 مليون فورينت هنغاري
ar	compact-currency	short	long	HUF	-1230.05	‎-1.2 ألف فورينت هنغاري
ar	compact-currency	short	long	IDR	0.0	0 روبية إندونيسية
ar	compact-currency	short	long	IDR	1.2	1.2 روبية إندونيسية
ar	compact-currency	short	long	IDR	0.00831765	0.0083 روبية إندونيسية
ar	compact-currency	short	long	IDR	1234565.0	1.2 مليون روبية إندونيسية
ar	compact-currency	short	long	IDR	-1230.05	‎-1.2 ألف روبية إندونيسية
ar	compact-currency	short	long	ILS	0.0	0 شيكل إسرائيلي جديد
ar	compact-currency	short	long	ILS	1.2	1.2 شيكل إسرائيلي جديد
ar	compact-currency	short	long	ILS	0.00831765	0.0083 شيكل إسرائيلي جديد
ar	compact-currency	short	long	ILS	1234565.0	1.2 مليون شيكل إسرائيلي جديد
ar	compact-currency	short	long	ILS	-1230.05	‎-1.2 ألف شيكل إسرائيلي جديد
ar	compact-currency	short	long	IQD	0.0	0 دينار عراقي
ar	compact-currency	short	long	IQD	1.2	1.2 دينار عراقي
ar	compact-currency	short	long	IQD	0.00831765	0.0083 دينار عراقي
ar	compact-currency	short	long	IQD	1234565.0	1.2 مليون دينار عراقي
ar	compact-currency	short	long	IQD	-1230.05	‎-1.2 ألف دينار عراقي
ar	compact-currency	short	long	IRR	0.0	0 ريال إيراني
ar	compact-currency	short	long	IRR	1.2	1.2 ريال إيراني
ar	compact-currency	short	long	IRR	0.00831765	0.0083 ريال إيراني
ar	compact-currency	short	long	IRR	1234565.0	1.2 مليون ريال إيراني
ar	compact-currency	short	long	IRR	-1230.05	‎-1.2 ألف ريال إيراني
ar	compact-currency	short	long	ISK	0.0	0 كرونة أيسلندية
ar	compact-currency	short	long	ISK	1.2	1.2 كرونة أيسلندية
ar	compact-currency	short	long	ISK	0.00831765	0.0083 كرونة أيسلندية
ar	compact-currency	short	long	ISK	1234565.0	1.2 مليون كرونة أيسلندية
ar	compact-currency	short	long	ISK	-1230.05	‎-1.2 ألف كرونة أيسلندية
ar	compact-currency	short	long	JMD	0.0	0 دولار جامايكي
ar	compact-currency	short	long	JMD	1.2	1.2 دولار جامايكي
ar	compact-currency	short	long	JMD	0.00831765	0.0083 دولار جامايكي
ar	compact-currency	short	long	JMD	1234565.0	1.2 مليون دولار جامايكي
ar	compact-currency	short	long	JMD	-1230.05	‎-1.2 ألف دولار جامايكي
ar	compact-currency	short	long	JOD	0.0	0 دينار أردني
ar	compact-currency	short	long	JOD	1.2	1.2 دينار أردني
ar	compact-currency	short	long	JOD	0.00831765	0.0083 دينار أردني
ar	compact-currency	short	long	JOD	1234565.0	1.2 مليون دينار أردني
ar	compact-currency	short	long	JOD	-1230.05	‎-1.2 ألف دينار أردني
ar	compact-currency	short	long	KES	0.0	0 شلن كينيي
ar	compact-currency	short	long	KES	1.2	1.2 شلن كينيي
ar	compact-currency	short	long	KES	0.00831765	0.0083 شلن كينيي
ar	compact-currency	short	long	KES	1234565.0	1.2 مليون شلن كينيي
ar	compact-currency	short	long	KES	-1230.05	‎-1.2 ألف شلن كينيي
ar	compact-currency	short	long	KGS	0.0	0 سوم قيرغستاني
ar	compact-currency	short	long	KGS	1.2	1.2 سوم قيرغستاني
ar	compact-currency	short	long	KGS	0.00831765	0.0083 سوم قيرغستاني
ar	compact-currency	short	long	KGS	1234565.0	1.2 مليون سوم قيرغستاني
ar	compact-currency	short	long	KGS	-1230.05	‎-1.2 ألف سوم قيرغستاني
ar	compact-currency	short	long	KHR	0.0	0 رييال كمبودي
ar	compact-currency	short	long	KHR	1.2	1.2 رييال كمبودي
ar	compact-currency	short	long	KHR	0.00831765	0.0083 رييال كمبودي
ar	compact-currency	short	long	KHR	1234565.0	1.2 مليون رييال كمبودي
ar	compact-currency	short	long	KHR	-1230.05	‎-1.2 ألف رييال كمبودي
ar	compact-currency	short	long	KMF	0.0	0 فرنك جزر القمر
ar	compact-currency	short	long	KMF	1.2	1.2 فرنك جزر القمر
ar	compact-currency	short	long	KMF	0.00831765	0.0083 فرنك جزر القمر
ar	compact-currency	short	long	KMF	1234565.0	1.2 مليون فرنك جزر القمر
ar	compact-currency	short	long	KMF	-1230.05	‎-1.2 ألف فرنك جزر القمر
ar	compact-currency	short	long	KPW	0.0	0 وون كوريا الشمالية
ar	compact-currency	short	long	KPW	1.2	1.2 وون كوريا الشمالية
ar	compact-currency	short	long	KPW	0.00831765	0.0083 وون كوريا الشمالية
ar	compact-currency	short	long	KPW	1234565.0	1.2 مليون وون كوريا الشمالية
ar	compact-currency	short	long	KPW	-1230.05	‎-1.2 ألف وون كوريا الشمالية
ar	compact-currency	short	long	KRW	0.0	0 وون كوريا الجنوبية
ar	compact-currency	short	long	KRW	1.2	1.2 وون كوريا الجنوبية
ar	compact-currency	short	long	KRW	0.00831765	0.0083 وون كوريا الجنوبية
ar	compact-currency	short	long	KRW	1234565.0	1.2 مليون وون كوريا الجنوبية
ar	compact-currency	short	long	KRW	-1230.05	‎-1.2 ألف وون كوريا الجنوبية
ar	compact-currency	short	long	KWD	0.0	0 دينار كويتي
ar	compact-currency	short	long	KWD	1.2	1.2 دينار كويتي
ar	compact-currency	short	long	KWD	0.00831765	0.0083 دينار كويتي
ar	compact-currency	short	long	KWD	1234565.0	1.2 مليون دينار كويتي
ar	compact-currency	short	long	KWD	-1230.05	‎-1.2 ألف دينار كويتي
ar	compact-currency	short	long	KYD	0.0	0 دولار جزر كيمن
ar	compact-currency	short	long	KYD	1.2	1.2 دولار جزر كيمن
ar	compact-currency	short	long	KYD	0.00831765	0.0083 دولار جزر كيمن
ar	compact-currency	short	long	KYD	1234565.0	1.2 مليون دولار جزر كيمن
ar	compact-currency	short	long	KYD	-1230.05	‎-1.2 ألف دولار جزر كيمن
ar	compact-currency	short	long	KZT	0.0	0 تينغ كازاخستاني
ar	compact-currency	short	long	KZT	1.2	1.2 تينغ كازاخستاني
ar	compact-currency	short	long	KZT	0.00831765	0.0083 تينغ كازاخستاني
ar	compact-currency	short	long	KZT	1234565.0	1.2 مليون تينغ كازاخستاني
ar	compact-currency	short	long	KZT	-1230.05	‎-1.2 ألف تينغ كازاخستاني
ar	compact-currency	short	long	LAK	0.0	0 كيب لاوسي
ar	compact-currency	short	long	LAK	1.2	1.2 كيب لاوسي
ar	compact-currency	short	long	LAK	0.00831765	0.0083 كيب لاوسي
ar	compact-currency	short	long	LAK	1234565.0	1.2 مليون كيب لاوسي
ar	compact-currency	short	long	LAK	-1230.05	‎-1.2 ألف كيب لاوسي
ar	compact-currency	short	long	LBP	0.0	0 جنيه لبناني
ar	compact-currency	short	long	LBP	1.2	1.2 جنيه لبناني
ar	compact-currency	short	long	LBP	0.00831765	0.0083 جنيه لبناني
ar	compact-currency	short	long	LBP	1234565.0	1.2 مليون جنيه لبناني
ar	compact-currency	short	long	LBP	-1230.05	‎-1.2 ألف جنيه لبناني
ar	compact-currency	short	long	LKR	0.0	0 روبية سريلانكية
ar	compact-currency	short	long	LKR	1.2	1.2 روبية سريلانكية
ar	compact-currency	short	long	LKR	0.00831765	0.0083 روبية سريلانكية
ar	compact-currency	short	long	LKR	1234565.0	1.2 مليون روبية سريلانكية
ar	compact-currency	short	long	LKR	-1230.05	‎-1.2 ألف روبية سريلانكية
ar	compact-currency	short	long	LRD	0.0	0 دولار ليبيري
ar	compact-currency	short	long	LRD	1.2	1.2 دولار ليبيري
ar	compact-currency	short	long	LRD	0.00831765	0.0083 دولار ليبيري
ar	compact-currency	short	long	LRD	1234565.0	1.2 مليون دولارًا ليبيريًا
ar	compact-currency	short	long	LRD	-1230.05	‎-1.2 ألف دولارًا ليبيريًا
ar	compact-currency	short	long	LSL	0.0	0 لوتي ليسوتو
ar	compact-currency	short	long	LSL	1.2	1.2 لوتي ليسوتو
ar	compact-currency	short	long	LSL	0.00831765	0.0083 لوتي ليسوتو
ar	compact-currency	short	long	LSL	1234565.0	1.2 مليون لوتي ليسوتو
ar	compact-currency	short	long	LSL	-1230.05	‎-1.2 ألف لوتي ليسوتو
ar	compact-currency	short	long	LYD	0.0	0 دينار ليبي
ar	compact-currency	short	long	LYD	1.2	1.2 دينار ليبي
ar	compact-currency	short	long	LYD	0.00831765	0.0083 دينار ليبي
