locale	number_format	compact_length	currency_length	currency	input	expected
ar	compact-currency	short	short	GIP	1.2	‏1.2 GIP
ar	compact-currency	short	short	GIP	0.00831765	‏0.0083 GIP
ar	compact-currency	short	short	GIP	1234565.0	‏1.2 مليون GIP
ar	compact-currency	short	short	GIP	-1230.05	‎-‏1.2 ألف GIP
ar	compact-currency	short	short	GMD	0.0	‏0 GMD
ar	compact-currency	short	short	GMD	1.2	‏1.2 GMD
ar	compact-currency	short	short	GMD	0.00831765	‏0.0083 GMD
ar	compact-currency	short	short	GMD	1234565.0	‏1.2 مليون GMD
ar	compact-currency	short	short	GMD	-1230.05	‎-‏1.2 ألف GMD
ar	compact-currency	short	short	GNF	0.0	‏0 GNF
ar	compact-currency	short	short	GNF	1.2	‏1.2 GNF
ar	compact-currency	short	short	GNF	0.00831765	‏0.0083 GNF
ar	compact-currency	short	short	GNF	1234565.0	‏1.2 مليون GNF
ar	compact-currency	short	short	GNF	-1230.05	‎-‏1.2 ألف GNF
ar	compact-currency	short	short	GTQ	0.0	‏0 GTQ
ar	compact-currency	short	short	GTQ	1.2	‏1.2 GTQ
ar	compact-currency	short	short	GTQ	0.00831765	‏0.0083 GTQ
ar	compact-currency	short	short	GTQ	1234565.0	‏1.2 مليون GTQ
ar	compact-currency	short	short	GTQ	-1230.05	‎-‏1.2 ألف GTQ
ar	compact-currency	short	short	GYD	0.0	‏0 GYD
ar	compact-currency	short	short	GYD	1.2	‏1.2 GYD
ar	compact-currency	short	short	GYD	0.00831765	‏0.0083 GYD
ar	compact-currency	short	short	GYD	1234565.0	‏1.2 مليون GYD
ar	compact-currency	short	short	GYD	-1230.05	‎-‏1.2 ألف GYD
ar	compact-currency	short	short	HKD	0.0	‏0 HK$
ar	compact-currency	short	short	HKD	1.2	‏1.2 HK$
ar	compact-currency	short	short	HKD	0.00831765	‏0.0083 HK$
ar	compact-currency	short	short	HKD	1234565.0	‏1.2 مليون HK$
ar	compact-currency	short	short	HKD	-1230.05	‎-‏1.2 ألف HK$
ar	compact-currency	short	short	HNL	0.0	‏0 HNL
ar	compact-currency	short	short	HNL	1.2	‏1.2 HNL
ar	compact-currency	short	short	HNL	0.00831765	‏0.0083 HNL
ar	compact-currency	short	short	HNL	1234565.0	‏1.2 مليون HNL
ar	compact-currency	short	short	HNL	-1230.05	‎-‏1.2 ألف HNL
ar	compact-currency	short	short	HTG	0.0	‏0 HTG
ar	compact-currency	short	short	HTG	1.2	‏1.2 HTG
ar	compact-currency	short	short	HTG	0.00831765	‏0.0083 HTG
ar	compact-currency	short	short	HTG	1234565.0	‏1.2 مليون HTG
ar	compact-currency	short	short	HTG	-1230.05	‎-‏1.2 ألف HTG
ar	compact-currency	short	short	HUF	0.0	‏0 HUF
ar	compact-currency	short	short	HUF	1.2	‏1.2 HUF
ar	compact-currency	short	short	HUF	0.00831765	‏0.0083 HUF
ar	compact-currency	short	short	HUF	1234565.0	‏1.2 مليون HUF
ar	compact-currency	short	short	HUF	-1230.05	‎-‏1.2 ألف HUF
ar	compact-currency	short	short	IDR	0.0	‏0 IDR
ar	compact-currency	short	short	IDR	1.2	‏1.2 IDR
ar	compact-currency	short	short	IDR	0.00831765	‏0.0083 IDR
ar	compact-currency	short	short	IDR	1234565.0	‏1.2 مليون IDR
ar	compact-currency	short	short	IDR	-1230.05	‎-‏1.2 ألف IDR
ar	compact-currency	short	short	ILS	0.0	‏0 ₪
ar	compact-currency	short	short	ILS	1.2	‏1.2 ₪
ar	compact-currency	short	short	ILS	0.00831765	‏0.0083 ₪
ar	compact-currency	short	short	ILS	1234565.0	‏1.2 مليون ₪
ar	compact-currency	short	short	ILS	-1230.05	‎-‏1.2 ألف ₪
ar	compact-currency	short	short	IQD	0.0	‏0 د.ع.‏
ar	compact-currency	short	short	IQD	1.2	‏1.2 د.ع.‏
ar	compact-currency	short	short	IQD	0.00831765	‏0.0083 د.ع.‏
ar	compact-currency	short	short	IQD	1234565.0	‏1.2 مليون د.ع.‏
ar	compact-currency	short	short	IQD	-1230.05	‎-‏1.2 ألف د.ع.‏
ar	compact-currency	short	short	IRR	0.0	‏0 ر.إ.
ar	compact-currency	short	short	IRR	1.2	‏1.2 ر.إ.
ar	compact-currency	short	short	IRR	0.00831765	‏0.0083 ر.إ.
ar	compact-currency	short	short	IRR	1234565.0	‏1.2 مليون ر.إ.
ar	compact-currency	short	short	IRR	-1230.05	‎-‏1.2 ألف ر.إ.
ar	compact-currency	short	short	ISK	0.0	‏0 ISK
ar	compact-currency	short	short	ISK	1.2	‏1.2 ISK
ar	compact-currency	short	short	ISK	0.00831765	‏0.0083 ISK
ar	compact-currency	short	short	ISK	1234565.0	‏1.2 مليون ISK
ar	compact-currency	short	short	ISK	-1230.05	‎-‏1.2 ألف ISK
ar	compact-currency	short	short	JMD	0.0	‏0 JMD
ar	compact-currency	short	short	JMD	1.2	‏1.2 JMD
ar	compact-currency	short	short	JMD	0.00831765	‏0.0083 JMD
ar	compact-currency	short	short	JMD	1234565.0	‏1.2 مليون JMD
ar	compact-currency	short	short	JMD	-1230.05	‎-‏1.2 ألف JMD
ar	compact-currency	short	short	JOD	0.0	‏0 د.أ.‏
ar	compact-currency	short	short	JOD	1.2	‏1.2 د.أ.‏
ar	compact-currency	short	short	JOD	0.00831765	‏0.0083 د.أ.‏
ar	compact-currency	short	short	JOD	1234565.0	‏1.2 مليون د.أ.‏
ar	compact-currency	short	short	JOD	-1230.05	‎-‏1.2 ألف د.أ.‏
ar	compact-currency	short	short	KES	0.0	‏0 KES
ar	compact-currency	short	short	KES	1.2	‏1.2 KES
ar	compact-currency	short	short	KES	0.00831765	‏0.0083 KES
ar	compact-currency	short	short	KES	1234565.0	‏1.2 مليون KES
ar	compact-currency	short	short	KES	-1230.05	‎-‏1.2 ألف KES
ar	compact-currency	short	short	KGS	0.0	‏0 KGS
ar	compact-currency	short	short	KGS	1.2	‏1.2 KGS
ar	compact-currency	short	short	KGS	0.00831765	‏0.0083 KGS
ar	compact-currency	short	short	KGS	1234565.0	‏1.2 مليون KGS
ar	compact-currency	short	short	KGS	-1230.05	‎-‏1.2 ألف KGS
ar	compact-currency	short	short	KHR	0.0	‏0 KHR
ar	compact-currency	short	short	KHR	1.2	‏1.2 KHR
ar	compact-currency	short	short	KHR	0.00831765	‏0.0083 KHR
ar	compact-currency	short	short	KHR	1234565.0	‏1.2 مليون KHR
ar	compact-currency	short	short	KHR	-1230.05	‎-‏1.2 ألف KHR
ar	compact-currency	short	short	KMF	0.0	‏0 KMF
ar	compact-currency	short	short	KMF	1.2	‏1.2 KMF
ar	compact-currency	short	short	KMF	0.00831765	‏0.0083 KMF
ar	compact-currency	short	short	KMF	1234565.0	‏1.2 مليون KMF
ar	compact-currency	short	short	KMF	-1230.05	‎-‏1.2 ألف KMF
ar	compact-currency	short	short	KPW	0.0	‏0 KPW
ar	compact-currency	short	short	KPW	1.2	‏1.2 KPW
ar	compact-currency	short	short	KPW	0.00831765	‏0.0083 KPW
ar	compact-currency	short	short	KPW	1234565.0	‏1.2 مليون KPW
ar	compact-currency	short	short	KPW	-1230.05	‎-‏1.2 ألف KPW
ar	compact-currency	short	short	KRW	0.0	‏0 ₩
ar	compact-currency	short	short	KRW	1.2	‏1.2 ₩
ar	compact-currency	short	short	KRW	0.00831765	‏0.0083 ₩
ar	compact-currency	short	short	KRW	1234565.0	‏1.2 مليون ₩
ar	compact-currency	short	short	KRW	-1230.05	‎-‏1.2 ألف ₩
ar	compact-currency	short	short	KWD	0.0	‏0 د.ك.‏
ar	compact-currency	short	short	KWD	1.2	‏1.2 د.ك.‏
ar	compact-currency	short	short	KWD	0.00831765	‏0.0083 د.ك.‏
ar	compact-currency	short	short	KWD	1234565.0	‏1.2 مليون د.ك.‏
ar	compact-currency	short	short	KWD	-1230.05	‎-‏1.2 ألف د.ك.‏
ar	compact-currency	short	short	KYD	0.0	‏0 KYD
ar	compact-currency	short	short	KYD	1.2	‏1.2 KYD
ar	compact-currency	short	short	KYD	0.00831765	‏0.0083 KYD
ar	compact-currency	short	short	KYD	1234565.0	‏1.2 مليون KYD
ar	compact-currency	short	short	KYD	-1230.05	‎-‏1.2 ألف KYD
ar	compact-currency	short	short	KZT	0.0	‏0 KZT
ar	compact-currency	short	short	KZT	1.2	‏1.2 KZT
ar	compact-currency	short	short	KZT	0.00831765	‏0.0083 KZT
ar	compact-currency	short	short	KZT	1234565.0	‏1.2 مليون KZT
ar	compact-currency	short	short	KZT	-1230.05	‎-‏1.2 ألف KZT
ar	compact-currency	short	short	LAK	0.0	‏0 LAK
ar	compact-currency	short	short	LAK	1.2	‏1.2 LAK
ar	compact-currency	short	short	LAK	0.00831765	‏0.0083 LAK
ar	compact-currency	short	short	LAK	1234565.0	‏1.2 مليون LAK
ar	compact-currency	short	short	LAK	-1230.05	‎-‏1.2 ألف LAK
ar	compact-currency	short	short	LBP	0.0	‏0 ل.ل.‏
ar	compact-currency	short	short	LBP	1.2	‏1.2 ل.ل.‏
ar	compact-currency	short	short	LBP	0.00831765	‏0.0083 ل.ل.‏
ar	compact-currency	short	short	LBP	1234565.0	‏1.2 مليون ل.ل.‏
ar	compact-currency	short	short	LBP	-1230.05	‎-‏1.2 ألف ل.ل.‏
ar	compact-currency	short	short	LKR	0.0	‏0 LKR
ar	compact-currency	short	short	LKR	1.2	‏1.2 LKR
ar	compact-currency	short	short	LKR	0.00831765	‏0.0083 LKR
ar	compact-currency	short	short	LKR	1234565.0	‏1.2 مليون LKR
ar	compact-currency	short	short	LKR	-1230.05	‎-‏1.2 ألف LKR
ar	compact-currency	short	short	LRD	0.0	‏0 LRD
ar	compact-currency	short	short	LRD	1.2	‏1.2 LRD
ar	compact-currency	short	short	LRD	0.00831765	‏0.0083 LRD
ar	compact-currency	short	short	LRD	1234565.0	‏1.2 مليون LRD
ar	compact-currency	short	short	LRD	-1230.05	‎-‏1.2 ألف LRD
ar	compact-currency	short	short	LSL	0.0	‏0 LSL
ar	compact-currency	short	short	LSL	1.2	‏1.2 LSL
ar	compact-currency	short	short	LSL	0.00831765	‏0.0083 LSL
ar	compact-currency	short	short	LSL	1234565.0	‏1.2 مليون LSL
ar	compact-currency	short	short	LSL	-1230.05	‎-‏1.2 ألف LSL
ar	compact-currency	short	short	LYD	0.0	‏0 د.ل.‏
ar	compact-currency	short	short	LYD	1.2	‏1.2 د.ل.‏
ar	compact-currency	short	short	LYD	0.00831765	‏0.0083 د.ل.‏
ar	compact-currency	short	short	LYD	1234565.0	‏1.2 مليون د.ل.‏
ar	compact-currency	short	short	LYD	-1230.05	‎-‏1.2 ألف د.ل.‏
ar	compact-currency	short	short	MAD	0.0	‏0 د.م.‏
ar	compact-currency	short	short	MAD	1.2	‏1.2 د.م.‏
ar	compact-currency	short	short	MAD	0.00831765	‏0.0083 د.م.‏
ar	compact-currency	short	short	MAD	1234565.0	‏1.2 مليون د.م.‏
ar	compact-currency	short	short	MAD	-1230.05	‎-‏1.2 ألف د.م.‏
ar	compact-currency	short	short	MDL	0.0	‏0 MDL
ar	compact-currency	short	short	MDL	1.2	‏1.2 MDL
ar	compact-currency	short	short	MDL	0.00831765	‏0.0083 MDL
ar	compact-currency	short	short	MDL	1234565.0	‏1.2 مليون MDL
ar	compact-currency	short	short	MDL	-1230.05	‎-‏1.2 ألف MDL
ar	compact-currency	short	short	MGA	0.0	‏0 MGA
ar	compact-currency	short	short	MGA	1.2	‏1.2 MGA
ar	compact-currency	short	short	MGA	0.00831765	‏0.0083 MGA
ar	compact-currency	short	short	MGA	1234565.0	‏1.2 مليون MGA
ar	compact-currency	short	short	MGA	-1230.05	‎-‏1.2 ألف MGA
ar	compact-currency	short	short	MKD	0.0	‏0 MKD
ar	compact-currency	short	short	MKD	1.2	‏1.2 MKD
ar	compact-currency	short	short	MKD	0.00831765	‏0.0083 MKD
ar	compact-currency	short	short	MKD	1234565.0	‏1.2 مليون MKD
ar	compact-currency	short	short	MKD	-1230.05	‎-‏1.2 ألف MKD
ar	compact-currency	short	short	MMK	0.0	‏0 MMK
ar	compact-currency	short	short	MMK	1.2	‏1.2 MMK
ar	compact-currency	short	short	MMK	0.00831765	‏0.0083 MMK
ar	compact-currency	short	short	MMK	1234565.0	‏1.2 مليون MMK
ar	compact-currency	short	short	MMK	-1230.05	‎-‏1.2 ألف MMK
ar	compact-currency	short	short	MNT	0.0	‏0 MNT
ar	compact-currency	short	short	MNT	1.2	‏1.2 MNT
ar	compact-currency	short	short	MNT	0.00831765	‏0.0083 MNT
ar	compact-currency	short	short	MNT	1234565.0	‏1.2 مليون MNT
ar	compact-currency	short	short	MNT	-1230.05	‎-‏1.2 ألف MNT
ar	compact-currency	short	short	MOP	0.0	‏0 MOP
ar	compact-currency	short	short	MOP	1.2	‏1.2 MOP
ar	compact-currency	short	short	MOP	0.00831765	‏0.0083 MOP
ar	compact-currency	short	short	MOP	1234565.0	‏1.2 مليون MOP
ar	compact-currency	short	short	MOP	-1230.05	‎-‏1.2 ألف MOP
ar	compact-currency	short	short	MRU	0.0	‏0 أ.م.
ar	compact-currency	short	short	MRU	1.2	‏1.2 أ.م.
