locale	number_format	format_length	currency	input	expected
am	currency	long	EUR	0.0	€0
am	currency	long	EUR	1.2	€1.2
am	currency	long	EUR	0.00831765	€0.0083
am	currency	long	EUR	1234565.0	€1.2 ሚ
am	currency	long	EUR	-1230.05	-€1.2 ሺ
am	currency	long	JPY	0.0	JP¥0
am	currency	long	JPY	1.2	JP¥1.2
am	currency	long	JPY	0.00831765	JP¥0.0083
am	currency	long	JPY	1234565.0	JP¥1.2 ሚ
am	currency	long	JPY	-1230.05	-JP¥1.2 ሺ
am	currency	long	CHF	0.0	CHF 0
am	currency	long	CHF	1.2	CHF 1.2
am	currency	long	CHF	0.00831765	CHF 0.0083
am	currency	long	CHF	1234565.0	CHF 1.2 ሚ
am	currency	long	CHF	-1230.05	-CHF 1.2 ሺ
am	currency	long	INR	0.0	₹0
am	currency	long	INR	1.2	₹1.2
am	currency	long	INR	0.00831765	₹0.0083
am	currency	long	INR	1234565.0	₹1.2 ሚ
am	currency	long	INR	-1230.05	-₹1.2 ሺ
am	currency	long	EGP	0.0	EGP 0
am	currency	long	EGP	1.2	EGP 1.2
am	currency	long	EGP	0.00831765	EGP 0.0083
am	currency	long	EGP	1234565.0	EGP 1.2 ሚ
am	currency	long	EGP	-1230.05	-EGP 1.2 ሺ
as	currency		USD	0.0	US$ ০.০০
as	currency		USD	1.2	US$ ১.২০
as	currency		USD	0.00831765	US$ ০.০১
as	currency		USD	1234565.0	US$ ১২,৩৪,৫৬৫.০০
as	currency		USD	-1230.05	-US$ ১,২৩০.০৫
as	currency		EUR	0.0	€ ০.০০
as	currency		EUR	1.2	€ ১.২০
as	currency		EUR	0.00831765	€ ০.০১
as	currency		EUR	1234565.0	€ ১২,৩৪,৫৬৫.০০
as	currency		EUR	-1230.05	-€ ১,২৩০.০৫
as	currency		JPY	0.0	JP¥ ০
as	currency		JPY	1.2	JP¥ ১
as	currency		JPY	0.00831765	JP¥ ০
as	currency		JPY	1234565.0	JP¥ ১২,৩৪,৫৬৫
as	currency		JPY	-1230.05	-JP¥ ১,২৩০
as	currency		CHF	0.0	CHF ০.০০
as	currency		CHF	1.2	CHF ১.২০
as	currency		CHF	0.00831765	CHF ০.০১
as	currency		CHF	1234565.0	CHF ১২,৩৪,৫৬৫.০০
as	currency		CHF	-1230.05	-CHF ১,২৩০.০৫
as	currency		INR	0.0	₹ ০.০০
as	currency		INR	1.2	₹ ১.২০
as	currency		INR	0.00831765	₹ ০.০১
as	currency		INR	1234565.0	₹ ১২,৩৪,৫৬৫.০০
as	currency		INR	-1230.05	-₹ ১,২৩০.০৫
as	currency		EGP	0.0	EGP ০.০০
as	currency		EGP	1.2	EGP ১.২০
as	currency		EGP	0.00831765	EGP ০.০১
as	currency		EGP	1234565.0	EGP ১২,৩৪,৫৬৫.০০
as	currency		EGP	-1230.05	-EGP ১,২৩০.০৫
as	currency	short	USD	0.0	US$ ০
as	currency	short	USD	1.2	US$ ১.২
as	currency	short	USD	0.00831765	US$ ০.০০৮৩
as	currency	short	USD	1234565.0	US$ ১.২ নিযুত
as	currency	short	USD	-1230.05	-US$ ১.২ হাজাৰ
as	currency	short	EUR	0.0	€ ০
as	currency	short	EUR	1.2	€ ১.২
as	currency	short	EUR	0.00831765	€ ০.০০৮৩
as	currency	short	EUR	1234565.0	€ ১.২ নিযুত
as	currency	short	EUR	-1230.05	-€ ১.২ হাজাৰ
as	currency	short	JPY	0.0	JP¥ ০
as	currency	short	JPY	1.2	JP¥ ১.২
as	currency	short	JPY	0.00831765	JP¥ ০.০০৮৩
as	currency	short	JPY	1234565.0	JP¥ ১.২ নিযুত
as	currency	short	JPY	-1230.05	-JP¥ ১.২ হাজাৰ
as	currency	short	CHF	0.0	CHF ০
as	currency	short	CHF	1.2	CHF ১.২
as	currency	short	CHF	0.00831765	CHF ০.০০৮৩
as	currency	short	CHF	1234565.0	CHF ১.২ নিযুত
as	currency	short	CHF	-1230.05	-CHF ১.২ হাজাৰ
as	currency	short	INR	0.0	₹ ০
as	currency	short	INR	1.2	₹ ১.২
as	currency	short	INR	0.00831765	₹ ০.০০৮৩
as	currency	short	INR	1234565.0	₹ ১.২ নিযুত
as	currency	short	INR	-1230.05	-₹ ১.২ হাজাৰ
as	currency	short	EGP	0.0	EGP ০
as	currency	short	EGP	1.2	EGP ১.২
as	currency	short	EGP	0.00831765	EGP ০.০০৮৩
as	currency	short	EGP	1234565.0	EGP ১.২ নিযুত
as	currency	short	EGP	-1230.05	-EGP ১.২ হাজাৰ
as	currency	long	USD	0.0	US$ ০
as	currency	long	USD	1.2	US$ ১.২
as	currency	long	USD	0.00831765	US$ ০.০০৮৩
as	currency	long	USD	1234565.0	US$ ১.২ নিযুত
as	currency	long	USD	-1230.05	-US$ ১.২ হাজাৰ
as	currency	long	EUR	0.0	€ ০
as	currency	long	EUR	1.2	€ ১.২
as	currency	long	EUR	0.00831765	€ ০.০০৮৩
as	currency	long	EUR	1234565.0	€ ১.২ নিযুত
as	currency	long	EUR	-1230.05	-€ ১.২ হাজাৰ
as	currency	long	JPY	0.0	JP¥ ০
as	currency	long	JPY	1.2	JP¥ ১.২
as	currency	long	JPY	0.00831765	JP¥ ০.০০৮৩
as	currency	long	JPY	1234565.0	JP¥ ১.২ নিযুত
as	currency	long	JPY	-1230.05	-JP¥ ১.২ হাজাৰ
as	currency	long	CHF	0.0	CHF ০
as	currency	long	CHF	1.2	CHF ১.২
as	currency	long	CHF	0.00831765	CHF ০.০০৮৩
as	currency	long	CHF	1234565.0	CHF ১.২ নিযুত
as	currency	long	CHF	-1230.05	-CHF ১.২ হাজাৰ
as	currency	long	INR	0.0	₹ ০
as	currency	long	INR	1.2	₹ ১.২
as	currency	long	INR	0.00831765	₹ ০.০০৮৩
as	currency	long	INR	1234565.0	₹ ১.২ নিযুত
as	currency	long	INR	-1230.05	-₹ ১.২ হাজাৰ
as	currency	long	EGP	0.0	EGP ০
as	currency	long	EGP	1.2	EGP ১.২
as	currency	long	EGP	0.00831765	EGP ০.০০৮৩
as	currency	long	EGP	1234565.0	EGP ১.২ নিযুত
as	currency	long	EGP	-1230.05	-EGP ১.২ হাজাৰ
az	currency		USD	0.0	0,00 US$
az	currency		USD	1.2	1,20 US$
az	currency		USD	0.00831765	0,01 US$
az	currency		USD	1234565.0	1.234.565,00 US$
az	currency		USD	-1230.05	-1.230,05 US$
az	currency		EUR	0.0	0,00 €
az	currency		EUR	1.2	1,20 €
az	currency		EUR	0.00831765	0,01 €
az	currency		EUR	1234565.0	1.234.565,00 €
az	currency		EUR	-1230.05	-1.230,05 €
az	currency		JPY	0.0	0 JP¥
az	currency		JPY	1.2	1 JP¥
az	currency		JPY	0.00831765	0 JP¥
az	currency		JPY	1234565.0	1.234.565 JP¥
az	currency		JPY	-1230.05	-1.230 JP¥
az	currency		CHF	0.0	0,00 CHF
az	currency		CHF	1.2	1,20 CHF
az	currency		CHF	0.00831765	0,01 CHF
az	currency		CHF	1234565.0	1.234.565,00 CHF
az	currency		CHF	-1230.05	-1.230,05 CHF
az	currency		INR	0.0	0,00 ₹
az	currency		INR	1.2	1,20 ₹
az	currency		INR	0.00831765	0,01 ₹
az	currency		INR	1234565.0	1.234.565,00 ₹
az	currency		INR	-1230.05	-1.230,05 ₹
az	currency		EGP	0.0	0,00 EGP
az	currency		EGP	1.2	1,20 EGP
az	currency		EGP	0.00831765	0,01 EGP
az	currency		EGP	1234565.0	1.234.565,00 EGP
az	currency		EGP	-1230.05	-1.230,05 EGP
az	currency	short	USD	0.0	0 US$
az	currency	short	USD	1.2	1,2 US$
az	currency	short	USD	0.00831765	0,0083 US$
az	currency	short	USD	1234565.0	1,2 mln US$
az	currency	short	USD	-1230.05	-1,2K US$
az	currency	short	EUR	0.0	0 €
az	currency	short	EUR	1.2	1,2 €
az	currency	short	EUR	0.00831765	0,0083 €
az	currency	short	EUR	1234565.0	1,2 mln €
az	currency	short	EUR	-1230.05	-1,2K €
az	currency	short	JPY	0.0	0 JP¥
az	currency	short	JPY	1.2	1,2 JP¥
az	currency	short	JPY	0.00831765	0,0083 JP¥
az	currency	short	JPY	1234565.0	1,2 mln JP¥
az	currency	short	JPY	-1230.05	-1,2K JP¥
az	currency	short	CHF	0.0	0 CHF
az	currency	short	CHF	1.2	1,2 CHF
az	currency	short	CHF	0.00831765	0,0083 CHF
az	currency	short	CHF	1234565.0	1,2 mln CHF
az	currency	short	CHF	-1230.05	-1,2K CHF
az	currency	short	INR	0.0	0 ₹
az	currency	short	INR	1.2	1,2 ₹
az	currency	short	INR	0.00831765	0,0083 ₹
az	currency	short	INR	1234565.0	1,2 mln ₹
az	currency	short	INR	-1230.05	-1,2K ₹
az	currency	short	EGP	0.0	0 EGP
az	currency	short	EGP	1.2	1,2 EGP
az	currency	short	EGP	0.00831765	0,0083 EGP
az	currency	short	EGP	1234565.0	1,2 mln EGP
az	currency	short	EGP	-1230.05	-1,2K EGP
az	currency	long	USD	0.0	0 US$
az	currency	long	USD	1.2	1,2 US$
az	currency	long	USD	0.00831765	0,0083 US$
az	currency	long	USD	1234565.0	1,2 mln US$
az	currency	long	USD	-1230.05	-1,2K US$
az	currency	long	EUR	0.0	0 €
az	currency	long	EUR	1.2	1,2 €
az	currency	long	EUR	0.00831765	0,0083 €
az	currency	long	EUR	1234565.0	1,2 mln €
az	currency	long	EUR	-1230.05	-1,2K €
az	currency	long	JPY	0.0	0 JP¥
az	currency	long	JPY	1.2	1,2 JP¥
az	currency	long	JPY	0.00831765	0,0083 JP¥
az	currency	long	JPY	1234565.0	1,2 mln JP¥
az	currency	long	JPY	-1230.05	-1,2K JP¥
az	currency	long	CHF	0.0	0 CHF
az	currency	long	CHF	1.2	1,2 CHF
az	currency	long	CHF	0.00831765	0,0083 CHF
az	currency	long	CHF	1234565.0	1,2 mln CHF
az	currency	long	CHF	-1230.05	-1,2K CHF
az	currency	long	INR	0.0	0 ₹
az	currency	long	INR	1.2	1,2 ₹
az	currency	long	INR	0.00831765	0,0083 ₹
az	currency	long	INR	1234565.0	1,2 mln ₹
az	currency	long	INR	-1230.05	-1,2K ₹
az	currency	long	EGP	0.0	0 EGP
az	currency	long	EGP	1.2	1,2 EGP
az	currency	long	EGP	0.00831765	0,0083 EGP
az	currency	long	EGP	1234565.0	1,2 mln EGP
az	currency	long	EGP	-1230.05	-1,2K EGP
be	currency		USD	0.0	0,00 $
be	currency		USD	1.2	1,20 $
be	currency		USD	0.00831765	0,01 $
be	currency		USD	1234565.0	1 234 565,00 $
be	currency		USD	-1230.05	-1230,05 $
be	currency		EUR	0.0	0,00 €
be	currency		EUR	1.2	1,20 €
be	currency		EUR	0.00831765	0,01 €
be	currency		EUR	1234565.0	1 234 565,00 €
be	currency		EUR	-1230.05	-1230,05 €
be	currency		JPY	0.0	0 ¥
be	currency		JPY	1.2	1 ¥
be	currency		JPY	0.00831765	0 ¥
be	currency		JPY	1234565.0	1 234 565 ¥
be	currency		JPY	-1230.05	-1230 ¥
be	currency		CHF	0.0	0,00 CHF
be	currency		CHF	1.2	1,20 CHF
be	currency		CHF	0.00831765	0,01 CHF
be	currency		CHF	1234565.0	1 234 565,00 CHF
be	currency		CHF	-1230.05	-1230,05 CHF
be	currency		INR	0.0	0,00 ₹
be	currency		INR	1.2	1,20 ₹
be	currency		INR	0.00831765	0,01 ₹
be	currency		INR	1234565.0	1 234 565,00 ₹
be	currency		INR	-1230.05	-1230,05 ₹
be	currency		EGP	0.0	0,00 EGP
be	currency		EGP	1.2	1,20 EGP
be	currency		EGP	0.00831765	0,01 EGP
be	currency		EGP	1234565.0	1 234 565,00 EGP
be	currency		EGP	-1230.05	-1230,05 EGP
be	currency	short	USD	0.0	0 $
be	currency	short	USD	1.2	1,2 $
be	currency	short	USD	0.00831765	0,0083 $
be	currency	short	USD	1234565.0	1,2 млн $
be	currency	short	USD	-1230.05	-1,2 тыс. $
be	currency	short	EUR	0.0	0 €
be	currency	short	EUR	1.2	1,2 €
be	currency	short	EUR	0.00831765	0,0083 €
be	currency	short	EUR	1234565.0	1,2 млн €
be	currency	short	EUR	-1230.05	-1,2 тыс. €
be	currency	short	JPY	0.0	0 ¥
be	currency	short	JPY	1.2	1,2 ¥
be	currency	short	JPY	0.00831765	0,0083 ¥
be	currency	short	JPY	1234565.0	1,2 млн ¥
be	currency	short	JPY	-1230.05	-1,2 тыс. ¥
be	currency	short	CHF	0.0	0 CHF
be	currency	short	CHF	1.2	1,2 CHF
be	currency	short	CHF	0.00831765	0,0083 CHF
be	currency	short	CHF	1234565.0	1,2 млн CHF
be	currency	short	CHF	-1230.05	-1,2 тыс. CHF
be	currency	short	INR	0.0	0 ₹
be	currency	short	INR	1.2	1,2 ₹
be	currency	short	INR	0.00831765	0,0083 ₹
be	currency	short	INR	1234565.0	1,2 млн ₹
be	currency	short	INR	-1230.05	-1,2 тыс. ₹
be	currency	short	EGP	0.0	0 EGP
be	currency	short	EGP	1.2	1,2 EGP
be	currency	short	EGP	0.00831765	0,0083 EGP
be	currency	short	EGP	1234565.0	1,2 млн EGP
be	currency	short	EGP	-1230.05	-1,2 тыс. EGP
be	currency	long	USD	0.0	0 $
be	currency	long	USD	1.2	1,2 $
be	currency	long	USD	0.00831765	0,0083 $
be	currency	long	USD	1234565.0	1,2 млн $
be	currency	long	USD	-1230.05	-1,2 тыс. $
be	currency	long	EUR	0.0	0 €
be	currency	long	EUR	1.2	1,2 €
be	currency	long	EUR	0.00831765	0,0083 €
be	currency	long	EUR	1234565.0	1,2 млн €
be	currency	long	EUR	-1230.05	-1,2 тыс. €
be	currency	long	JPY	0.0	0 ¥
be	currency	long	JPY	1.2	1,2 ¥
be	currency	long	JPY	0.00831765	0,0083 ¥
be	currency	long	JPY	1234565.0	1,2 млн ¥
be	currency	long	JPY	-1230.05	-1,2 тыс. ¥
be	currency	long	CHF	0.0	0 CHF
be	currency	long	CHF	1.2	1,2 CHF
be	currency	long	CHF	0.00831765	0,0083 CHF
be	currency	long	CHF	1234565.0	1,2 млн CHF
be	currency	long	CHF	-1230.05	-1,2 тыс. CHF
be	currency	long	INR	0.0	0 ₹
be	currency	long	INR	1.2	1,2 ₹
be	currency	long	INR	0.00831765	0,0083 ₹
be	currency	long	INR	1234565.0	1,2 млн ₹
be	currency	long	INR	-1230.05	-1,2 тыс. ₹
be	currency	long	EGP	0.0	0 EGP
be	currency	long	EGP	1.2	1,2 EGP
be	currency	long	EGP	0.00831765	0,0083 EGP
be	currency	long	EGP	1234565.0	1,2 млн EGP
be	currency	long	EGP	-1230.05	-1,2 тыс. EGP
bg	currency		USD	0.0	0,00 щ.д.
bg	currency		USD	1.2	1,20 щ.д.
bg	currency		USD	0.00831765	0,01 щ.д.
bg	currency		USD	1234565.0	1 234 565,00 щ.д.
bg	currency		USD	-1230.05	-1230,05 щ.д.
bg	currency		EUR	0.0	0,00 €
bg	currency		EUR	1.2	1,20 €
bg	currency		EUR	0.00831765	0,01 €
bg	currency		EUR	1234565.0	1 234 565,00 €
bg	currency		EUR	-1230.05	-1230,05 €
bg	currency		JPY	0.0	0 JPY
bg	currency		JPY	1.2	1 JPY
bg	currency		JPY	0.00831765	0 JPY
bg	currency		JPY	1234565.0	1 234 565 JPY
bg	currency		JPY	-1230.05	-1230 JPY
bg	currency		CHF	0.0	0,00 CHF
bg	currency		CHF	1.2	1,20 CHF
bg	currency		CHF	0.00831765	0,01 CHF
bg	currency		CHF	1234565.0	1 234 565,00 CHF
bg	currency		CHF	-1230.05	-1230,05 CHF
bg	currency		INR	0.0	0,00 INR
bg	currency		INR	1.2	1,20 INR
bg	currency		INR	0.00831765	0,01 INR
bg	currency		INR	1234565.0	1 234 565,00 INR
bg	currency		INR	-1230.05	-1230,05 INR
bg	currency		EGP	0.0	0,00 EGP
bg	currency		EGP	1.2	1,20 EGP
bg	currency		EGP	0.00831765	0,01 EGP
bg	currency		EGP	1234565.0	1 234 565,00 EGP
bg	currency		EGP	-1230.05	-1230,05 EGP
bg	currency	short	USD	0.0	0 щ.д.
bg	currency	short	USD	1.2	1,2 щ.д.
bg	currency	short	USD	0.00831765	0,0083 щ.д.
bg	currency	short	USD	1234565.0	1,2 млн. щ.д.
bg	currency	short	USD	-1230.05	-1,2 хил. щ.д.
bg	currency	short	EUR	0.0	0 €
bg	currency	short	EUR	1.2	1,2 €
bg	currency	short	EUR	0.00831765	0,0083 €
bg	currency	short	EUR	1234565.0	1,2 млн. €
bg	currency	short	EUR	-1230.05	-1,2 хил. €
bg	currency	short	JPY	0.0	0 JPY
bg	currency	short	JPY	1.2	1,2 JPY
bg	currency	short	JPY	0.00831765	0,0083 JPY
bg	currency	short	JPY	1234565.0	1,2 млн. JPY
bg	currency	short	JPY	-1230.05	-1,2 хил. JPY
bg	currency	short	CHF	0.0	0 CHF
bg	currency	short	CHF	1.2	1,2 CHF
bg	currency	short	CHF	0.00831765	0,0083 CHF
bg	currency	short	CHF	1234565.0	1,2 млн. CHF
bg	currency	short	CHF	-1230.05	-1,2 хил. CHF
bg	currency	short	INR	0.0	0 INR
bg	currency	short	INR	1.2	1,2 INR
bg	currency	short	INR	0.00831765	0,0083 INR
bg	currency	short	INR	1234565.0	1,2 млн. INR
bg	currency	short	INR	-1230.05	-1,2 хил. INR
bg	currency	short	EGP	0.0	0 EGP
bg	currency	short	EGP	1.2	1,2 EGP
bg	currency	short	EGP	0.00831765	0,0083 EGP
bg	currency	short	EGP	1234565.0	1,2 млн. EGP
bg	currency	short	EGP	-1230.05	-1,2 хил. EGP
bg	currency	long	USD	0.0	0 щ.д.
bg	currency	long	USD	1.2	1,2 щ.д.
bg	currency	long	USD	0.00831765	0,0083 щ.д.
bg	currency	long	USD	1234565.0	1,2 млн. щ.д.
bg	currency	long	USD	-1230.05	-1,2 хил. щ.д.
bg	currency	long	EUR	0.0	0 €
bg	currency	long	EUR	1.2	1,2 €
bg	currency	long	EUR	0.00831765	0,0083 €
bg	currency	long	EUR	1234565.0	1,2 млн. €
bg	currency	long	EUR	-1230.05	-1,2 хил. €
bg	currency	long	JPY	0.0	0 JPY
bg	currency	long	JPY	1.2	1,2 JPY
bg	currency	long	JPY	0.00831765	0,0083 JPY
bg	currency	long	JPY	1234565.0	1,2 млн. JPY
bg	currency	long	JPY	-1230.05	-1,2 хил. JPY
bg	currency	long	CHF	0.0	0 CHF
bg	currency	long	CHF	1.2	1,2 CHF
bg	currency	long	CHF	0.00831765	0,0083 CHF
bg	currency	long	CHF	1234565.0	1,2 млн. CHF
bg	currency	long	CHF	-1230.05	-1,2 хил. CHF
bg	currency	long	INR	0.0	0 INR
bg	currency	long	INR	1.2	1,2 INR
bg	currency	long	INR	0.00831765	0,0083 INR
bg	currency	long	INR	1234565.0	1,2 млн. INR
bg	currency	long	INR	-1230.05	-1,2 хил. INR
bg	currency	long	EGP	0.0	0 EGP
bg	currency	long	EGP	1.2	1,2 EGP
bg	currency	long	EGP	0.00831765	0,0083 EGP
bg	currency	long	EGP	1234565.0	1,2 млн. EGP
bg	currency	long	EGP	-1230.05	-1,2 хил. EGP
bs	currency		USD	0.0	0,00 USD
bs	currency		USD	1.2	1,20 USD
bs	currency		USD	0.00831765	0,01 USD
bs	currency		USD	1234565.0	1.234.565,00 USD
bs	currency		USD	-1230.05	-1.230,05 USD
bs	currency		EUR	0.0	0,00 €
bs	currency		EUR	1.2	1,20 €
bs	currency		EUR	0.00831765	0,01 €
bs	currency		EUR	1234565.0	1.234.565,00 €
bs	currency		EUR	-1230.05	-1.230,05 €
bs	currency		JPY	0.0	0 ¥
bs	currency		JPY	1.2	1 ¥
bs	currency		JPY	0.00831765	0 ¥
bs	currency		JPY	1234565.0	1.234.565 ¥
bs	currency		JPY	-1230.05	-1.230 ¥
bs	currency		CHF	0.0	0,00 CHF
bs	currency		CHF	1.2	1,20 CHF
bs	currency		CHF	0.00831765	0,01 CHF
bs	currency		CHF	1234565.0	1.234.565,00 CHF
bs	currency		CHF	-1230.05	-1.230,05 CHF
bs	currency		INR	0.0	0,00 ₹
bs	currency		INR	1.2	1,20 ₹
bs	currency		INR	0.00831765	0,01 ₹
bs	currency		INR	1234565.0	1.234.565,00 ₹
bs	currency		INR	-1230.05	-1.230,05 ₹
bs	currency		EGP	0.0	0,00 EGP
bs	currency		EGP	1.2	1,20 EGP
bs	currency		EGP	0.00831765	0,01 EGP
bs	currency		EGP	1234565.0	1.234.565,00 EGP
bs	currency		EGP	-1230.05	-1.230,05 EGP
bs	currency	short	USD	0.0	0 USD
bs	currency	short	USD	1.2	1,2 USD
bs	currency	short	USD	0.00831765	0,0083 USD
