locale	number_format	compact_length	currency_length	currency	input	expected
ar	compact-currency	long	long	ETB	0.00831765	0.0083 بير أثيوبي
ar	compact-currency	long	long	ETB	1234565.0	1.2 مليون بير أثيوبي
ar	compact-currency	long	long	ETB	-1230.05	‎-1.2 ألف بير أثيوبي
ar	compact-currency	long	long	FJD	0.0	0 دولار فيجي
ar	compact-currency	long	long	FJD	1.2	1.2 دولار فيجي
ar	compact-currency	long	long	FJD	0.00831765	0.0083 دولار فيجي
ar	compact-currency	long	long	FJD	1234565.0	1.2 مليون دولار فيجي
ar	compact-currency	long	long	FJD	-1230.05	‎-1.2 ألف دولار فيجي
ar	compact-currency	long	long	FKP	0.0	0 جنيه جزر فوكلاند
ar	compact-currency	long	long	FKP	1.2	1.2 جنيه جزر فوكلاند
ar	compact-currency	long	long	FKP	0.00831765	0.0083 جنيه جزر فوكلاند
ar	compact-currency	long	long	FKP	1234565.0	1.2 مليون جنيه جزر فوكلاند
ar	compact-currency	long	long	FKP	-1230.05	‎-1.2 ألف جنيه جزر فوكلاند
ar	compact-currency	long	long	GBP	0.0	0 جنيه إسترليني
ar	compact-currency	long	long	GBP	1.2	1.2 جنيه إسترليني
ar	compact-currency	long	long	GBP	0.00831765	0.0083 جنيه إسترليني
ar	compact-currency	long	long	GBP	1234565.0	1.2 مليون جنيه إسترليني
ar	compact-currency	long	long	GBP	-1230.05	‎-1.2 ألف جنيه إسترليني
ar	compact-currency	long	long	GEL	0.0	0 لاري جورجي
ar	compact-currency	long	long	GEL	1.2	1.2 لاري جورجي
ar	compact-currency	long	long	GEL	0.00831765	0.0083 لاري جورجي
ar	compact-currency	long	long	GEL	1234565.0	1.2 مليون لاري جورجي
ar	compact-currency	long	long	GEL	-1230.05	‎-1.2 ألف لاري جورجي
ar	compact-currency	long	long	GHS	0.0	0 سيدي غانا
ar	compact-currency	long	long	GHS	1.2	1.2 سيدي غانا
ar	compact-currency	long	long	GHS	0.00831765	0.0083 سيدي غانا
ar	compact-currency	long	long	GHS	1234565.0	1.2 مليون سيدي غانا
ar	compact-currency	long	long	GHS	-1230.05	‎-1.2 ألف سيدي غانا
ar	compact-currency	long	long	GIP	0.0	0 جنيه جبل طارق
ar	compact-currency	long	long	GIP	1.2	1.2 جنيه جبل طارق
ar	compact-currency	long	long	GIP	0.00831765	0.0083 جنيه جبل طارق
ar	compact-currency	long	long	GIP	1234565.0	1.2 مليون جنيه جبل طارق
ar	compact-currency	long	long	GIP	-1230.05	‎-1.2 ألف جنيه جبل طارق
ar	compact-currency	long	long	GMD	0.0	0 دلاسي غامبي
ar	compact-currency	long	long	GMD	1.2	1.2 دلاسي غامبي
ar	compact-currency	long	long	GMD	0.00831765	0.0083 دلاسي غامبي
ar	compact-currency	long	long	GMD	1234565.0	1.2 مليون دلاسي غامبي
ar	compact-currency	long	long	GMD	-1230.05	‎-1.2 ألف دلاسي غامبي
ar	compact-currency	long	long	GNF	0.0	0 فرنك غينيا
ar	compact-currency	long	long	GNF	1.2	1.2 فرنك غينيا
ar	compact-currency	long	long	GNF	0.00831765	0.0083 فرنك غينيا
ar	compact-currency	long	long	GNF	1234565.0	1.2 مليون فرنك غينيا
ar	compact-currency	long	long	GNF	-1230.05	‎-1.2 ألف فرنك غينيا
ar	compact-currency	long	long	GTQ	0.0	0 كوتزال غواتيمالا
ar	compact-currency	long	long	GTQ	1.2	1.2 كوتزال غواتيمالا
ar	compact-currency	long	long	GTQ	0.00831765	0.0083 كوتزال غواتيمالا
ar	compact-currency	long	long	GTQ	1234565.0	1.2 مليون كوتزال غواتيمالا
ar	compact-currency	long	long	GTQ	-1230.05	‎-1.2 ألف كوتزال غواتيمالا
ar	compact-currency	long	long	GYD	0.0	0 دولار غيانا
ar	compact-currency	long	long	GYD	1.2	1.2 دولار غيانا
ar	compact-currency	long	long	GYD	0.00831765	0.0083 دولار غيانا
ar	compact-currency	long	long	GYD	1234565.0	1.2 مليون دولار غيانا
ar	compact-currency	long	long	GYD	-1230.05	‎-1.2 ألف دولار غيانا
ar	compact-currency	long	long	HKD	0.0	0 دولار هونغ كونغ
ar	compact-currency	long	long	HKD	1.2	1.2 دولار هونغ كونغ
ar	compact-currency	long	long	HKD	0.00831765	0.0083 دولار هونغ كونغ
ar	compact-currency	long	long	HKD	1234565.0	1.2 مليون دولار هونغ كونغ
ar	compact-currency	long	long	HKD	-1230.05	‎-1.2 ألف دولار هونغ كونغ
ar	compact-currency	long	long	HNL	0.0	0 ليمبيرا هندوراس
ar	compact-currency	long	long	HNL	1.2	1.2 ليمبيرا هندوراس
ar	compact-currency	long	long	HNL	0.00831765	0.0083 ليمبيرا هندوراس
ar	compact-currency	long	long	HNL	1234565.0	1.2 مليون ليمبيرا هندوراس
ar	compact-currency	long	long	HNL	-1230.05	‎-1.2 ألف ليمبيرا هندوراس
ar	compact-currency	long	long	HTG	0.0	0 جوردى هايتي
ar	compact-currency	long	long	HTG	1.2	1.2 جوردى هايتي
ar	compact-currency	long	long	HTG	0.00831765	0.0083 جوردى هايتي
ar	compact-currency	long	long	HTG	1234565.0	1.2 مليون جوردى هايتي
ar	compact-currency	long	long	HTG	-1230.05	‎-1.2 ألف جوردى هايتي
ar	compact-currency	long	long	HUF	0.0	0 فورينت هنغاري
ar	compact-currency	long	long	HUF	1.2	1.2 فورينت هنغاري
ar	compact-currency	long	long	HUF	0.00831765	0.0083 فورينت هنغاري
ar	compact-currency	long	long	HUF	1234565.0	1.2 مليون فورينت هنغاري
ar	compact-currency	long	long	HUF	-1230.05	‎-1.2 ألف فورينت هنغاري
ar	compact-currency	long	long	IDR	0.0	0 روبية إندونيسية
ar	compact-currency	long	long	IDR	1.2	1.2 روبية إندونيسية
ar	compact-currency	long	long	IDR	0.00831765	0.0083 روبية إندونيسية
ar	compact-currency	long	long	IDR	1234565.0	1.2 مليون روبية إندونيسية
ar	compact-currency	long	long	IDR	-1230.05	‎-1.2 ألف روبية إندونيسية
ar	compact-currency	long	long	ILS	0.0	0 شيكل إسرائيلي جديد
ar	compact-currency	long	long	ILS	1.2	1.2 شيكل إسرائيلي جديد
ar	compact-currency	long	long	ILS	0.00831765	0.0083 شيكل إسرائيلي جديد
ar	compact-currency	long	long	ILS	1234565.0	1.2 مليون شيكل إسرائيلي جديد
ar	compact-currency	long	long	ILS	-1230.05	‎-1.2 ألف شيكل إسرائيلي جديد
ar	compact-currency	long	long	IQD	0.0	0 دينار عراقي
ar	compact-currency	long	long	IQD	1.2	1.2 دينار عراقي
ar	compact-currency	long	long	IQD	0.00831765	0.0083 دينار عراقي
ar	compact-currency	long	long	IQD	1234565.0	1.2 مليون دينار عراقي
ar	compact-currency	long	long	IQD	-1230.05	‎-1.2 ألف دينار عراقي
ar	compact-currency	long	long	IRR	0.0	0 ريال إيراني
ar	compact-currency	long	long	IRR	1.2	1.2 ريال إيراني
ar	compact-currency	long	long	IRR	0.00831765	0.0083 ريال إيراني
ar	compact-currency	long	long	IRR	1234565.0	1.2 مليون ريال إيراني
ar	compact-currency	long	long	IRR	-1230.05	‎-1.2 ألف ريال إيراني
ar	compact-currency	long	long	ISK	0.0	0 كرونة أيسلندية
ar	compact-currency	long	long	ISK	1.2	1.2 كرونة أيسلندية
ar	compact-currency	long	long	ISK	0.00831765	0.0083 كرونة أيسلندية
ar	compact-currency	long	long	ISK	1234565.0	1.2 مليون كرونة أيسلندية
ar	compact-currency	long	long	ISK	-1230.05	‎-1.2 ألف كرونة أيسلندية
ar	compact-currency	long	long	JMD	0.0	0 دولار جامايكي
ar	compact-currency	long	long	JMD	1.2	1.2 دولار جامايكي
ar	compact-currency	long	long	JMD	0.00831765	0.0083 دولار جامايكي
ar	compact-currency	long	long	JMD	1234565.0	1.2 مليون دولار جامايكي
ar	compact-currency	long	long	JMD	-1230.05	‎-1.2 ألف دولار جامايكي
ar	compact-currency	long	long	JOD	0.0	0 دينار أردني
ar	compact-currency	long	long	JOD	1.2	1.2 دينار أردني
ar	compact-currency	long	long	JOD	0.00831765	0.0083 دينار أردني
ar	compact-currency	long	long	JOD	1234565.0	1.2 مليون دينار أردني
ar	compact-currency	long	long	JOD	-1230.05	‎-1.2 ألف دينار أردني
ar	compact-currency	long	long	KES	0.0	0 شلن كينيي
ar	compact-currency	long	long	KES	1.2	1.2 شلن كينيي
ar	compact-currency	long	long	KES	0.00831765	0.0083 شلن كينيي
ar	compact-currency	long	long	KES	1234565.0	1.2 مليون شلن كينيي
ar	compact-currency	long	long	KES	-1230.05	‎-1.2 ألف شلن كينيي
ar	compact-currency	long	long	KGS	0.0	0 سوم قيرغستاني
ar	compact-currency	long	long	KGS	1.2	1.2 سوم قيرغستاني
ar	compact-currency	long	long	KGS	0.00831765	0.0083 سوم قيرغستاني
ar	compact-currency	long	long	KGS	1234565.0	1.2 مليون سوم قيرغستاني
ar	compact-currency	long	long	KGS	-1230.05	‎-1.2 ألف سوم قيرغستاني
ar	compact-currency	long	long	KHR	0.0	0 رييال كمبودي
ar	compact-currency	long	long	KHR	1.2	1.2 رييال كمبودي
ar	compact-currency	long	long	KHR	0.00831765	0.0083 رييال كمبودي
ar	compact-currency	long	long	KHR	1234565.0	1.2 مليون رييال كمبودي
ar	compact-currency	long	long	KHR	-1230.05	‎-1.2 ألف رييال كمبودي
ar	compact-currency	long	long	KMF	0.0	0 فرنك جزر القمر
ar	compact-currency	long	long	KMF	1.2	1.2 فرنك جزر القمر
ar	compact-currency	long	long	KMF	0.00831765	0.0083 فرنك جزر القمر
ar	compact-currency	long	long	KMF	1234565.0	1.2 مليون فرنك جزر القمر
ar	compact-currency	long	long	KMF	-1230.05	‎-1.2 ألف فرنك جزر القمر
ar	compact-currency	long	long	KPW	0.0	0 وون كوريا الشمالية
ar	compact-currency	long	long	KPW	1.2	1.2 وون كوريا الشمالية
ar	compact-currency	long	long	KPW	0.00831765	0.0083 وون كوريا الشمالية
ar	compact-currency	long	long	KPW	1234565.0	1.2 مليون وون كوريا الشمالية
ar	compact-currency	long	long	KPW	-1230.05	‎-1.2 ألف وون كوريا الشمالية
ar	compact-currency	long	long	KRW	0.0	0 وون كوريا الجنوبية
ar	compact-currency	long	long	KRW	1.2	1.2 وون كوريا الجنوبية
ar	compact-currency	long	long	KRW	0.00831765	0.0083 وون كوريا الجنوبية
ar	compact-currency	long	long	KRW	1234565.0	1.2 مليون وون كوريا الجنوبية
ar	compact-currency	long	long	KRW	-1230.05	‎-1.2 ألف وون كوريا الجنوبية
ar	compact-currency	long	long	KWD	0.0	0 دينار كويتي
ar	compact-currency	long	long	KWD	1.2	1.2 دينار كويتي
ar	compact-currency	long	long	KWD	0.00831765	0.0083 دينار كويتي
ar	compact-currency	long	long	KWD	1234565.0	1.2 مليون دينار كويتي
ar	compact-currency	long	long	KWD	-1230.05	‎-1.2 ألف دينار كويتي
ar	compact-currency	long	long	KYD	0.0	0 دولار جزر كيمن
ar	compact-currency	long	long	KYD	1.2	1.2 دولار جزر كيمن
ar	compact-currency	long	long	KYD	0.00831765	0.0083 دولار جزر كيمن
ar	compact-currency	long	long	KYD	1234565.0	1.2 مليون دولار جزر كيمن
ar	compact-currency	long	long	KYD	-1230.05	‎-1.2 ألف دولار جزر كيمن
ar	compact-currency	long	long	KZT	0.0	0 تينغ كازاخستاني
ar	compact-currency	long	long	KZT	1.2	1.2 تينغ كازاخستاني
ar	compact-currency	long	long	KZT	0.00831765	0.0083 تينغ كازاخستاني
ar	compact-currency	long	long	KZT	1234565.0	1.2 مليون تينغ كازاخستاني
ar	compact-currency	long	long	KZT	-1230.05	‎-1.2 ألف تينغ كازاخستاني
ar	compact-currency	long	long	LAK	0.0	0 كيب لاوسي
ar	compact-currency	long	long	LAK	1.2	1.2 كيب لاوسي
ar	compact-currency	long	long	LAK	0.00831765	0.0083 كيب لاوسي
ar	compact-currency	long	long	LAK	1234565.0	1.2 مليون كيب لاوسي
ar	compact-currency	long	long	LAK	-1230.05	‎-1.2 ألف كيب لاوسي
ar	compact-currency	long	long	LBP	0.0	0 جنيه لبناني
ar	compact-currency	long	long	LBP	1.2	1.2 جنيه لبناني
ar	compact-currency	long	long	LBP	0.00831765	0.0083 جنيه لبناني
ar	compact-currency	long	long	LBP	1234565.0	1.2 مليون جنيه لبناني
ar	compact-currency	long	long	LBP	-1230.05	‎-1.2 ألف جنيه لبناني
ar	compact-currency	long	long	LKR	0.0	0 روبية سريلانكية
ar	compact-currency	long	long	LKR	1.2	1.2 روبية سريلانكية
ar	compact-currency	long	long	LKR	0.00831765	0.0083 روبية سريلانكية
ar	compact-currency	long	long	LKR	1234565.0	1.2 مليون روبية سريلانكية
ar	compact-currency	long	long	LKR	-1230.05	‎-1.2 ألف روبية سريلانكية
ar	compact-currency	long	long	LRD	0.0	0 دولار ليبيري
ar	compact-currency	long	long	LRD	1.2	1.2 دولار ليبيري
ar	compact-currency	long	long	LRD	0.00831765	0.0083 دولار ليبيري
ar	compact-currency	long	long	LRD	1234565.0	1.2 مليون دولارًا ليبيريًا
ar	compact-currency	long	long	LRD	-1230.05	‎-1.2 ألف دولارًا ليبيريًا
ar	compact-currency	long	long	LSL	0.0	0 لوتي ليسوتو
ar	compact-currency	long	long	LSL	1.2	1.2 لوتي ليسوتو
ar	compact-currency	long	long	LSL	0.00831765	0.0083 لوتي ليسوتو
ar	compact-currency	long	long	LSL	1234565.0	1.2 مليون لوتي ليسوتو
ar	compact-currency	long	long	LSL	-1230.05	‎-1.2 ألف لوتي ليسوتو
ar	compact-currency	long	long	LYD	0.0	0 دينار ليبي
ar	compact-currency	long	long	LYD	1.2	1.2 دينار ليبي
ar	compact-currency	long	long	LYD	0.00831765	0.0083 دينار ليبي
