locale	number_format	format_length	currency	input	expected
ar	currency		USD	-123.0	‏‎-123.00 US$
ar	currency		USD	-100.0	‏‎-100.00 US$
ar	currency		USD	-50.0	‏‎-50.00 US$
ar	currency		USD	-15.0	‏‎-15.00 US$
ar	currency		USD	-12.0	‏‎-12.00 US$
ar	currency		USD	-10.0	‏‎-10.00 US$
ar	currency		USD	-5.0	‏‎-5.00 US$
ar	currency		USD	-3.5	‏‎-3.50 US$
ar	currency		USD	-2.5	‏‎-2.50 US$
ar	currency		USD	-1.5	‏‎-1.50 US$
ar	currency		USD	-1.2	‏‎-1.20 US$
ar	currency		USD	-1.0	‏‎-1.00 US$
ar	currency		USD	-0.5	‏‎-0.50 US$
ar	currency		USD	-0.15000000000000002	‏‎-0.15 US$
ar	currency		USD	-0.135	‏‎-0.14 US$
ar	currency		USD	-0.125	‏‎-0.12 US$
ar	currency		USD	-0.1	‏‎-0.10 US$
ar	currency		USD	-0.05	‏‎-0.05 US$
ar	currency		USD	-0.015	‏‎-0.02 US$
ar	currency		USD	-0.01	‏‎-0.01 US$
ar	currency		USD	-0.00831765	‏‎-0.01 US$
ar	currency		USD	-0.005	‏‎-0.00 US$
ar	currency		USD	-0.0015	‏‎-0.00 US$
ar	currency		USD	-0.001	‏‎-0.00 US$
ar	currency		USD	-5.0E-4	‏‎-0.00 US$
ar	currency		USD	-1.5000000000000001E-4	‏‎-0.00 US$
ar	currency		USD	-1.23E-4	‏‎-0.00 US$
ar	currency		USD	-1.0E-4	‏‎-0.00 US$
ar	currency		USD	-5.0E-5	‏‎-0.00 US$
ar	currency		USD	-1.5000000000000002E-5	‏‎-0.00 US$
ar	currency		USD	-1.0E-5	‏‎-0.00 US$
ar	currency		USD	-4.9999999999999996E-6	‏‎-0.00 US$
ar	currency		USD	-1.5E-6	‏‎-0.00 US$
ar	currency		USD	-1.0E-6	‏‎-0.00 US$
ar	currency		USD	-0.0	‏‎-0.00 US$
ar	currency		USD	1.0E-6	‏0.00 US$
ar	currency		USD	1.5E-6	‏0.00 US$
ar	currency		USD	4.9999999999999996E-6	‏0.00 US$
ar	currency		USD	1.0E-5	‏0.00 US$
ar	currency		USD	1.5000000000000002E-5	‏0.00 US$
ar	currency		USD	5.0E-5	‏0.00 US$
ar	currency		USD	1.0E-4	‏0.00 US$
ar	currency		USD	1.23E-4	‏0.00 US$
ar	currency		USD	1.5000000000000001E-4	‏0.00 US$
ar	currency		USD	5.0E-4	‏0.00 US$
ar	currency		USD	0.001	‏0.00 US$
ar	currency		USD	0.0015	‏0.00 US$
ar	currency		USD	0.005	‏0.00 US$
ar	currency		USD	0.01	‏0.01 US$
ar	currency		USD	0.015	‏0.02 US$
ar	currency		USD	0.05	‏0.05 US$
ar	currency		USD	0.1	‏0.10 US$
ar	currency		USD	0.125	‏0.12 US$
ar	currency		USD	0.135	‏0.14 US$
ar	currency		USD	0.15000000000000002	‏0.15 US$
ar	currency		USD	0.5	‏0.50 US$
ar	currency		USD	1.0	‏1.00 US$
ar	currency		USD	1.5	‏1.50 US$
ar	currency		USD	2.5	‏2.50 US$
ar	currency		USD	3.5	‏3.50 US$
ar	currency		USD	5.0	‏5.00 US$
ar	currency		USD	10.0	‏10.00 US$
ar	currency		USD	12.0	‏12.00 US$
ar	currency		USD	15.0	‏15.00 US$
ar	currency		USD	50.0	‏50.00 US$
ar	currency		USD	100.0	‏100.00 US$
ar	currency		USD	123.0	‏123.00 US$
ar	currency		USD	150.0	‏150.00 US$
ar	currency		USD	500.0	‏500.00 US$
ar	currency		USD	999.9	‏999.90 US$
ar	currency		USD	1000.0	‏1,000.00 US$
ar	currency		USD	1234.56	‏1,234.56 US$
ar	currency		USD	1500.0	‏1,500.00 US$
ar	currency		USD	5000.0	‏5,000.00 US$
ar	currency		USD	10000.0	‏10,000.00 US$
ar	currency		USD	15000.0	‏15,000.00 US$
ar	currency		USD	50000.0	‏50,000.00 US$
ar	currency		USD	100000.0	‏100,000.00 US$
ar	currency		USD	150000.0	‏150,000.00 US$
ar	currency		USD	500000.0	‏500,000.00 US$
ar	currency		USD	999999.9	‏999,999.90 US$
ar	currency		USD	1000000.0	‏1,000,000.00 US$
ar	currency		USD	1234567.0	‏1,234,567.00 US$
ar	currency		USD	1500000.0	‏1,500,000.00 US$
ar	currency		USD	5000000.0	‏5,000,000.00 US$
ar	currency		USD	1.0E7	‏10,000,000.00 US$
ar	currency		USD	1.5E7	‏15,000,000.00 US$
ar	currency		USD	5.0E7	‏50,000,000.00 US$
ar	currency		USD	1.0E8	‏100,000,000.00 US$
ar	currency		USD	1.5E8	‏150,000,000.00 US$
ar	currency		USD	5.0E8	‏500,000,000.00 US$
ar	currency		USD	1.0E9	‏1,000,000,000.00 US$
ar	currency		USD	1.5E9	‏1,500,000,000.00 US$
ar	currency		USD	5.0E9	‏5,000,000,000.00 US$
ar	currency		USD	1.0E10	‏10,000,000,000.00 US$
ar	currency		USD	1.5E10	‏15,000,000,000.00 US$
ar	currency		USD	5.0E10	‏50,000,000,000.00 US$
ar	currency		USD	1.0E11	‏100,000,000,000.00 US$
ar	currency		USD	1.5E11	‏150,000,000,000.00 US$
ar	currency		USD	5.0E11	‏500,000,000,000.00 US$
ar	currency		USD	1.0E12	‏1,000,000,000,000.00 US$
ar	currency		USD	1.5E12	‏1,500,000,000,000.00 US$
ar	currency		USD	5.0E12	‏5,000,000,000,000.00 US$
ar	currency		EUR	-5.0E12	‏‎-5,000,000,000,000.00 €
ar	currency		EUR	-1.5E12	‏‎-1,500,000,000,000.00 €
ar	currency		EUR	-1.0E12	‏‎-1,000,000,000,000.00 €
ar	currency		EUR	-5.0E11	‏‎-500,000,000,000.00 €
ar	currency		EUR	-1.5E11	‏‎-150,000,000,000.00 €
ar	currency		EUR	-1.0E11	‏‎-100,000,000,000.00 €
ar	currency		EUR	-5.0E10	‏‎-50,000,000,000.00 €
ar	currency		EUR	-1.5E10	‏‎-15,000,000,000.00 €
ar	currency		EUR	-1.0E10	‏‎-10,000,000,000.00 €
ar	currency		EUR	-5.0E9	‏‎-5,000,000,000.00 €
ar	currency		EUR	-1.5E9	‏‎-1,500,000,000.00 €
ar	currency		EUR	-1.0E9	‏‎-1,000,000,000.00 €
ar	currency		EUR	-5.0E8	‏‎-500,000,000.00 €
ar	currency		EUR	-1.5E8	‏‎-150,000,000.00 €
ar	currency		EUR	-1.0E8	‏‎-100,000,000.00 €
ar	currency		EUR	-5.0E7	‏‎-50,000,000.00 €
ar	currency		EUR	-1.5E7	‏‎-15,000,000.00 €
ar	currency		EUR	-1.0E7	‏‎-10,000,000.00 €
ar	currency		EUR	-5000000.0	‏‎-5,000,000.00 €
ar	currency		EUR	-1500000.0	‏‎-1,500,000.00 €
ar	currency		EUR	-1234567.0	‏‎-1,234,567.00 €
ar	currency		EUR	-1234565.0	‏‎-1,234,565.00 €
ar	currency		EUR	-1000000.0	‏‎-1,000,000.00 €
ar	currency		EUR	-999999.9	‏‎-999,999.90 €
ar	currency		EUR	-500000.0	‏‎-500,000.00 €
ar	currency		EUR	-150000.0	‏‎-150,000.00 €
ar	currency		EUR	-100000.0	‏‎-100,000.00 €
ar	currency		EUR	-50000.0	‏‎-50,000.00 €
ar	currency		EUR	-15000.0	‏‎-15,000.00 €
ar	currency		EUR	-10000.0	‏‎-10,000.00 €
ar	currency		EUR	-5000.0	‏‎-5,000.00 €
ar	currency		EUR	-1500.0	‏‎-1,500.00 €
ar	currency		EUR	-1234.56	‏‎-1,234.56 €
ar	currency		EUR	-1000.0	‏‎-1,000.00 €
ar	currency		EUR	-999.9	‏‎-999.90 €
ar	currency		EUR	-500.0	‏‎-500.00 €
ar	currency		EUR	-150.0	‏‎-150.00 €
ar	currency		EUR	-123.0	‏‎-123.00 €
ar	currency		EUR	-100.0	‏‎-100.00 €
ar	currency		EUR	-50.0	‏‎-50.00 €
ar	currency		EUR	-15.0	‏‎-15.00 €
ar	currency		EUR	-12.0	‏‎-12.00 €
ar	currency		EUR	-10.0	‏‎-10.00 €
ar	currency		EUR	-5.0	‏‎-5.00 €
ar	currency		EUR	-3.5	‏‎-3.50 €
ar	currency		EUR	-2.5	‏‎-2.50 €
ar	currency		EUR	-1.5	‏‎-1.50 €
ar	currency		EUR	-1.2	‏‎-1.20 €
ar	currency		EUR	-1.0	‏‎-1.00 €
ar	currency		EUR	-0.5	‏‎-0.50 €
ar	currency		EUR	-0.15000000000000002	‏‎-0.15 €
ar	currency		EUR	-0.135	‏‎-0.14 €
ar	currency		EUR	-0.125	‏‎-0.12 €
ar	currency		EUR	-0.1	‏‎-0.10 €
ar	currency		EUR	-0.05	‏‎-0.05 €
ar	currency		EUR	-0.015	‏‎-0.02 €
ar	currency		EUR	-0.01	‏‎-0.01 €
ar	currency		EUR	-0.00831765	‏‎-0.01 €
ar	currency		EUR	-0.005	‏‎-0.00 €
ar	currency		EUR	-0.0015	‏‎-0.00 €
ar	currency		EUR	-0.001	‏‎-0.00 €
ar	currency		EUR	-5.0E-4	‏‎-0.00 €
ar	currency		EUR	-1.5000000000000001E-4	‏‎-0.00 €
ar	currency		EUR	-1.23E-4	‏‎-0.00 €
ar	currency		EUR	-1.0E-4	‏‎-0.00 €
ar	currency		EUR	-5.0E-5	‏‎-0.00 €
ar	currency		EUR	-1.5000000000000002E-5	‏‎-0.00 €
ar	currency		EUR	-1.0E-5	‏‎-0.00 €
ar	currency		EUR	-4.9999999999999996E-6	‏‎-0.00 €
ar	currency		EUR	-1.5E-6	‏‎-0.00 €
ar	currency		EUR	-1.0E-6	‏‎-0.00 €
ar	currency		EUR	-0.0	‏‎-0.00 €
ar	currency		EUR	1.0E-6	‏0.00 €
ar	currency		EUR	1.5E-6	‏0.00 €
ar	currency		EUR	4.9999999999999996E-6	‏0.00 €
ar	currency		EUR	1.0E-5	‏0.00 €
ar	currency		EUR	1.5000000000000002E-5	‏0.00 €
ar	currency		EUR	5.0E-5	‏0.00 €
ar	currency		EUR	1.0E-4	‏0.00 €
ar	currency		EUR	1.23E-4	‏0.00 €
ar	currency		EUR	1.5000000000000001E-4	‏0.00 €
ar	currency		EUR	5.0E-4	‏0.00 €
ar	currency		EUR	0.001	‏0.00 €
ar	currency		EUR	0.0015	‏0.00 €
ar	currency		EUR	0.005	‏0.00 €
ar	currency		EUR	0.01	‏0.01 €
ar	currency		EUR	0.015	‏0.02 €
ar	currency		EUR	0.05	‏0.05 €
ar	currency		EUR	0.1	‏0.10 €
ar	currency		EUR	0.125	‏0.12 €
ar	currency		EUR	0.135	‏0.14 €
ar	currency		EUR	0.15000000000000002	‏0.15 €
ar	currency		EUR	0.5	‏0.50 €
ar	currency		EUR	1.0	‏1.00 €
ar	currency		EUR	1.5	‏1.50 €
ar	currency		EUR	2.5	‏2.50 €
ar	currency		EUR	3.5	‏3.50 €
ar	currency		EUR	5.0	‏5.00 €
ar	currency		EUR	10.0	‏10.00 €
ar	currency		EUR	12.0	‏12.00 €
ar	currency		EUR	15.0	‏15.00 €
ar	currency		EUR	50.0	‏50.00 €
ar	currency		EUR	100.0	‏100.00 €
ar	currency		EUR	123.0	‏123.00 €
ar	currency		EUR	150.0	‏150.00 €
ar	currency		EUR	500.0	‏500.00 €
ar	currency		EUR	999.9	‏999.90 €
ar	currency		EUR	1000.0	‏1,000.00 €
ar	currency		EUR	1234.56	‏1,234.56 €
ar	currency		EUR	1500.0	‏1,500.00 €
ar	currency		EUR	5000.0	‏5,000.00 €
ar	currency		EUR	10000.0	‏10,000.00 €
ar	currency		EUR	15000.0	‏15,000.00 €
ar	currency		EUR	50000.0	‏50,000.00 €
ar	currency		EUR	100000.0	‏100,000.00 €
ar	currency		EUR	150000.0	‏150,000.00 €
ar	currency		EUR	500000.0	‏500,000.00 €
ar	currency		EUR	999999.9	‏999,999.90 €
ar	currency		EUR	1000000.0	‏1,000,000.00 €
ar	currency		EUR	1234567.0	‏1,234,567.00 €
ar	currency		EUR	1500000.0	‏1,500,000.00 €
ar	currency		EUR	5000000.0	‏5,000,000.00 €
ar	currency		EUR	1.0E7	‏10,000,000.00 €
ar	currency		EUR	1.5E7	‏15,000,000.00 €
ar	currency		EUR	5.0E7	‏50,000,000.00 €
ar	currency		EUR	1.0E8	‏100,000,000.00 €
ar	currency		EUR	1.5E8	‏150,000,000.00 €
ar	currency		EUR	5.0E8	‏500,000,000.00 €
ar	currency		EUR	1.0E9	‏1,000,000,000.00 €
ar	currency		EUR	1.5E9	‏1,500,000,000.00 €
ar	currency		EUR	5.0E9	‏5,000,000,000.00 €
ar	currency		EUR	1.0E10	‏10,000,000,000.00 €
ar	currency		EUR	1.5E10	‏15,000,000,000.00 €
ar	currency		EUR	5.0E10	‏50,000,000,000.00 €
ar	currency		EUR	1.0E11	‏100,000,000,000.00 €
ar	currency		EUR	1.5E11	‏150,000,000,000.00 €
ar	currency		EUR	5.0E11	‏500,000,000,000.00 €
ar	currency		EUR	1.0E12	‏1,000,000,000,000.00 €
ar	currency		EUR	1.5E12	‏1,500,000,000,000.00 €
ar	currency		EUR	5.0E12	‏5,000,000,000,000.00 €
ar	currency		JPY	-5.0E12	‏‎-5,000,000,000,000 JP¥
ar	currency		JPY	-1.5E12	‏‎-1,500,000,000,000 JP¥
ar	currency		JPY	-1.0E12	‏‎-1,000,000,000,000 JP¥
ar	currency		JPY	-5.0E11	‏‎-500,000,000,000 JP¥
ar	currency		JPY	-1.5E11	‏‎-150,000,000,000 JP¥
ar	currency		JPY	-1.0E11	‏‎-100,000,000,000 JP¥
ar	currency		JPY	-5.0E10	‏‎-50,000,000,000 JP¥
ar	currency		JPY	-1.5E10	‏‎-15,000,000,000 JP¥
ar	currency		JPY	-1.0E10	‏‎-10,000,000,000 JP¥
ar	currency		JPY	-5.0E9	‏‎-5,000,000,000 JP¥
ar	currency		JPY	-1.5E9	‏‎-1,500,000,000 JP¥
ar	currency		JPY	-1.0E9	‏‎-1,000,000,000 JP¥
ar	currency		JPY	-5.0E8	‏‎-500,000,000 JP¥
ar	currency		JPY	-1.5E8	‏‎-150,000,000 JP¥
ar	currency		JPY	-1.0E8	‏‎-100,000,000 JP¥
ar	currency		JPY	-5.0E7	‏‎-50,000,000 JP¥
ar	currency		JPY	-1.5E7	‏‎-15,000,000 JP¥
ar	currency		JPY	-1.0E7	‏‎-10,000,000 JP¥
ar	currency		JPY	-5000000.0	‏‎-5,000,000 JP¥
ar	currency		JPY	-1500000.0	‏‎-1,500,000 JP¥
ar	currency		JPY	-1234567.0	‏‎-1,234,567 JP¥
ar	currency		JPY	-1234565.0	‏‎-1,234,565 JP¥
ar	currency		JPY	-1000000.0	‏‎-1,000,000 JP¥
ar	currency		JPY	-999999.9	‏‎-1,000,000 JP¥
ar	currency		JPY	-500000.0	‏‎-500,000 JP¥
ar	currency		JPY	-150000.0	‏‎-150,000 JP¥
ar	currency		JPY	-100000.0	‏‎-100,000 JP¥
ar	currency		JPY	-50000.0	‏‎-50,000 JP¥
ar	currency		JPY	-15000.0	‏‎-15,000 JP¥
ar	currency		JPY	-10000.0	‏‎-10,000 JP¥
ar	currency		JPY	-5000.0	‏‎-5,000 JP¥
ar	currency		JPY	-1500.0	‏‎-1,500 JP¥
ar	currency		JPY	-1234.56	‏‎-1,235 JP¥
ar	currency		JPY	-1000.0	‏‎-1,000 JP¥
ar	currency		JPY	-999.9	‏‎-1,000 JP¥
ar	currency		JPY	-500.0	‏‎-500 JP¥
ar	currency		JPY	-150.0	‏‎-150 JP¥
ar	currency		JPY	-123.0	‏‎-123 JP¥
ar	currency		JPY	-100.0	‏‎-100 JP¥
ar	currency		JPY	-50.0	‏‎-50 JP¥
ar	currency		JPY	-15.0	‏‎-15 JP¥
ar	currency		JPY	-12.0	‏‎-12 JP¥
ar	currency		JPY	-10.0	‏‎-10 JP¥
ar	currency		JPY	-5.0	‏‎-5 JP¥
ar	currency		JPY	-3.5	‏‎-4 JP¥
ar	currency		JPY	-2.5	‏‎-2 JP¥
ar	currency		JPY	-1.5	‏‎-2 JP¥
ar	currency		JPY	-1.2	‏‎-1 JP¥
ar	currency		JPY	-1.0	‏‎-1 JP¥
ar	currency		JPY	-0.5	‏‎-0 JP¥
ar	currency		JPY	-0.15000000000000002	‏‎-0 JP¥
ar	currency		JPY	-0.135	‏‎-0 JP¥
ar	currency		JPY	-0.125	‏‎-0 JP¥
ar	currency		JPY	-0.1	‏‎-0 JP¥
ar	currency		JPY	-0.05	‏‎-0 JP¥
ar	currency		JPY	-0.015	‏‎-0 JP¥
ar	currency		JPY	-0.01	‏‎-0 JP¥
ar	currency		JPY	-0.00831765	‏‎-0 JP¥
ar	currency		JPY	-0.005	‏‎-0 JP¥
ar	currency		JPY	-0.0015	‏‎-0 JP¥
ar	currency		JPY	-0.001	‏‎-0 JP¥
ar	currency		JPY	-5.0E-4	‏‎-0 JP¥
ar	currency		JPY	-1.5000000000000001E-4	‏‎-0 JP¥
ar	currency		JPY	-1.23E-4	‏‎-0 JP¥
ar	currency		JPY	-1.0E-4	‏‎-0 JP¥
ar	currency		JPY	-5.0E-5	‏‎-0 JP¥
ar	currency		JPY	-1.5000000000000002E-5	‏‎-0 JP¥
ar	currency		JPY	-1.0E-5	‏‎-0 JP¥
ar	currency		JPY	-4.9999999999999996E-6	‏‎-0 JP¥
ar	currency		JPY	-1.5E-6	‏‎-0 JP¥
ar	currency		JPY	-1.0E-6	‏‎-0 JP¥
ar	currency		JPY	-0.0	‏‎-0 JP¥
ar	currency		JPY	1.0E-6	‏0 JP¥
ar	currency		JPY	1.5E-6	‏0 JP¥
ar	currency		JPY	4.9999999999999996E-6	‏0 JP¥
ar	currency		JPY	1.0E-5	‏0 JP¥
ar	currency		JPY	1.5000000000000002E-5	‏0 JP¥
ar	currency		JPY	5.0E-5	‏0 JP¥
ar	currency		JPY	1.0E-4	‏0 JP¥
ar	currency		JPY	1.23E-4	‏0 JP¥
ar	currency		JPY	1.5000000000000001E-4	‏0 JP¥
ar	currency		JPY	5.0E-4	‏0 JP¥
ar	currency		JPY	0.001	‏0 JP¥
ar	currency		JPY	0.0015	‏0 JP¥
ar	currency		JPY	0.005	‏0 JP¥
ar	currency		JPY	0.01	‏0 JP¥
ar	currency		JPY	0.015	‏0 JP¥
ar	currency		JPY	0.05	‏0 JP¥
ar	currency		JPY	0.1	‏0 JP¥
ar	currency		JPY	0.125	‏0 JP¥
ar	currency		JPY	0.135	‏0 JP¥
ar	currency		JPY	0.15000000000000002	‏0 JP¥
ar	currency		JPY	0.5	‏0 JP¥
ar	currency		JPY	1.0	‏1 JP¥
ar	currency		JPY	1.5	‏2 JP¥
ar	currency		JPY	2.5	‏2 JP¥
ar	currency		JPY	3.5	‏4 JP¥
ar	currency		JPY	5.0	‏5 JP¥
ar	currency		JPY	10.0	‏10 JP¥
ar	currency		JPY	12.0	‏12 JP¥
ar	currency		JPY	15.0	‏15 JP¥
ar	currency		JPY	50.0	‏50 JP¥
ar	currency		JPY	100.0	‏100 JP¥
ar	currency		JPY	123.0	‏123 JP¥
ar	currency		JPY	150.0	‏150 JP¥
ar	currency		JPY	500.0	‏500 JP¥
ar	currency		JPY	999.9	‏1,000 JP¥
ar	currency		JPY	1000.0	‏1,000 JP¥
ar	currency		JPY	1234.56	‏1,235 JP¥
ar	currency		JPY	1500.0	‏1,500 JP¥
ar	currency		JPY	5000.0	‏5,000 JP¥
ar	currency		JPY	10000.0	‏10,000 JP¥
ar	currency		JPY	15000.0	‏15,000 JP¥
ar	currency		JPY	50000.0	‏50,000 JP¥
ar	currency		JPY	100000.0	‏100,000 JP¥
ar	currency		JPY	150000.0	‏150,000 JP¥
ar	currency		JPY	500000.0	‏500,000 JP¥
ar	currency		JPY	999999.9	‏1,000,000 JP¥
ar	currency		JPY	1000000.0	‏1,000,000 JP¥
ar	currency		JPY	1234567.0	‏1,234,567 JP¥
ar	currency		JPY	1500000.0	‏1,500,000 JP¥
ar	currency		JPY	5000000.0	‏5,000,000 JP¥
ar	currency		JPY	1.0E7	‏10,000,000 JP¥
ar	currency		JPY	1.5E7	‏15,000,000 JP¥
ar	currency		JPY	5.0E7	‏50,000,000 JP¥
ar	currency		JPY	1.0E8	‏100,000,000 JP¥
ar	currency		JPY	1.5E8	‏150,000,000 JP¥
ar	currency		JPY	5.0E8	‏500,000,000 JP¥
ar	currency		JPY	1.0E9	‏1,000,000,000 JP¥
ar	currency		JPY	1.5E9	‏1,500,000,000 JP¥
ar	currency		JPY	5.0E9	‏5,000,000,000 JP¥
ar	currency		JPY	1.0E10	‏10,000,000,000 JP¥
ar	currency		JPY	1.5E10	‏15,000,000,000 JP¥
ar	currency		JPY	5.0E10	‏50,000,000,000 JP¥
ar	currency		JPY	1.0E11	‏100,000,000,000 JP¥
ar	currency		JPY	1.5E11	‏150,000,000,000 JP¥
ar	currency		JPY	5.0E11	‏500,000,000,000 JP¥
ar	currency		JPY	1.0E12	‏1,000,000,000,000 JP¥
ar	currency		JPY	1.5E12	‏1,500,000,000,000 JP¥
ar	currency		JPY	5.0E12	‏5,000,000,000,000 JP¥
ar	currency		CHF	-5.0E12	‏‎-5,000,000,000,000.00 CHF
ar	currency		CHF	-1.5E12	‏‎-1,500,000,000,000.00 CHF
ar	currency		CHF	-1.0E12	‏‎-1,000,000,000,000.00 CHF
ar	currency		CHF	-5.0E11	‏‎-500,000,000,000.00 CHF
ar	currency		CHF	-1.5E11	‏‎-150,000,000,000.00 CHF
ar	currency		CHF	-1.0E11	‏‎-100,000,000,000.00 CHF
ar	currency		CHF	-5.0E10	‏‎-50,000,000,000.00 CHF
ar	currency		CHF	-1.5E10	‏‎-15,000,000,000.00 CHF
ar	currency		CHF	-1.0E10	‏‎-10,000,000,000.00 CHF
ar	currency		CHF	-5.0E9	‏‎-5,000,000,000.00 CHF
ar	currency		CHF	-1.5E9	‏‎-1,500,000,000.00 CHF
ar	currency		CHF	-1.0E9	‏‎-1,000,000,000.00 CHF
ar	currency		CHF	-5.0E8	‏‎-500,000,000.00 CHF
ar	currency		CHF	-1.5E8	‏‎-150,000,000.00 CHF
ar	currency		CHF	-1.0E8	‏‎-100,000,000.00 CHF
ar	currency		CHF	-5.0E7	‏‎-50,000,000.00 CHF
ar	currency		CHF	-1.5E7	‏‎-15,000,000.00 CHF
ar	currency		CHF	-1.0E7	‏‎-10,000,000.00 CHF
ar	currency		CHF	-5000000.0	‏‎-5,000,000.00 CHF
ar	currency		CHF	-1500000.0	‏‎-1,500,000.00 CHF
ar	currency		CHF	-1234567.0	‏‎-1,234,567.00 CHF
ar	currency		CHF	-1234565.0	‏‎-1,234,565.00 CHF
ar	currency		CHF	-1000000.0	‏‎-1,000,000.00 CHF
ar	currency		CHF	-999999.9	‏‎-999,999.90 CHF
ar	currency		CHF	-500000.0	‏‎-500,000.00 CHF
ar	currency		CHF	-150000.0	‏‎-150,000.00 CHF
ar	currency		CHF	-100000.0	‏‎-100,000.00 CHF
ar	currency		CHF	-50000.0	‏‎-50,000.00 CHF
ar	currency		CHF	-15000.0	‏‎-15,000.00 CHF
ar	currency		CHF	-10000.0	‏‎-10,000.00 CHF
ar	currency		CHF	-5000.0	‏‎-5,000.00 CHF
ar	currency		CHF	-1500.0	‏‎-1,500.00 CHF
ar	currency		CHF	-1234.56	‏‎-1,234.56 CHF
ar	currency		CHF	-1000.0	‏‎-1,000.00 CHF
ar	currency		CHF	-999.9	‏‎-999.90 CHF
ar	currency		CHF	-500.0	‏‎-500.00 CHF
ar	currency		CHF	-150.0	‏‎-150.00 CHF
ar	currency		CHF	-123.0	‏‎-123.00 CHF
ar	currency		CHF	-100.0	‏‎-100.00 CHF
ar	currency		CHF	-50.0	‏‎-50.00 CHF
ar	currency		CHF	-15.0	‏‎-15.00 CHF
ar	currency		CHF	-12.0	‏‎-12.00 CHF
ar	currency		CHF	-10.0	‏‎-10.00 CHF
ar	currency		CHF	-5.0	‏‎-5.00 CHF
ar	currency		CHF	-3.5	‏‎-3.50 CHF
ar	currency		CHF	-2.5	‏‎-2.50 CHF
ar	currency		CHF	-1.5	‏‎-1.50 CHF
ar	currency		CHF	-1.2	‏‎-1.20 CHF
ar	currency		CHF	-1.0	‏‎-1.00 CHF
ar	currency		CHF	-0.5	‏‎-0.50 CHF
ar	currency		CHF	-0.15000000000000002	‏‎-0.15 CHF
ar	currency		CHF	-0.135	‏‎-0.14 CHF
ar	currency		CHF	-0.125	‏‎-0.12 CHF
ar	currency		CHF	-0.1	‏‎-0.10 CHF
ar	currency		CHF	-0.05	‏‎-0.05 CHF
ar	currency		CHF	-0.015	‏‎-0.02 CHF
ar	currency		CHF	-0.01	‏‎-0.01 CHF
ar	currency		CHF	-0.00831765	‏‎-0.01 CHF
ar	currency		CHF	-0.005	‏‎-0.00 CHF
ar	currency		CHF	-0.0015	‏‎-0.00 CHF
ar	currency		CHF	-0.001	‏‎-0.00 CHF
ar	currency		CHF	-5.0E-4	‏‎-0.00 CHF
ar	currency		CHF	-1.5000000000000001E-4	‏‎-0.00 CHF
ar	currency		CHF	-1.23E-4	‏‎-0.00 CHF
ar	currency		CHF	-1.0E-4	‏‎-0.00 CHF
ar	currency		CHF	-5.0E-5	‏‎-0.00 CHF
ar	currency		CHF	-1.5000000000000002E-5	‏‎-0.00 CHF
ar	currency		CHF	-1.0E-5	‏‎-0.00 CHF
ar	currency		CHF	-4.9999999999999996E-6	‏‎-0.00 CHF
