locale	number_format	format_length	currency	input	expected
ar	compact-currency	long	BWP	0.00831765	‏0.0083 BWP
ar	compact-currency	long	BWP	1234565.0	‏1.2 مليون BWP
ar	compact-currency	long	BWP	-1230.05	‎-‏1.2 ألف BWP
ar	compact-currency	long	BYN	0.0	‏0 BYN
ar	compact-currency	long	BYN	1.2	‏1.2 BYN
ar	compact-currency	long	BYN	0.00831765	‏0.0083 BYN
ar	compact-currency	long	BYN	1234565.0	‏1.2 مليون BYN
ar	compact-currency	long	BYN	-1230.05	‎-‏1.2 ألف BYN
ar	compact-currency	long	BZD	0.0	‏0 BZD
ar	compact-currency	long	BZD	1.2	‏1.2 BZD
ar	compact-currency	long	BZD	0.00831765	‏0.0083 BZD
ar	compact-currency	long	BZD	1234565.0	‏1.2 مليون BZD
ar	compact-currency	long	BZD	-1230.05	‎-‏1.2 ألف BZD
ar	compact-currency	long	CAD	0.0	‏0 CA$
ar	compact-currency	long	CAD	1.2	‏1.2 CA$
ar	compact-currency	long	CAD	0.00831765	‏0.0083 CA$
ar	compact-currency	long	CAD	1234565.0	‏1.2 مليون CA$
ar	compact-currency	long	CAD	-1230.05	‎-‏1.2 ألف CA$
ar	compact-currency	long	CDF	0.0	‏0 CDF
ar	compact-currency	long	CDF	1.2	‏1.2 CDF
ar	compact-currency	long	CDF	0.00831765	‏0.0083 CDF
ar	compact-currency	long	CDF	1234565.0	‏1.2 مليون CDF
ar	compact-currency	long	CDF	-1230.05	‎-‏1.2 ألف CDF
ar	compact-currency	long	CLP	0.0	‏0 CLP
ar	compact-currency	long	CLP	1.2	‏1.2 CLP
ar	compact-currency	long	CLP	0.00831765	‏0.0083 CLP
ar	compact-currency	long	CLP	1234565.0	‏1.2 مليون CLP
ar	compact-currency	long	CLP	-1230.05	‎-‏1.2 ألف CLP
ar	compact-currency	long	CNY	0.0	‏0 CN¥
ar	compact-currency	long	CNY	1.2	‏1.2 CN¥
ar	compact-currency	long	CNY	0.00831765	‏0.0083 CN¥
ar	compact-currency	long	CNY	1234565.0	‏1.2 مليون CN¥
ar	compact-currency	long	CNY	-1230.05	‎-‏1.2 ألف CN¥
ar	compact-currency	long	COP	0.0	‏0 COP
ar	compact-currency	long	COP	1.2	‏1.2 COP
ar	compact-currency	long	COP	0.00831765	‏0.0083 COP
ar	compact-currency	long	COP	1234565.0	‏1.2 مليون COP
ar	compact-currency	long	COP	-1230.05	‎-‏1.2 ألف COP
ar	compact-currency	long	CRC	0.0	‏0 CRC
ar	compact-currency	long	CRC	1.2	‏1.2 CRC
ar	compact-currency	long	CRC	0.00831765	‏0.0083 CRC
ar	compact-currency	long	CRC	1234565.0	‏1.2 مليون CRC
ar	compact-currency	long	CRC	-1230.05	‎-‏1.2 ألف CRC
ar	compact-currency	long	CUP	0.0	‏0 CUP
ar	compact-currency	long	CUP	1.2	‏1.2 CUP
ar	compact-currency	long	CUP	0.00831765	‏0.0083 CUP
ar	compact-currency	long	CUP	1234565.0	‏1.2 مليون CUP
ar	compact-currency	long	CUP	-1230.05	‎-‏1.2 ألف CUP
ar	compact-currency	long	CVE	0.0	‏0 CVE
ar	compact-currency	long	CVE	1.2	‏1.2 CVE
ar	compact-currency	long	CVE	0.00831765	‏0.0083 CVE
ar	compact-currency	long	CVE	1234565.0	‏1.2 مليون CVE
ar	compact-currency	long	CVE	-1230.05	‎-‏1.2 ألف CVE
ar	compact-currency	long	CZK	0.0	‏0 CZK
ar	compact-currency	long	CZK	1.2	‏1.2 CZK
ar	compact-currency	long	CZK	0.00831765	‏0.0083 CZK
ar	compact-currency	long	CZK	1234565.0	‏1.2 مليون CZK
ar	compact-currency	long	CZK	-1230.05	‎-‏1.2 ألف CZK
ar	compact-currency	long	DJF	0.0	‏0 DJF
ar	compact-currency	long	DJF	1.2	‏1.2 DJF
ar	compact-currency	long	DJF	0.00831765	‏0.0083 DJF
ar	compact-currency	long	DJF	1234565.0	‏1.2 مليون DJF
ar	compact-currency	long	DJF	-1230.05	‎-‏1.2 ألف DJF
ar	compact-currency	long	DKK	0.0	‏0 DKK
ar	compact-currency	long	DKK	1.2	‏1.2 DKK
ar	compact-currency	long	DKK	0.00831765	‏0.0083 DKK
ar	compact-currency	long	DKK	1234565.0	‏1.2 مليون DKK
ar	compact-currency	long	DKK	-1230.05	‎-‏1.2 ألف DKK
ar	compact-currency	long	DOP	0.0	‏0 DOP
ar	compact-currency	long	DOP	1.2	‏1.2 DOP
ar	compact-currency	long	DOP	0.00831765	‏0.0083 DOP
ar	compact-currency	long	DOP	1234565.0	‏1.2 مليون DOP
ar	compact-currency	long	DOP	-1230.05	‎-‏1.2 ألف DOP
ar	compact-currency	long	DZD	0.0	‏0 د.ج.‏
ar	compact-currency	long	DZD	1.2	‏1.2 د.ج.‏
ar	compact-currency	long	DZD	0.00831765	‏0.0083 د.ج.‏
ar	compact-currency	long	DZD	1234565.0	‏1.2 مليون د.ج.‏
ar	compact-currency	long	DZD	-1230.05	‎-‏1.2 ألف د.ج.‏
ar	compact-currency	long	ERN	0.0	‏0 ERN
ar	compact-currency	long	ERN	1.2	‏1.2 ERN
ar	compact-currency	long	ERN	0.00831765	‏0.0083 ERN
ar	compact-currency	long	ERN	1234565.0	‏1.2 مليون ERN
ar	compact-currency	long	ERN	-1230.05	‎-‏1.2 ألف ERN
ar	compact-currency	long	ETB	0.0	‏0 ETB
ar	compact-currency	long	ETB	1.2	‏1.2 ETB
ar	compact-currency	long	ETB	0.00831765	‏0.0083 ETB
ar	compact-currency	long	ETB	1234565.0	‏1.2 مليون ETB
ar	compact-currency	long	ETB	-1230.05	‎-‏1.2 ألف ETB
ar	compact-currency	long	FJD	0.0	‏0 FJD
ar	compact-currency	long	FJD	1.2	‏1.2 FJD
ar	compact-currency	long	FJD	0.00831765	‏0.0083 FJD
ar	compact-currency	long	FJD	1234565.0	‏1.2 مليون FJD
ar	compact-currency	long	FJD	-1230.05	‎-‏1.2 ألف FJD
ar	compact-currency	long	FKP	0.0	‏0 FKP
ar	compact-currency	long	FKP	1.2	‏1.2 FKP
ar	compact-currency	long	FKP	0.00831765	‏0.0083 FKP
ar	compact-currency	long	FKP	1234565.0	‏1.2 مليون FKP
ar	compact-currency	long	FKP	-1230.05	‎-‏1.2 ألف FKP
ar	compact-currency	long	GBP	0.0	‏0 UK£
ar	compact-currency	long	GBP	1.2	‏1.2 UK£
ar	compact-currency	long	GBP	0.00831765	‏0.0083 UK£
ar	compact-currency	long	GBP	1234565.0	‏1.2 مليون UK£
ar	compact-currency	long	GBP	-1230.05	‎-‏1.2 ألف UK£
ar	compact-currency	long	GEL	0.0	‏0 GEL
ar	compact-currency	long	GEL	1.2	‏1.2 GEL
ar	compact-currency	long	GEL	0.00831765	‏0.0083 GEL
ar	compact-currency	long	GEL	1234565.0	‏1.2 مليون GEL
ar	compact-currency	long	GEL	-1230.05	‎-‏1.2 ألف GEL
ar	compact-currency	long	GHS	0.0	‏0 GHS
ar	compact-currency	long	GHS	1.2	‏1.2 GHS
ar	compact-currency	long	GHS	0.00831765	‏0.0083 GHS
ar	compact-currency	long	GHS	1234565.0	‏1.2 مليون GHS
ar	compact-currency	long	GHS	-1230.05	‎-‏1.2 ألف GHS
ar	compact-currency	long	GIP	0.0	‏0 GIP
ar	compact-currency	long	GIP	1.2	‏1.2 GIP
ar	compact-currency	long	GIP	0.00831765	‏0.0083 GIP
ar	compact-currency	long	GIP	1234565.0	‏1.2 مليون GIP
ar	compact-currency	long	GIP	-1230.05	‎-‏1.2 ألف GIP
ar	compact-currency	long	GMD	0.0	‏0 GMD
ar	compact-currency	long	GMD	1.2	‏1.2 GMD
ar	compact-currency	long	GMD	0.00831765	‏0.0083 GMD
ar	compact-currency	long	GMD	1234565.0	‏1.2 مليون GMD
ar	compact-currency	long	GMD	-1230.05	‎-‏1.2 ألف GMD
ar	compact-currency	long	GNF	0.0	‏0 GNF
ar	compact-currency	long	GNF	1.2	‏1.2 GNF
ar	compact-currency	long	GNF	0.00831765	‏0.0083 GNF
ar	compact-currency	long	GNF	1234565.0	‏1.2 مليون GNF
ar	compact-currency	long	GNF	-1230.05	‎-‏1.2 ألف GNF
ar	compact-currency	long	GTQ	0.0	‏0 GTQ
ar	compact-currency	long	GTQ	1.2	‏1.2 GTQ
ar	compact-currency	long	GTQ	0.00831765	‏0.0083 GTQ
ar	compact-currency	long	GTQ	1234565.0	‏1.2 مليون GTQ
ar	compact-currency	long	GTQ	-1230.05	‎-‏1.2 ألف GTQ
ar	compact-currency	long	GYD	0.0	‏0 GYD
ar	compact-currency	long	GYD	1.2	‏1.2 GYD
ar	compact-currency	long	GYD	0.00831765	‏0.0083 GYD
ar	compact-currency	long	GYD	1234565.0	‏1.2 مليون GYD
ar	compact-currency	long	GYD	-1230.05	‎-‏1.2 ألف GYD
ar	compact-currency	long	HKD	0.0	‏0 HK$
ar	compact-currency	long	HKD	1.2	‏1.2 HK$
ar	compact-currency	long	HKD	0.00831765	‏0.0083 HK$
ar	compact-currency	long	HKD	1234565.0	‏1.2 مليون HK$
ar	compact-currency	long	HKD	-1230.05	‎-‏1.2 ألف HK$
ar	compact-currency	long	HNL	0.0	‏0 HNL
ar	compact-currency	long	HNL	1.2	‏1.2 HNL
ar	compact-currency	long	HNL	0.00831765	‏0.0083 HNL
ar	compact-currency	long	HNL	1234565.0	‏1.2 مليون HNL
ar	compact-currency	long	HNL	-1230.05	‎-‏1.2 ألف HNL
ar	compact-currency	long	HTG	0.0	‏0 HTG
ar	compact-currency	long	HTG	1.2	‏1.2 HTG
ar	compact-currency	long	HTG	0.00831765	‏0.0083 HTG
ar	compact-currency	long	HTG	1234565.0	‏1.2 مليون HTG
ar	compact-currency	long	HTG	-1230.05	‎-‏1.2 ألف HTG
ar	compact-currency	long	HUF	0.0	‏0 HUF
ar	compact-currency	long	HUF	1.2	‏1.2 HUF
ar	compact-currency	long	HUF	0.00831765	‏0.0083 HUF
ar	compact-currency	long	HUF	1234565.0	‏1.2 مليون HUF
ar	compact-currency	long	HUF	-1230.05	‎-‏1.2 ألف HUF
ar	compact-currency	long	IDR	0.0	‏0 IDR
ar	compact-currency	long	IDR	1.2	‏1.2 IDR
ar	compact-currency	long	IDR	0.00831765	‏0.0083 IDR
ar	compact-currency	long	IDR	1234565.0	‏1.2 مليون IDR
ar	compact-currency	long	IDR	-1230.05	‎-‏1.2 ألف IDR
ar	compact-currency	long	ILS	0.0	‏0 ₪
ar	compact-currency	long	ILS	1.2	‏1.2 ₪
ar	compact-currency	long	ILS	0.00831765	‏0.0083 ₪
ar	compact-currency	long	ILS	1234565.0	‏1.2 مليون ₪
ar	compact-currency	long	ILS	-1230.05	‎-‏1.2 ألف ₪
ar	compact-currency	long	IQD	0.0	‏0 د.ع.‏
ar	compact-currency	long	IQD	1.2	‏1.2 د.ع.‏
ar	compact-currency	long	IQD	0.00831765	‏0.0083 د.ع.‏
ar	compact-currency	long	IQD	1234565.0	‏1.2 مليون د.ع.‏
ar	compact-currency	long	IQD	-1230.05	‎-‏1.2 ألف د.ع.‏
ar	compact-currency	long	IRR	0.0	‏0 ر.إ.
ar	compact-currency	long	IRR	1.2	‏1.2 ر.إ.
ar	compact-currency	long	IRR	0.00831765	‏0.0083 ر.إ.
ar	compact-currency	long	IRR	1234565.0	‏1.2 مليون ر.إ.
ar	compact-currency	long	IRR	-1230.05	‎-‏1.2 ألف ر.إ.
ar	compact-currency	long	ISK	0.0	‏0 ISK
ar	compact-currency	long	ISK	1.2	‏1.2 ISK
ar	compact-currency	long	ISK	0.00831765	‏0.0083 ISK
ar	compact-currency	long	ISK	1234565.0	‏1.2 مليون ISK
ar	compact-currency	long	ISK	-1230.05	‎-‏1.2 ألف ISK
ar	compact-currency	long	JMD	0.0	‏0 JMD
ar	compact-currency	long	JMD	1.2	‏1.2 JMD
ar	compact-currency	long	JMD	0.00831765	‏0.0083 JMD
ar	compact-currency	long	JMD	1234565.0	‏1.2 مليون JMD
ar	compact-currency	long	JMD	-1230.05	‎-‏1.2 ألف JMD
ar	compact-currency	long	JOD	0.0	‏0 د.أ.‏
ar	compact-currency	long	JOD	1.2	‏1.2 د.أ.‏
ar	compact-currency	long	JOD	0.00831765	‏0.0083 د.أ.‏
ar	compact-currency	long	JOD	1234565.0	‏1.2 مليون د.أ.‏
ar	compact-currency	long	JOD	-1230.05	‎-‏1.2 ألف د.أ.‏
ar	compact-currency	long	KES	0.0	‏0 KES
ar	compact-currency	long	KES	1.2	‏1.2 KES
ar	compact-currency	long	KES	0.00831765	‏0.0083 KES
ar	compact-currency	long	KES	1234565.0	‏1.2 مليون KES
ar	compact-currency	long	KES	-1230.05	‎-‏1.2 ألف KES
ar	compact-currency	long	KGS	0.0	‏0 KGS
ar	compact-currency	long	KGS	1.2	‏1.2 KGS
ar	compact-currency	long	KGS	0.00831765	‏0.0083 KGS
ar	compact-currency	long	KGS	1234565.0	‏1.2 مليون KGS
ar	compact-currency	long	KGS	-1230.05	‎-‏1.2 ألف KGS
ar	compact-currency	long	KHR	0.0	‏0 KHR
ar	compact-currency	long	KHR	1.2	‏1.2 KHR
ar	compact-currency	long	KHR	0.00831765	‏0.0083 KHR
ar	compact-currency	long	KHR	1234565.0	‏1.2 مليون KHR
ar	compact-currency	long	KHR	-1230.05	‎-‏1.2 ألف KHR
ar	compact-currency	long	KMF	0.0	‏0 KMF
ar	compact-currency	long	KMF	1.2	‏1.2 KMF
ar	compact-currency	long	KMF	0.00831765	‏0.0083 KMF
ar	compact-currency	long	KMF	1234565.0	‏1.2 مليون KMF
ar	compact-currency	long	KMF	-1230.05	‎-‏1.2 ألف KMF
ar	compact-currency	long	KPW	0.0	‏0 KPW
ar	compact-currency	long	KPW	1.2	‏1.2 KPW
ar	compact-currency	long	KPW	0.00831765	‏0.0083 KPW
ar	compact-currency	long	KPW	1234565.0	‏1.2 مليون KPW
ar	compact-currency	long	KPW	-1230.05	‎-‏1.2 ألف KPW
ar	compact-currency	long	KRW	0.0	‏0 ₩
ar	compact-currency	long	KRW	1.2	‏1.2 ₩
ar	compact-currency	long	KRW	0.00831765	‏0.0083 ₩
ar	compact-currency	long	KRW	1234565.0	‏1.2 مليون ₩
ar	compact-currency	long	KRW	-1230.05	‎-‏1.2 ألف ₩
ar	compact-currency	long	KWD	0.0	‏0 د.ك.‏
ar	compact-currency	long	KWD	1.2	‏1.2 د.ك.‏
ar	compact-currency	long	KWD	0.00831765	‏0.0083 د.ك.‏
ar	compact-currency	long	KWD	1234565.0	‏1.2 مليون د.ك.‏
ar	compact-currency	long	KWD	-1230.05	‎-‏1.2 ألف د.ك.‏
ar	compact-currency	long	KYD	0.0	‏0 KYD
ar	compact-currency	long	KYD	1.2	‏1.2 KYD
ar	compact-currency	long	KYD	0.00831765	‏0.0083 KYD
ar	compact-currency	long	KYD	1234565.0	‏1.2 مليون KYD
ar	compact-currency	long	KYD	-1230.05	‎-‏1.2 ألف KYD
ar	compact-currency	long	KZT	0.0	‏0 KZT
ar	compact-currency	long	KZT	1.2	‏1.2 KZT
ar	compact-currency	long	KZT	0.00831765	‏0.0083 KZT
ar	compact-currency	long	KZT	1234565.0	‏1.2 مليون KZT
ar	compact-currency	long	KZT	-1230.05	‎-‏1.2 ألف KZT
ar	compact-currency	long	LAK	0.0	‏0 LAK
ar	compact-currency	long	LAK	1.2	‏1.2 LAK
ar	compact-currency	long	LAK	0.00831765	‏0.0083 LAK
ar	compact-currency	long	LAK	1234565.0	‏1.2 مليون LAK
ar	compact-currency	long	LAK	-1230.05	‎-‏1.2 ألف LAK
ar	compact-currency	long	LBP	0.0	‏0 ل.ل.‏
ar	compact-currency	long	LBP	1.2	‏1.2 ل.ل.‏
ar	compact-currency	long	LBP	0.00831765	‏0.0083 ل.ل.‏
ar	compact-currency	long	LBP	1234565.0	‏1.2 مليون ل.ل.‏
ar	compact-currency	long	LBP	-1230.05	‎-‏1.2 ألف ل.ل.‏
ar	compact-currency	long	LKR	0.0	‏0 LKR
ar	compact-currency	long	LKR	1.2	‏1.2 LKR
ar	compact-currency	long	LKR	0.00831765	‏0.0083 LKR
ar	compact-currency	long	LKR	1234565.0	‏1.2 مليون LKR
ar	compact-currency	long	LKR	-1230.05	‎-‏1.2 ألف LKR
ar	compact-currency	long	LRD	0.0	‏0 LRD
ar	compact-currency	long	LRD	1.2	‏1.2 LRD
ar	compact-currency	long	LRD	0.00831765	‏0.0083 LRD
ar	compact-currency	long	LRD	1234565.0	‏1.2 مليون LRD
ar	compact-currency	long	LRD	-1230.05	‎-‏1.2 ألف LRD
ar	compact-currency	long	LSL	0.0	‏0 LSL
ar	compact-currency	long	LSL	1.2	‏1.2 LSL
ar	compact-currency	long	LSL	0.00831765	‏0.0083 LSL
ar	compact-currency	long	LSL	1234565.0	‏1.2 مليون LSL
ar	compact-currency	long	LSL	-1230.05	‎-‏1.2 ألف LSL
ar	compact-currency	long	LYD	0.0	‏0 د.ل.‏
ar	compact-currency	long	LYD	1.2	‏1.2 د.ل.‏
ar	compact-currency	long	LYD	0.00831765	‏0.0083 د.ل.‏
ar	compact-currency	long	LYD	1234565.0	‏1.2 مليون د.ل.‏
ar	compact-currency	long	LYD	-1230.05	‎-‏1.2 ألف د.ل.‏
ar	compact-currency	long	MAD	0.0	‏0 د.م.‏
ar	compact-currency	long	MAD	1.2	‏1.2 د.م.‏
ar	compact-currency	long	MAD	0.00831765	‏0.0083 د.م.‏
ar	compact-currency	long	MAD	1234565.0	‏1.2 مليون د.م.‏
ar	compact-currency	long	MAD	-1230.05	‎-‏1.2 ألف د.م.‏
ar	compact-currency	long	MDL	0.0	‏0 MDL
ar	compact-currency	long	MDL	1.2	‏1.2 MDL
ar	compact-currency	long	MDL	0.00831765	‏0.0083 MDL
ar	compact-currency	long	MDL	1234565.0	‏1.2 مليون MDL
ar	compact-currency	long	MDL	-1230.05	‎-‏1.2 ألف MDL
ar	compact-currency	long	MGA	0.0	‏0 MGA
ar	compact-currency	long	MGA	1.2	‏1.2 MGA
ar	compact-currency	long	MGA	0.00831765	‏0.0083 MGA
ar	compact-currency	long	MGA	1234565.0	‏1.2 مليون MGA
ar	compact-currency	long	MGA	-1230.05	‎-‏1.2 ألف MGA
ar	compact-currency	long	MKD	0.0	‏0 MKD
ar	compact-currency	long	MKD	1.2	‏1.2 MKD
ar	compact-currency	long	MKD	0.00831765	‏0.0083 MKD
ar	compact-currency	long	MKD	1234565.0	‏1.2 مليون MKD
ar	compact-currency	long	MKD	-1230.05	‎-‏1.2 ألف MKD
ar	compact-currency	long	MMK	0.0	‏0 MMK
ar	compact-currency	long	MMK	1.2	‏1.2 MMK
ar	compact-currency	long	MMK	0.00831765	‏0.0083 MMK
ar	compact-currency	long	MMK	1234565.0	‏1.2 مليون MMK
ar	compact-currency	long	MMK	-1230.05	‎-‏1.2 ألف MMK
ar	compact-currency	long	MNT	0.0	‏0 MNT
ar	compact-currency	long	MNT	1.2	‏1.2 MNT
ar	compact-currency	long	MNT	0.00831765	‏0.0083 MNT
ar	compact-currency	long	MNT	1234565.0	‏1.2 مليون MNT
ar	compact-currency	long	MNT	-1230.05	‎-‏1.2 ألف MNT
ar	compact-currency	long	MOP	0.0	‏0 MOP
ar	compact-currency	long	MOP	1.2	‏1.2 MOP
ar	compact-currency	long	MOP	0.00831765	‏0.0083 MOP
ar	compact-currency	long	MOP	1234565.0	‏1.2 مليون MOP
ar	compact-currency	long	MOP	-1230.05	‎-‏1.2 ألف MOP
ar	compact-currency	long	MRU	0.0	‏0 أ.م.
ar	compact-currency	long	MRU	1.2	‏1.2 أ.م.
ar	compact-currency	long	MRU	0.00831765	‏0.0083 أ.م.
ar	compact-currency	long	MRU	1234565.0	‏1.2 مليون أ.م.
ar	compact-currency	long	MRU	-1230.05	‎-‏1.2 ألف أ.م.
ar	compact-currency	long	MUR	0.0	‏0 MUR
ar	compact-currency	long	MUR	1.2	‏1.2 MUR
ar	compact-currency	long	MUR	0.00831765	‏0.0083 MUR
ar	compact-currency	long	MUR	1234565.0	‏1.2 مليون MUR
ar	compact-currency	long	MUR	-1230.05	‎-‏1.2 ألف MUR
ar	compact-currency	long	MVR	0.0	‏0 MVR
ar	compact-currency	long	MVR	1.2	‏1.2 MVR
ar	compact-currency	long	MVR	0.00831765	‏0.0083 MVR
ar	compact-currency	long	MVR	1234565.0	‏1.2 مليون MVR
ar	compact-currency	long	MVR	-1230.05	‎-‏1.2 ألف MVR
ar	compact-currency	long	MWK	0.0	‏0 MWK
ar	compact-currency	long	MWK	1.2	‏1.2 MWK
ar	compact-currency	long	MWK	0.00831765	‏0.0083 MWK
ar	compact-currency	long	MWK	1234565.0	‏1.2 مليون MWK
ar	compact-currency	long	MWK	-1230.05	‎-‏1.2 ألف MWK
ar	compact-currency	long	MXN	0.0	‏0 MX$
ar	compact-currency	long	MXN	1.2	‏1.2 MX$
ar	compact-currency	long	MXN	0.00831765	‏0.0083 MX$
ar	compact-currency	long	MXN	1234565.0	‏1.2 مليون MX$
ar	compact-currency	long	MXN	-1230.05	‎-‏1.2 ألف MX$
ar	compact-currency	long	MYR	0.0	‏0 MYR
ar	compact-currency	long	MYR	1.2	‏1.2 MYR
ar	compact-currency	long	MYR	0.00831765	‏0.0083 MYR
