locale	number_format	compact_length	currency_length	currency	input	expected
am	compact-currency	long	long	CHF	-1230.05	-1.2 ሺ የስዊስ ፍራንክ
am	compact-currency	long	long	INR	0.0	0 የሕንድ ሩፒ
am	compact-currency	long	long	INR	1.2	1.2 የሕንድ ሩፒ
am	compact-currency	long	long	INR	0.00831765	0.0083 የሕንድ ሩፒ
am	compact-currency	long	long	INR	1234565.0	1.2 ሚሊዮን የሕንድ ሩፒ
am	compact-currency	long	long	INR	-1230.05	-1.2 ሺ የሕንድ ሩፒ
am	compact-currency	long	long	EGP	0.0	0 የግብጽ ፓውንድ
am	compact-currency	long	long	EGP	1.2	1.2 የግብጽ ፓውንድ
am	compact-currency	long	long	EGP	0.00831765	0.0083 የግብጽ ፓውንድ
am	compact-currency	long	long	EGP	1234565.0	1.2 ሚሊዮን የግብጽ ፓውንድ
am	compact-currency	long	long	EGP	-1230.05	-1.2 ሺ የግብጽ ፓውንድ
am	compact-currency	long	iso-code	USD	0.0	USD 0
am	compact-currency	long	iso-code	USD	1.2	USD 1.2
am	compact-currency	long	iso-code	USD	0.00831765	USD 0.0083
am	compact-currency	long	iso-code	USD	1234565.0	USD 1.2 ሚ
am	compact-currency	long	iso-code	USD	-1230.05	-USD 1.2 ሺ
am	compact-currency	long	iso-code	EUR	0.0	EUR 0
am	compact-currency	long	iso-code	EUR	1.2	EUR 1.2
am	compact-currency	long	iso-code	EUR	0.00831765	EUR 0.0083
am	compact-currency	long	iso-code	EUR	1234565.0	EUR 1.2 ሚ
am	compact-currency	long	iso-code	EUR	-1230.05	-EUR 1.2 ሺ
am	compact-currency	long	iso-code	JPY	0.0	JPY 0
am	compact-currency	long	iso-code	JPY	1.2	JPY 1.2
am	compact-currency	long	iso-code	JPY	0.00831765	JPY 0.0083
am	compact-currency	long	iso-code	JPY	1234565.0	JPY 1.2 ሚ
am	compact-currency	long	iso-code	JPY	-1230.05	-JPY 1.2 ሺ
am	compact-currency	long	iso-code	CHF	0.0	CHF 0
am	compact-currency	long	iso-code	CHF	1.2	CHF 1.2
am	compact-currency	long	iso-code	CHF	0.00831765	CHF 0.0083
am	compact-currency	long	iso-code	CHF	1234565.0	CHF 1.2 ሚ
am	compact-currency	long	iso-code	CHF	-1230.05	-CHF 1.2 ሺ
am	compact-currency	long	iso-code	INR	0.0	INR 0
am	compact-currency	long	iso-code	INR	1.2	INR 1.2
am	compact-currency	long	iso-code	INR	0.00831765	INR 0.0083
am	compact-currency	long	iso-code	INR	1234565.0	INR 1.2 ሚ
am	compact-currency	long	iso-code	INR	-1230.05	-INR 1.2 ሺ
am	compact-currency	long	iso-code	EGP	0.0	EGP 0
am	compact-currency	long	iso-code	EGP	1.2	EGP 1.2
am	compact-currency	long	iso-code	EGP	0.00831765	EGP 0.0083
am	compact-currency	long	iso-code	EGP	1234565.0	EGP 1.2 ሚ
am	compact-currency	long	iso-code	EGP	-1230.05	-EGP 1.2 ሺ
as	compact-currency	long	short	USD	0.0	US$ ০
as	compact-currency	long	short	USD	1.2	US$ ১.২
as	compact-currency	long	short	USD	0.00831765	US$ ০.০০৮৩
as	compact-currency	long	short	USD	1234565.0	US$ ১.২ নিযুত
as	compact-currency	long	short	USD	-1230.05	-US$ ১.২ হাজাৰ
as	compact-currency	long	short	EUR	0.0	€ ০
as	compact-currency	long	short	EUR	1.2	€ ১.২
as	compact-currency	long	short	EUR	0.00831765	€ ০.০০৮৩
as	compact-currency	long	short	EUR	1234565.0	€ ১.২ নিযুত
as	compact-currency	long	short	EUR	-1230.05	-€ ১.২ হাজাৰ
as	compact-currency	long	short	JPY	0.0	JP¥ ০
as	compact-currency	long	short	JPY	1.2	JP¥ ১.২
as	compact-currency	long	short	JPY	0.00831765	JP¥ ০.০০৮৩
as	compact-currency	long	short	JPY	1234565.0	JP¥ ১.২ নিযুত
as	compact-currency	long	short	JPY	-1230.05	-JP¥ ১.২ হাজাৰ
as	compact-currency	long	short	CHF	0.0	CHF ০
as	compact-currency	long	short	CHF	1.2	CHF ১.২
as	compact-currency	long	short	CHF	0.00831765	CHF ০.০০৮৩
as	compact-currency	long	short	CHF	1234565.0	CHF ১.২ নিযুত
as	compact-currency	long	short	CHF	-1230.05	-CHF ১.২ হাজাৰ
as	compact-currency	long	short	INR	0.0	₹ ০
as	compact-currency	long	short	INR	1.2	₹ ১.২
as	compact-currency	long	short	INR	0.00831765	₹ ০.০০৮৩
as	compact-currency	long	short	INR	1234565.0	₹ ১.২ নিযুত
as	compact-currency	long	short	INR	-1230.05	-₹ ১.২ হাজাৰ
as	compact-currency	long	short	EGP	0.0	EGP ০
as	compact-currency	long	short	EGP	1.2	EGP ১.২
as	compact-currency	long	short	EGP	0.00831765	EGP ০.০০৮৩
as	compact-currency	long	short	EGP	1234565.0	EGP ১.২ নিযুত
as	compact-currency	long	short	EGP	-1230.05	-EGP ১.২ হাজাৰ
as	compact-currency	long	long	USD	0.0	০ ইউ. এছ. ডলাৰ
as	compact-currency	long	long	USD	1.2	১.২ ইউ. এছ. ডলাৰ
as	compact-currency	long	long	USD	0.00831765	০.০০৮৩ ইউ. এছ. ডলাৰ
as	compact-currency	long	long	USD	1234565.0	১.২ নিযুত ইউ. এছ. ডলাৰ
as	compact-currency	long	long	USD	-1230.05	-১.২ হাজাৰ ইউ. এছ. ডলাৰ
as	compact-currency	long	long	EUR	0.0	০ ইউৰো
as	compact-currency	long	long	EUR	1.2	১.২ ইউৰো
as	compact-currency	long	long	EUR	0.00831765	০.০০৮৩ ইউৰো
as	compact-currency	long	long	EUR	1234565.0	১.২ নিযুত ইউৰো
as	compact-currency	long	long	EUR	-1230.05	-১.২ হাজাৰ ইউৰো
as	compact-currency	long	long	JPY	0.0	০ জাপানী য়েন
as	compact-currency	long	long	JPY	1.2	১.২ জাপানী য়েন
as	compact-currency	long	long	JPY	0.00831765	০.০০৮৩ জাপানী য়েন
as	compact-currency	long	long	JPY	1234565.0	১.২ নিযুত জাপানী য়েন
as	compact-currency	long	long	JPY	-1230.05	-১.২ হাজাৰ জাপানী য়েন
as	compact-currency	long	long	CHF	0.0	০ চুইছ ফ্ৰেংক
as	compact-currency	long	long	CHF	1.2	১.২ চুইছ ফ্ৰেংক
as	compact-currency	long	long	CHF	0.00831765	০.০০৮৩ চুইছ ফ্ৰেংক
as	compact-currency	long	long	CHF	1234565.0	১.২ নিযুত চুইছ ফ্ৰেংক
as	compact-currency	long	long	CHF	-1230.05	-১.২ হাজাৰ চুইছ ফ্ৰেংক
as	compact-currency	long	long	INR	0.0	০ ভাৰতীয় ৰুপী
as	compact-currency	long	long	INR	1.2	১.২ ভাৰতীয় ৰুপী
as	compact-currency	long	long	INR	0.00831765	০.০০৮৩ ভাৰতীয় ৰুপী
as	compact-currency	long	long	INR	1234565.0	১.২ নিযুত ভাৰতীয় ৰুপী
as	compact-currency	long	long	INR	-1230.05	-১.২ হাজাৰ ভাৰতীয় ৰুপী
as	compact-currency	long	long	EGP	0.0	০ ইজিপ্তৰ পাউণ্ড
as	compact-currency	long	long	EGP	1.2	১.২ ইজিপ্তৰ পাউণ্ড
as	compact-currency	long	long	EGP	0.00831765	০.০০৮৩ ইজিপ্তৰ পাউণ্ড
as	compact-currency	long	long	EGP	1234565.0	১.২ নিযুত ইজিপ্তৰ পাউণ্ড
as	compact-currency	long	long	EGP	-1230.05	-১.২ হাজাৰ ইজিপ্তৰ পাউণ্ড
as	compact-currency	long	iso-code	USD	0.0	USD ০
as	compact-currency	long	iso-code	USD	1.2	USD ১.২
as	compact-currency	long	iso-code	USD	0.00831765	USD ০.০০৮৩
as	compact-currency	long	iso-code	USD	1234565.0	USD ১.২ নিযুত
as	compact-currency	long	iso-code	USD	-1230.05	-USD ১.২ হাজাৰ
as	compact-currency	long	iso-code	EUR	0.0	EUR ০
as	compact-currency	long	iso-code	EUR	1.2	EUR ১.২
as	compact-currency	long	iso-code	EUR	0.00831765	EUR ০.০০৮৩
as	compact-currency	long	iso-code	EUR	1234565.0	EUR ১.২ নিযুত
as	compact-currency	long	iso-code	EUR	-1230.05	-EUR ১.২ হাজাৰ
as	compact-currency	long	iso-code	JPY	0.0	JPY ০
as	compact-currency	long	iso-code	JPY	1.2	JPY ১.২
as	compact-currency	long	iso-code	JPY	0.00831765	JPY ০.০০৮৩
as	compact-currency	long	iso-code	JPY	1234565.0	JPY ১.২ নিযুত
as	compact-currency	long	iso-code	JPY	-1230.05	-JPY ১.২ হাজাৰ
as	compact-currency	long	iso-code	CHF	0.0	CHF ০
as	compact-currency	long	iso-code	CHF	1.2	CHF ১.২
as	compact-currency	long	iso-code	CHF	0.00831765	CHF ০.০০৮৩
as	compact-currency	long	iso-code	CHF	1234565.0	CHF ১.২ নিযুত
as	compact-currency	long	iso-code	CHF	-1230.05	-CHF ১.২ হাজাৰ
as	compact-currency	long	iso-code	INR	0.0	INR ০
as	compact-currency	long	iso-code	INR	1.2	INR ১.২
as	compact-currency	long	iso-code	INR	0.00831765	INR ০.০০৮৩
as	compact-currency	long	iso-code	INR	1234565.0	INR ১.২ নিযুত
as	compact-currency	long	iso-code	INR	-1230.05	-INR ১.২ হাজাৰ
as	compact-currency	long	iso-code	EGP	0.0	EGP ০
as	compact-currency	long	iso-code	EGP	1.2	EGP ১.২
as	compact-currency	long	iso-code	EGP	0.00831765	EGP ০.০০৮৩
as	compact-currency	long	iso-code	EGP	1234565.0	EGP ১.২ নিযুত
as	compact-currency	long	iso-code	EGP	-1230.05	-EGP ১.২ হাজাৰ
az	compact-currency	long	short	USD	0.0	0 US$
az	compact-currency	long	short	USD	1.2	1,2 US$
az	compact-currency	long	short	USD	0.00831765	0,0083 US$
az	compact-currency	long	short	USD	1234565.0	1,2 mln US$
az	compact-currency	long	short	USD	-1230.05	-1,2K US$
az	compact-currency	long	short	EUR	0.0	0 €
az	compact-currency	long	short	EUR	1.2	1,2 €
az	compact-currency	long	short	EUR	0.00831765	0,0083 €
az	compact-currency	long	short	EUR	1234565.0	1,2 mln €
az	compact-currency	long	short	EUR	-1230.05	-1,2K €
az	compact-currency	long	short	JPY	0.0	0 JP¥
az	compact-currency	long	short	JPY	1.2	1,2 JP¥
az	compact-currency	long	short	JPY	0.00831765	0,0083 JP¥
az	compact-currency	long	short	JPY	1234565.0	1,2 mln JP¥
az	compact-currency	long	short	JPY	-1230.05	-1,2K JP¥
az	compact-currency	long	short	CHF	0.0	0 CHF
az	compact-currency	long	short	CHF	1.2	1,2 CHF
az	compact-currency	long	short	CHF	0.00831765	0,0083 CHF
az	compact-currency	long	short	CHF	1234565.0	1,2 mln CHF
az	compact-currency	long	short	CHF	-1230.05	-1,2K CHF
az	compact-currency	long	short	INR	0.0	0 ₹
az	compact-currency	long	short	INR	1.2	1,2 ₹
az	compact-currency	long	short	INR	0.00831765	0,0083 ₹
az	compact-currency	long	short	INR	1234565.0	1,2 mln ₹
az	compact-currency	long	short	INR	-1230.05	-1,2K ₹
az	compact-currency	long	short	EGP	0.0	0 EGP
az	compact-currency	long	short	EGP	1.2	1,2 EGP
az	compact-currency	long	short	EGP	0.00831765	0,0083 EGP
az	compact-currency	long	short	EGP	1234565.0	1,2 mln EGP
az	compact-currency	long	short	EGP	-1230.05	-1,2K EGP
az	compact-currency	long	long	USD	0.0	0 ABŞ dolları
az	compact-currency	long	long	USD	1.2	1,2 ABŞ dolları
az	compact-currency	long	long	USD	0.00831765	0,0083 ABŞ dolları
az	compact-currency	long	long	USD	1234565.0	1,2 milyon ABŞ dolları
az	compact-currency	long	long	USD	-1230.05	-1,2 min ABŞ dolları
az	compact-currency	long	long	EUR	0.0	0 Avro
az	compact-currency	long	long	EUR	1.2	1,2 Avro
az	compact-currency	long	long	EUR	0.00831765	0,0083 Avro
az	compact-currency	long	long	EUR	1234565.0	1,2 milyon Avro
az	compact-currency	long	long	EUR	-1230.05	-1,2 min Avro
az	compact-currency	long	long	JPY	0.0	0 Yaponiya yeni
az	compact-currency	long	long	JPY	1.2	1,2 Yaponiya yeni
az	compact-currency	long	long	JPY	0.00831765	0,0083 Yaponiya yeni
az	compact-currency	long	long	JPY	1234565.0	1,2 milyon Yaponiya yeni
az	compact-currency	long	long	JPY	-1230.05	-1,2 min Yaponiya yeni
az	compact-currency	long	long	CHF	0.0	0 İsveçrə frankı
az	compact-currency	long	long	CHF	1.2	1,2 İsveçrə frankı
az	compact-currency	long	long	CHF	0.00831765	0,0083 İsveçrə frankı
az	compact-currency	long	long	CHF	1234565.0	1,2 milyon İsveçrə frankı
az	compact-currency	long	long	CHF	-1230.05	-1,2 min İsveçrə frankı
az	compact-currency	long	long	INR	0.0	0 Hindistan rupisi
az	compact-currency	long	long	INR	1.2	1,2 Hindistan rupisi
az	compact-currency	long	long	INR	0.00831765	0,0083 Hindistan rupisi
az	compact-currency	long	long	INR	1234565.0	1,2 milyon Hindistan rupisi
az	compact-currency	long	long	INR	-1230.05	-1,2 min Hindistan rupisi
az	compact-currency	long	long	EGP	0.0	0 Misir funtu
az	compact-currency	long	long	EGP	1.2	1,2 Misir funtu
az	compact-currency	long	long	EGP	0.00831765	0,0083 Misir funtu
az	compact-currency	long	long	EGP	1234565.0	1,2 milyon Misir funtu
az	compact-currency	long	long	EGP	-1230.05	-1,2 min Misir funtu
az	compact-currency	long	iso-code	USD	0.0	0 USD
az	compact-currency	long	iso-code	USD	1.2	1,2 USD
az	compact-currency	long	iso-code	USD	0.00831765	0,0083 USD
az	compact-currency	long	iso-code	USD	1234565.0	1,2 mln USD
az	compact-currency	long	iso-code	USD	-1230.05	-1,2K USD
az	compact-currency	long	iso-code	EUR	0.0	0 EUR
az	compact-currency	long	iso-code	EUR	1.2	1,2 EUR
az	compact-currency	long	iso-code	EUR	0.00831765	0,0083 EUR
az	compact-currency	long	iso-code	EUR	1234565.0	1,2 mln EUR
az	compact-currency	long	iso-code	EUR	-1230.05	-1,2K EUR
az	compact-currency	long	iso-code	JPY	0.0	0 JPY
az	compact-currency	long	iso-code	JPY	1.2	1,2 JPY
az	compact-currency	long	iso-code	JPY	0.00831765	0,0083 JPY
az	compact-currency	long	iso-code	JPY	1234565.0	1,2 mln JPY
az	compact-currency	long	iso-code	JPY	-1230.05	-1,2K JPY
az	compact-currency	long	iso-code	CHF	0.0	0 CHF
az	compact-currency	long	iso-code	CHF	1.2	1,2 CHF
az	compact-currency	long	iso-code	CHF	0.00831765	0,0083 CHF
az	compact-currency	long	iso-code	CHF	1234565.0	1,2 mln CHF
az	compact-currency	long	iso-code	CHF	-1230.05	-1,2K CHF
az	compact-currency	long	iso-code	INR	0.0	0 INR
az	compact-currency	long	iso-code	INR	1.2	1,2 INR
az	compact-currency	long	iso-code	INR	0.00831765	0,0083 INR
az	compact-currency	long	iso-code	INR	1234565.0	1,2 mln INR
az	compact-currency	long	iso-code	INR	-1230.05	-1,2K INR
az	compact-currency	long	iso-code	EGP	0.0	0 EGP
az	compact-currency	long	iso-code	EGP	1.2	1,2 EGP
az	compact-currency	long	iso-code	EGP	0.00831765	0,0083 EGP
az	compact-currency	long	iso-code	EGP	1234565.0	1,2 mln EGP
az	compact-currency	long	iso-code	EGP	-1230.05	-1,2K EGP
be	compact-currency	long	short	USD	0.0	0 $
be	compact-currency	long	short	USD	1.2	1,2 $
be	compact-currency	long	short	USD	0.00831765	0,0083 $
be	compact-currency	long	short	USD	1234565.0	1,2 млн $
be	compact-currency	long	short	USD	-1230.05	-1,2 тыс. $
be	compact-currency	long	short	EUR	0.0	0 €
be	compact-currency	long	short	EUR	1.2	1,2 €
be	compact-currency	long	short	EUR	0.00831765	0,0083 €
be	compact-currency	long	short	EUR	1234565.0	1,2 млн €
be	compact-currency	long	short	EUR	-1230.05	-1,2 тыс. €
be	compact-currency	long	short	JPY	0.0	0 ¥
be	compact-currency	long	short	JPY	1.2	1,2 ¥
be	compact-currency	long	short	JPY	0.00831765	0,0083 ¥
be	compact-currency	long	short	JPY	1234565.0	1,2 млн ¥
be	compact-currency	long	short	JPY	-1230.05	-1,2 тыс. ¥
be	compact-currency	long	short	CHF	0.0	0 CHF
be	compact-currency	long	short	CHF	1.2	1,2 CHF
be	compact-currency	long	short	CHF	0.00831765	0,0083 CHF
be	compact-currency	long	short	CHF	1234565.0	1,2 млн CHF
be	compact-currency	long	short	CHF	-1230.05	-1,2 тыс. CHF
be	compact-currency	long	short	INR	0.0	0 ₹
be	compact-currency	long	short	INR	1.2	1,2 ₹
be	compact-currency	long	short	INR	0.00831765	0,0083 ₹
be	compact-currency	long	short	INR	1234565.0	1,2 млн ₹
be	compact-currency	long	short	INR	-1230.05	-1,2 тыс. ₹
be	compact-currency	long	short	EGP	0.0	0 EGP
be	compact-currency	long	short	EGP	1.2	1,2 EGP
be	compact-currency	long	short	EGP	0.00831765	0,0083 EGP
be	compact-currency	long	short	EGP	1234565.0	1,2 млн EGP
be	compact-currency	long	short	EGP	-1230.05	-1,2 тыс. EGP
be	compact-currency	long	long	USD	0.0	0 долараў ЗША
be	compact-currency	long	long	USD	1.2	1,2 долара ЗША
be	compact-currency	long	long	USD	0.00831765	0,0083 долара ЗША
be	compact-currency	long	long	USD	1234565.0	1,2 мільёна долараў ЗША
be	compact-currency	long	long	USD	-1230.05	-1,2 тысячы долараў ЗША
be	compact-currency	long	long	EUR	0.0	0 еўра
be	compact-currency	long	long	EUR	1.2	1,2 еўра
be	compact-currency	long	long	EUR	0.00831765	0,0083 еўра
be	compact-currency	long	long	EUR	1234565.0	1,2 мільёна еўра
be	compact-currency	long	long	EUR	-1230.05	-1,2 тысячы еўра
be	compact-currency	long	long	JPY	0.0	0 японскіх іен
be	compact-currency	long	long	JPY	1.2	1,2 японскай іены
be	compact-currency	long	long	JPY	0.00831765	0,0083 японскай іены
be	compact-currency	long	long	JPY	1234565.0	1,2 мільёна японскіх іен
be	compact-currency	long	long	JPY	-1230.05	-1,2 тысячы японскіх іен
be	compact-currency	long	long	CHF	0.0	0 швейцарскіх франкаў
be	compact-currency	long	long	CHF	1.2	1,2 швейцарскага франка
be	compact-currency	long	long	CHF	0.00831765	0,0083 швейцарскага франка
be	compact-currency	long	long	CHF	1234565.0	1,2 мільёна швейцарскіх франкаў
be	compact-currency	long	long	CHF	-1230.05	-1,2 тысячы швейцарскіх франкаў
be	compact-currency	long	long	INR	0.0	0 індыйскіх рупій
be	compact-currency	long	long	INR	1.2	1,2 індыйскай рупіі
be	compact-currency	long	long	INR	0.00831765	0,0083 індыйскай рупіі
be	compact-currency	long	long	INR	1234565.0	1,2 мільёна індыйскіх рупій
be	compact-currency	long	long	INR	-1230.05	-1,2 тысячы індыйскіх рупій
be	compact-currency	long	long	EGP	0.0	0 егіпецкіх фунтаў
be	compact-currency	long	long	EGP	1.2	1,2 егіпецкага фунта
be	compact-currency	long	long	EGP	0.00831765	0,0083 егіпецкага фунта
be	compact-currency	long	long	EGP	1234565.0	1,2 мільёна егіпецкіх фунтаў
