Skipping inheritance from	[aec]	ar	from	Saidi Arabic (aec) (aec, Q5659), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q27631 (Q27631); Saidi Arabic (aec) (aec, Q5659), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q2016217 (Q2016217)
Skipping inheritance from	[aez]	okv	from	Aeka (aez) (aez, Q1611052), Orokaiva (okv) (okv, Q710375), Binanderean languages (Q321737), Trans-New Guinea languages (ngf) (ngf, Q3401), Papuan [Other] (paa) (paa, Q23642)
Skipping inheritance from	[afs]	gul	from	Afro-Seminole Creole (afs) (afs, Q2786), Sea Island Creole English (gul) (gul, Q3339), Creoles and pidgins, English based [Other] (cpe) (cpe, Q3198)
Skipping inheritance from	[agk]	bik	from	Isarog Agta (agk) (agk, Q607898), Bikol (bik) (bik, Q3545), Central Philippine (Q311965), Greater Central Philippine (Q383299), Philippine [Other] (phi) (phi, Q94785), Malayo-Polynesian languages (poz) (poz, Q14315), Austronesian [Other] (map) (map, Q4922), Austric (Q78378), Q2016217 (Q2016217); Isarog Agta (agk) (agk, Q607898), Bikol (bik) (bik, Q3545), Central Philippine (Q311965), Greater Central Philippine (Q383299), Philippine [Other] (phi) (phi, Q94785), Malayo-Polynesian languages (poz) (poz, Q14315), Austronesian [Other] (map) (map, Q4922), Austro-Tai (Q78381), Q2016217 (Q2016217); Isarog Agta (agk) (agk, Q607898), Bikol (bik) (bik, Q3545), Central Philippine (Q311965), Greater Central Philippine (Q383299), Philippine [Other] (phi) (phi, Q94785), Malayo-Polynesian languages (poz) (poz, Q14315), Austronesian [Other] (map) (map, Q4922), Sino-Austronesian (Q752474), Q2016217 (Q2016217)
Skipping inheritance from	[aii]	arc	from	Assyrian Neo-Aramaic (aii) (aii, Q2944), Aramaic (arc) (arc, Q2860), Northwest Semitic (Q16299), Central Semitic (Q343322), West Semitic (Q12490), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q27631 (Q27631); Assyrian Neo-Aramaic (aii) (aii, Q2944), Aramaic (arc) (arc, Q2860), Northwest Semitic (Q16299), Central Semitic (Q343322), West Semitic (Q12490), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q2016217 (Q2016217)
Skipping inheritance from	[aij]	arc	from	Lishanid Noshan (aij) (aij, Q343646), Q256057 (Q256057), Aramaic (arc) (arc, Q2860), Northwest Semitic (Q16299), Central Semitic (Q343322), West Semitic (Q12490), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q27631 (Q27631); Lishanid Noshan (aij) (aij, Q343646), Q256057 (Q256057), Aramaic (arc) (arc, Q2860), Northwest Semitic (Q16299), Central Semitic (Q343322), West Semitic (Q12490), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q2016217 (Q2016217)
Skipping inheritance from	[aiy]	gba	from	Ali (aiy) (aiy, Q3481), Gbaya (gba) (gba, Q309998), Gbaya-Manza-Ngbaka languages (Q2549451), Volta–Congo languages (Q3722), Atlantic-Congo languages (alv) (alv, Q77112), Niger-Kordofanian [Other] (nic) (nic, Q3383), Q2016217 (Q2016217)
Skipping inheritance from	[ajp]	ar	from	South Levantine Arabic (ajp) (ajp, Q5563358), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q27631 (Q27631); South Levantine Arabic (ajp) (ajp, Q5563358), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q2016217 (Q2016217)
Skipping inheritance from	[ajt]	jrb	from	Judeo-Tunisian Arabic (ajt) (ajt, Q5659), Judeo-Arabic (jrb) (jrb, Q3773), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q27631 (Q27631); Judeo-Tunisian Arabic (ajt) (ajt, Q5659), Judeo-Arabic (jrb) (jrb, Q3773), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q2016217 (Q2016217)
Skipping inheritance from	[ajt]	ar	from	Judeo-Tunisian Arabic (ajt) (ajt, Q5659), Judeo-Arabic (jrb) (jrb, Q3773), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q27631 (Q27631); Judeo-Tunisian Arabic (ajt) (ajt, Q5659), Judeo-Arabic (jrb) (jrb, Q3773), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q2016217 (Q2016217)
Skipping inheritance from	[aln]	sq	from	Gheg Albanian (aln) (aln, Q18103), Albanian (sq) (sq, Q874), Q181507 (Q181507), Indo-European [Other] (ine) (ine, Q1986), Q27631 (Q27631); Gheg Albanian (aln) (aln, Q18103), Albanian (sq) (sq, Q874), Q181507 (Q181507), Indo-European [Other] (ine) (ine, Q1986), Q77186 (Q77186)
Skipping inheritance from	[alq]	oj	from	Algonquin (alq) (alq, Q2809), Ojibwa (oj) (oj, Q3387), Central Algonquian (Q215399), Algonquian languages (alg) (alg, Q3339), Algic languages (aql) (aql, Q72161), Q5173 (Q5173)
Skipping inheritance from	[amw]	arc	from	Western Neo-Aramaic (amw) (amw, Q3422), Aramaic (arc) (arc, Q2860), Northwest Semitic (Q16299), Central Semitic (Q343322), West Semitic (Q12490), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q27631 (Q27631); Western Neo-Aramaic (amw) (amw, Q3422), Aramaic (arc) (arc, Q2860), Northwest Semitic (Q16299), Central Semitic (Q343322), West Semitic (Q12490), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q2016217 (Q2016217)
Skipping inheritance from	[amz]	urf	from	Atampaya (amz) (amz, Q344665), Uradhi (urf) (urf, Q391568), North Cape York Paman languages (Q705436), Paman languages (Q264065), Pama–Nyungan languages (Q3394), Australian languages (aus) (aus, Q20514), Q2016217 (Q2016217)
Skipping inheritance from	[apc]	ar	from	North Levantine Arabic (apc) (apc, Q2280948), Levantine Arabic (Q5659), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q27631 (Q27631); North Levantine Arabic (apc) (apc, Q2280948), Levantine Arabic (Q5659), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q2016217 (Q2016217); North Levantine Arabic (apc) (apc, Q2280948), Levantine Arabic (Q5659), Q142242 (Q142242), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q27631 (Q27631); North Levantine Arabic (apc) (apc, Q2280948), Levantine Arabic (Q5659), Q142242 (Q142242), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q2016217 (Q2016217)
Skipping inheritance from	[apd]	ar	from	Sudanese Arabic (apd) (apd, Q5657), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q27631 (Q27631); Sudanese Arabic (apd) (apd, Q5657), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q2016217 (Q2016217)
Skipping inheritance from	[apx]	ilu	from	Aputai (apx) (apx, Q1247334), Wetarese (Q3687), Timoric (Q780698), Central Malayo-Polynesian languages (plf) (plf, Q252667), Central-Eastern Malayo-Polynesian (Q226988), Nuclear Malayo-Polynesian languages (Q119060), Malayo-Polynesian languages (poz) (poz, Q14315), Austronesian [Other] (map) (map, Q4922), Austric (Q78378), Q2016217 (Q2016217); Aputai (apx) (apx, Q1247334), Wetarese (Q3687), Timoric (Q780698), Central Malayo-Polynesian languages (plf) (plf, Q252667), Central-Eastern Malayo-Polynesian (Q226988), Nuclear Malayo-Polynesian languages (Q119060), Malayo-Polynesian languages (poz) (poz, Q14315), Austronesian [Other] (map) (map, Q4922), Austro-Tai (Q78381), Q2016217 (Q2016217); Aputai (apx) (apx, Q1247334), Wetarese (Q3687), Timoric (Q780698), Central Malayo-Polynesian languages (plf) (plf, Q252667), Central-Eastern Malayo-Polynesian (Q226988), Nuclear Malayo-Polynesian languages (Q119060), Malayo-Polynesian languages (poz) (poz, Q14315), Austronesian [Other] (map) (map, Q4922), Sino-Austronesian (Q752474), Q2016217 (Q2016217); Aputai (apx) (apx, Q1247334), Ili'uun (ilu) (ilu, Q1263288), Wetarese (Q3687), Timoric (Q780698), Central Malayo-Polynesian languages (plf) (plf, Q252667), Central-Eastern Malayo-Polynesian (Q226988), Nuclear Malayo-Polynesian languages (Q119060), Malayo-Polynesian languages (poz) (poz, Q14315), Austronesian [Other] (map) (map, Q4922), Austric (Q78378), Q2016217 (Q2016217); Aputai (apx) (apx, Q1247334), Ili'uun (ilu) (ilu, Q1263288), Wetarese (Q3687), Timoric (Q780698), Central Malayo-Polynesian languages (plf) (plf, Q252667), Central-Eastern Malayo-Polynesian (Q226988), Nuclear Malayo-Polynesian languages (Q119060), Malayo-Polynesian languages (poz) (poz, Q14315), Austronesian [Other] (map) (map, Q4922), Austro-Tai (Q78381), Q2016217 (Q2016217); Aputai (apx) (apx, Q1247334), Ili'uun (ilu) (ilu, Q1263288), Wetarese (Q3687), Timoric (Q780698), Central Malayo-Polynesian languages (plf) (plf, Q252667), Central-Eastern Malayo-Polynesian (Q226988), Nuclear Malayo-Polynesian languages (Q119060), Malayo-Polynesian languages (poz) (poz, Q14315), Austronesian [Other] (map) (map, Q4922), Sino-Austronesian (Q752474), Q2016217 (Q2016217)
Skipping inheritance from	[ar]	ar	from	Arabic (ar) (ar, Q5646), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q27631 (Q27631); Arabic (ar) (ar, Q5646), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q2016217 (Q2016217)
Skipping inheritance from	[ari]	cad	from	Arikara (ari) (ari, Q5653), Caddo (cad) (cad, Q5675), Caddoan languages (cdd) (cdd, Q102509), Q5173 (Q5173)
Skipping inheritance from	[arq]	ar	from	Algerian Arabic (arq) (arq, Q5649), Maghrebi Arabic (Q119479), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q27631 (Q27631); Algerian Arabic (arq) (arq, Q5649), Maghrebi Arabic (Q119479), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q2016217 (Q2016217)
Skipping inheritance from	[ary]	ar	from	Moroccan Arabic (ary) (ary, Q5642), Maghrebi Arabic (Q119479), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q27631 (Q27631); Moroccan Arabic (ary) (ary, Q5642), Maghrebi Arabic (Q119479), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q2016217 (Q2016217)
Skipping inheritance from	[atl]	bik	from	Mt. Iraya Agta (atl) (atl, Q692143), Bikol (bik) (bik, Q3545), Central Philippine (Q311965), Greater Central Philippine (Q383299), Philippine [Other] (phi) (phi, Q94785), Malayo-Polynesian languages (poz) (poz, Q14315), Austronesian [Other] (map) (map, Q4922), Austric (Q78378), Q2016217 (Q2016217); Mt. Iraya Agta (atl) (atl, Q692143), Bikol (bik) (bik, Q3545), Central Philippine (Q311965), Greater Central Philippine (Q383299), Philippine [Other] (phi) (phi, Q94785), Malayo-Polynesian languages (poz) (poz, Q14315), Austronesian [Other] (map) (map, Q4922), Austro-Tai (Q78381), Q2016217 (Q2016217); Mt. Iraya Agta (atl) (atl, Q692143), Bikol (bik) (bik, Q3545), Central Philippine (Q311965), Greater Central Philippine (Q383299), Philippine [Other] (phi) (phi, Q94785), Malayo-Polynesian languages (poz) (poz, Q14315), Austronesian [Other] (map) (map, Q4922), Sino-Austronesian (Q752474), Q2016217 (Q2016217)
Skipping inheritance from	[auz]	ar-143	from	Uzbeki Arabic (auz) (auz, Q339950), Arabic (Central Asia) (ar-143) (ar-143, Q5094844), Q142242 (Q142242), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q27631 (Q27631); Uzbeki Arabic (auz) (auz, Q339950), Arabic (Central Asia) (ar-143) (ar-143, Q5094844), Q142242 (Q142242), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q2016217 (Q2016217)
Skipping inheritance from	[auz]	ar	from	Uzbeki Arabic (auz) (auz, Q339950), Arabic (Central Asia) (ar-143) (ar-143, Q5094844), Q142242 (Q142242), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q27631 (Q27631); Uzbeki Arabic (auz) (auz, Q339950), Arabic (Central Asia) (ar-143) (ar-143, Q5094844), Q142242 (Q142242), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q2016217 (Q2016217)
Skipping inheritance from	[axe]	adg	from	Ayerrerenge (axe) (axe, Q1611273), Andegerebinha (adg) (adg, Q350812), Arandic languages (Q478407), Pama–Nyungan languages (Q3394), Australian languages (aus) (aus, Q20514), Q2016217 (Q2016217)
Skipping inheritance from	[axm]	hy	from	Middle Armenian (axm) (axm, Q443849), Armenian (hy) (hy, Q878), Indo-European [Other] (ine) (ine, Q1986), Q27631 (Q27631); Middle Armenian (axm) (axm, Q443849), Armenian (hy) (hy, Q878), Indo-European [Other] (ine) (ine, Q1986), Q77186 (Q77186)
Skipping inheritance from	[ayc]	ay	from	Southern Aymara (ayc) (ayc, Q350803), Aymara (ay) (ay, Q462), Aymaran languages (Q3301), Q5173 (Q5173)
Skipping inheritance from	[ayl]	ar	from	Libyan Arabic (ayl) (ayl, Q5650), Maghrebi Arabic (Q119479), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q27631 (Q27631); Libyan Arabic (ayl) (ayl, Q5650), Maghrebi Arabic (Q119479), Arabic (ar) (ar, Q1395), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q2016217 (Q2016217)
Skipping inheritance from	[ayp]	acm	from	North Mesopotamian Arabic (ayp) (ayp, Q5657), Mesopotamian Arabic (acm) (acm, Q5623), Classification of Arabic languages (Q16466), Central Semitic (Q343322), West Semitic (Q12490), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q27631 (Q27631); North Mesopotamian Arabic (ayp) (ayp, Q5657), Mesopotamian Arabic (acm) (acm, Q5623), Classification of Arabic languages (Q16466), Central Semitic (Q343322), West Semitic (Q12490), Semitic [Other] (sem) (sem, Q3404), Afro-Asiatic [Other] (afa) (afa, Q2526), Q2016217 (Q2016217)
Skipping inheritance from	[az]	az	from	Azerbaijani (az) (az, Q351531), Azerbaijani (az) (az, Q929), Western Oghuz (Q9772529), Oghuz (Q49460), Common Turkic (Q112602), Turkic languages (trk) (trk, Q3409), Altaic [Other] (tut) (tut, Q3784), Q27631 (Q27631); Azerbaijani (az) (az, Q351531), Azerbaijani (az) (az, Q929), Western Oghuz (Q9772529), Oghuz (Q49460), Common Turkic (Q112602), Turkic languages (trk) (trk, Q3409), Altaic [Other] (tut) (tut, Q3784), Q9879175 (Q9879175)
Skipping inheritance from	[azb]	az	from	South Azerbaijani (azb) (azb, Q344980), Azerbaijani (az) (az, Q929), Western Oghuz (Q9772529), Oghuz (Q49460), Common Turkic (Q112602), Turkic languages (trk) (trk, Q3409), Altaic [Other] (tut) (tut, Q3784), Q27631 (Q27631); South Azerbaijani (azb) (azb, Q344980), Azerbaijani (az) (az, Q929), Western Oghuz (Q9772529), Oghuz (Q49460), Common Turkic (Q112602), Turkic languages (trk) (trk, Q3409), Altaic [Other] (tut) (tut, Q3784), Q9879175 (Q9879175)
Skipping inheritance from	[azd]	azd	from	Eastern Durango Nahuatl (azd) (azd, Q1611544), Eastern Durango Nahuatl (azd) (azd, Q238636), Nahuatl (nah) (nah, Q1330), Nahuan languages (Q1196560), Uto-Aztecan languages (azc) (azc, Q3407), Q5173 (Q5173); Eastern Durango Nahuatl (azd) (azd, Q1611544), Eastern Durango Nahuatl (azd) (azd, Q238636), Nahuatl (nah) (nah, Q1330), Nahuan languages (Q1196560), Mesoamerican languages (Q247841), Q5173 (Q5173)
Skipping inheritance from	[azn]	azd	from	Western Durango Nahuatl (azn) (azn, Q1264555), Eastern Durango Nahuatl (azd) (azd, Q238636), Nahuatl (nah) (nah, Q1330), Nahuan languages (Q1196560), Uto-Aztecan languages (azc) (azc, Q3407), Q5173 (Q5173); Western Durango Nahuatl (azn) (azn, Q1264555), Eastern Durango Nahuatl (azd) (azd, Q238636), Nahuatl (nah) (nah, Q1330), Nahuan languages (Q1196560), Mesoamerican languages (Q247841), Q5173 (Q5173)
Skipping inheritance from	[bal]	bal	from	Baluchi (bal) (bal, Q1263400), Baluchi (bal) (bal, Q3304), Northwestern Iranian languages (Q39057), Western Iranian languages (Q12985), Iranian [Other] (ira) (ira, Q3352), Indo-Iranian languages (iir) (iir, Q3351), Indo-European [Other] (ine) (ine, Q1986), Q27631 (Q27631); Baluchi (bal) (bal, Q1263400), Baluchi (bal) (bal, Q3304), Northwestern Iranian languages (Q39057), Western Iranian languages (Q12985), Iranian [Other] (ira) (ira, Q3352), Indo-Iranian languages (iir) (iir, Q3351), Indo-European [Other] (ine) (ine, Q1986), Q77186 (Q77186)
Skipping inheritance from	[bau]	jgk	from	Bada [Nigeria] (bau) (bau, Q1100165), Gwak (jgk) (jgk, Q3542), Jarawan languages (Q168343), Mbam languages (Q68782), Southern Bantoid languages (Q318315), Bantoid languages (Q80699), Benue–Congo languages (Q3325), Niger-Kordofanian [Other] (nic) (nic, Q3383), Q2016217 (Q2016217); Bada [Nigeria] (bau) (bau, Q1100165), Gwak (jgk) (jgk, Q3542), Jarawan languages (Q168343), Mbam languages (Q68782), Southern Bantoid languages (Q318315), Bantoid languages (Q80699), Benue–Congo languages (Q3325), Volta–Congo languages (Q3722), Atlantic-Congo languages (alv) (alv, Q77112), Niger-Kordofanian [Other] (nic) (nic, Q3383), Q2016217 (Q2016217)
Skipping inheritance from	[bdt]	gba	from	Bokoto (bdt) (bdt, Q493881), Gbaya (gba) (gba, Q309998), Gbaya-Manza-Ngbaka languages (Q2549451), Volta–Congo languages (Q3722), Atlantic-Congo languages (alv) (alv, Q77112), Niger-Kordofanian [Other] (nic) (nic, Q3383), Q2016217 (Q2016217)
Skipping inheritance from	[bfz]	srx	from	Mahasu Pahari (bfz) (bfz, Q673346), Sirmauri (srx) (srx, Q1264557), Northern Indo-Aryan (Q94607), Indic [Other] (inc) (inc, Q3357), Indo-Iranian languages (iir) (iir, Q3351), Indo-European [Other] (ine) (ine, Q1986), Q27631 (Q27631); Mahasu Pahari (bfz) (bfz, Q673346), Sirmauri (srx) (srx, Q1264557), Northern Indo-Aryan (Q94607), Indic [Other] (inc) (inc, Q3357), Indo-Iranian languages (iir) (iir, Q3351), Indo-European [Other] (ine) (ine, Q1986), Q77186 (Q77186); Mahasu Pahari (bfz) (bfz, Q673346), Sirmauri (srx) (srx, Q1264557), Northern Indo-Aryan (Q94607), Indic [Other] (inc) (inc, Q3357), Q1560938 (Q1560938)
Skipping inheritance from	[bgf]	gba	from	Bangandu (bgf) (bgf, Q3493), Gbaya (gba) (gba, Q309998), Gbaya-Manza-Ngbaka languages (Q2549451), Volta–Congo languages (Q3722), Atlantic-Congo languages (alv) (alv, Q77112), Niger-Kordofanian [Other] (nic) (nic, Q3383), Q2016217 (Q2016217)
